variant,sample,r,ic1,ic2,ic3
drop_setor_externo__eua__credito__imoveis,pre_covid,8,-0.05627663725632048,0.037777958470320505,-0.28069704028979464
drop_setor_externo__eua__credito__imoveis,pre_covid,9,-0.034992269561071154,0.07081915063139987,-0.2874652229737297
drop_setor_externo__eua__credito__imoveis,pre_covid,10,-0.014745846532046802,0.10282239812625438,-0.2952713503238896
drop_setor_externo__eua__credito__imoveis,pre_covid,11,0.006625861863249982,0.1359509309873813,-0.30195219230777703
drop_setor_externo__eua__credito__imoveis,pre_covid,12,0.029580303130951613,0.17066219672091298,-0.3070503014192596
drop_setor_externo__eua__credito__imoveis,pre_covid,13,0.052975593636733986,0.2058143116925255,-0.31170756129266164
drop_setor_externo__eua__credito__imoveis,pre_covid,14,0.07758457539757502,0.2421801179191967,-0.3151511299110048
drop_setor_externo__eua__credito__imoveis,pre_covid,15,0.10091929151955137,0.27727165850700297,-0.31986896416821287
drop_setor_externo__eua__credito__imoveis,pre_covid,16,0.12868172086646967,0.31679091231975165,-0.32015908520047864
drop_setor_externo__eua__credito__imoveis,pre_covid,17,0.15383227533498744,0.3536982912540996,-0.3230610811111452
drop_setor_externo__eua__credito__imoveis,pre_covid,18,0.17779082607406282,0.3894136664590049,-0.3271550807512542
drop_setor_externo__eua__credito__imoveis,pre_covid,19,0.20089452866463264,0.42427419351540485,-0.3321039285398688
drop_setor_externo__eua__credito__imoveis,pre_covid,20,0.22395490834803744,0.4590913976646398,-0.3370960992356482
drop_setor_externo__eua__imoveis,full,1,-0.10184506485008937,-0.09326914112733171,-0.124370376776755
drop_setor_externo__eua__imoveis,full,2,-0.16375617502605772,-0.1466043275805424,-0.20880679887938897
drop_setor_externo__eua__imoveis,full,3,-0.20394494452679332,-0.17821717335852033,-0.2715208803067902
drop_setor_externo__eua__imoveis,full,4,-0.21692492574919603,-0.1826212308581654,-0.3070261734558586
drop_setor_externo__eua__imoveis,full,5,-0.22497048544600018,-0.18209086683221187,-0.33759704507932836
drop_setor_externo__eua__imoveis,full,6,-0.22130493548798263,-0.16984939315143666,-0.35645680704797644
drop_setor_externo__eua__imoveis,full,7,-0.21562962732063862,-0.15559816126133497,-0.37330681080729805
drop_setor_externo__eua__imoveis,full,8,-0.20836785336479902,-0.13976046358273775,-0.3885703487781241
drop_setor_externo__eua__imoveis,full,9,-0.19978407361830608,-0.12260076011348708,-0.40251188095829676
drop_setor_externo__eua__imoveis,full,10,-0.18386240178666324,-0.09810316455908663,-0.4091155210533196
drop_setor_externo__eua__imoveis,full,11,-0.168171916330631,-0.07383675538029677,-0.41595034752395293
drop_setor_externo__eua__imoveis,full,12,-0.14968217559900732,-0.04677109092591536,-0.41998591871899493
drop_setor_externo__eua__imoveis,full,13,-0.13263832189404767,-0.0211513134981981,-0.4254673769407009
drop_setor_externo__eua__imoveis,full,14,-0.11612971027852326,0.003933221840084045,-0.4314840772518421
drop_setor_externo__eua__imoveis,full,15,-0.09488808498907764,0.03375077085228728,-0.43276776388906213
drop_setor_externo__eua__imoveis,full,16,-0.07391487877174496,0.06329990079237757,-0.4343198695983951
drop_setor_externo__eua__imoveis,full,17,-0.05158147828358062,0.09420922500329953,-0.43451178103689636
drop_setor_externo__eua__imoveis,full,18,-0.029649051689856876,0.12471757531978112,-0.43510466636983824
drop_setor_externo__eua__imoveis,full,19,-0.008764450884653163,0.15417809984774222,-0.43674537749130027
drop_setor_externo__eua__imoveis,full,20,0.01156103380139295,0.18307950825654618,-0.4389452047319198
drop_setor_externo__eua__imoveis,pre_covid,1,-0.06911646199561726,-0.05760751000270088,-0.0967122941424938
drop_setor_externo__eua__imoveis,pre_covid,2,-0.1088493491451634,-0.08583144515933064,-0.16404101343891647
drop_setor_externo__eua__imoveis,pre_covid,3,-0.11149196339455414,-0.07696510741580503,-0.19427945983518374
drop_setor_externo__eua__imoveis,pre_covid,4,-0.10456747335229316,-0.05853166538062765,-0.2149508019397993
drop_setor_externo__eua__imoveis,pre_covid,5,-0.09759027987508473,-0.04004551991050287,-0.23556944060946738
drop_setor_externo__eua__imoveis,pre_covid,6,-0.09433071095606715,-0.025276998998568945,-0.25990570383732636
drop_setor_externo__eua__imoveis,pre_covid,7,-0.07641580699974526,0.004146856950669298,-0.269586632027881
drop_setor_externo__eua__imoveis,pre_covid,8,-0.05701790658010353,0.03505370936322749,-0.2777845637551158
drop_setor_externo__eua__imoveis,pre_covid,9,-0.036284938021215685,0.067295629915031685,-0.28464742734310455
drop_setor_externo__eua__imoveis,pre_covid,10,-0.015371202968345155,0.09971831696081856,-0.29132952443711047
drop_setor_externo__eua__imoveis,pre_covid,11,0.0059339190648352025,0.13253239098691538,-0.29762023455080666
drop_setor_externo__eua__imoveis,pre_covid,12,0.02962980556995487,0.1677372294849513,-0.30152018019256355
drop_setor_externo__eua__imoveis,pre_covid,13,0.053486263448691895,0.20310263935660489,-0.3052595544607031
drop_setor_externo__eua__imoveis,pre_covid,14,0.0784933395041787,0.2396186674050078,-0.30784831055209283
drop_setor_externo__eua__imoveis,pre_covid,15,0.10267103169601355,0.275305311589759,-0.31126645050713453
drop_setor_externo__eua__imoveis,pre_covid,16,0.12820680958254194,0.312350041469204,-0.3133265047674826
drop_setor_externo__eua__imoveis,pre_covid,17,0.15395272949822214,0.34960491337780053,-0.3151764169986788
drop_setor_externo__eua__imoveis,pre_covid,18,0.17740957592286466,0.3845707117953594,-0.3193154027209131
drop_setor_externo__eua__imoveis,pre_covid,19,0.20147038962912767,0.42014047749453876,-0.3228504211615266
drop_setor_externo__eua__imoveis,pre_covid,20,0.22522555117515441,0.45540459103348185,-0.3266910917623762
drop_setor_externo__expectativas,full,1,-0.10033815819927396,-0.09173293550322642,-0.12294959424245833
drop_setor_externo__expectativas,full,2,-0.1601904703730658,-0.14298002498097073,-0.20541334245943454
drop_setor_externo__expectativas,full,3,-0.1993080313363388,-0.1734923632481962,-0.26714233946589194
drop_setor_externo__expectativas,full,4,-0.20984152317044646,-0.17542063238625633,-0.300287267343184
drop_setor_externo__expectativas,full,5,-0.21661603988211847,-0.1735899264018808,-0.3296732200980404
drop_setor_externo__expectativas,full,6,-0.21274638169954563,-0.16111504552326045,-0.34841499795865194
drop_setor_externo__expectativas,full,7,-0.20588310825892303,-0.14564654938659027,-0.36416316056121373
drop_setor_externo__expectativas,full,8,-0.1967702837150197,-0.12792850214663942,-0.3776617720604947
drop_setor_externo__expectativas,full,9,-0.18268472925053714,-0.1052377249861094,-0.38618765363919655
drop_setor_externo__expectativas,full,10,-0.17056688759434657,-0.08451466063387125,-0.3966812480261904
drop_setor_externo__expectativas,full,11,-0.15485641412311568,-0.060198964466592786,-0.4035822105981438
drop_setor_externo__expectativas,full,12,-0.13872121550426808,-0.03545854315169772,-0.41005844802248065
drop_setor_externo__expectativas,full,13,-0.12267098336716964,-0.010803088318551701,-0.41661965192856654
drop_setor_externo__expectativas,full,14,-0.10715243778214967,0.013320679962515847,-0.42371254238673106
drop_setor_externo__expectativas,full,15,-0.08851943342305135,0.040558907017661516,-0.427690974070817
drop_setor_externo__expectativas,full,16,-0.06886325610459942,0.06882030703216113,-0.4306462327955495
drop_setor_externo__expectativas,full,17,-0.04926761004998492,0.09702117578282299,-0.43366202278411936
drop_setor_externo__expectativas,full,18,-0.029362723203537833,0.12553128532531765,-0.43636857198085666
drop_setor_externo__expectativas,full,19,-0.008913134035579695,0.15458609718932337,-0.4385304188560828
drop_setor_externo__expectativas,full,20,0.011602497144372892,0.18370695106532353,-0.4406262237193148
drop_setor_externo__expectativas,pre_covid,1,-0.06736811211594619,-0.05609725714878072,-0.09452195808614244
drop_setor_externo__expectativas,pre_covid,2,-0.10517421066848462,-0.08263250073415368,-0.15948190260887712
drop_setor_externo__expectativas,pre_covid,3,-0.10623486449654368,-0.0724222995950472,-0.18769640240713237
drop_setor_externo__expectativas,pre_covid,4,-0.09656436175640931,-0.05148094188774743,-0.2051797456371943
drop_setor_externo__expectativas,pre_covid,5,-0.08900940895895348,-0.032655134123126095,-0.2247786388099347
drop_setor_externo__expectativas,pre_covid,6,-0.08215443170882131,-0.014529301905828351,-0.24507750752999868
drop_setor_externo__expectativas,pre_covid,7,-0.06656241982550559,0.012333564944652764,-0.2566393416168793
drop_setor_externo__expectativas,pre_covid,8,-0.04891326637469007,0.04125357336263369,-0.26614403413626003
drop_setor_externo__expectativas,pre_covid,9,-0.030644825129551134,0.07079286957493824,-0.27502943886131725
drop_setor_externo__expectativas,pre_covid,10,-0.007250713059148373,0.1054578366125064,-0.2787891727611108
drop_setor_externo__expectativas,pre_covid,11,0.016925260597806302,0.14090466523662648,-0.28176704507435235
drop_setor_externo__expectativas,pre_covid,12,0.04037346653349205,0.17562372613947796,-0.2854726851088627
drop_setor_externo__expectativas,pre_covid,13,0.06542619204310463,0.21194730661625594,-0.28757380556944645
drop_setor_externo__expectativas,pre_covid,14,0.09203474182787019,0.2498267113681869,-0.2881191017548772
drop_setor_externo__expectativas,pre_covid,15,0.11752482255781005,0.28658764706529216,-0.28978286699513367
drop_setor_externo__expectativas,pre_covid,16,0.14133951899077823,0.32167319846542575,-0.2931220165323617
drop_setor_externo__expectativas,pre_covid,17,0.1666266552436022,0.35823118968541556,-0.2949887262497337
drop_setor_externo__expectativas,pre_covid,18,0.1919291507139238,0.39480454012290256,-0.29684007674960844
drop_setor_externo__expectativas,pre_covid,19,0.21697781253036608,0.43112405690651023,-0.2989452609033627
drop_setor_externo__expectativas,pre_covid,20,0.24233103815709844,0.467748137500408,-0.30074588124682644
drop_setor_externo__expectativas__credito,full,1,-0.10216955203151293,-0.09359362830875527,-0.12469486395817855
drop_setor_externo__expectativas__credito,full,2,-0.1635293173694662,-0.14637746992395087,-0.20857994122279744
drop_setor_externo__expectativas__credito,full,3,-0.19809895629097327,-0.17237118512270028,-0.26567489207097017
drop_setor_externo__expectativas__credito,full,4,-0.20841937201600857,-0.17411567712497794,-0.2985206197226711
drop_setor_externo__expectativas__credito,full,5,-0.21601397653814014,-0.17313435792435183,-0.3286405361714683
drop_setor_externo__expectativas__credito,full,6,-0.21220745100411148,-0.1607519086675655,-0.3473593225641053
drop_setor_externo__expectativas__credito,full,7,-0.20516013991346127,-0.14512867385415762,-0.3628373234001207
drop_setor_externo__expectativas__credito,full,8,-0.1962179955410872,-0.12761060575902594,-0.37642049095441227
drop_setor_externo__expectativas__credito,full,9,-0.18271552915288736,-0.10553221564806836,-0.38544333649287804
drop_setor_externo__expectativas__credito,full,10,-0.16973979932153538,-0.08398056209395877,-0.39499291858819174
drop_setor_externo__expectativas__credito,full,11,-0.15443392127966415,-0.060098760329329926,-0.4022123524729861
drop_setor_externo__expectativas__credito,full,12,-0.13780212699671424,-0.03489104232362228,-0.40810587011670185
drop_setor_externo__expectativas__credito,full,13,-0.12147671395645554,-0.009989705560605966,-0.4143057690031088
drop_setor_externo__expectativas__credito,full,14,-0.10590403745147636,0.014158894667130939,-0.42125840442479523
drop_setor_externo__expectativas__credito,full,15,-0.08756668058940353,0.041072175251961385,-0.425446359489388
drop_setor_externo__expectativas__credito,full,16,-0.06779503358846406,0.06941974597565848,-0.4282000244151142
drop_setor_externo__expectativas__credito,full,17,-0.048428336678515205,0.09736236660836495,-0.43135863943183095
drop_setor_externo__expectativas__credito,full,18,-0.02787714883869774,0.12648947817094025,-0.4333327635186791
drop_setor_externo__expectativas__credito,full,19,-0.006770701588872052,0.15617184914352333,-0.43475162819551916
drop_setor_externo__expectativas__credito,full,20,0.013416716804785622,0.18493519125993885,-0.4370895217285271
drop_setor_externo__expectativas__credito,pre_covid,1,-0.06926587882463937,-0.057756926831722996,-0.09686171097151591
drop_setor_externo__expectativas__credito,pre_covid,2,-0.10695219106638168,-0.08393428708054892,-0.16214385536013476
drop_setor_externo__expectativas__credito,pre_covid,3,-0.1070830728150498,-0.0725562168363007,-0.1898705692556794
drop_setor_externo__expectativas__credito,pre_covid,4,-0.09546982485736466,-0.04943401688569915,-0.2058531534448708
drop_setor_externo__expectativas__credito,pre_covid,5,-0.08832576092379063,-0.03078100095920877,-0.22630492165817329
drop_setor_externo__expectativas__credito,pre_covid,6,-0.08195162207637341,-0.0128979101188752,-0.24752661495763262
drop_setor_externo__expectativas__credito,pre_covid,7,-0.06678336926140205,0.013779294689012511,-0.2599541942895378
drop_setor_externo__expectativas__credito,pre_covid,8,-0.047428726804433996,0.044642889138897024,-0.26819538397944626
drop_setor_externo__expectativas__credito,pre_covid,9,-0.029618070017991216,0.07396249791825615,-0.2779805593398801
drop_setor_externo__expectativas__credito,pre_covid,10,-0.006798488144334702,0.10829103178482902,-0.2827568096131
drop_setor_externo__expectativas__credito,pre_covid,11,0.01755515121782969,0.14415362313990987,-0.2859990023978122
drop_setor_externo__expectativas__credito,pre_covid,12,0.040207838256990924,0.17831526217198734,-0.2909421475055275
drop_setor_externo__expectativas__credito,pre_covid,13,0.0644956077723815,0.2141119836802945,-0.29425021013701347
drop_setor_externo__expectativas__credito,pre_covid,14,0.09065321473966392,0.25177854264049304,-0.2956884353166076
drop_setor_externo__expectativas__credito,pre_covid,15,0.11574012614086193,0.2883744060346074,-0.29819735606228615
drop_setor_externo__expectativas__credito,pre_covid,16,0.13907900328512035,0.3232222351717824,-0.30245431106490417
drop_setor_externo__expectativas__credito,pre_covid,17,0.16600088475193786,0.36165306863151625,-0.3031282617449631
drop_setor_externo__expectativas__credito,pre_covid,18,0.1922440552650384,0.39940519113753314,-0.30448092337873933
drop_setor_externo__expectativas__credito,pre_covid,19,0.21637777005358338,0.4350478579189945,-0.3079430407370709
drop_setor_externo__expectativas__credito,pre_covid,20,0.24123877898300172,0.47141781884132916,-0.3106778639545289
drop_setor_externo__expectativas__credito__imoveis,full,1,-0.10346400996727506,-0.0949027960500282,-0.12594555178223277
drop_setor_externo__expectativas__credito__imoveis,full,2,-0.16596353733333336,-0.14884110949883964,-0.21092662096324877
drop_setor_externo__expectativas__credito__imoveis,full,3,-0.20066852663703072,-0.17498488488529015,-0.26811315208190384
drop_setor_externo__expectativas__credito__imoveis,full,4,-0.21142387780322414,-0.1771790221342367,-0.30135004506305496
drop_setor_externo__expectativas__credito__imoveis,full,5,-0.21943202858806726,-0.17662595900183303,-0.33183973766285585
drop_setor_externo__expectativas__credito__imoveis,full,6,-0.21500017560820706,-0.16363289210472592,-0.3498894264979533
drop_setor_externo__expectativas__credito__imoveis,full,7,-0.2084035846775103,-0.14847508725678227,-0.36577437738221424
drop_setor_externo__expectativas__credito__imoveis,full,8,-0.2000005997435531,-0.13151088840557823,-0.37985293426321476
drop_setor_externo__expectativas__credito__imoveis,full,9,-0.18693067522077345,-0.10987974996555183,-0.3892645515553928
drop_setor_externo__expectativas__credito__imoveis,full,10,-0.17286964948293437,-0.08725751031046591,-0.39768506763251155
drop_setor_externo__expectativas__credito__imoveis,full,11,-0.1578549022543324,-0.06368154916461699,-0.4051518622188672
drop_setor_externo__expectativas__credito__imoveis,full,12,-0.14158906274075034,-0.038854495733788075,-0.4113675645202428
drop_setor_externo__expectativas__credito__imoveis,full,13,-0.12465950758325262,-0.013363726659043618,-0.41691955117770296
drop_setor_externo__expectativas__credito__imoveis,full,14,-0.10769693936032909,0.012160055481126975,-0.422438524769737
drop_setor_externo__expectativas__credito__imoveis,full,15,-0.0878001348459525,0.040618073912750186,-0.42502326207031826
drop_setor_externo__expectativas__credito__imoveis,full,16,-0.06732423199954085,0.0696551906764089,-0.42702890103886415
drop_setor_externo__expectativas__credito__imoveis,full,17,-0.046629925242399395,0.09891071135079699,-0.42881613609668046
drop_setor_externo__expectativas__credito__imoveis,full,18,-0.02561910363526776,0.12848274687517547,-0.43028685630450647
drop_setor_externo__expectativas__credito__imoveis,full,19,-0.004217496493829742,0.15844556793386055,-0.4313667909780263
drop_setor_externo__expectativas__credito__imoveis,full,20,0.01574026742447243,0.18696454576940935,-0.4338905688746819
drop_setor_externo__expectativas__credito__imoveis,pre_covid,1,-0.06980024602495337,-0.05816861585957178,-0.0976225498577557
drop_setor_externo__expectativas__credito__imoveis,pre_covid,2,-0.10841026327734879,-0.08514700294658561,-0.16405487094295346
drop_setor_externo__expectativas__credito__imoveis,pre_covid,3,-0.10846829339514594,-0.07357340289900116,-0.19193520489355287
drop_setor_externo__expectativas__credito__imoveis,pre_covid,4,-0.09736491221881227,-0.05083839155728592,-0.20865412755002158
drop_setor_externo__expectativas__credito__imoveis,pre_covid,5,-0.08655333239981372,-0.02839518157290577,-0.22566485156382537
drop_setor_externo__expectativas__credito__imoveis,pre_covid,6,-0.08049187294837029,-0.01070209195608074,-0.24742569594518415
drop_setor_externo__expectativas__credito__imoveis,pre_covid,7,-0.06569561823378789,0.01572579292388321,-0.26045174506340407
drop_setor_externo__expectativas__credito__imoveis,pre_covid,8,-0.0446014947855925,0.0484515465374602,-0.2671799254480111
drop_setor_externo__expectativas__credito__imoveis,pre_covid,9,-0.02528536260388692,0.07939930888454749,-0.27568609709910785
drop_setor_externo__expectativas__credito__imoveis,pre_covid,10,-0.002576983838557867,0.11373931781525803,-0.2808000221665812
drop_setor_externo__expectativas__credito__imoveis,pre_covid,11,0.02262636522810524,0.15057429704730274,-0.28341897693272033
drop_setor_externo__expectativas__credito__imoveis,pre_covid,12,0.0452611712337988,0.1848407332183779,-0.2886064747598289
drop_setor_externo__expectativas__credito__imoveis,pre_covid,13,0.06945969517058148,0.2206708873205423,-0.2922302546558486
drop_setor_externo__expectativas__credito__imoveis,pre_covid,14,0.09633282083381012,0.2591756431491523,-0.29317943282542225
drop_setor_externo__expectativas__credito__imoveis,pre_covid,15,0.1215855079297985,0.2960599604105223,-0.29574904956223635
drop_setor_externo__expectativas__credito__imoveis,pre_covid,16,0.14546457306490912,0.3315706557110145,-0.2996922882599281
drop_setor_externo__expectativas__credito__imoveis,pre_covid,17,0.1722971443587007,0.3700348571701877,-0.3006820207989389
drop_setor_externo__expectativas__credito__imoveis,pre_covid,18,0.19850496239082327,0.4078743053676921,-0.3022965065996186
drop_setor_externo__expectativas__credito__imoveis,pre_covid,19,0.2224788436661833,0.4434798168084335,-0.30614492915706104
drop_setor_externo__expectativas__credito__imoveis,pre_covid,20,0.24715690091300235,0.47978950422063416,-0.30928917574304426
drop_setor_externo__expectativas__eua,full,1,-0.10393891931310437,-0.09540724685355394,-0.1263314597863988
drop_setor_externo__expectativas__eua,full,2,-0.1642834025683244,-0.14722005764922355,-0.20906848351491325
drop_setor_externo__expectativas__eua,full,3,-0.20528877851478444,-0.17969376113613317,-0.2724663999346677
drop_setor_externo__expectativas__eua,full,4,-0.21534940817709797,-0.18122271833889625,-0.30491957007027565
drop_setor_externo__expectativas__eua,full,5,-0.22363957512395816,-0.180981212826206,-0.33560227749043026
drop_setor_externo__expectativas__eua,full,6,-0.22088508851097488,-0.16969505375367233,-0.3552403313507414
drop_setor_externo__expectativas__eua,full,7,-0.21405274394020968,-0.15433103672335668,-0.3708005272532706
drop_setor_externo__expectativas__eua,full,8,-0.20690045420504477,-0.13864707452864133,-0.38604077799140013
drop_setor_externo__expectativas__eua,full,9,-0.19451996095515245,-0.11773490881919857,-0.3960528252148022
drop_setor_externo__expectativas__eua,full,10,-0.17937806088015118,-0.09406133628464686,-0.4033034656130953
drop_setor_externo__expectativas__eua,full,11,-0.1630871227096219,-0.06923872565456723,-0.4094050679158604
drop_setor_externo__expectativas__eua,full,12,-0.14706082447730262,-0.04468075496269752,-0.41577131015683566
drop_setor_externo__expectativas__eua,full,13,-0.1310349185188998,-0.02012317654474438,-0.42213794467172727
drop_setor_externo__expectativas__eua,full,14,-0.11548876463695268,0.003954649796753307,-0.42898433126307456
drop_setor_externo__expectativas__eua,full,15,-0.09458381766882784,0.03339126922442848,-0.43047192476824414
drop_setor_externo__expectativas__eua,full,16,-0.0741231542623717,0.06238360509043517,-0.4324038018350824
drop_setor_externo__expectativas__eua,full,17,-0.05308573840220765,0.09195269341014956,-0.4337589264482129
drop_setor_externo__expectativas__eua,full,18,-0.032823350343958335,0.12074675392794942,-0.4358890788632578
drop_setor_externo__expectativas__eua,full,19,-0.012480882272668525,0.14962089445878957,-0.4379391512652626
drop_setor_externo__expectativas__eua,full,20,0.008694885485504011,0.17932833467651266,-0.4391559239803843
drop_setor_externo__expectativas__eua,pre_covid,1,-0.06793878324487618,-0.05605417252628837,-0.09622545077898473
drop_setor_externo__expectativas__eua,pre_covid,2,-0.11045473204530393,-0.08668551060812832,-0.16702806711352103
drop_setor_externo__expectativas__eua,pre_covid,3,-0.11261446657872043,-0.07696063442295703,-0.19747446918104605
drop_setor_externo__expectativas__eua,pre_covid,4,-0.10520121336695565,-0.05766277049260443,-0.21834788350338982
drop_setor_externo__expectativas__eua,pre_covid,5,-0.10047132565897682,-0.04104827206603778,-0.24190466332951954
drop_setor_externo__expectativas__eua,pre_covid,6,-0.09568832177697606,-0.024380657465449262,-0.2654083269816273
drop_setor_externo__expectativas__eua,pre_covid,7,-0.07726818020819481,0.005924094821919801,-0.27527485294695464
drop_setor_externo__expectativas__eua,pre_covid,8,-0.0622120560205115,0.032864829728190936,-0.28850539629337985
drop_setor_externo__expectativas__eua,pre_covid,9,-0.04036822765618531,0.06659326881110494,-0.2949482354631622
drop_setor_externo__expectativas__eua,pre_covid,10,-0.018365098474031227,0.10048100871184684,-0.3012317738151167
drop_setor_externo__expectativas__eua,pre_covid,11,0.006317781590861382,0.13704849949532716,-0.30483556128433265
drop_setor_externo__expectativas__eua,pre_covid,12,0.029254768693579902,0.1718700973166335,-0.3101852417157226
drop_setor_externo__expectativas__eua,pre_covid,13,0.05561944476178504,0.21011938410342657,-0.3121072331816259
drop_setor_externo__expectativas__eua,pre_covid,14,0.0803066620337185,0.24669121209394773,-0.31570668344380115
drop_setor_externo__expectativas__eua,pre_covid,15,0.10447659547975463,0.2827457562585718,-0.3198234175318735
drop_setor_externo__expectativas__eua,pre_covid,16,0.12951546731897245,0.3196692388163773,-0.32307121322676424
drop_setor_externo__expectativas__eua,pre_covid,17,0.15568721141257202,0.3577255936285648,-0.32518613666727303
drop_setor_externo__expectativas__eua,pre_covid,18,0.17953850304978136,0.39346149598436186,-0.3296215125641724
drop_setor_externo__expectativas__eua,pre_covid,19,0.2040014128154497,0.42980901646861813,-0.33344527033261273
drop_setor_externo__expectativas__eua,pre_covid,20,0.22641893663220536,0.4641111510039615,-0.33931441404996554
drop_setor_externo__expectativas__eua__credito,full,1,-0.10589484347641981,-0.09739287657559102,-0.12819637149088195
drop_setor_externo__expectativas__eua__credito,full,2,-0.1677862679955061,-0.15078233419384854,-0.2123893240244304
drop_setor_externo__expectativas__eua__credito,full,3,-0.20393485541169515,-0.1784289547092088,-0.27083943945508154
drop_setor_externo__expectativas__eua__credito,full,4,-0.2138265443021945,-0.17981867669887935,-0.30303265636004306
drop_setor_externo__expectativas__eua__credito,full,5,-0.22304404589432314,-0.18053421139017922,-0.3345516859666338
drop_setor_externo__expectativas__eua__credito,full,6,-0.22065387005793424,-0.16964206865296155,-0.35446303814470703
drop_setor_externo__expectativas__eua__credito,full,7,-0.21344448969936275,-0.15393072139356123,-0.3695551858005976
drop_setor_externo__expectativas__eua__credito,full,8,-0.20635113738914446,-0.13833540218251417,-0.38476336150484153
drop_setor_externo__expectativas__eua__credito,full,9,-0.19379065713803145,-0.11727295503057245,-0.3945044092681907
drop_setor_externo__expectativas__eua__credito,full,10,-0.17784941221394468,-0.092829743205656845,-0.40086469235856603
drop_setor_externo__expectativas__eua__credito,full,11,-0.16101185972905308,-0.06749022381993652,-0.40632866788813654
drop_setor_externo__expectativas__eua__credito,full,12,-0.14542012554113581,-0.043396522731190434,-0.4130384617146814
drop_setor_externo__expectativas__eua__credito,full,13,-0.12995086311101567,-0.01942529340024146,-0.4198707272990234
drop_setor_externo__expectativas__eua__credito,full,14,-0.11432357524586656,0.004703961365736475,-0.42654496744833625
drop_setor_externo__expectativas__eua__credito,full,15,-0.09347075615278133,0.03405874735965031,-0.4279936763697133
drop_setor_externo__expectativas__eua__credito,full,16,-0.07245835893708774,0.06357311147617284,-0.4292828071684819
drop_setor_externo__expectativas__eua__credito,full,17,-0.05191840390608227,0.09261503340800692,-0.4310443801519387
drop_setor_externo__expectativas__eua__credito,full,18,-0.030401796461531738,0.12263360775338628,-0.4318293007218502
drop_setor_externo__expectativas__eua__credito,full,19,-0.010558929891540725,0.15097844122420612,-0.4342879621663214
drop_setor_externo__expectativas__eua__credito,full,20,0.010001951980607826,0.1800412899971835,-0.4360286083086349
drop_setor_externo__expectativas__eua__credito,pre_covid,1,-0.06993141990930733,-0.057783142312678545,-0.09869833312561002
drop_setor_externo__expectativas__eua__credito,pre_covid,2,-0.1124109380229896,-0.08811438282973202,-0.16994476445559498
drop_setor_externo__expectativas__eua__credito,pre_covid,3,-0.11360369843940704,-0.07715886564952068,-0.1999044380883151
drop_setor_externo__expectativas__eua__credito,pre_covid,4,-0.10430071773781074,-0.055707607351295596,-0.21936837060302147
drop_setor_externo__expectativas__eua__credito,pre_covid,5,-0.0995534168556213,-0.03881202887247737,-0.2433879829371347
drop_setor_externo__expectativas__eua__credito,pre_covid,6,-0.09525701973111966,-0.02236735415134694,-0.26785849902893577
drop_setor_externo__expectativas__eua__credito,pre_covid,7,-0.07770363763871968,0.007334305537681773,-0.27907203015283844
drop_setor_externo__expectativas__eua__credito,pre_covid,8,-0.06093064782160751,0.03625557295142279,-0.29106595355202897
drop_setor_externo__expectativas__eua__credito,pre_covid,9,-0.0389360239258546,0.07039847444380443,-0.29783824287257876
drop_setor_externo__expectativas__eua__credito,pre_covid,10,-0.01768503893041118,0.10379773703587669,-0.305354171093438
drop_setor_externo__expectativas__eua__credito,pre_covid,11,0.0066990876173005365,0.14033014118021714,-0.3097369577620289
drop_setor_externo__expectativas__eua__credito,pre_covid,12,0.028842763288062234,0.17462209444760768,-0.31636019530757
drop_setor_externo__expectativas__eua__credito,pre_covid,13,0.05490191408313794,0.21282952283931222,-0.3190679577287969
drop_setor_externo__expectativas__eua__credito,pre_covid,14,0.07872681473524623,0.24880270108804914,-0.3240099702929913
drop_setor_externo__expectativas__eua__credito,pre_covid,15,0.10195481990504907,0.2841789838544808,-0.3295488783394911
drop_setor_externo__expectativas__eua__credito,pre_covid,16,0.1287456574032293,0.3231180989492899,-0.3315249540576136
drop_setor_externo__expectativas__eua__credito,pre_covid,17,0.1548572863268307,0.36137800546952015,-0.33418023835031496
drop_setor_externo__expectativas__eua__credito,pre_covid,18,0.17903012569829002,0.3976991224376081,-0.3387743121951583
drop_setor_externo__expectativas__eua__credito,pre_covid,19,0.2023672877771483,0.4331845621130952,-0.3442040633326029
drop_setor_externo__expectativas__eua__credito,pre_covid,20,0.22435585012443626,0.467321402057012,-0.35098241420161735
drop_setor_externo__expectativas__eua__credito__imoveis,full,1,-0.10729836283516499,-0.09881131087494643,-0.1295536058385116
drop_setor_externo__expectativas__eua__credito__imoveis,full,2,-0.1703965275701632,-0.15342242364972608,-0.21490701357685643
drop_setor_externo__expectativas__eua__credito__imoveis,full,3,-0.20680295865843065,-0.18134180277777498,-0.27356868766847053
drop_setor_externo__expectativas__eua__credito__imoveis,full,4,-0.21716293617035015,-0.18321472832947594,-0.30618390818373664
drop_setor_externo__expectativas__eua__credito__imoveis,full,5,-0.22675796819467103,-0.18432270839357823,-0.33803418321140405
drop_setor_externo__expectativas__eua__credito__imoveis,full,6,-0.22372266989203798,-0.17280035813072664,-0.3572541279121177
drop_setor_externo__expectativas__eua__credito__imoveis,full,7,-0.21708869131731096,-0.15767932759578107,-0.3728753923407373
drop_setor_externo__expectativas__eua__credito__imoveis,full,8,-0.21060900392597526,-0.14271258824422683,-0.38865094795274824
drop_setor_externo__expectativas__eua__credito__imoveis,full,9,-0.19849906435121378,-0.12211559670924677,-0.39879625138133334
