variant,r,q,p,variable,h,point,lo68,hi68,lo90,hi90
drop_eua,4,3,6,yield_5y,0,0.008793035851432788,0.007569184794852718,0.012067142323640336,0.006535962271119838,0.01481429110597219
drop_eua,4,3,6,yield_5y,1,0.00992020506307782,0.007982937685748011,0.013498282044233761,0.006395368849508423,0.01699247702854886
drop_eua,4,3,6,yield_5y,2,0.00879801690467743,0.005974336255205367,0.011399860808792633,0.004390895001394145,0.014112180269350221
drop_eua,4,3,6,yield_5y,3,0.009976391903529436,0.0066823455534958925,0.012641622343563377,0.00504352059004686,0.01577439109468445
drop_eua,4,3,6,yield_5y,4,0.010265021141937652,0.006322561032333798,0.012546929284835601,0.004495455324856112,0.015643552760715322
drop_eua,4,3,6,yield_5y,5,0.010661021755495064,0.006481618235592606,0.013251561440890557,0.004835681889265255,0.016538080056644637
drop_eua,4,3,6,yield_5y,6,0.011276054925164643,0.006995542191985156,0.014237400228887746,0.005331797501911268,0.017856672529616344
drop_eua,4,3,6,yield_5y,7,0.011284520543645217,0.006890132366674839,0.014330397501190008,0.004875410324615171,0.01785016613502015
drop_eua,4,3,6,yield_5y,8,0.01100416335223592,0.006427296437264096,0.014202107054404728,0.004489398655096417,0.017903170487631678
drop_eua,4,3,6,yield_5y,9,0.010917573604818695,0.006391438513633518,0.01419740705957961,0.004416687428076865,0.017980759144714444
drop_eua,4,3,6,yield_5y,10,0.010793010445425012,0.006099919305121951,0.014446662126792246,0.00412532525825077,0.018581242807074582
drop_eua,4,3,6,yield_5y,11,0.010781978763497527,0.00605770374971309,0.01438657255042011,0.0040328714713346375,0.018905064306579285
drop_eua,4,3,6,yield_5y,12,0.01073702873956298,0.006019980214601489,0.014743457704919104,0.004057025523170836,0.019138407344061983
drop_eua,4,3,6,yield_5y,13,0.010433512290944651,0.005775796838441425,0.014560172101295794,0.003739572158592004,0.019243223091200305
drop_eua,4,3,6,yield_5y,14,0.010109041432848012,0.005459148490536343,0.01422016125531815,0.0034131583501713966,0.0188369850331303
drop_eua,4,3,6,yield_5y,15,0.009830761875953232,0.0051870106671277625,0.014268983613077765,0.003159025962081774,0.019054366176987893
drop_eua,4,3,6,yield_5y,16,0.009473833562471006,0.004856700743016651,0.014017876899177575,0.002570181085226423,0.019234838812287484
drop_eua,4,3,6,yield_5y,17,0.009108695858522838,0.0044412918439962,0.01356185025779338,0.002152871318070017,0.01891015922756389
drop_eua,4,3,6,yield_5y,18,0.008731455862988636,0.00409463906086101,0.013378684078269192,0.0018932612824810768,0.01830970302159295
drop_eua,4,3,6,yield_5y,19,0.008279386820301689,0.0036155630476343227,0.01308498929760161,0.0015220877016588607,0.018324575743784648
drop_eua,4,3,6,yield_5y,20,0.007803666045197868,0.003228358877198169,0.012616858333055214,0.0011055898063522932,0.018403163274431852
drop_eua,4,3,6,yield_5y,21,0.007325920689884234,0.0028094259997072063,0.012064192902802754,4.865595833658193e-4,0.018211235284824604
drop_eua,4,3,6,yield_5y,22,0.006824285502798466,0.0023085055795233032,0.011675960679717465,3.5464403591730394e-5,0.01744427687909818
drop_eua,4,3,6,yield_5y,23,0.006311814710460228,0.0017919233517290148,0.011121476918319023,-5.879893629574803e-4,0.017330550691844512
drop_eua,4,3,6,yield_5y,24,0.005789497324994433,0.001201684821510363,0.010725680265331553,-0.001199929214759371,0.01679215034203244
drop_eua,4,3,6,yield_5y,25,0.005253077748998975,6.272455003527497e-4,0.010437548530949864,-0.0017990760685128821,0.016122529692335717
drop_eua,4,3,6,yield_5y,26,0.004716889737482948,-6.13495513901524e-5,0.00988628532095387,-0.0022623565391230766,0.015400310633317649
drop_eua,4,3,6,yield_5y,27,0.004184774730333557,-5.451971707888846e-4,0.009284648195409008,-0.002865011471697393,0.014608871626254698
drop_eua,4,3,6,yield_5y,28,0.0036557673146515434,-0.0010171873388507293,0.00876097527010259,-0.0034437511788515188,0.013997285194276475
drop_eua,4,3,6,yield_5y,29,0.003136360847272819,-0.0016528939395240227,0.008359261680141145,-0.004059713100338581,0.013762240695826381
drop_eua,4,3,6,yield_5y,30,0.0026276870417977316,-0.002194732351800142,0.007756648490302695,-0.0047223773296149385,0.013064361332570572
drop_eua,4,3,6,yield_5y,31,0.002130673867538205,-0.0026033527446453577,0.007320236662111981,-0.005271837468616156,0.01218721514268992
drop_eua,4,3,6,yield_5y,32,0.001650608313617335,-0.003096658018301086,0.006615973967747967,-0.005733458039602188,0.011262779139200096
drop_eua,4,3,6,yield_5y,33,0.0011892169123488459,-0.0035575542257128717,0.006139912177795945,-0.006346369695999107,0.01063535172146555
drop_eua,4,3,6,yield_5y,34,7.471424751548589e-4,-0.00401176024480419,0.0057010000307042095,-0.007085909482004634,0.010067837011529466
drop_eua,4,3,6,yield_5y,35,3.268059455136317e-4,-0.004634206692441083,0.005146408169086296,-0.007512834124504674,0.009614590380918704
drop_eua,4,3,6,yield_5y,36,-7.084638236883675e-5,-0.005013238592539673,0.004586776720348498,-0.007893949861595712,0.00909724931212204
drop_eua,4,3,6,yield_5y,37,-4.450960234784414e-4,-0.005515702620325409,0.004115440758273541,-0.008420002772949653,0.00851110152799069
drop_eua,4,3,6,yield_5y,38,-7.945024488625395e-4,-0.005726369249614286,0.0036750033311411037,-0.008844584406495782,0.008040227339399741
drop_eua,4,3,6,yield_5y,39,-0.001118571683531345,-0.005965365792428603,0.0032568150649568478,-0.009326348834877126,0.007648900292217794
