variant,r,q,p,variable,h,point,lo68,hi68,lo90,hi90
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,15,-0.0040007847682068925,-0.006520392394740619,0.0047967081378183654,-0.010748801288843264,0.008887463093322442
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,16,-0.004877798005019372,-0.007377174653939627,0.004520237183584507,-0.011565103852652844,0.00898243109715774
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,17,-0.005679812159316018,-0.008303937166198948,0.004185061763933845,-0.012477819573714417,0.008940951445861562
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,18,-0.0063508625246556415,-0.009031583581502623,0.0038799464896671384,-0.013602976044925615,0.008521162871784836
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,19,-0.007031162774294688,-0.00963756165943329,0.0036103252272528556,-0.015088793180520825,0.00819450390980861
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,20,-0.007586147846450325,-0.010193087475027375,0.003349212846936025,-0.015885730410891745,0.007801616658620785
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,21,-0.008046405246523223,-0.010436112740340415,0.0029406541080531944,-0.017139029899492276,0.007249842751095302
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,22,-0.00843585921719644,-0.011010501871784295,0.002734761954849168,-0.017754181382805725,0.00709687676315734
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,23,-0.008758038693228404,-0.01133803785294488,0.002321895271795263,-0.01851107551954952,0.006460802912744739
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,24,-0.009048291778219067,-0.011647511241131817,0.0020676309178328167,-0.019127440704489795,0.006286213994931563
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,25,-0.009303918471761709,-0.011944537681252993,0.001809665460424959,-0.019598802809423443,0.0062948152369041435
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,26,-0.009518299571358246,-0.012140358259330573,0.001746755374914305,-0.020260766664401308,0.00631678309117579
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,27,-0.009686748324933244,-0.012219087378996529,0.001530291213528225,-0.02042536626242729,0.00652619078532399
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,28,-0.009836061067818588,-0.012338762915834484,0.0015694961738837861,-0.020251096301618005,0.006106628937752323
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,29,-0.009961184514015148,-0.012514529305438282,0.001339078383339512,-0.020500034733437672,0.006032882387680634
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,30,-0.010062096639203493,-0.012690667092010747,0.0012884452048615815,-0.02048038303271811,0.005991618484110149
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,31,-0.010159286022395304,-0.012680556578755635,0.001274971135731601,-0.02078706474701007,0.005403809854724034
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,32,-0.010243654408363969,-0.012819154899707672,0.0014193029577067172,-0.02085827590405759,0.005614118807571863
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,33,-0.01031663503777176,-0.01298573698354691,0.001265051332547653,-0.020791365193651625,0.005721962817038933
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,34,-0.010380081366471195,-0.01332733313348508,0.0013142156987321805,-0.020594292260077418,0.0054738674441062885
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,35,-0.010425644079885308,-0.013371882857281511,0.0010871597334432461,-0.020959258716223703,0.005300862685158889
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,36,-0.01045352692286398,-0.013198856517437707,9.247843374891726e-4,-0.021147720756503976,0.005158544316306762
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,37,-0.010458665394327469,-0.012893706448013353,9.635237902201634e-4,-0.021056438438925837,0.005238818972801083
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,38,-0.01043707009277643,-0.01273164217075308,9.598941880273837e-4,-0.02136280255126896,0.005174684684755046
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,39,-0.010389854636555838,-0.012438552026195662,0.0010217141242168581,-0.021166042312784714,0.005308399885009391
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,40,-0.010314140588826489,-0.012077823278793096,9.955457441995696e-4,-0.020835078191944842,0.005230458159536403
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,41,-0.010207433647864604,-0.01178521059337925,0.0010953257328242083,-0.01969004760501223,0.0050514861202217666
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,42,-0.010068388839044635,-0.011509664097973951,0.001168937855319726,-0.019425278286179425,0.0052302846005353575
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,43,-0.009896149043183911,-0.011114272159903151,0.0012701624274798265,-0.019126152167416845,0.005289765964291206
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,44,-0.0096901284171404,-0.010701454538298382,0.0013858773214898861,-0.018832865723020197,0.005856799417035368
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,45,-0.009450257687422213,-0.010398413185756444,0.001457799246976739,-0.01904561547553502,0.005960939162783284
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,46,-0.009177735728151339,-0.010381915726929996,0.0015002927009250874,-0.018206383376130505,0.005839678761511063
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,47,-0.008873601661894612,-0.009724239223234656,0.0016461362654848438,-0.017922484639095928,0.0058370249125964235
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,48,-0.008539807709756743,-0.009338459755821534,0.0018220867839107864,-0.01798722558584708,0.005922644717631474
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,0,0.010370522627460646,0.00875103226585427,0.012288388554997757,0.007973457669754106,0.014598210747982936
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,1,0.01269171300484086,0.009323163468111257,0.014588679294470011,0.008097475765018212,0.017224881396010364
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,2,0.01219365158950682,0.008058679410925968,0.013675622239414355,0.006583969951179302,0.016765317466955452
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,3,0.012057290291717529,0.00751657399533117,0.013826691186974722,0.005621030853837099,0.01712542790718218
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,4,0.0090648347950731175,0.004120572298636028,0.011219830848774998,0.002087277079288579,0.014046648756571124
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,5,0.006963354879547274,0.002468962596307613,0.009165369432469518,-4.408715962403634e-5,0.01237681580695456
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,6,0.0062922906571216365,0.0017962273013555716,0.008957393578327921,-3.502446726054498e-4,0.012390429821347656
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,7,0.005723220839187474,0.001454956302853732,0.008863589492262696,-8.135348546321662e-4,0.01237611789374132
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,8,0.004662009258143173,6.017319813323964e-4,0.008291382421087465,-0.0021531297536656526,0.01156388795701978
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,9,0.003780420093918327,-0.00021850289721348707,0.008038326821159774,-0.003174420429961635,0.011085539241460409
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,10,0.0024482503490123393,-0.0012505641100469264,0.007199449461347049,-0.004751727592930407,0.010463694622393264
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,11,7.76005481383289e-4,-0.0024337654844115986,0.006353147179144918,-0.005943928892065729,0.009967239297324116
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,12,-4.338581092360404e-4,-0.0032966647414769245,0.005682096941737249,-0.006784211225692743,0.009197764055297158
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,13,-0.0018179841676572548,-0.004662464457677125,0.004952947910608015,-0.007593723713438316,0.008665079088300665
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,14,-0.003182275249566794,-0.006022725886380523,0.004206897794793917,-0.009052342652919373,0.008221456542517989
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,15,-0.003915655900906273,-0.006957464515249364,0.003579860127381041,-0.01010336013772613,0.00787472221561856
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,16,-0.004814651582443265,-0.007672413483784085,0.003086618765906098,-0.011380785049136848,0.007430424036052551
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,17,-0.005673003229202963,-0.008589317393200178,0.002645382096461064,-0.012807568118178249,0.006801735160382818
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,18,-0.006277050722804692,-0.00921081975461006,0.002100597952236723,-0.013552939419041173,0.0066205832253144305
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,19,-0.006937524661922254,-0.009902653083803985,0.0015480709823833844,-0.014587217793173247,0.005963700134958174
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,20,-0.007363819550378707,-0.010310572518864348,0.001457338595551401,-0.015471076756890972,0.005623295901577182
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,21,-0.007642747422250682,-0.010482095160738818,9.322024371318397e-4,-0.01549034470894437,0.00548925926247538
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,22,-0.00788609195968184,-0.01043197076534921,8.225077497606665e-4,-0.015855584378252807,0.00513383144811501
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,23,-0.008037795721182664,-0.010504000804090804,7.924060667111807e-4,-0.016219885127784633,0.0046907972152771295
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,24,-0.008180141034353975,-0.01063449738728318,6.220419271979678e-4,-0.016949741773080472,0.004590797564976438
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,25,-0.008312335421469492,-0.010422345146093864,7.823282677569746e-4,-0.01749785583683891,0.004251822547187353
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,26,-0.008400480873615227,-0.010472089185238556,6.075664839161422e-4,-0.017485942189526926,0.004463407493570227
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,27,-0.008437230626658482,-0.010520076995573195,6.889693742838948e-4,-0.017304477590176587,0.004404948827844227
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,28,-0.008459834168476075,-0.01075382237472735,6.980185803119243e-4,-0.01733741151439427,0.004195982240106835
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,29,-0.008460260064391113,-0.01099159492403615,5.645102370054013e-4,-0.017321314582298544,0.004102971332371494
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,30,-0.008433765675973509,-0.010904597109357282,4.7853465239117734e-4,-0.01707974455705106,0.00408106087488237
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,31,-0.00841073224470437,-0.010979636643834669,3.0224299936485247e-4,-0.01754546405450243,0.00402458296749763
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,32,-0.008379165469016457,-0.01100375793549046,2.4096057979875853e-4,-0.01764568549669378,0.004036007340567842
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,33,-0.008342375028574796,-0.010886739083775111,3.419758558974447e-4,-0.017310579799922912,0.00441259142867186
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,34,-0.008305787082461335,-0.010638442345792802,4.996946787084583e-4,-0.01706173922871901,0.0041134012938312476
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,35,-0.00825236812220119,-0.010450098439147279,5.931637569998763e-4,-0.017381605760864345,0.003739702530784659
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,36,-0.008184334318382527,-0.010392552461206876,7.992106810439627e-4,-0.017038383945115004,0.003921871712798627
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,37,-0.008097011023900941,-0.010263071070002138,8.567818282619631e-4,-0.017013260270973562,0.0038536058308376807
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,38,-0.00798179795271763,-0.010034039765776584,9.210740814352558e-4,-0.017211592334316947,0.003971775119025951
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,39,-0.00784319424813194,-0.009806295861273281,0.001037333692730534,-0.01619836689333634,0.003994166332977147
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,40,-0.00767839601422485,-0.009474850630738961,0.0012878919736031942,-0.015491705997455118,0.004085179688808357
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,41,-0.00748453694176112,-0.00919324776702186,0.001312675653945581,-0.015384756507000589,0.004326643271571422
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,42,-0.007262227142115992,-0.008692044345035952,0.0013506425526237458,-0.014908877230842159,0.004755319656731631
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,43,-0.007011579414493001,-0.008250296591351628,0.001522148424288485,-0.014137265628109913,0.004970960442478767
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,44,-0.006733994815905703,-0.00798444524201277,0.0016957851526293052,-0.014174260530143167,0.0052437809036007775
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,45,-0.006430697849758154,-0.007540154612394365,0.0019684776012171175,-0.014202382553040275,0.005365463277385538
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,46,-0.006103699299920944,-0.007137225857382704,0.0021233581810291644,-0.013770532173848965,0.005823147625270613
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,47,-0.005754810762224821,-0.006719613816655933,0.0022227087526043294,-0.013282324729141492,0.0061425756669248105
conjunto_completo_sem_duplicatas,7,6,6,yield_2y,48,-0.0053868505384102264,-0.006451094127669761,0.002381647951333716,-0.01250698606973126,0.006128736189357183
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,0,0.011051025331046084,0.008781954423650241,0.01407405274149114,0.007521077469949508,0.0180788760793399
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,1,0.01323622014391003,0.009390784361293493,0.016333901818990172,0.007758523232401414,0.020515093748038
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,2,0.011669546753904947,0.00714670060452144,0.014031237043001833,0.0057429780902031454,0.01782024683054756
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,3,0.011871735313050635,0.00707566984066942,0.014251651835189037,0.00549432750640834,0.017650667117479944
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,4,0.009186941315928529,0.004255750377498884,0.011661806339887155,0.002318206728389925,0.014469469974474925
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,5,0.007021838861146572,0.0023849839924391276,0.009074053764709484,1.0535234351065043e-4,0.012584482669997586
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,6,0.0063805560454642685,0.0018677452184432015,0.008806347192992826,-2.2978069901429126e-4,0.012684210767589226
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,7,0.005743720038543572,0.0013774283016146404,0.008485510698781265,-8.543671865426639e-4,0.012110916927727864
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,8,0.004689950228044374,6.516661452496119e-4,0.007543819492314812,-0.0020203892638607735,0.011107193188951543
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,9,0.003917816264200428,-1.0845179687415947e-4,0.007215519977895401,-0.002642471627977722,0.010076345902463223
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,10,0.0027492996571088085,-0.001076341785263152,0.0062453034239873875,-0.00396707575948715,0.008926451984099113
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,11,0.0012322447293820543,-0.0022129807513467997,0.005298065492094949,-0.005156456200480523,0.008517012495946719
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,12,9.673994465551071e-5,-0.0031594859680910484,0.004708138038210667,-0.0059693628167794745,0.008018029454728385
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,13,-0.001169769864234799,-0.004188623155452927,0.0040810773322792655,-0.006687300219416917,0.0075549263231230466
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,14,-0.0024861110434328143,-0.005334843958534086,0.0030147152820416503,-0.008172498288033288,0.006980589837765144
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,15,-0.0031222075609666894,-0.0060462222789783165,0.0025741220192687197,-0.009037593126660949,0.006754139337126205
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,16,-0.0038992043404792154,-0.006942146515744407,0.002224130225099775,-0.010202626396168962,0.005852459555531368
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,17,-0.0047064214129421515,-0.00762090800381155,0.0015600607720414003,-0.011419303778715839,0.005297588766795778
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,18,-0.005215778923049899,-0.008177858100937326,0.0011989708937914414,-0.01195977815730223,0.0046377870670721135
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,19,-0.005781443701659628,-0.008802618842256183,7.350569938344085e-4,-0.012488270804531207,0.0044256552489929735
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,20,-0.006132076704507626,-0.008928119426681801,5.09945920954037e-4,-0.013603187010579281,0.004109830469365801
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,21,-0.006317610122377882,-0.009021607460868865,2.784764537572522e-4,-0.013805712966184613,0.0040274478285257966
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,22,-0.006486759945715926,-0.009242616287411107,1.561037472561639e-4,-0.014200135780258057,0.003534139052472904
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,23,-0.006569449878121394,-0.009160036411764473,4.85406167503761e-5,-0.014348693572935469,0.003816194721659267
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,24,-0.006643636249552637,-0.008843142941027868,1.8836853255675874e-4,-0.014023985649552125,0.003776328320261217
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,25,-0.00671450532238526,-0.008917723096088985,1.4939209335987163e-4,-0.014188429315613562,0.00362658967723372
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,26,-0.006736778979494298,-0.008908716637187616,2.825343179178807e-4,-0.014129882222749248,0.0035868485934673804
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,27,-0.0067076920401328444,-0.009010463916652585,3.8954208072748854e-4,-0.014131872403088653,0.0032277066440983197
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,28,-0.006666731651113152,-0.008925162817831242,4.059917872728004e-4,-0.01403572330931507,0.003184706605547477
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,29,-0.006605899505655555,-0.008879517244520713,3.1947883988881745e-4,-0.014030615888686255,0.0033970164243521056
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,30,-0.006516430055120351,-0.00874678328945852,2.8504729652332393e-4,-0.013621475802748433,0.003367632249066681
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,31,-0.006429730791199688,-0.008461857276926416,3.21997963567825e-4,-0.01385116589640215,0.0033422941362313712
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,32,-0.006338617836317822,-0.008273470900150431,4.4784591677964926e-4,-0.013831392192136003,0.0032891860633126914
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,33,-0.0062440399726834085,-0.008370456150074946,5.791153733944019e-4,-0.013711365701769526,0.0030960140792127048
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,34,-0.0061542937375903195,-0.00824178284412905,6.662841625391035e-4,-0.013601557363841834,0.0031858753291769118
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,35,-0.00605284238627338,-0.007897913185367669,0.00084243229012798365,-0.013238285203473456,0.00314559914103371
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,36,-0.005940624854533745,-0.008005089122024002,9.149652316297953e-4,-0.012840968173716721,0.003212552066766688
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,37,-0.005815073426440124,-0.007676314578585525,0.0010106558878328984,-0.012608648306605012,0.003218261407648472
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,38,-0.005666975376309445,-0.007383175679383208,0.0011039707993508738,-0.012412048768991503,0.003412314061482096
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,39,-0.00550200131791103,-0.007004510485778354,0.001176075909056313,-0.012254215283919068,0.00343102388934442
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,40,-0.005318659231059105,-0.00677003046195113,0.0012377807338779315,-0.011876468456748075,0.003509011158678355
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,41,-0.005113659121301616,-0.006445333615420987,0.0013587607508856612,-0.011809363498483013,0.003861294562120515
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,42,-0.004888480538882288,-0.006220641811086887,0.0015858967791404458,-0.011370038364136727,0.00414101352250254
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,43,-0.0046438293384953415,-0.005920255649993577,0.0016741891485988602,-0.010804023885272353,0.004458756977909606
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,44,-0.004381357840948026,-0.0056855525192087576,0.0018218090200040728,-0.010583764918600778,0.004782306424425937
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,45,-0.004102329288046771,-0.005267765472935614,0.00206181155887738,-0.010532171803897835,0.004975167753494016
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,46,-0.003808502091343578,-0.004984193809916822,0.0021685280719932996,-0.010012330195778336,0.005277016961984629
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,47,-0.00350152192971607,-0.0046755916852849995,0.0023343952191741627,-0.00964940190027323,0.005269270111457094
conjunto_completo_sem_duplicatas,7,6,6,yield_5y,48,-0.003183790254338695,-0.00445386805065507,0.0026279211622640707,-0.009400251527510799,0.005331186149405346
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,0,-2.273271671833731,-7.36498031002685,0.34935321126913305,-11.293592087614448,3.13026413536708
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,1,-4.844235551832577,-11.351964716155846,-0.5054117331793925,-16.89541025849827,3.509276694513385
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,2,-4.004432297288753,-11.09597696165573,2.1298797173987385,-17.380577284034114,6.7794391819656274
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,3,-4.455939660495544,-10.98895643113115,3.1404371490811585,-18.11974028787291,7.991776316967495
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,4,-3.9044461758870925,-10.679943718174599,4.876729465637944,-18.004981038346507,10.559459729395535
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,5,-2.55092772537834,-10.109209187445657,7.340700280159011,-18.250096668100174,14.208854244402277
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,6,-1.568154744107781,-10.240062391219764,8.977312394819323,-18.65930698593054,17.2359984503973
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,7,-0.06792124374247226,-9.604281088443287,11.072643261848587,-19.72963879082848,20.422764200316166
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,8,1.8385868842699054,-8.572702762626784,13.94877468367196,-19.749919672592103,24.1155193195332
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,9,2.823856198992104,-8.491319502294619,16.176593498438287,-19.171247901119383,27.31362985551196
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,10,3.462066744585562,-8.596140884546308,17.54495865052619,-20.941900015664196,29.867762918128427
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,11,4.4973491596006925,-8.279304351828452,20.019057075123673,-21.813058159887124,33.25021932073166
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,12,5.806270913689023,-8.045509283860122,22.270436374835437,-21.631738944681935,36.03168722117874
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,13,6.5312325737476655,-8.623082234233065,23.773762538023142,-23.257358007915094,38.621827390411724
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,14,7.203715112073426,-8.930542489584173,24.670974089907666,-24.085481287614545,40.930349800850685
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,15,7.632766161960523,-9.494223625210154,26.276790143984154,-24.494249852588,43.48724340615062
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,16,7.654432015056706,-10.401029175338252,27.118984255032558,-25.108302157290215,45.369135079938545
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,17,7.675262757680359,-10.926965198219824,28.09972361021472,-26.526508535813925,47.323494321606006
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,18,7.487399433702574,-11.616248291727029,29.034977902250084,-28.80823663167716,47.58392954509611
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,19,7.171533156982372,-11.863982684810164,29.858615701201465,-29.43004082491984,48.44767564545427
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,20,6.736647620478396,-12.08468888795725,30.467435386089203,-32.20148899322006,49.3757434685864
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,21,5.989270029520775,-12.7684005088658,30.64846834316411,-33.61466611728538,51.52527824612639
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,22,5.130789449721308,-13.979805628077457,30.033640202396693,-35.17754543316029,51.33538264949054
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,23,4.208430458742075,-14.758792554480053,30.93725577275943,-36.387041048839585,52.142038835023094
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,24,3.1612791558275384,-15.728934024108149,31.269382133885152,-38.12757436248488,52.08670710445792
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,25,2.041819682290093,-16.595854066068927,31.3532116146976,-40.365250241921814,53.26651353441609
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,26,0.882018605868146,-17.985940459863862,31.186345133687638,-41.970742569534075,53.77599569647892
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,27,-0.3117741246568706,-19.029669565011968,30.80743890116043,-43.686105306280155,53.15269260266308
conjunto_completo_sem_duplicatas,7,6,6,asset_ibov,28,-1.5372096480195,-19.52657337584222,30.718477691905573,-46.15680282902628,52.61957076981263
