variant,r,q,p,variable,h,point,lo68,hi68,lo90,hi90
conjunto_completo_sem_duplicatas,4,3,6,asset_ibov,47,77.97612711985374,-5.891457133968305,114.65195475011264,-41.44551471864776,178.44113447451392
conjunto_completo_sem_duplicatas,4,3,6,asset_ibov,48,77.57061807598056,-7.331006876464529,114.50622539342643,-41.1796478596712,178.45463109644038
conjunto_completo_sem_duplicatas,4,3,6,cambio_usd,0,0.2188325627799344,0.1633174572215883,0.2786582105360612,0.13525373808991611,0.33491011548827243
conjunto_completo_sem_duplicatas,4,3,6,cambio_usd,1,0.268395971438505,0.1937262631552933,0.36138176344666784,0.14901735100113636,0.4440603347727604
conjunto_completo_sem_duplicatas,4,3,6,cambio_usd,2,0.2513114686588,0.1574975910173586,0.3422810910234191,0.1173144788698674,0.4217178604112394
conjunto_completo_sem_duplicatas,4,3,6,cambio_usd,3,0.2541299711313072,0.15329330339005232,0.34805525037509416,0.11258443180929298,0.43185995158429863
conjunto_completo_sem_duplicatas,4,3,6,cambio_usd,4,0.25844663443827737,0.14842865775848935,0.3525680687171835,0.0995040356035473,0.44747191828198407
conjunto_completo_sem_duplicatas,4,3,6,cambio_usd,5,0.25076646937772046,0.1420871140515419,0.34735598378811505,0.08081555282721427,0.4341980925513186
conjunto_completo_sem_duplicatas,4,3,6,cambio_usd,6,0.2477006180633784,0.1315454286592423,0.34823222213473687,0.07561318072681984,0.44980423466908376
conjunto_completo_sem_duplicatas,4,3,6,cambio_usd,7,0.23750421007526767,0.11612465729383806,0.3334154347938828,0.05709848818924581,0.4405280469045424
conjunto_completo_sem_duplicatas,4,3,6,cambio_usd,8,0.21935040207769177,0.10052413366514835,0.3198441238747944,0.03711135136320997,0.4072938451185789
conjunto_completo_sem_duplicatas,4,3,6,cambio_usd,9,0.20274310943902932,0.08353327267434171,0.300083116023353,0.02745412540256582,0.39478372327171224
conjunto_completo_sem_duplicatas,4,3,6,cambio_usd,10,0.1869548041670705,0.07183604971894023,0.2835638201194534,0.01390750257090334,0.3795415109864596
conjunto_completo_sem_duplicatas,4,3,6,cambio_usd,11,0.17481689416699614,0.05844495027807292,0.267652938882484,0.0020813382575348,0.3695724487815839
conjunto_completo_sem_duplicatas,4,3,6,cambio_usd,12,0.1626409802431983,0.04861700073027501,0.2528891360300928,-0.00389492040307837,0.3609455776027252
conjunto_completo_sem_duplicatas,4,3,6,cambio_usd,13,0.14539100778424233,0.02958703375859699,0.2366580479794775,-0.02401297870949555,0.3406702706539774
conjunto_completo_sem_duplicatas,4,3,6,cambio_usd,14,0.12826778922835522,0.01369338603638258,0.2183881590789564,-0.03986256064937285,0.3178901594205959
conjunto_completo_sem_duplicatas,4,3,6,cambio_usd,15,0.113630584715526,0.0012482504622715,0.20128828813707655,-0.05214921408860516,0.3074673646136914
conjunto_completo_sem_duplicatas,4,3,6,cambio_usd,16,0.09861713060879562,-0.01410661534484789,0.18323706722674168,-0.06593915850183067,0.28147151764038125
conjunto_completo_sem_duplicatas,4,3,6,cambio_usd,17,0.08402279160382958,-0.02852369931840248,0.16816385829883626,-0.07895286216355481,0.26535391732746144
conjunto_completo_sem_duplicatas,4,3,6,cambio_usd,18,0.07028164648650263,-0.04155585976286535,0.15350701556000132,-0.09288114578980548,0.24989193302770688
conjunto_completo_sem_duplicatas,4,3,6,cambio_usd,19,0.05619919150461236,-0.05200263565505991,0.14174246262830648,-0.1067665432834352,0.23547875399502913
conjunto_completo_sem_duplicatas,4,3,6,cambio_usd,20,0.04252838340094932,-0.06644465553584811,0.1278635952487401,-0.12255910829390806,0.21437640967548507
conjunto_completo_sem_duplicatas,4,3,6,cambio_usd,21,0.02977776848316493,-0.08095477383954891,0.11313891262131608,-0.1390477507853729,0.20141533623407967
conjunto_completo_sem_duplicatas,4,3,6,cambio_usd,22,0.01755925764229807,-0.09135005067004703,0.10071325783062245,-0.15236036267161504,0.190452659576866
conjunto_completo_sem_duplicatas,4,3,6,cambio_usd,23,0.00598306070157574,-0.10563820938918732,0.08967243377131004,-0.1630093255814584,0.1787406542707491
conjunto_completo_sem_duplicatas,4,3,6,cambio_usd,24,-0.00497745690234777,-0.11692580470506674,0.07886617561156586,-0.183219886178653,0.1691830733442591
conjunto_completo_sem_duplicatas,4,3,6,cambio_usd,25,-0.01540835707479224,-0.12718329671940293,0.07076468791834997,-0.1988042450229308,0.15733353062277933
