variant,r,q,variable,h,point
drop_expectativas__eua__credito,7,5,yield_5y,5,0.00654345206350552
drop_expectativas__eua__credito,7,5,yield_5y,6,0.00632441498866217
drop_expectativas__eua__credito,7,5,yield_6m,0,0.005
drop_expectativas__eua__credito,7,5,yield_6m,1,0.00651722261150432
drop_expectativas__eua__credito,7,5,yield_6m,2,0.00683159085295762
drop_expectativas__eua__credito,7,5,yield_6m,3,0.00689886426095747
drop_expectativas__eua__credito,7,5,yield_6m,4,0.00531244910876064
drop_expectativas__eua__credito,7,5,yield_6m,5,0.00425573306602795
drop_expectativas__eua__credito,7,5,yield_6m,6,0.00412707786213568
drop_expectativas__eua__credito,7,6,asset_ibov,0,-1.6115834161728977
drop_expectativas__eua__credito,7,6,asset_ibov,1,-3.335900154850187
drop_expectativas__eua__credito,7,6,asset_ibov,2,-1.5271130085301658
drop_expectativas__eua__credito,7,6,asset_ibov,3,-0.9249232111932932
drop_expectativas__eua__credito,7,6,asset_ibov,4,-0.2795338101783371
drop_expectativas__eua__credito,7,6,asset_ibov,5,1.0876642413072717
drop_expectativas__eua__credito,7,6,asset_ibov,6,2.2808222535896476
drop_expectativas__eua__credito,7,6,cambio_usd,0,0.19619238466238972
drop_expectativas__eua__credito,7,6,cambio_usd,1,0.2368168599555076
drop_expectativas__eua__credito,7,6,cambio_usd,2,0.1917913840461423
drop_expectativas__eua__credito,7,6,cambio_usd,3,0.17300396424719497
drop_expectativas__eua__credito,7,6,cambio_usd,4,0.1502771826298549
drop_expectativas__eua__credito,7,6,cambio_usd,5,0.08931580182190871
drop_expectativas__eua__credito,7,6,cambio_usd,6,0.08028822871207071
drop_expectativas__eua__credito,7,6,yield_2y,0,0.01023293257286824
drop_expectativas__eua__credito,7,6,yield_2y,1,0.01257640617940831
drop_expectativas__eua__credito,7,6,yield_2y,2,0.0114335630704685
drop_expectativas__eua__credito,7,6,yield_2y,3,0.01139634492956132
drop_expectativas__eua__credito,7,6,yield_2y,4,0.00862206058402938
drop_expectativas__eua__credito,7,6,yield_2y,5,0.00674651461134823
drop_expectativas__eua__credito,7,6,yield_2y,6,0.00659786028492643
drop_expectativas__eua__credito,7,6,yield_5y,0,0.0107592409334988
drop_expectativas__eua__credito,7,6,yield_5y,1,0.01284226546108061
drop_expectativas__eua__credito,7,6,yield_5y,2,0.01078494433104592
drop_expectativas__eua__credito,7,6,yield_5y,3,0.01095954183520565
drop_expectativas__eua__credito,7,6,yield_5y,4,0.00856634683119152
drop_expectativas__eua__credito,7,6,yield_5y,5,0.0065118824404387
drop_expectativas__eua__credito,7,6,yield_5y,6,0.00625642112911837
drop_expectativas__eua__credito,7,6,yield_6m,0,0.005
drop_expectativas__eua__credito,7,6,yield_6m,1,0.00636176475598645
drop_expectativas__eua__credito,7,6,yield_6m,2,0.00674238752980668
drop_expectativas__eua__credito,7,6,yield_6m,3,0.00684638836220787
drop_expectativas__eua__credito,7,6,yield_6m,4,0.00545289871257985
drop_expectativas__eua__credito,7,6,yield_6m,5,0.00449988727839128
drop_expectativas__eua__credito,7,6,yield_6m,6,0.00438259667111671
drop_expectativas__eua__credito,7,7,asset_ibov,0,-0.84174762895981
drop_expectativas__eua__credito,7,7,asset_ibov,1,-1.2701712355995918
drop_expectativas__eua__credito,7,7,asset_ibov,2,0.2947992237245795
drop_expectativas__eua__credito,7,7,asset_ibov,3,1.3577273181899454
drop_expectativas__eua__credito,7,7,asset_ibov,4,2.6104172494253723
drop_expectativas__eua__credito,7,7,asset_ibov,5,4.084438375450377
drop_expectativas__eua__credito,7,7,asset_ibov,6,5.246940370022505
drop_expectativas__eua__credito,7,7,cambio_usd,0,0.14181253372214475
drop_expectativas__eua__credito,7,7,cambio_usd,1,0.1793036069039923
drop_expectativas__eua__credito,7,7,cambio_usd,2,0.14879534296866193
drop_expectativas__eua__credito,7,7,cambio_usd,3,0.1389469201459267
drop_expectativas__eua__credito,7,7,cambio_usd,4,0.11760093648638208
drop_expectativas__eua__credito,7,7,cambio_usd,5,0.07268392671635185
drop_expectativas__eua__credito,7,7,cambio_usd,6,0.0631559018907049
drop_expectativas__eua__credito,7,7,yield_2y,0,0.00847751994793765
drop_expectativas__eua__credito,7,7,yield_2y,1,0.00954028532320781
drop_expectativas__eua__credito,7,7,yield_2y,2,0.0094051493492439
drop_expectativas__eua__credito,7,7,yield_2y,3,0.01004645938109782
drop_expectativas__eua__credito,7,7,yield_2y,4,0.00747072066580642
drop_expectativas__eua__credito,7,7,yield_2y,5,0.00697037736739397
drop_expectativas__eua__credito,7,7,yield_2y,6,0.00703219347823868
drop_expectativas__eua__credito,7,7,yield_5y,0,0.00860340059636149
drop_expectativas__eua__credito,7,7,yield_5y,1,0.00949271187103133
drop_expectativas__eua__credito,7,7,yield_5y,2,0.008739798654224
drop_expectativas__eua__credito,7,7,yield_5y,3,0.0093532785687944
drop_expectativas__eua__credito,7,7,yield_5y,4,0.00699423538108981
drop_expectativas__eua__credito,7,7,yield_5y,5,0.00632023637808876
drop_expectativas__eua__credito,7,7,yield_5y,6,0.00625837369660235
drop_expectativas__eua__credito,7,7,yield_6m,0,0.005
drop_expectativas__eua__credito,7,7,yield_6m,1,0.00580634139871233
drop_expectativas__eua__credito,7,7,yield_6m,2,0.00661160197469527
drop_expectativas__eua__credito,7,7,yield_6m,3,0.00734470825753744
drop_expectativas__eua__credito,7,7,yield_6m,4,0.00619931608750632
drop_expectativas__eua__credito,7,7,yield_6m,5,0.00617170572078871
drop_expectativas__eua__credito,7,7,yield_6m,6,0.00633965782305039
drop_expectativas__eua__credito,8,1,asset_ibov,0,-28.913611050270195
drop_expectativas__eua__credito,8,1,asset_ibov,1,-37.70159410704095
drop_expectativas__eua__credito,8,1,asset_ibov,2,-34.32428132590678
drop_expectativas__eua__credito,8,1,asset_ibov,3,-33.942031063949194
drop_expectativas__eua__credito,8,1,asset_ibov,4,-32.08851110559161
drop_expectativas__eua__credito,8,1,asset_ibov,5,-30.436524101116643
drop_expectativas__eua__credito,8,1,asset_ibov,6,-34.40854385517606
drop_expectativas__eua__credito,8,1,cambio_usd,0,0.5116133982433477
drop_expectativas__eua__credito,8,1,cambio_usd,1,0.9095129350892752
drop_expectativas__eua__credito,8,1,cambio_usd,2,0.9345994447027564
drop_expectativas__eua__credito,8,1,cambio_usd,3,0.9093625019039808
drop_expectativas__eua__credito,8,1,cambio_usd,4,0.8637361016935826
drop_expectativas__eua__credito,8,1,cambio_usd,5,0.766372245996434
drop_expectativas__eua__credito,8,1,cambio_usd,6,0.7589023615007602
drop_expectativas__eua__credito,8,1,yield_2y,0,0.01703435657541134
drop_expectativas__eua__credito,8,1,yield_2y,1,0.02275443155535347
drop_expectativas__eua__credito,8,1,yield_2y,2,0.01826521158511126
drop_expectativas__eua__credito,8,1,yield_2y,3,0.02070143737990383
drop_expectativas__eua__credito,8,1,yield_2y,4,0.01482902124696537
drop_expectativas__eua__credito,8,1,yield_2y,5,0.0125407985181014
drop_expectativas__eua__credito,8,1,yield_2y,6,0.0152485202838241
drop_expectativas__eua__credito,8,1,yield_5y,0,0.02496690557971403
drop_expectativas__eua__credito,8,1,yield_5y,1,0.03012129103766135
drop_expectativas__eua__credito,8,1,yield_5y,2,0.02429703483542447
drop_expectativas__eua__credito,8,1,yield_5y,3,0.02704347341456923
drop_expectativas__eua__credito,8,1,yield_5y,4,0.02148071313583899
drop_expectativas__eua__credito,8,1,yield_5y,5,0.01848914620962774
drop_expectativas__eua__credito,8,1,yield_5y,6,0.02134301682282528
drop_expectativas__eua__credito,8,1,yield_6m,0,0.005
drop_expectativas__eua__credito,8,1,yield_6m,1,0.00745272735505284
drop_expectativas__eua__credito,8,1,yield_6m,2,0.00505762935210995
drop_expectativas__eua__credito,8,1,yield_6m,3,0.00542628602240711
drop_expectativas__eua__credito,8,1,yield_6m,4,7.319156422111307e-4
drop_expectativas__eua__credito,8,1,yield_6m,5,-8.847574614232451e-4
drop_expectativas__eua__credito,8,1,yield_6m,6,3.202119731990149e-4
drop_expectativas__eua__credito,8,2,asset_ibov,0,-26.77046747996555
drop_expectativas__eua__credito,8,2,asset_ibov,1,-34.62405994946272
drop_expectativas__eua__credito,8,2,asset_ibov,2,-31.82053628527772
drop_expectativas__eua__credito,8,2,asset_ibov,3,-31.748370825887307
drop_expectativas__eua__credito,8,2,asset_ibov,4,-30.68953517842083
drop_expectativas__eua__credito,8,2,asset_ibov,5,-29.775698968203717
drop_expectativas__eua__credito,8,2,asset_ibov,6,-32.7042870681371
drop_expectativas__eua__credito,8,2,cambio_usd,0,0.48156377270775647
drop_expectativas__eua__credito,8,2,cambio_usd,1,0.806058678920502
drop_expectativas__eua__credito,8,2,cambio_usd,2,0.8317049706971333
drop_expectativas__eua__credito,8,2,cambio_usd,3,0.7923963830678463
drop_expectativas__eua__credito,8,2,cambio_usd,4,0.743628704866232
drop_expectativas__eua__credito,8,2,cambio_usd,5,0.6699878519054272
drop_expectativas__eua__credito,8,2,cambio_usd,6,0.6619961022254919
drop_expectativas__eua__credito,8,2,yield_2y,0,0.01612886028748305
drop_expectativas__eua__credito,8,2,yield_2y,1,0.0211477508305798
drop_expectativas__eua__credito,8,2,yield_2y,2,0.01711338439128364
drop_expectativas__eua__credito,8,2,yield_2y,3,0.01911635708538727
drop_expectativas__eua__credito,8,2,yield_2y,4,0.01361295158259092
drop_expectativas__eua__credito,8,2,yield_2y,5,0.0118538110652269
drop_expectativas__eua__credito,8,2,yield_2y,6,0.01395740707051092
drop_expectativas__eua__credito,8,2,yield_5y,0,0.0230634116015239
drop_expectativas__eua__credito,8,2,yield_5y,1,0.02737634336873796
drop_expectativas__eua__credito,8,2,yield_5y,2,0.02221182636495089
drop_expectativas__eua__credito,8,2,yield_5y,3,0.02438485180307132
drop_expectativas__eua__credito,8,2,yield_5y,4,0.01921937151747659
drop_expectativas__eua__credito,8,2,yield_5y,5,0.01690659992133128
drop_expectativas__eua__credito,8,2,yield_5y,6,0.019004628169803
drop_expectativas__eua__credito,8,2,yield_6m,0,0.005
drop_expectativas__eua__credito,8,2,yield_6m,1,0.00751155414816826
drop_expectativas__eua__credito,8,2,yield_6m,2,0.00540998737231275
drop_expectativas__eua__credito,8,2,yield_6m,3,0.00571148596266246
drop_expectativas__eua__credito,8,2,yield_6m,4,0.00148640456249546
drop_expectativas__eua__credito,8,2,yield_6m,5,1.9539474417001336e-4
drop_expectativas__eua__credito,8,2,yield_6m,6,0.00119883285389789
drop_expectativas__eua__credito,8,3,asset_ibov,0,-3.7583817847364727
drop_expectativas__eua__credito,8,3,asset_ibov,1,-6.715503464169852
drop_expectativas__eua__credito,8,3,asset_ibov,2,-5.128079028468056
drop_expectativas__eua__credito,8,3,asset_ibov,3,-5.655801112952472
drop_expectativas__eua__credito,8,3,asset_ibov,4,-5.337574036739167
drop_expectativas__eua__credito,8,3,asset_ibov,5,-2.579618039917175
drop_expectativas__eua__credito,8,3,asset_ibov,6,-1.275303305251289
drop_expectativas__eua__credito,8,3,cambio_usd,0,0.14752547394869528
drop_expectativas__eua__credito,8,3,cambio_usd,1,0.2234985668249821
drop_expectativas__eua__credito,8,3,cambio_usd,2,0.22157484856361695
drop_expectativas__eua__credito,8,3,cambio_usd,3,0.2319801002586635
drop_expectativas__eua__credito,8,3,cambio_usd,4,0.2129640894615467
drop_expectativas__eua__credito,8,3,cambio_usd,5,0.16823379043461845
drop_expectativas__eua__credito,8,3,cambio_usd,6,0.1468851047098443
drop_expectativas__eua__credito,8,3,yield_2y,0,0.01005407332585882
drop_expectativas__eua__credito,8,3,yield_2y,1,0.01266157441708367
drop_expectativas__eua__credito,8,3,yield_2y,2,0.01134994174038049
drop_expectativas__eua__credito,8,3,yield_2y,3,0.01251996724449395
drop_expectativas__eua__credito,8,3,yield_2y,4,0.00867598676682376
drop_expectativas__eua__credito,8,3,yield_2y,5,0.00646395627086674
drop_expectativas__eua__credito,8,3,yield_2y,6,0.00623172751536986
drop_expectativas__eua__credito,8,3,yield_5y,0,0.01081644780035818
drop_expectativas__eua__credito,8,3,yield_5y,1,0.01309216502853166
drop_expectativas__eua__credito,8,3,yield_5y,2,0.0109717363641557
drop_expectativas__eua__credito,8,3,yield_5y,3,0.01262309486469808
drop_expectativas__eua__credito,8,3,yield_5y,4,0.00926353139336239
drop_expectativas__eua__credito,8,3,yield_5y,5,0.00675915064441678
drop_expectativas__eua__credito,8,3,yield_5y,6,0.00655184112933492
drop_expectativas__eua__credito,8,3,yield_6m,0,0.005
drop_expectativas__eua__credito,8,3,yield_6m,1,0.00645903903598348
drop_expectativas__eua__credito,8,3,yield_6m,2,0.00664471827722161
drop_expectativas__eua__credito,8,3,yield_6m,3,0.0071761108652539
drop_expectativas__eua__credito,8,3,yield_6m,4,0.00483694515085668
drop_expectativas__eua__credito,8,3,yield_6m,5,0.00361446254832495
drop_expectativas__eua__credito,8,3,yield_6m,6,0.00318359285720189
drop_expectativas__eua__credito,8,4,asset_ibov,0,-1.6245439399695458
drop_expectativas__eua__credito,8,4,asset_ibov,1,-4.699903428661706
drop_expectativas__eua__credito,8,4,asset_ibov,2,-3.1850709003206132
drop_expectativas__eua__credito,8,4,asset_ibov,3,-3.442694278681598
drop_expectativas__eua__credito,8,4,asset_ibov,4,-2.775327208686729
drop_expectativas__eua__credito,8,4,asset_ibov,5,-0.8871081017793331
drop_expectativas__eua__credito,8,4,asset_ibov,6,0.14302092464988236
drop_expectativas__eua__credito,8,4,cambio_usd,0,0.19639290707274967
drop_expectativas__eua__credito,8,4,cambio_usd,1,0.2504163617458133
drop_expectativas__eua__credito,8,4,cambio_usd,2,0.2459327714106356
drop_expectativas__eua__credito,8,4,cambio_usd,3,0.24762018949053524
drop_expectativas__eua__credito,8,4,cambio_usd,4,0.2288664604513274
drop_expectativas__eua__credito,8,4,cambio_usd,5,0.1679479665916046
drop_expectativas__eua__credito,8,4,cambio_usd,6,0.14682697169001613
drop_expectativas__eua__credito,8,4,yield_2y,0,0.00992419048087275
drop_expectativas__eua__credito,8,4,yield_2y,1,0.0126980942395925
drop_expectativas__eua__credito,8,4,yield_2y,2,0.01176562197934249
drop_expectativas__eua__credito,8,4,yield_2y,3,0.01246752410972139
drop_expectativas__eua__credito,8,4,yield_2y,4,0.00900017221068744
drop_expectativas__eua__credito,8,4,yield_2y,5,0.0067198506988499
drop_expectativas__eua__credito,8,4,yield_2y,6,0.00607542366743883
drop_expectativas__eua__credito,8,4,yield_5y,0,0.01059365807625678
drop_expectativas__eua__credito,8,4,yield_5y,1,0.01326486614393077
drop_expectativas__eua__credito,8,4,yield_5y,2,0.01155340133643694
drop_expectativas__eua__credito,8,4,yield_5y,3,0.01273765035638767
drop_expectativas__eua__credito,8,4,yield_5y,4,0.00968154269781066
drop_expectativas__eua__credito,8,4,yield_5y,5,0.00719318907979573
drop_expectativas__eua__credito,8,4,yield_5y,6,0.0065162112032466
drop_expectativas__eua__credito,8,4,yield_6m,0,0.005
drop_expectativas__eua__credito,8,4,yield_6m,1,0.00624073198806282
drop_expectativas__eua__credito,8,4,yield_6m,2,0.00656307631839752
drop_expectativas__eua__credito,8,4,yield_6m,3,0.00678200074762711
drop_expectativas__eua__credito,8,4,yield_6m,4,0.00467736953304942
drop_expectativas__eua__credito,8,4,yield_6m,5,0.00323973785030141
drop_expectativas__eua__credito,8,4,yield_6m,6,0.00265159031206571
drop_expectativas__eua__credito,8,5,asset_ibov,0,-2.1025820145812193
drop_expectativas__eua__credito,8,5,asset_ibov,1,-5.357477159353769
drop_expectativas__eua__credito,8,5,asset_ibov,2,-4.723706798274669
drop_expectativas__eua__credito,8,5,asset_ibov,3,-3.9903211002846217
drop_expectativas__eua__credito,8,5,asset_ibov,4,-2.9256194693219504
drop_expectativas__eua__credito,8,5,asset_ibov,5,-1.2389227058864698
drop_expectativas__eua__credito,8,5,asset_ibov,6,-0.5047784057593051
drop_expectativas__eua__credito,8,5,cambio_usd,0,0.1587178912316977
drop_expectativas__eua__credito,8,5,cambio_usd,1,0.22161305923620897
drop_expectativas__eua__credito,8,5,cambio_usd,2,0.20710004267722665
drop_expectativas__eua__credito,8,5,cambio_usd,3,0.19586041569903073
drop_expectativas__eua__credito,8,5,cambio_usd,4,0.16503868394520754
drop_expectativas__eua__credito,8,5,cambio_usd,5,0.08586524834087218
drop_expectativas__eua__credito,8,5,cambio_usd,6,0.07402689542642694
drop_expectativas__eua__credito,8,5,yield_2y,0,0.01001399019144571
drop_expectativas__eua__credito,8,5,yield_2y,1,0.01260903173670349
drop_expectativas__eua__credito,8,5,yield_2y,2,0.01196246670949688
drop_expectativas__eua__credito,8,5,yield_2y,3,0.01184233473390343
drop_expectativas__eua__credito,8,5,yield_2y,4,0.00882901966445545
drop_expectativas__eua__credito,8,5,yield_2y,5,0.00646110667535182
drop_expectativas__eua__credito,8,5,yield_2y,6,0.00637348691772574
drop_expectativas__eua__credito,8,5,yield_5y,0,0.01034120802362537
drop_expectativas__eua__credito,8,5,yield_5y,1,0.01291022072495824
drop_expectativas__eua__credito,8,5,yield_5y,2,0.01152429403772205
drop_expectativas__eua__credito,8,5,yield_5y,3,0.01146988586389233
drop_expectativas__eua__credito,8,5,yield_5y,4,0.00869343015964155
drop_expectativas__eua__credito,8,5,yield_5y,5,0.00606275771091744
drop_expectativas__eua__credito,8,5,yield_5y,6,0.00598641994054849
drop_expectativas__eua__credito,8,5,yield_6m,0,0.005
drop_expectativas__eua__credito,8,5,yield_6m,1,0.00617208655330947
drop_expectativas__eua__credito,8,5,yield_6m,2,0.00675513116159765
drop_expectativas__eua__credito,8,5,yield_6m,3,0.00691961072973831
drop_expectativas__eua__credito,8,5,yield_6m,4,0.00534538433039329
drop_expectativas__eua__credito,8,5,yield_6m,5,0.00418157256618418
drop_expectativas__eua__credito,8,5,yield_6m,6,0.00406975456987986
drop_expectativas__eua__credito,8,6,asset_ibov,0,-2.6935136447451047
drop_expectativas__eua__credito,8,6,asset_ibov,1,-6.520322539688647
drop_expectativas__eua__credito,8,6,asset_ibov,2,-6.187025680465464
drop_expectativas__eua__credito,8,6,asset_ibov,3,-5.477661536418713
drop_expectativas__eua__credito,8,6,asset_ibov,4,-4.412883715285757
drop_expectativas__eua__credito,8,6,asset_ibov,5,-2.7006446672102093
drop_expectativas__eua__credito,8,6,asset_ibov,6,-2.0925659992923444
drop_expectativas__eua__credito,8,6,cambio_usd,0,0.15212957371578564
drop_expectativas__eua__credito,8,6,cambio_usd,1,0.2227593811970668
drop_expectativas__eua__credito,8,6,cambio_usd,2,0.21756627828544536
drop_expectativas__eua__credito,8,6,cambio_usd,3,0.20782108008758068
drop_expectativas__eua__credito,8,6,cambio_usd,4,0.1710995589953449
drop_expectativas__eua__credito,8,6,cambio_usd,5,0.0853355885961444
drop_expectativas__eua__credito,8,6,cambio_usd,6,0.07468264229713194
drop_expectativas__eua__credito,8,6,yield_2y,0,0.01006209148161338
drop_expectativas__eua__credito,8,6,yield_2y,1,0.012785241203304029
drop_expectativas__eua__credito,8,6,yield_2y,2,0.01213493895763385
drop_expectativas__eua__credito,8,6,yield_2y,3,0.01207647640058781
drop_expectativas__eua__credito,8,6,yield_2y,4,0.00893293239537695
drop_expectativas__eua__credito,8,6,yield_2y,5,0.00641084732141784
drop_expectativas__eua__credito,8,6,yield_2y,6,0.00637548730887735
drop_expectativas__eua__credito,8,6,yield_5y,0,0.01043147335660682
drop_expectativas__eua__credito,8,6,yield_5y,1,0.0131534384428152
drop_expectativas__eua__credito,8,6,yield_5y,2,0.01183822311434276
drop_expectativas__eua__credito,8,6,yield_5y,3,0.01181599294571983
drop_expectativas__eua__credito,8,6,yield_5y,4,0.00886567181316739
drop_expectativas__eua__credito,8,6,yield_5y,5,0.0060406255454447
drop_expectativas__eua__credito,8,6,yield_5y,6,0.00604021197602662
drop_expectativas__eua__credito,8,6,yield_6m,0,0.005
drop_expectativas__eua__credito,8,6,yield_6m,1,0.00622686682928336
drop_expectativas__eua__credito,8,6,yield_6m,2,0.00678906242048313
drop_expectativas__eua__credito,8,6,yield_6m,3,0.00695312800195145
drop_expectativas__eua__credito,8,6,yield_6m,4,0.00528822236196559
drop_expectativas__eua__credito,8,6,yield_6m,5,0.00405295426844853
drop_expectativas__eua__credito,8,6,yield_6m,6,0.00395453660020857
drop_expectativas__eua__credito,8,7,asset_ibov,0,-2.535987165268178
drop_expectativas__eua__credito,8,7,asset_ibov,1,-6.462105243410579
drop_expectativas__eua__credito,8,7,asset_ibov,2,-6.2102286069627795
drop_expectativas__eua__credito,8,7,asset_ibov,3,-6.017807909940449
drop_expectativas__eua__credito,8,7,asset_ibov,4,-5.143426276460878
drop_expectativas__eua__credito,8,7,asset_ibov,5,-3.286249306820975
drop_expectativas__eua__credito,8,7,asset_ibov,6,-2.6697128897052216
drop_expectativas__eua__credito,8,7,cambio_usd,0,0.1414615389211528
drop_expectativas__eua__credito,8,7,cambio_usd,1,0.20774619566802827
drop_expectativas__eua__credito,8,7,cambio_usd,2,0.20573082400909817
drop_expectativas__eua__credito,8,7,cambio_usd,3,0.2019192362857067
drop_expectativas__eua__credito,8,7,cambio_usd,4,0.17733561069854578
drop_expectativas__eua__credito,8,7,cambio_usd,5,0.09181085019787374
drop_expectativas__eua__credito,8,7,cambio_usd,6,0.07666450679732531
drop_expectativas__eua__credito,8,7,yield_2y,0,0.00982950815735962
drop_expectativas__eua__credito,8,7,yield_2y,1,0.01260820453845677
drop_expectativas__eua__credito,8,7,yield_2y,2,0.01189396594842085
drop_expectativas__eua__credito,8,7,yield_2y,3,0.01220434629594491
drop_expectativas__eua__credito,8,7,yield_2y,4,0.00932496557637915
drop_expectativas__eua__credito,8,7,yield_2y,5,0.00662796409540513
drop_expectativas__eua__credito,8,7,yield_2y,6,0.00666469411124545
drop_expectativas__eua__credito,8,7,yield_5y,0,0.01013870287355187
drop_expectativas__eua__credito,8,7,yield_5y,1,0.01292146771804564
drop_expectativas__eua__credito,8,7,yield_5y,2,0.01156428850275689
drop_expectativas__eua__credito,8,7,yield_5y,3,0.0119652308408876
drop_expectativas__eua__credito,8,7,yield_5y,4,0.00928974705954708
drop_expectativas__eua__credito,8,7,yield_5y,5,0.00624443138573458
drop_expectativas__eua__credito,8,7,yield_5y,6,0.00629549414804601
drop_expectativas__eua__credito,8,7,yield_6m,0,0.005
drop_expectativas__eua__credito,8,7,yield_6m,1,0.0062499021003719
drop_expectativas__eua__credito,8,7,yield_6m,2,0.00679877710758842
drop_expectativas__eua__credito,8,7,yield_6m,3,0.00714636377814177
drop_expectativas__eua__credito,8,7,yield_6m,4,0.00564782505113273
drop_expectativas__eua__credito,8,7,yield_6m,5,0.00433990193944516
drop_expectativas__eua__credito,8,7,yield_6m,6,0.00430203880333998
drop_expectativas__eua__credito,8,8,asset_ibov,0,-1.6076301214272286
drop_expectativas__eua__credito,8,8,asset_ibov,1,-4.19152276295481
drop_expectativas__eua__credito,8,8,asset_ibov,2,-4.182846288099299
drop_expectativas__eua__credito,8,8,asset_ibov,3,-3.7077776324195737
drop_expectativas__eua__credito,8,8,asset_ibov,4,-2.897088028213556
drop_expectativas__eua__credito,8,8,asset_ibov,5,-1.013821510113036
drop_expectativas__eua__credito,8,8,asset_ibov,6,0.19526341755559268
drop_expectativas__eua__credito,8,8,cambio_usd,0,0.10229914246253756
drop_expectativas__eua__credito,8,8,cambio_usd,1,0.14598682621695833
drop_expectativas__eua__credito,8,8,cambio_usd,2,0.1447791904834332
drop_expectativas__eua__credito,8,8,cambio_usd,3,0.15081625594677653
drop_expectativas__eua__credito,8,8,cambio_usd,4,0.13381646616154577
drop_expectativas__eua__credito,8,8,cambio_usd,5,0.07357364255810975
drop_expectativas__eua__credito,8,8,cambio_usd,6,0.04822098846318151
drop_expectativas__eua__credito,8,8,yield_2y,0,0.00830039626394892
drop_expectativas__eua__credito,8,8,yield_2y,1,0.0099449259589426
drop_expectativas__eua__credito,8,8,yield_2y,2,0.00989916073798409
drop_expectativas__eua__credito,8,8,yield_2y,3,0.01067505846543181
drop_expectativas__eua__credito,8,8,yield_2y,4,0.00823624416040738
drop_expectativas__eua__credito,8,8,yield_2y,5,0.00689015299437095
drop_expectativas__eua__credito,8,8,yield_2y,6,0.00680846398794487
drop_expectativas__eua__credito,8,8,yield_5y,0,0.0082802846683238
drop_expectativas__eua__credito,8,8,yield_5y,1,0.00989760194607463
drop_expectativas__eua__credito,8,8,yield_5y,2,0.00941370183966052
drop_expectativas__eua__credito,8,8,yield_5y,3,0.01007973987156006
drop_expectativas__eua__credito,8,8,yield_5y,4,0.00781797912521678
drop_expectativas__eua__credito,8,8,yield_5y,5,0.00614211276850704
drop_expectativas__eua__credito,8,8,yield_5y,6,0.00590546570537855
drop_expectativas__eua__credito,8,8,yield_6m,0,0.005
drop_expectativas__eua__credito,8,8,yield_6m,1,0.00587072332409633
drop_expectativas__eua__credito,8,8,yield_6m,2,0.00668955935157293
drop_expectativas__eua__credito,8,8,yield_6m,3,0.00750990312634033
drop_expectativas__eua__credito,8,8,yield_6m,4,0.0063734911054641
drop_expectativas__eua__credito,8,8,yield_6m,5,0.00600666343116371
drop_expectativas__eua__credito,8,8,yield_6m,6,0.00612165204572388
drop_expectativas__eua__credito__imoveis,1,1,asset_ibov,0,57.40835392852085
drop_expectativas__eua__credito__imoveis,1,1,asset_ibov,1,120.53364986005222
drop_expectativas__eua__credito__imoveis,1,1,asset_ibov,2,170.50991767570872
drop_expectativas__eua__credito__imoveis,1,1,asset_ibov,3,211.4059959499336
drop_expectativas__eua__credito__imoveis,1,1,asset_ibov,4,248.27184254818127
drop_expectativas__eua__credito__imoveis,1,1,asset_ibov,5,279.2136819345794
drop_expectativas__eua__credito__imoveis,1,1,asset_ibov,6,305.4784214899325
drop_expectativas__eua__credito__imoveis,1,1,cambio_usd,0,1.5822884628666942
drop_expectativas__eua__credito__imoveis,1,1,cambio_usd,1,1.7398587597873223
drop_expectativas__eua__credito__imoveis,1,1,cambio_usd,2,1.3774453815608094
drop_expectativas__eua__credito__imoveis,1,1,cambio_usd,3,1.127177290440499
drop_expectativas__eua__credito__imoveis,1,1,cambio_usd,4,1.0160960862743127
drop_expectativas__eua__credito__imoveis,1,1,cambio_usd,5,0.8528186601889138
drop_expectativas__eua__credito__imoveis,1,1,cambio_usd,6,0.7239084825594891
drop_expectativas__eua__credito__imoveis,1,1,yield_2y,0,0.01633621063529091
drop_expectativas__eua__credito__imoveis,1,1,yield_2y,1,0.01796303255858113
drop_expectativas__eua__credito__imoveis,1,1,yield_2y,2,0.0142213246319308
drop_expectativas__eua__credito__imoveis,1,1,yield_2y,3,0.0116374517492161
drop_expectativas__eua__credito__imoveis,1,1,yield_2y,4,0.01049060274445694
drop_expectativas__eua__credito__imoveis,1,1,yield_2y,5,0.00880485802273489
drop_expectativas__eua__credito__imoveis,1,1,yield_2y,6,0.00747393520795831
drop_expectativas__eua__credito__imoveis,1,1,yield_5y,0,0.03026073141240665
drop_expectativas__eua__credito__imoveis,1,1,yield_5y,1,0.03327421001987218
drop_expectativas__eua__credito__imoveis,1,1,yield_5y,2,0.02634317680048922
drop_expectativas__eua__credito__imoveis,1,1,yield_5y,3,0.02155688424750771
drop_expectativas__eua__credito__imoveis,1,1,yield_5y,4,0.01943249380725277
drop_expectativas__eua__credito__imoveis,1,1,yield_5y,5,0.01630986828578009
drop_expectativas__eua__credito__imoveis,1,1,yield_5y,6,0.01384450476129214
drop_expectativas__eua__credito__imoveis,1,1,yield_6m,0,0.005
drop_expectativas__eua__credito__imoveis,1,1,yield_6m,1,0.00549791899713138
drop_expectativas__eua__credito__imoveis,1,1,yield_6m,2,0.00435269994658634
drop_expectativas__eua__credito__imoveis,1,1,yield_6m,3,0.00356185776769915
