variant,r,q,p,n_series,n_months,n_obs_align,xi_mp,xi_mp_reestimated,old_grid_reused,old_grid_xi_difference,f_robust_mp,max_companion_root,stable
drop_fiscal__eua__credito__imoveis,7,4,6,112,153,147,6.885029797018493,6.885029797018493,TRUE,0,7.145458022320621,0.9699791255202415,TRUE
drop_fiscal__eua__credito__imoveis,8,1,6,112,153,147,4.608234409342586,4.608234409342586,FALSE,NA,3.854895233642904,0.9677715352410247,TRUE
drop_fiscal__eua__credito__imoveis,8,5,6,112,153,147,8.690345919375481,8.690345919375481,TRUE,0,9.277993392636143,0.9677715352410247,TRUE
drop_fiscal__eua__imoveis,1,1,6,114,153,147,2.882180517121356,2.882180517121356,FALSE,NA,3.751169698005544,0.8890086248293505,TRUE
drop_fiscal__eua__imoveis,3,2,6,114,153,147,4.735937918204448,4.735937918204448,FALSE,NA,7.897709881001745,0.973259937160573,TRUE
drop_fiscal__eua__imoveis,4,3,6,114,153,147,5.718440461403694,5.718440461403694,FALSE,NA,10.19400262805169,0.9701970090404309,TRUE
drop_fiscal__eua__imoveis,5,3,6,114,153,147,4.2173945891301114,4.2173945891301114,TRUE,0,5.481563756365464,0.965652828896458,TRUE
drop_fiscal__eua__imoveis,6,2,6,114,153,147,3.7158478899084066,3.7158478899084066,FALSE,NA,3.7424477916399606,0.9713317422277751,TRUE
drop_fiscal__eua__imoveis,6,6,6,114,153,147,7.506701031371823,7.506701031371823,TRUE,0,8.959639884209226,0.9713317422277751,TRUE
drop_fiscal__eua__imoveis,7,4,6,114,153,147,6.801591516898789,6.801591516898789,TRUE,0,7.087572901013448,0.9661566100772326,TRUE
drop_fiscal__eua__imoveis,8,1,6,114,153,147,4.590155577078535,4.590155577078535,FALSE,NA,3.868673842986653,0.976765854231348,TRUE
drop_fiscal__eua__imoveis,8,5,6,114,153,147,8.479777335758532,8.479777335758532,TRUE,0,9.24502934342251,0.976765854231348,TRUE
drop_fiscal__expectativas,1,1,6,116,153,147,3.2710019163121924,3.2710019163121924,FALSE,NA,4.4408315793529445,0.8966828078228781,TRUE
drop_fiscal__expectativas,3,2,6,116,153,147,4.310568841411437,4.310568841411437,FALSE,NA,6.602686374880641,0.9770500082738033,TRUE
drop_fiscal__expectativas,4,3,6,116,153,147,5.013522227147263,5.013522227147263,FALSE,NA,8.294986079054395,0.9620844079313552,TRUE
drop_fiscal__expectativas,5,3,6,116,153,147,2.827878692951478,2.827878692951478,TRUE,0,3.2996236740738287,0.9664886080404217,TRUE
drop_fiscal__expectativas,6,2,6,116,153,147,3.2781757637789304,3.2781757637789304,FALSE,NA,3.7945251304837586,0.9696678528804908,TRUE
drop_fiscal__expectativas,6,6,6,116,153,147,6.037837388481745,6.037837388481745,TRUE,0,8.39084336909969,0.9696678528804908,TRUE
drop_fiscal__expectativas,7,4,6,116,153,147,4.901516657974626,4.901516657974626,TRUE,0,4.634408891290044,0.9804308789174495,TRUE
drop_fiscal__expectativas,8,1,6,116,153,147,5.563520839801293,5.563520839801293,FALSE,NA,5.043449767282343,0.9863046177518168,TRUE
drop_fiscal__expectativas,8,5,6,116,153,147,6.214248029251689,6.214248029251689,TRUE,0,6.376019929030779,0.9863046177518168,TRUE
drop_fiscal__expectativas__credito,1,1,6,114,153,147,3.5499777311730294,3.5499777311730294,FALSE,NA,5.067679333926203,0.8977433286974474,TRUE
drop_fiscal__expectativas__credito,3,2,6,114,153,147,4.31467368429975,4.31467368429975,FALSE,NA,6.60978615685453,0.9756398630380021,TRUE
drop_fiscal__expectativas__credito,4,3,6,114,153,147,4.950108131365744,4.950108131365744,FALSE,NA,8.243151240399545,0.9592168572973856,TRUE
drop_fiscal__expectativas__credito,5,3,6,114,153,147,2.6530831548623204,2.6530831548623204,TRUE,0,3.0447231038009965,0.9660144770958348,TRUE
drop_fiscal__expectativas__credito,6,2,6,114,153,147,2.523756267476248,2.523756267476248,FALSE,NA,2.611515021362171,0.9758674155360607,TRUE
drop_fiscal__expectativas__credito,6,6,6,114,153,147,6.802391513531407,6.802391513531407,TRUE,0,9.508057415227242,0.9758674155360607,TRUE
drop_fiscal__expectativas__credito,7,4,6,114,153,147,4.782600896902702,4.782600896902702,TRUE,0,4.530134351978425,0.9832993864656785,TRUE
drop_fiscal__expectativas__credito,8,1,6,114,153,147,5.806888109459505,5.806888109459505,FALSE,NA,5.336849782297779,0.9878746625343992,TRUE
drop_fiscal__expectativas__credito,8,5,6,114,153,147,6.233997493970605,6.233997493970605,TRUE,0,6.452437534569461,0.9878746625343992,TRUE
drop_fiscal__expectativas__credito__imoveis,1,1,6,113,153,147,3.53050870212655,3.53050870212655,FALSE,NA,5.026172333223695,0.8964887060005595,TRUE
drop_fiscal__expectativas__credito__imoveis,3,2,6,113,153,147,4.1904759822561495,4.1904759822561495,FALSE,NA,6.355166259872721,0.9728390898237368,TRUE
drop_fiscal__expectativas__credito__imoveis,4,3,6,113,153,147,5.072242947796906,5.072242947796906,FALSE,NA,8.540594728873154,0.9624681336589763,TRUE
drop_fiscal__expectativas__credito__imoveis,5,3,6,113,153,147,2.8309042131825444,2.8309042131825444,TRUE,0,3.3244135219000106,0.9679834057421098,TRUE
drop_fiscal__expectativas__credito__imoveis,6,2,6,113,153,147,2.9418064304441764,2.9418064304441764,FALSE,NA,3.1785976471501494,0.9736929213216049,TRUE
drop_fiscal__expectativas__credito__imoveis,6,6,6,113,153,147,6.907872008059891,6.907872008059891,TRUE,0,10.019566110311791,0.9736929213216049,TRUE
drop_fiscal__expectativas__credito__imoveis,7,4,6,113,153,147,4.700160083414362,4.700160083414362,TRUE,0,4.321163566566375,0.9806237576448769,TRUE
drop_fiscal__expectativas__credito__imoveis,8,1,6,113,153,147,5.629847765825669,5.629847765825669,FALSE,NA,4.992661736951536,0.9876035361061082,TRUE
drop_fiscal__expectativas__credito__imoveis,8,5,6,113,153,147,6.354316824586942,6.354316824586942,TRUE,0,6.526762796911455,0.9876035361061082,TRUE
drop_fiscal__expectativas__eua,1,1,6,111,153,147,2.83664505807332,2.83664505807332,FALSE,NA,3.6022401436005578,0.8872669926306851,TRUE
drop_fiscal__expectativas__eua,3,2,6,111,153,147,4.5377981097336155,4.5377981097336155,FALSE,NA,7.289336679724521,0.9759564651824476,TRUE
drop_fiscal__expectativas__eua,4,3,6,111,153,147,5.315712662583184,5.315712662583184,FALSE,NA,9.015255745303376,0.9743674840309223,TRUE
drop_fiscal__expectativas__eua,5,3,6,111,153,147,3.108662701652351,3.108662701652351,TRUE,0,3.6582224766452893,0.9699361834123165,TRUE
drop_fiscal__expectativas__eua,6,2,6,111,153,147,3.443706672192399,3.443706672192399,FALSE,NA,3.649861744357523,0.973292897392599,TRUE
drop_fiscal__expectativas__eua,6,6,6,111,153,147,6.9115973465834255,6.9115973465834255,TRUE,0,8.65578768303695,0.973292897392599,TRUE
drop_fiscal__expectativas__eua,7,4,6,111,153,147,6.745421793314363,6.745421793314363,TRUE,0,6.605949578634723,0.9753505639697412,TRUE
drop_fiscal__expectativas__eua,8,1,6,111,153,147,5.0135381027093935,5.0135381027093935,FALSE,NA,4.195421527457264,0.9883638951047945,TRUE
drop_fiscal__expectativas__eua,8,5,6,111,153,147,8.437872848649377,8.437872848649377,TRUE,0,8.9210203945774,0.9883638951047945,TRUE
drop_fiscal__expectativas__eua__credito,1,1,6,109,153,147,3.1381751585039797,3.1381751585039797,FALSE,NA,4.19494703556055,0.8881462466872557,TRUE
drop_fiscal__expectativas__eua__credito,3,2,6,109,153,147,4.516689042555605,4.516689042555605,FALSE,NA,7.230169078030072,0.9741769360898471,TRUE
drop_fiscal__expectativas__eua__credito,4,3,6,109,153,147,5.198810799512727,5.198810799512727,FALSE,NA,8.820908843769985,0.9720606176138876,TRUE
drop_fiscal__expectativas__eua__credito,5,3,6,109,153,147,2.9056899845005857,2.9056899845005857,TRUE,0,3.3701306639344306,0.9704995547392015,TRUE
drop_fiscal__expectativas__eua__credito,6,2,6,109,153,147,2.769979077620683,2.769979077620683,FALSE,NA,2.7084244889443343,0.9793079450367748,TRUE
drop_fiscal__expectativas__eua__credito,6,6,6,109,153,147,7.693334701958455,7.693334701958455,TRUE,0,9.748656252410795,0.9793079450367748,TRUE
drop_fiscal__expectativas__eua__credito,7,4,6,109,153,147,6.687827223123002,6.687827223123002,TRUE,0,6.441639436171226,0.9797809769833462,TRUE
drop_fiscal__expectativas__eua__credito,8,1,6,109,153,147,5.17554047264787,5.17554047264787,FALSE,NA,4.3511607707434745,0.9777067422422494,TRUE
drop_fiscal__expectativas__eua__credito,8,5,6,109,153,147,8.58618983162746,8.58618983162746,TRUE,0,8.97149225676701,0.9777067422422494,TRUE
drop_fiscal__expectativas__eua__credito__imoveis,1,1,6,108,153,147,3.1246052236685484,3.1246052236685484,FALSE,NA,4.168588756462934,0.8873049726037237,TRUE
drop_fiscal__expectativas__eua__credito__imoveis,3,2,6,108,153,147,4.3842447493275625,4.3842447493275625,FALSE,NA,6.945087711951778,0.9704591696052899,TRUE
drop_fiscal__expectativas__eua__credito__imoveis,4,3,6,108,153,147,5.306181308884729,5.306181308884729,FALSE,NA,9.098952436563316,0.964207218670259,TRUE
drop_fiscal__expectativas__eua__credito__imoveis,5,3,6,108,153,147,3.1277973710604003,3.1277973710604003,TRUE,0,3.7043537022748643,0.9643677910015038,TRUE
drop_fiscal__expectativas__eua__credito__imoveis,6,2,6,108,153,147,2.88998379627898,2.88998379627898,FALSE,NA,2.805690406981933,0.9763917397471263,TRUE
drop_fiscal__expectativas__eua__credito__imoveis,6,6,6,108,153,147,8.122793187073365,8.122793187073365,TRUE,0,10.34823959488564,0.9763917397471263,TRUE
drop_fiscal__expectativas__eua__credito__imoveis,7,4,6,108,153,147,6.772000387147256,6.772000387147256,TRUE,0,6.465019191136286,0.9772033816766768,TRUE
drop_fiscal__expectativas__eua__credito__imoveis,8,1,6,108,153,147,4.829605300869171,4.829605300869171,FALSE,NA,3.9891213468051254,0.971424314688003,TRUE
drop_fiscal__expectativas__eua__credito__imoveis,8,5,6,108,153,147,8.811084029846176,8.811084029846176,TRUE,0,9.222894604557075,0.971424314688003,TRUE
drop_fiscal__expectativas__eua__imoveis,1,1,6,110,153,147,2.8265696227770842,2.8265696227770842,FALSE,NA,3.5843022611654853,0.8866967250185711,TRUE
drop_fiscal__expectativas__eua__imoveis,3,2,6,110,153,147,4.399386368179052,4.399386368179052,FALSE,NA,6.98033694858999,0.972645345896619,TRUE
drop_fiscal__expectativas__eua__imoveis,4,3,6,110,153,147,5.41117961872864,5.41117961872864,FALSE,NA,9.231210692155829,0.9680724226318246,TRUE
drop_fiscal__expectativas__eua__imoveis,5,3,6,110,153,147,3.4061781169322063,3.4061781169322063,TRUE,0,4.120223148285006,0.9652282366493674,TRUE
drop_fiscal__expectativas__eua__imoveis,6,2,6,110,153,147,3.4148542222286493,3.4148542222286493,FALSE,NA,3.5730250458167836,0.9715158601816476,TRUE
drop_fiscal__expectativas__eua__imoveis,6,6,6,110,153,147,7.242568148240327,7.242568148240327,TRUE,0,9.096926855836042,0.9715158601816476,TRUE
drop_fiscal__expectativas__eua__imoveis,7,4,6,110,153,147,6.8053077168002165,6.8053077168002165,TRUE,0,6.6338776684369085,0.9735210244669888,TRUE
drop_fiscal__expectativas__eua__imoveis,8,1,6,110,153,147,4.865378761617417,4.865378761617417,FALSE,NA,4.0540158604207495,0.9784390419695682,TRUE
drop_fiscal__expectativas__eua__imoveis,8,5,6,110,153,147,8.580848153834127,8.580848153834127,TRUE,0,9.121090621618336,0.9784390419695682,TRUE
drop_fiscal__expectativas__imoveis,1,1,6,115,153,147,3.253640410987718,3.253640410987718,FALSE,NA,4.4066005073429855,0.895654513598747,TRUE
drop_fiscal__expectativas__imoveis,3,2,6,115,153,147,4.181454847786271,4.181454847786271,FALSE,NA,6.3318147508506355,0.9745736306363838,TRUE
drop_fiscal__expectativas__imoveis,4,3,6,115,153,147,5.117790783711061,5.117790783711061,FALSE,NA,8.534565001210336,0.9634391163871583,TRUE
drop_fiscal__expectativas__imoveis,5,3,6,115,153,147,3.0461895585308256,3.0461895585308256,TRUE,0,3.6553700477279367,0.9692920495114361,TRUE
drop_fiscal__expectativas__imoveis,6,2,6,115,153,147,3.416377620671224,3.416377620671224,FALSE,NA,4.053634754353064,0.9679998631802716,TRUE
drop_fiscal__expectativas__imoveis,6,6,6,115,153,147,6.083555927048104,6.083555927048104,TRUE,0,8.703729797284488,0.9679998631802716,TRUE
drop_fiscal__expectativas__imoveis,7,4,6,115,153,147,4.875189628121574,4.875189628121574,TRUE,0,4.526461317354885,0.9778397767940712,TRUE
drop_fiscal__expectativas__imoveis,8,1,6,115,153,147,5.452866178514002,5.452866178514002,FALSE,NA,4.845779021454785,0.9861608238619745,TRUE
drop_fiscal__expectativas__imoveis,8,5,6,115,153,147,6.252844753701596,6.252844753701596,TRUE,0,6.410457984886969,0.9861608238619745,TRUE
drop_fiscal__imoveis,1,1,6,119,153,147,3.288706080806968,3.288706080806968,FALSE,NA,4.55937608816019,0.8978562645474039,TRUE
drop_fiscal__imoveis,3,2,6,119,153,147,4.557227837413548,4.557227837413548,FALSE,NA,7.295705573182107,0.9749667865210838,TRUE
drop_fiscal__imoveis,4,3,6,119,153,147,5.426001530605632,5.426001530605632,FALSE,NA,9.43736335239267,0.9611000122060668,TRUE
drop_fiscal__imoveis,5,3,6,119,153,147,3.5965010560056743,3.5965010560056743,TRUE,0,4.519109982284933,0.9676811433738316,TRUE
drop_fiscal__imoveis,6,2,6,119,153,147,3.4828759994578506,3.4828759994578506,FALSE,NA,3.9428375201027177,0.9649476572654129,TRUE
drop_fiscal__imoveis,6,6,6,119,153,147,6.247357781171681,6.247357781171681,TRUE,0,8.406763506933913,0.9649476572654129,TRUE
drop_fiscal__imoveis,7,4,6,119,153,147,4.992484179915217,4.992484179915217,TRUE,0,4.797572586540214,0.9720504895700536,TRUE
drop_fiscal__imoveis,8,1,6,119,153,147,4.905140053670317,4.905140053670317,FALSE,NA,4.407331881330869,0.9858832569662992,TRUE
drop_fiscal__imoveis,8,5,6,119,153,147,6.061264675225128,6.061264675225128,TRUE,0,6.168869239691565,0.9858832569662992,TRUE
drop_fiscal__setor_externo,1,1,6,116,153,147,3.346654682618669,3.346654682618669,FALSE,NA,4.6804067984929505,0.902763284854829,TRUE
drop_fiscal__setor_externo,3,2,6,116,153,147,4.905002600787592,4.905002600787592,FALSE,NA,8.114444299487939,0.9779541986331156,TRUE
drop_fiscal__setor_externo,4,3,6,116,153,147,5.235713360657069,5.235713360657069,FALSE,NA,8.973866987409181,0.9661258993866582,TRUE
drop_fiscal__setor_externo,5,3,6,116,153,147,3.3631333733195423,3.3631333733195423,TRUE,0,4.051294919156482,0.9637926309811331,TRUE
drop_fiscal__setor_externo,6,2,6,116,153,147,3.379089837067634,3.379089837067634,FALSE,NA,3.6978751398833167,0.969138554069813,TRUE
drop_fiscal__setor_externo,6,6,6,116,153,147,6.1484891757767475,6.1484891757767475,TRUE,0,7.973659182056752,0.969138554069813,TRUE
drop_fiscal__setor_externo,7,4,6,116,153,147,5.520134080355683,5.520134080355683,TRUE,0,5.610370880860091,0.974253343067486,TRUE
drop_fiscal__setor_externo,8,1,6,116,153,147,4.897447282954449,4.897447282954449,FALSE,NA,4.40448283839523,0.9819129777313502,TRUE
drop_fiscal__setor_externo,8,5,6,116,153,147,6.247740547433994,6.247740547433994,TRUE,0,6.309539493921811,0.9819129777313502,TRUE
drop_fiscal__setor_externo__credito,1,1,6,114,153,147,3.615787495356186,3.615787495356186,FALSE,NA,5.317005051439824,0.9035178026887283,TRUE
drop_fiscal__setor_externo__credito,3,2,6,114,153,147,4.921072961666829,4.921072961666829,FALSE,NA,8.149288934679117,0.9766971313449764,TRUE
drop_fiscal__setor_externo__credito,4,3,6,114,153,147,5.307584155526731,5.307584155526731,FALSE,NA,9.27976845671138,0.9634576000270599,TRUE
drop_fiscal__setor_externo__credito,5,3,6,114,153,147,3.248103738042148,3.248103738042148,TRUE,0,3.850260370688982,0.9641665324444189,TRUE
drop_fiscal__setor_externo__credito,6,2,6,114,153,147,2.6987520322711074,2.6987520322711074,FALSE,NA,2.634928237657764,0.976104799098061,TRUE
drop_fiscal__setor_externo__credito,6,6,6,114,153,147,6.81816696668498,6.81816696668498,TRUE,0,8.629756080790973,0.976104799098061,TRUE
drop_fiscal__setor_externo__credito,7,4,6,114,153,147,5.5978354676926365,5.5978354676926365,TRUE,0,5.623212894903535,0.9775021641319311,TRUE
drop_fiscal__setor_externo__credito,8,1,6,114,153,147,5.187462473884496,5.187462473884496,FALSE,NA,4.773285129011166,0.9804751657368022,TRUE
drop_fiscal__setor_externo__credito,8,5,6,114,153,147,6.390856998540708,6.390856998540708,TRUE,0,6.457418696121732,0.9804751657368022,TRUE
drop_fiscal__setor_externo__credito__imoveis,1,1,6,113,153,147,3.5933752249859277,3.5933752249859277,FALSE,NA,5.269433084974803,0.9019572998846869,TRUE
drop_fiscal__setor_externo__credito__imoveis,3,2,6,113,153,147,4.7843160867748615,4.7843160867748615,FALSE,NA,7.835721879622801,0.9744005005859931,TRUE
drop_fiscal__setor_externo__credito__imoveis,4,3,6,113,153,147,5.394873014549223,5.394873014549223,FALSE,NA,9.45795947147631,0.9636218452945281,TRUE
drop_fiscal__setor_externo__credito__imoveis,5,3,6,113,153,147,3.5318467549992865,3.5318467549992865,TRUE,0,4.304613924976353,0.9671694139118515,TRUE
drop_fiscal__setor_externo__credito__imoveis,6,2,6,113,153,147,2.924033652964551,2.924033652964551,FALSE,NA,2.8646446266270127,0.9738736507304372,TRUE
drop_fiscal__setor_externo__credito__imoveis,6,6,6,113,153,147,7.254659003716341,7.254659003716341,TRUE,0,9.303745685178514,0.9738736507304372,TRUE
drop_fiscal__setor_externo__credito__imoveis,7,4,6,113,153,147,5.794502887917958,5.794502887917958,TRUE,0,5.760617180813628,0.9751565732324456,TRUE
drop_fiscal__setor_externo__credito__imoveis,8,1,6,113,153,147,5.388727329499891,5.388727329499891,FALSE,NA,4.910055500615472,0.9812369445553862,TRUE
drop_fiscal__setor_externo__credito__imoveis,8,5,6,113,153,147,6.470507508471173,6.470507508471173,TRUE,0,6.544074236663829,0.9812369445553862,TRUE
drop_fiscal__setor_externo__eua,1,1,6,111,153,147,2.915144414253588,2.915144414253588,FALSE,NA,3.8169334558365984,0.893289828872893,TRUE
drop_fiscal__setor_externo__eua,3,2,6,111,153,147,5.04225297864312,5.04225297864312,FALSE,NA,8.652914797743048,0.9769532401295046,TRUE
drop_fiscal__setor_externo__eua,4,3,6,111,153,147,5.523798159488088,5.523798159488088,FALSE,NA,9.787214525433974,0.9753143377515132,TRUE
drop_fiscal__setor_externo__eua,5,3,6,111,153,147,3.9339971497161192,3.9339971497161192,TRUE,0,4.90582788735235,0.9722743298998597,TRUE
drop_fiscal__setor_externo__eua,6,2,6,111,153,147,3.730423421499183,3.730423421499183,FALSE,NA,3.796508270808266,0.9746298021738439,TRUE
drop_fiscal__setor_externo__eua,6,6,6,111,153,147,6.884134659977946,6.884134659977946,TRUE,0,8.135189145506155,0.9746298021738439,TRUE
drop_fiscal__setor_externo__eua,7,4,6,111,153,147,7.111960153817378,7.111960153817378,TRUE,0,7.6034625238483855,0.970863506759339,TRUE
drop_fiscal__setor_externo__eua,8,1,6,111,153,147,4.844975517969194,4.844975517969194,FALSE,NA,4.08615465886772,0.9867622844051007,TRUE
drop_fiscal__setor_externo__eua,8,5,6,111,153,147,8.286981944160754,8.286981944160754,TRUE,0,8.643754459517115,0.9867622844051007,TRUE
drop_fiscal__setor_externo__eua__credito,1,1,6,109,153,147,3.209150426318673,3.209150426318673,FALSE,NA,4.426186076311545,0.8939864347966798,TRUE
drop_fiscal__setor_externo__eua__credito,3,2,6,109,153,147,5.045183402194774,5.045183402194774,FALSE,NA,8.652354596147967,0.9753533138092136,TRUE
drop_fiscal__setor_externo__eua__credito,4,3,6,109,153,147,5.535234200197169,5.535234200197169,FALSE,NA,9.972837394619328,0.9733821556728769,TRUE
drop_fiscal__setor_externo__eua__credito,5,3,6,109,153,147,3.8495926010737342,3.8495926010737342,TRUE,0,4.751855180839958,0.9726386024487457,TRUE
drop_fiscal__setor_externo__eua__credito,6,2,6,109,153,147,3.393702806972383,3.393702806972383,FALSE,NA,3.304611415931695,0.9788981144576162,TRUE
drop_fiscal__setor_externo__eua__credito,6,6,6,109,153,147,7.63490004123269,7.63490004123269,TRUE,0,9.27261145186339,0.9788981144576162,TRUE
drop_fiscal__setor_externo__eua__credito,7,4,6,109,153,147,7.609066962507271,7.609066962507271,TRUE,0,8.036302382822546,0.9739251287776538,TRUE
drop_fiscal__setor_externo__eua__credito,8,1,6,109,153,147,4.859875187536254,4.859875187536254,FALSE,NA,4.095658102166817,0.9794717920776153,TRUE
drop_fiscal__setor_externo__eua__credito,8,5,6,109,153,147,8.775012459726772,8.775012459726772,TRUE,0,9.117861719060276,0.9794717920776153,TRUE
drop_fiscal__setor_externo__eua__credito__imoveis,1,1,6,108,153,147,3.1916812157408554,3.1916812157408554,FALSE,NA,4.391856566854164,0.8927932489305404,TRUE
drop_fiscal__setor_externo__eua__credito__imoveis,3,2,6,108,153,147,4.904062213334518,4.904062213334518,FALSE,NA,8.316848238476746,0.9723452494210749,TRUE
drop_fiscal__setor_externo__eua__credito__imoveis,4,3,6,108,153,147,5.619455399796924,5.619455399796924,FALSE,NA,10.133579190737093,0.965579835979591,TRUE
drop_fiscal__setor_externo__eua__credito__imoveis,5,3,6,108,153,147,4.267922516975488,4.267922516975488,TRUE,0,5.470815294545904,0.9654452427230827,TRUE
drop_fiscal__setor_externo__eua__credito__imoveis,6,2,6,108,153,147,3.49787613472745,3.49787613472745,FALSE,NA,3.3557977673921706,0.9756603648171364,TRUE
drop_fiscal__setor_externo__eua__credito__imoveis,6,6,6,108,153,147,8.134517859466145,8.134517859466145,TRUE,0,9.87427811435871,0.9756603648171364,TRUE
drop_fiscal__setor_externo__eua__credito__imoveis,7,4,6,108,153,147,7.854437013055581,7.854437013055581,TRUE,0,8.27486537150671,0.9706473380273938,TRUE
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,6,108,153,147,4.864712910663622,4.864712910663622,FALSE,NA,4.062868808259157,0.9716845447976599,TRUE
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,6,108,153,147,8.927044364327152,8.927044364327152,TRUE,0,9.408237573384268,0.9716845447976599,TRUE
drop_fiscal__setor_externo__eua__imoveis,1,1,6,110,153,147,2.9001935718972645,2.9001935718972645,FALSE,NA,3.78985521782408,0.8923464503994775,TRUE
drop_fiscal__setor_externo__eua__imoveis,3,2,6,110,153,147,4.900124173621745,4.900124173621745,FALSE,NA,8.301304742166295,0.9742522150260312,TRUE
drop_fiscal__setor_externo__eua__imoveis,4,3,6,110,153,147,5.584322012825543,5.584322012825543,FALSE,NA,9.850120969878724,0.9688294233474879,TRUE
drop_fiscal__setor_externo__eua__imoveis,5,3,6,110,153,147,4.378409448783368,4.378409448783368,TRUE,0,5.679631595973722,0.9653477002074417,TRUE
drop_fiscal__setor_externo__eua__imoveis,6,2,6,110,153,147,3.618976577566305,3.618976577566305,FALSE,NA,3.5715022968863797,0.9731605236102379,TRUE
drop_fiscal__setor_externo__eua__imoveis,6,6,6,110,153,147,7.37941246215635,7.37941246215635,TRUE,0,8.67245599527001,0.9731605236102379,TRUE
drop_fiscal__setor_externo__eua__imoveis,7,4,6,110,153,147,7.3045688918400575,7.3045688918400575,TRUE,0,7.819517625694335,0.9666795695541259,TRUE
drop_fiscal__setor_externo__eua__imoveis,8,1,6,110,153,147,4.96425436597719,4.96425436597719,FALSE,NA,4.17691416126312,0.9783777449501606,TRUE
drop_fiscal__setor_externo__eua__imoveis,8,5,6,110,153,147,8.357897650037748,8.357897650037748,TRUE,0,8.816916553206564,0.9783777449501606,TRUE
drop_fiscal__setor_externo__expectativas,1,1,6,112,153,147,3.319844691596727,3.319844691596727,FALSE,NA,4.547586366179894,0.9000033269469114,TRUE
drop_fiscal__setor_externo__expectativas,3,2,6,112,153,147,4.497230281852495,4.497230281852495,FALSE,NA,6.998048947404821,0.9777717670221578,TRUE
drop_fiscal__setor_externo__expectativas,4,3,6,112,153,147,4.8697727044476675,4.8697727044476675,FALSE,NA,7.94484982913713,0.9598993791642038,TRUE
drop_fiscal__setor_externo__expectativas,5,3,6,112,153,147,2.959928277490824,2.9599282774908238,TRUE,4.440892098500626e-16,3.427009020986328,0.9672210617371306,TRUE
drop_fiscal__setor_externo__expectativas,6,2,6,112,153,147,3.2402614001068244,3.2402614001068244,FALSE,NA,3.7094099179346887,0.97062571888569,TRUE
drop_fiscal__setor_externo__expectativas,6,6,6,112,153,147,5.986185037297614,5.986185037297614,TRUE,0,8.279762546123695,0.97062571888569,TRUE
drop_fiscal__setor_externo__expectativas,7,4,6,112,153,147,5.390725860039158,5.390725860039158,TRUE,0,5.228613725870121,0.9793668075043434,TRUE
drop_fiscal__setor_externo__expectativas,8,1,6,112,153,147,5.3029980140026645,5.3029980140026645,FALSE,NA,4.63810999311831,0.9835617427544877,TRUE
drop_fiscal__setor_externo__expectativas,8,5,6,112,153,147,6.194227627872797,6.194227627872797,TRUE,0,6.140158825090898,0.9835617427544877,TRUE
drop_fiscal__setor_externo__expectativas__credito,1,1,6,110,153,147,3.6087778395056103,3.6087778395056103,FALSE,NA,5.21013226314228,0.9010869410939626,TRUE
drop_fiscal__setor_externo__expectativas__credito,3,2,6,110,153,147,4.50403769098043,4.50403769098043,FALSE,NA,7.013840325763253,0.9765979293089261,TRUE
drop_fiscal__setor_externo__expectativas__credito,4,3,6,110,153,147,4.835471249576131,4.835471249576131,FALSE,NA,7.978765449715744,0.9594563510738922,TRUE
drop_fiscal__setor_externo__expectativas__credito,5,3,6,110,153,147,2.756753272185424,2.756753272185424,TRUE,0,3.1290909349672007,0.9662950507372865,TRUE
drop_fiscal__setor_externo__expectativas__credito,6,2,6,110,153,147,2.366401542988722,2.366401542988722,FALSE,NA,2.3863833319016825,0.9759214837092395,TRUE
drop_fiscal__setor_externo__expectativas__credito,6,6,6,110,153,147,6.744926755182073,6.744926755182073,TRUE,0,9.326112782593299,0.9759214837092395,TRUE
drop_fiscal__setor_externo__expectativas__credito,7,4,6,110,153,147,5.447135205713546,5.447135205713546,TRUE,0,5.2905329523361475,0.982106895006056,TRUE
drop_fiscal__setor_externo__expectativas__credito,8,1,6,110,153,147,5.518370817771072,5.518370817771072,FALSE,NA,4.916182900111815,0.9823804803316134,TRUE
drop_fiscal__setor_externo__expectativas__credito,8,5,6,110,153,147,6.43032652029925,6.43032652029925,TRUE,0,6.485835425349672,0.9823804803316134,TRUE
drop_fiscal__setor_externo__expectativas__credito__imoveis,1,1,6,109,153,147,3.5877424424667583,3.5877424424667583,FALSE,NA,5.1653929768746165,0.8997281145692007,TRUE
drop_fiscal__setor_externo__expectativas__credito__imoveis,3,2,6,109,153,147,4.365190207649465,4.365190207649465,FALSE,NA,6.727114980198553,0.974195700402827,TRUE
drop_fiscal__setor_externo__expectativas__credito__imoveis,4,3,6,109,153,147,4.94832339887623,4.94832339887623,FALSE,NA,8.246272696494556,0.9650674508268655,TRUE
drop_fiscal__setor_externo__expectativas__credito__imoveis,5,3,6,109,153,147,2.8579512775964555,2.8579512775964555,TRUE,0,3.2918031413757007,0.968766693226692,TRUE
drop_fiscal__setor_externo__expectativas__credito__imoveis,6,2,6,109,153,147,2.6809821299162,2.6809821299162,FALSE,NA,2.788886135458989,0.9741782845389534,TRUE
drop_fiscal__setor_externo__expectativas__credito__imoveis,6,6,6,109,153,147,7.048649184930522,7.048649184930522,TRUE,0,10.188471191065906,0.9741782845389534,TRUE
