variant,r,q,variable,h,point
baseline,3,3,yield_2y,6,0.005376202874001374
baseline,3,3,yield_5y,0,0.010314221821936156
baseline,3,3,yield_5y,1,0.011555729918583448
baseline,3,3,yield_5y,2,0.009313590976677784
baseline,3,3,yield_5y,3,0.009849012993833067
baseline,3,3,yield_5y,4,0.008392496313252807
baseline,3,3,yield_5y,5,0.007112150411383609
baseline,3,3,yield_5y,6,0.007331013741624748
baseline,3,3,asset_ibov,0,-5.704646024883474
baseline,3,3,asset_ibov,1,-11.272139892680515
baseline,3,3,asset_ibov,2,-14.70237436767379
baseline,3,3,asset_ibov,3,-18.4518810566911
baseline,3,3,asset_ibov,4,-22.043059303058527
baseline,3,3,asset_ibov,5,-25.05563928576907
baseline,3,3,asset_ibov,6,-28.578511067785172
baseline,3,3,cambio_usd,0,0.19476641849399415
baseline,3,3,cambio_usd,1,0.26502944129422934
baseline,3,3,cambio_usd,2,0.24794294959163554
baseline,3,3,cambio_usd,3,0.26395644697951176
baseline,3,3,cambio_usd,4,0.24735363698033838
baseline,3,3,cambio_usd,5,0.2181953815502964
baseline,3,3,cambio_usd,6,0.21132867532100996
baseline,4,4,yield_6m,0,0.005
baseline,4,4,yield_6m,1,0.0059144223480339896
baseline,4,4,yield_6m,2,0.006330891098680556
baseline,4,4,yield_6m,3,0.006834341754092574
baseline,4,4,yield_6m,4,0.006708342663354931
baseline,4,4,yield_6m,5,0.006792033034861394
baseline,4,4,yield_6m,6,0.007366788732870353
baseline,4,4,yield_2y,0,0.007466298050202073
baseline,4,4,yield_2y,1,0.009025044387278509
baseline,4,4,yield_2y,2,0.008848449303792222
baseline,4,4,yield_2y,3,0.009626243351512062
baseline,4,4,yield_2y,4,0.009608254616093232
baseline,4,4,yield_2y,5,0.00953878726714589
baseline,4,4,yield_2y,6,0.010087241571203966
baseline,4,4,yield_5y,0,0.007866995495959645
baseline,4,4,yield_5y,1,0.009374407935126774
baseline,4,4,yield_5y,2,0.008587513978946672
baseline,4,4,yield_5y,3,0.009525044371131622
baseline,4,4,yield_5y,4,0.009515852485858385
baseline,4,4,yield_5y,5,0.009409035879102901
baseline,4,4,yield_5y,6,0.00983751440825662
baseline,4,4,asset_ibov,0,-1.4318634834545074
baseline,4,4,asset_ibov,1,-2.5880076441217543
baseline,4,4,asset_ibov,2,-0.6700305925683828
baseline,4,4,asset_ibov,3,-0.042364683795073896
baseline,4,4,asset_ibov,4,-0.10937402566615759
baseline,4,4,asset_ibov,5,-0.5763309259128475
baseline,4,4,asset_ibov,6,-0.6135020233852908
baseline,4,4,cambio_usd,0,0.16434738871342358
baseline,4,4,cambio_usd,1,0.21239634058583587
baseline,4,4,cambio_usd,2,0.2140729363728507
baseline,4,4,cambio_usd,3,0.21812580475972076
baseline,4,4,cambio_usd,4,0.2150422392310135
baseline,4,4,cambio_usd,5,0.20062944380099929
baseline,4,4,cambio_usd,6,0.207052769849789
baseline,5,4,yield_6m,0,0.005
baseline,5,4,yield_6m,1,0.006150791687397381
baseline,5,4,yield_6m,2,0.006388226050937373
baseline,5,4,yield_6m,3,0.007260580949237636
baseline,5,4,yield_6m,4,0.0077914774481709905
baseline,5,4,yield_6m,5,0.008445483858222849
baseline,5,4,yield_6m,6,0.00960960679209103
baseline,5,4,yield_2y,0,0.010378627139909676
baseline,5,4,yield_2y,1,0.011998845584795817
baseline,5,4,yield_2y,2,0.010848673762072221
baseline,5,4,yield_2y,3,0.01220602638725562
baseline,5,4,yield_2y,4,0.012937144242226117
baseline,5,4,yield_2y,5,0.013460217370000428
baseline,5,4,yield_2y,6,0.014611584461117834
baseline,5,4,yield_5y,0,0.012407359853112062
baseline,5,4,yield_5y,1,0.013731773365053792
baseline,5,4,yield_5y,2,0.010957138918245464
baseline,5,4,yield_5y,3,0.012282544967454801
baseline,5,4,yield_5y,4,0.012907515379245796
baseline,5,4,yield_5y,5,0.013310972164713138
baseline,5,4,yield_5y,6,0.014159704085684104
baseline,5,4,asset_ibov,0,-4.892161507207031
baseline,5,4,asset_ibov,1,-4.456134742222342
baseline,5,4,asset_ibov,2,1.0715201138864463
baseline,5,4,asset_ibov,3,3.388036923623272
baseline,5,4,asset_ibov,4,5.6540199415791434
baseline,5,4,asset_ibov,5,7.674788267279628
baseline,5,4,asset_ibov,6,10.040156970849692
baseline,5,4,cambio_usd,0,0.32442883264352285
baseline,5,4,cambio_usd,1,0.3884553553286704
baseline,5,4,cambio_usd,2,0.3241076468349609
baseline,5,4,cambio_usd,3,0.29812969239825343
baseline,5,4,cambio_usd,4,0.2951233668416606
baseline,5,4,cambio_usd,5,0.28844837834878095
baseline,5,4,cambio_usd,6,0.29185138121382154
baseline,6,3,yield_6m,0,0.005
baseline,6,3,yield_6m,1,0.007413781104192229
baseline,6,3,yield_6m,2,0.005039516905958674
baseline,6,3,yield_6m,3,0.003063665646218348
baseline,6,3,yield_6m,4,-1.3393202295091256e-4
baseline,6,3,yield_6m,5,-0.0017818301455218345
baseline,6,3,yield_6m,6,-5.147784981078664e-4
baseline,6,3,yield_2y,0,0.01692992355341649
baseline,6,3,yield_2y,1,0.02127831121812925
baseline,6,3,yield_2y,2,0.017214968731093162
baseline,6,3,yield_2y,3,0.014436592534031206
baseline,6,3,yield_2y,4,0.010894380302452988
baseline,6,3,yield_2y,5,0.008112828747555232
baseline,6,3,yield_2y,6,0.00995384866026154
baseline,6,3,yield_5y,0,0.024187649249552003
baseline,6,3,yield_5y,1,0.027909936165059192
baseline,6,3,yield_5y,2,0.02210164304598702
baseline,6,3,yield_5y,3,0.019477609855015038
baseline,6,3,yield_5y,4,0.015837736422206917
baseline,6,3,yield_5y,5,0.012860408993396955
baseline,6,3,yield_5y,6,0.014704353996431217
baseline,6,3,asset_ibov,0,-27.34782681233277
baseline,6,3,asset_ibov,1,-34.48518932917435
baseline,6,3,asset_ibov,2,-29.513096962770764
baseline,6,3,asset_ibov,3,-25.599656604452303
baseline,6,3,asset_ibov,4,-22.90795904561483
baseline,6,3,asset_ibov,5,-21.606542343926286
baseline,6,3,asset_ibov,6,-22.81030810900863
baseline,6,3,cambio_usd,0,0.540673680036309
baseline,6,3,cambio_usd,1,0.8379996003440539
baseline,6,3,cambio_usd,2,0.8135955991041485
baseline,6,3,cambio_usd,3,0.7546054978294214
baseline,6,3,cambio_usd,4,0.6580690463125107
baseline,6,3,cambio_usd,5,0.5911698830758659
baseline,6,3,cambio_usd,6,0.6160003105139282
baseline,7,1,yield_6m,0,0.005
baseline,7,1,yield_6m,1,0.0081650572580443
baseline,7,1,yield_6m,2,0.005109692668578807
baseline,7,1,yield_6m,3,0.004819731606517116
baseline,7,1,yield_6m,4,4.897433599241396e-5
baseline,7,1,yield_6m,5,-0.0012894315498962528
baseline,7,1,yield_6m,6,3.106580246928664e-4
baseline,7,1,yield_2y,0,0.017618337283034725
baseline,7,1,yield_2y,1,0.023447404106237708
baseline,7,1,yield_2y,2,0.017413462862289
baseline,7,1,yield_2y,3,0.018460699341346806
baseline,7,1,yield_2y,4,0.011689159035987048
baseline,7,1,yield_2y,5,0.009435533118927369
baseline,7,1,yield_2y,6,0.012404238115674227
baseline,7,1,yield_5y,0,0.02576220656443297
baseline,7,1,yield_5y,1,0.03092998066639193
baseline,7,1,yield_5y,2,0.022944410964970286
baseline,7,1,yield_5y,3,0.0240591533348547
baseline,7,1,yield_5y,4,0.017527708948437696
baseline,7,1,yield_5y,5,0.014735019991289337
baseline,7,1,yield_5y,6,0.01778285029882327
baseline,7,1,asset_ibov,0,-30.266406804682415
baseline,7,1,asset_ibov,1,-38.991333293373046
baseline,7,1,asset_ibov,2,-32.74157140233535
baseline,7,1,asset_ibov,3,-29.987235054724117
baseline,7,1,asset_ibov,4,-26.384857772688548
baseline,7,1,asset_ibov,5,-23.276443791745947
baseline,7,1,asset_ibov,6,-24.273260669617866
baseline,7,1,cambio_usd,0,0.5211606940034712
baseline,7,1,cambio_usd,1,0.8910902262923286
baseline,7,1,cambio_usd,2,0.8840812497232022
baseline,7,1,cambio_usd,3,0.838474173039328
baseline,7,1,cambio_usd,4,0.7694021446330096
baseline,7,1,cambio_usd,5,0.6893636477513319
baseline,7,1,cambio_usd,6,0.7193959781744558
baseline,7,5,yield_6m,0,0.005
baseline,7,5,yield_6m,1,0.006407684190975335
baseline,7,5,yield_6m,2,0.006892838176771633
baseline,7,5,yield_6m,3,0.007115714515010747
baseline,7,5,yield_6m,4,0.006026081352956231
baseline,7,5,yield_6m,5,0.005380942652697947
baseline,7,5,yield_6m,6,0.0054618150899701234
baseline,7,5,yield_2y,0,0.01048639441912285
baseline,7,5,yield_2y,1,0.013264224396331563
baseline,7,5,yield_2y,2,0.012262033211427041
baseline,7,5,yield_2y,3,0.01223180083502069
baseline,7,5,yield_2y,4,0.009713113430434883
baseline,7,5,yield_2y,5,0.008043832008677853
baseline,7,5,yield_2y,6,0.007888303734561638
baseline,7,5,yield_5y,0,0.01129439518997234
baseline,7,5,yield_5y,1,0.013880939494037117
baseline,7,5,yield_5y,2,0.011839414253783473
baseline,7,5,yield_5y,3,0.011898654465641137
baseline,7,5,yield_5y,4,0.009589898202400316
baseline,7,5,yield_5y,5,0.00765733671974047
baseline,7,5,yield_5y,6,0.007332724345702837
baseline,7,5,asset_ibov,0,-1.965945855261113
baseline,7,5,asset_ibov,1,-3.957617818135996
baseline,7,5,asset_ibov,2,-1.422728948135122
baseline,7,5,asset_ibov,3,-0.04277935448518729
baseline,7,5,asset_ibov,4,1.1946326101452092
baseline,7,5,asset_ibov,5,2.8238766312723964
baseline,7,5,asset_ibov,6,4.6044506250333495
baseline,7,5,cambio_usd,0,0.22646940320489706
baseline,7,5,cambio_usd,1,0.2800481110307845
baseline,7,5,cambio_usd,2,0.23869290933605583
baseline,7,5,cambio_usd,3,0.20952095738016163
baseline,7,5,cambio_usd,4,0.17881676239324418
baseline,7,5,cambio_usd,5,0.10661191646700821
baseline,7,5,cambio_usd,6,0.09864751327891697
baseline,8,2,yield_6m,0,0.005
baseline,8,2,yield_6m,1,0.007191349056508225
baseline,8,2,yield_6m,2,0.004764193178240766
baseline,8,2,yield_6m,3,0.005177654662270802
baseline,8,2,yield_6m,4,4.7685001054748315e-4
baseline,8,2,yield_6m,5,-8.55181815748206e-4
baseline,8,2,yield_6m,6,7.187792582402274e-4
baseline,8,2,yield_2y,0,0.016968764609931998
baseline,8,2,yield_2y,1,0.022115397472325323
baseline,8,2,yield_2y,2,0.017095132242976995
baseline,8,2,yield_2y,3,0.01885782302157217
baseline,8,2,yield_2y,4,0.012628934550485653
baseline,8,2,yield_2y,5,0.01012798039701669
baseline,8,2,yield_2y,6,0.012874211016283197
baseline,8,2,yield_5y,0,0.024788247976775174
baseline,8,2,yield_5y,1,0.029460226049222757
baseline,8,2,yield_5y,2,0.022775019346686732
baseline,8,2,yield_5y,3,0.02461554033371511
baseline,8,2,yield_5y,4,0.01863404162542354
baseline,8,2,yield_5y,5,0.01537477791720685
baseline,8,2,yield_5y,6,0.018291309232224974
baseline,8,2,asset_ibov,0,-29.35547547664466
baseline,8,2,asset_ibov,1,-38.45318043844935
baseline,8,2,asset_ibov,2,-33.541479328479255
baseline,8,2,asset_ibov,3,-31.19605744570022
baseline,8,2,asset_ibov,4,-28.060257067637018
baseline,8,2,asset_ibov,5,-24.609889703273907
baseline,8,2,asset_ibov,6,-26.750876555300657
baseline,8,2,cambio_usd,0,0.49479415641533087
baseline,8,2,cambio_usd,1,0.8807264166163552
baseline,8,2,cambio_usd,2,0.8940464478497284
baseline,8,2,cambio_usd,3,0.8505893580838891
baseline,8,2,cambio_usd,4,0.7898403407859342
baseline,8,2,cambio_usd,5,0.6975471821472635
baseline,8,2,cambio_usd,6,0.6942722936305491
baseline,8,6,yield_6m,0,0.005
baseline,8,6,yield_6m,1,0.006031233125872213
baseline,8,6,yield_6m,2,0.00670108775465787
baseline,8,6,yield_6m,3,0.00693563717490091
baseline,8,6,yield_6m,4,0.005397880792912492
baseline,8,6,yield_6m,5,0.004159285014328008
baseline,8,6,yield_6m,6,0.00404926448748568
baseline,8,6,yield_2y,0,0.010260477848039018
baseline,8,6,yield_2y,1,0.013158846655452755
baseline,8,6,yield_2y,2,0.012510681063005609
baseline,8,6,yield_2y,3,0.012655338110512516
baseline,8,6,yield_2y,4,0.009678655306191882
baseline,8,6,yield_2y,5,0.006827968035626197
baseline,8,6,yield_2y,6,0.0065455652163739836
baseline,8,6,yield_5y,0,0.010906584722051145
baseline,8,6,yield_5y,1,0.013892706889174768
baseline,8,6,yield_5y,2,0.01244182423604073
baseline,8,6,yield_5y,3,0.012673733747071638
baseline,8,6,yield_5y,4,0.009783782084669432
baseline,8,6,yield_5y,5,0.006437386841957277
baseline,8,6,yield_5y,6,0.006183742922964264
baseline,8,6,asset_ibov,0,-3.047075177807805
baseline,8,6,asset_ibov,1,-7.581985884780335
baseline,8,6,asset_ibov,2,-7.0625045621609415
baseline,8,6,asset_ibov,3,-6.275315466209699
baseline,8,6,asset_ibov,4,-5.048904924348985
baseline,8,6,asset_ibov,5,-2.9411955273292634
baseline,8,6,asset_ibov,6,-2.2103966937657584
baseline,8,6,cambio_usd,0,0.1575995215425712
baseline,8,6,cambio_usd,1,0.24474491279392524
baseline,8,6,cambio_usd,2,0.23670899867902445
baseline,8,6,cambio_usd,3,0.23356897099012858
baseline,8,6,cambio_usd,4,0.19533037115878363
baseline,8,6,cambio_usd,5,0.08739506377040047
baseline,8,6,cambio_usd,6,0.07167219891772546
conjunto_completo_sem_duplicatas,2,1,yield_6m,0,0.005
conjunto_completo_sem_duplicatas,2,1,yield_6m,1,0.00616952986311254
conjunto_completo_sem_duplicatas,2,1,yield_6m,2,0.009852299618583624
conjunto_completo_sem_duplicatas,2,1,yield_6m,3,0.011154671428364802
conjunto_completo_sem_duplicatas,2,1,yield_6m,4,0.011059454811286243
conjunto_completo_sem_duplicatas,2,1,yield_6m,5,0.011820194262159427
conjunto_completo_sem_duplicatas,2,1,yield_6m,6,0.012155602963929986
conjunto_completo_sem_duplicatas,2,1,yield_2y,0,0.007317605175716834
conjunto_completo_sem_duplicatas,2,1,yield_2y,1,0.00934310410388488
conjunto_completo_sem_duplicatas,2,1,yield_2y,2,0.01626665013663366
conjunto_completo_sem_duplicatas,2,1,yield_2y,3,0.018793010840756658
conjunto_completo_sem_duplicatas,2,1,yield_2y,4,0.018663830913993918
conjunto_completo_sem_duplicatas,2,1,yield_2y,5,0.020227110615253067
conjunto_completo_sem_duplicatas,2,1,yield_2y,6,0.02093599341439681
conjunto_completo_sem_duplicatas,2,1,yield_5y,0,0.0061518535112637706
conjunto_completo_sem_duplicatas,2,1,yield_5y,1,0.008386312105229063
conjunto_completo_sem_duplicatas,2,1,yield_5y,2,0.016804767111049525
conjunto_completo_sem_duplicatas,2,1,yield_5y,3,0.019979361178395046
conjunto_completo_sem_duplicatas,2,1,yield_5y,4,0.01988798955982624
conjunto_completo_sem_duplicatas,2,1,yield_5y,5,0.021964316426211626
conjunto_completo_sem_duplicatas,2,1,yield_5y,6,0.022929531901168313
conjunto_completo_sem_duplicatas,2,1,asset_ibov,0,-21.073413441434226
conjunto_completo_sem_duplicatas,2,1,asset_ibov,1,-44.773615351090115
conjunto_completo_sem_duplicatas,2,1,asset_ibov,2,-72.74464038108118
conjunto_completo_sem_duplicatas,2,1,asset_ibov,3,-101.65438088608968
conjunto_completo_sem_duplicatas,2,1,asset_ibov,4,-130.08819870246498
conjunto_completo_sem_duplicatas,2,1,asset_ibov,5,-158.42784292950637
conjunto_completo_sem_duplicatas,2,1,asset_ibov,6,-186.58192783544482
conjunto_completo_sem_duplicatas,2,1,cambio_usd,0,-0.11133908916473495
conjunto_completo_sem_duplicatas,2,1,cambio_usd,1,-0.08309434046543068
conjunto_completo_sem_duplicatas,2,1,cambio_usd,2,0.10017872589602185
conjunto_completo_sem_duplicatas,2,1,cambio_usd,3,0.17846916496987528
conjunto_completo_sem_duplicatas,2,1,cambio_usd,4,0.18234874685254152
conjunto_completo_sem_duplicatas,2,1,cambio_usd,5,0.24322877816695065
conjunto_completo_sem_duplicatas,2,1,cambio_usd,6,0.2734669039498262
conjunto_completo_sem_duplicatas,3,3,yield_6m,0,0.005
conjunto_completo_sem_duplicatas,3,3,yield_6m,1,0.005029992135778747
conjunto_completo_sem_duplicatas,3,3,yield_6m,2,0.0042546898466406914
conjunto_completo_sem_duplicatas,3,3,yield_6m,3,0.004511909999217805
conjunto_completo_sem_duplicatas,3,3,yield_6m,4,0.00324741732066409
conjunto_completo_sem_duplicatas,3,3,yield_6m,5,0.0026182924290018067
conjunto_completo_sem_duplicatas,3,3,yield_6m,6,0.0026778742708172903
conjunto_completo_sem_duplicatas,3,3,yield_2y,0,0.008468824232398801
conjunto_completo_sem_duplicatas,3,3,yield_2y,1,0.009538445601566909
conjunto_completo_sem_duplicatas,3,3,yield_2y,2,0.00862406628907394
conjunto_completo_sem_duplicatas,3,3,yield_2y,3,0.009233449716864782
conjunto_completo_sem_duplicatas,3,3,yield_2y,4,0.007690362802784776
conjunto_completo_sem_duplicatas,3,3,yield_2y,5,0.006518269016860372
conjunto_completo_sem_duplicatas,3,3,yield_2y,6,0.006448021239439628
conjunto_completo_sem_duplicatas,3,3,yield_5y,0,0.009925928050243593
conjunto_completo_sem_duplicatas,3,3,yield_5y,1,0.011604544904116556
conjunto_completo_sem_duplicatas,3,3,yield_5y,2,0.010718814703618587
conjunto_completo_sem_duplicatas,3,3,yield_5y,3,0.011534155838328366
conjunto_completo_sem_duplicatas,3,3,yield_5y,4,0.009899804258535901
conjunto_completo_sem_duplicatas,3,3,yield_5y,5,0.008478558409788756
conjunto_completo_sem_duplicatas,3,3,yield_5y,6,0.00830396975251341
conjunto_completo_sem_duplicatas,3,3,asset_ibov,0,-5.612512401748927
conjunto_completo_sem_duplicatas,3,3,asset_ibov,1,-11.67659199860851
conjunto_completo_sem_duplicatas,3,3,asset_ibov,2,-16.87314536334323
conjunto_completo_sem_duplicatas,3,3,asset_ibov,3,-22.194916488175075
conjunto_completo_sem_duplicatas,3,3,asset_ibov,4,-26.961293115010914
conjunto_completo_sem_duplicatas,3,3,asset_ibov,5,-31.002889394447266
conjunto_completo_sem_duplicatas,3,3,asset_ibov,6,-35.21207002563027
conjunto_completo_sem_duplicatas,3,3,cambio_usd,0,0.18992329057792695
conjunto_completo_sem_duplicatas,3,3,cambio_usd,1,0.25239103968183724
conjunto_completo_sem_duplicatas,3,3,cambio_usd,2,0.24928887934030008
conjunto_completo_sem_duplicatas,3,3,cambio_usd,3,0.2729339152581502
conjunto_completo_sem_duplicatas,3,3,cambio_usd,4,0.25193598591077204
conjunto_completo_sem_duplicatas,3,3,cambio_usd,5,0.22126239905777703
conjunto_completo_sem_duplicatas,3,3,cambio_usd,6,0.21073395543171822
conjunto_completo_sem_duplicatas,4,4,yield_6m,0,0.005
conjunto_completo_sem_duplicatas,4,4,yield_6m,1,0.00640961095888526
conjunto_completo_sem_duplicatas,4,4,yield_6m,2,0.007645435118724222
conjunto_completo_sem_duplicatas,4,4,yield_6m,3,0.008523125261892701
conjunto_completo_sem_duplicatas,4,4,yield_6m,4,0.008553079585248218
conjunto_completo_sem_duplicatas,4,4,yield_6m,5,0.008709671960602407
conjunto_completo_sem_duplicatas,4,4,yield_6m,6,0.009016080365661521
conjunto_completo_sem_duplicatas,4,4,yield_2y,0,0.007205467908589842
conjunto_completo_sem_duplicatas,4,4,yield_2y,1,0.009171526570600273
conjunto_completo_sem_duplicatas,4,4,yield_2y,2,0.00991687197643906
conjunto_completo_sem_duplicatas,4,4,yield_2y,3,0.011122580742081879
conjunto_completo_sem_duplicatas,4,4,yield_2y,4,0.011029464894455871
conjunto_completo_sem_duplicatas,4,4,yield_2y,5,0.010813577272418462
conjunto_completo_sem_duplicatas,4,4,yield_2y,6,0.010921920467106962
conjunto_completo_sem_duplicatas,4,4,yield_5y,0,0.007372069493531961
conjunto_completo_sem_duplicatas,4,4,yield_5y,1,0.009127051034244622
conjunto_completo_sem_duplicatas,4,4,yield_5y,2,0.009065672458176409
conjunto_completo_sem_duplicatas,4,4,yield_5y,3,0.010457908688143384
conjunto_completo_sem_duplicatas,4,4,yield_5y,4,0.010297078168128427
conjunto_completo_sem_duplicatas,4,4,yield_5y,5,0.009909954393615675
conjunto_completo_sem_duplicatas,4,4,yield_5y,6,0.009900409277490621
conjunto_completo_sem_duplicatas,4,4,asset_ibov,0,-0.6168341977763622
conjunto_completo_sem_duplicatas,4,4,asset_ibov,1,-1.5799292250642156
conjunto_completo_sem_duplicatas,4,4,asset_ibov,2,0.05881856270209722
conjunto_completo_sem_duplicatas,4,4,asset_ibov,3,0.21312796045870494
conjunto_completo_sem_duplicatas,4,4,asset_ibov,4,0.5061484758993703
conjunto_completo_sem_duplicatas,4,4,asset_ibov,5,1.1454481652858128
conjunto_completo_sem_duplicatas,4,4,asset_ibov,6,1.9511237820273923
conjunto_completo_sem_duplicatas,4,4,cambio_usd,0,0.15702047175739706
conjunto_completo_sem_duplicatas,4,4,cambio_usd,1,0.1905178920857446
conjunto_completo_sem_duplicatas,4,4,cambio_usd,2,0.19037327054114386
conjunto_completo_sem_duplicatas,4,4,cambio_usd,3,0.20131217071913365
conjunto_completo_sem_duplicatas,4,4,cambio_usd,4,0.19532927775027467
conjunto_completo_sem_duplicatas,4,4,cambio_usd,5,0.17758732591350992
conjunto_completo_sem_duplicatas,4,4,cambio_usd,6,0.16934412124633727
conjunto_completo_sem_duplicatas,5,4,yield_6m,0,0.005
conjunto_completo_sem_duplicatas,5,4,yield_6m,1,0.006645361284853653
conjunto_completo_sem_duplicatas,5,4,yield_6m,2,0.007781274522670601
conjunto_completo_sem_duplicatas,5,4,yield_6m,3,0.009027984138805395
conjunto_completo_sem_duplicatas,5,4,yield_6m,4,0.009539320097679478
conjunto_completo_sem_duplicatas,5,4,yield_6m,5,0.010211026777746506
conjunto_completo_sem_duplicatas,5,4,yield_6m,6,0.010975295269136055
conjunto_completo_sem_duplicatas,5,4,yield_2y,0,0.009082782541427194
conjunto_completo_sem_duplicatas,5,4,yield_2y,1,0.011445454270272762
conjunto_completo_sem_duplicatas,5,4,yield_2y,2,0.011705330461328926
conjunto_completo_sem_duplicatas,5,4,yield_2y,3,0.013623955486864313
conjunto_completo_sem_duplicatas,5,4,yield_2y,4,0.014188960120454744
conjunto_completo_sem_duplicatas,5,4,yield_2y,5,0.014538674869854612
conjunto_completo_sem_duplicatas,5,4,yield_2y,6,0.015203829725604736
conjunto_completo_sem_duplicatas,5,4,yield_5y,0,0.010183551024933162
conjunto_completo_sem_duplicatas,5,4,yield_5y,1,0.012230684848248182
conjunto_completo_sem_duplicatas,5,4,yield_5y,2,0.010938892667126592
conjunto_completo_sem_duplicatas,5,4,yield_5y,3,0.012959789750866774
conjunto_completo_sem_duplicatas,5,4,yield_5y,4,0.013441531130396202
conjunto_completo_sem_duplicatas,5,4,yield_5y,5,0.013568493944950095
conjunto_completo_sem_duplicatas,5,4,yield_5y,6,0.014013184870620317
conjunto_completo_sem_duplicatas,5,4,asset_ibov,0,-1.7362740598433437
conjunto_completo_sem_duplicatas,5,4,asset_ibov,1,-1.009471840557129
conjunto_completo_sem_duplicatas,5,4,asset_ibov,2,3.40410186705232
conjunto_completo_sem_duplicatas,5,4,asset_ibov,3,4.353732270069171
conjunto_completo_sem_duplicatas,5,4,asset_ibov,4,5.923773974639066
conjunto_completo_sem_duplicatas,5,4,asset_ibov,5,8.09111031195997
conjunto_completo_sem_duplicatas,5,4,asset_ibov,6,10.264929860775602
conjunto_completo_sem_duplicatas,5,4,cambio_usd,0,0.26182519037840885
conjunto_completo_sem_duplicatas,5,4,cambio_usd,1,0.3041932702508603
conjunto_completo_sem_duplicatas,5,4,cambio_usd,2,0.26227724969920724
conjunto_completo_sem_duplicatas,5,4,cambio_usd,3,0.24681531177684313
conjunto_completo_sem_duplicatas,5,4,cambio_usd,4,0.2488238842095199
conjunto_completo_sem_duplicatas,5,4,cambio_usd,5,0.2324884867486469
conjunto_completo_sem_duplicatas,5,4,cambio_usd,6,0.22818886889329698
conjunto_completo_sem_duplicatas,6,3,yield_6m,0,0.005
conjunto_completo_sem_duplicatas,6,3,yield_6m,1,0.007044469994418982
conjunto_completo_sem_duplicatas,6,3,yield_6m,2,0.0077070378498128415
conjunto_completo_sem_duplicatas,6,3,yield_6m,3,0.008441505648698517
conjunto_completo_sem_duplicatas,6,3,yield_6m,4,0.006747456678430694
conjunto_completo_sem_duplicatas,6,3,yield_6m,5,0.006146700967673985
conjunto_completo_sem_duplicatas,6,3,yield_6m,6,0.005967171211178612
conjunto_completo_sem_duplicatas,6,3,yield_2y,0,0.01077802911527716
conjunto_completo_sem_duplicatas,6,3,yield_2y,1,0.013501305267427216
conjunto_completo_sem_duplicatas,6,3,yield_2y,2,0.012826054992954115
conjunto_completo_sem_duplicatas,6,3,yield_2y,3,0.014083838381043814
conjunto_completo_sem_duplicatas,6,3,yield_2y,4,0.010945015343341651
conjunto_completo_sem_duplicatas,6,3,yield_2y,5,0.009398984680974701
conjunto_completo_sem_duplicatas,6,3,yield_2y,6,0.009318268001179793
conjunto_completo_sem_duplicatas,6,3,yield_5y,0,0.012446527313784863
conjunto_completo_sem_duplicatas,6,3,yield_5y,1,0.014593974021802085
