variant,r,q,variable,h,point
drop_expectativas__credito__imoveis,8,7,yield_5y,6,0.007886964828597097
drop_expectativas__credito__imoveis,8,7,asset_ibov,0,-3.3557167330195723
drop_expectativas__credito__imoveis,8,7,asset_ibov,1,-7.554212618429956
drop_expectativas__credito__imoveis,8,7,asset_ibov,2,-6.687890048471024
drop_expectativas__credito__imoveis,8,7,asset_ibov,3,-7.027771935070967
drop_expectativas__credito__imoveis,8,7,asset_ibov,4,-6.40969657136268
drop_expectativas__credito__imoveis,8,7,asset_ibov,5,-5.177443944474835
drop_expectativas__credito__imoveis,8,7,asset_ibov,6,-5.185030475824629
drop_expectativas__credito__imoveis,8,7,cambio_usd,0,0.1987362682293568
drop_expectativas__credito__imoveis,8,7,cambio_usd,1,0.28782643569946226
drop_expectativas__credito__imoveis,8,7,cambio_usd,2,0.2518971740581676
drop_expectativas__credito__imoveis,8,7,cambio_usd,3,0.23321515822810576
drop_expectativas__credito__imoveis,8,7,cambio_usd,4,0.2073090701720452
drop_expectativas__credito__imoveis,8,7,cambio_usd,5,0.11329914008843733
drop_expectativas__credito__imoveis,8,7,cambio_usd,6,0.08797975341550705
drop_expectativas__eua,2,2,yield_6m,0,0.005
drop_expectativas__eua,2,2,yield_6m,1,0.005398871145744096
drop_expectativas__eua,2,2,yield_6m,2,0.005046530401235181
drop_expectativas__eua,2,2,yield_6m,3,0.005598479735809015
drop_expectativas__eua,2,2,yield_6m,4,0.005490649010111154
drop_expectativas__eua,2,2,yield_6m,5,0.005887529416256209
drop_expectativas__eua,2,2,yield_6m,6,0.00614249085782688
drop_expectativas__eua,2,2,yield_2y,0,0.009063629489103555
drop_expectativas__eua,2,2,yield_2y,1,0.010003248547670564
drop_expectativas__eua,2,2,yield_2y,2,0.00933548023692452
drop_expectativas__eua,2,2,yield_2y,3,0.010281431076356597
drop_expectativas__eua,2,2,yield_2y,4,0.01002486163973452
drop_expectativas__eua,2,2,yield_2y,5,0.010716511198548702
drop_expectativas__eua,2,2,yield_2y,6,0.011181648448770919
drop_expectativas__eua,2,2,yield_5y,0,0.010583738016273488
drop_expectativas__eua,2,2,yield_5y,1,0.01202429535592705
drop_expectativas__eua,2,2,yield_5y,2,0.011198443883603122
drop_expectativas__eua,2,2,yield_5y,3,0.012216512793308723
drop_expectativas__eua,2,2,yield_5y,4,0.011820044122605374
drop_expectativas__eua,2,2,yield_5y,5,0.012583643218967945
drop_expectativas__eua,2,2,yield_5y,6,0.013131486971327884
drop_expectativas__eua,2,2,asset_ibov,0,-8.909794676293913
drop_expectativas__eua,2,2,asset_ibov,1,-16.55338175388045
drop_expectativas__eua,2,2,asset_ibov,2,-23.834484399430227
drop_expectativas__eua,2,2,asset_ibov,3,-32.59738362577181
drop_expectativas__eua,2,2,asset_ibov,4,-41.725894366399615
drop_expectativas__eua,2,2,asset_ibov,5,-51.81526941060262
drop_expectativas__eua,2,2,asset_ibov,6,-62.331936618257735
drop_expectativas__eua,2,2,cambio_usd,0,0.18267260336576782
drop_expectativas__eua,2,2,cambio_usd,1,0.239252689626132
drop_expectativas__eua,2,2,cambio_usd,2,0.22074137038835262
drop_expectativas__eua,2,2,cambio_usd,3,0.23031968796802604
drop_expectativas__eua,2,2,cambio_usd,4,0.2145286435036463
drop_expectativas__eua,2,2,cambio_usd,5,0.2236390578214677
drop_expectativas__eua,2,2,cambio_usd,6,0.23352847822504444
drop_expectativas__eua,4,1,yield_6m,0,0.005
drop_expectativas__eua,4,1,yield_6m,1,1.3556673324672448e-4
drop_expectativas__eua,4,1,yield_6m,2,-0.038646267379363636
drop_expectativas__eua,4,1,yield_6m,3,-0.057715697451040444
drop_expectativas__eua,4,1,yield_6m,4,-0.0772441766256039
drop_expectativas__eua,4,1,yield_6m,5,-0.08698727911861977
drop_expectativas__eua,4,1,yield_6m,6,-0.07846689878432277
drop_expectativas__eua,4,1,yield_2y,0,0.08068567829404438
drop_expectativas__eua,4,1,yield_2y,1,0.0989976184686185
drop_expectativas__eua,4,1,yield_2y,2,0.04791818431629097
drop_expectativas__eua,4,1,yield_2y,3,0.045600400559804806
drop_expectativas__eua,4,1,yield_2y,4,0.035872875260778335
drop_expectativas__eua,4,1,yield_2y,5,0.02333757796098138
drop_expectativas__eua,4,1,yield_2y,6,0.039093682846094685
drop_expectativas__eua,4,1,yield_5y,0,0.13936165887630947
drop_expectativas__eua,4,1,yield_5y,1,0.16335056519086488
drop_expectativas__eua,4,1,yield_5y,2,0.0996460943450067
drop_expectativas__eua,4,1,yield_5y,3,0.10465198087287471
drop_expectativas__eua,4,1,yield_5y,4,0.09852662569584576
drop_expectativas__eua,4,1,yield_5y,5,0.0833814324521871
drop_expectativas__eua,4,1,yield_5y,6,0.10003329279145812
drop_expectativas__eua,4,1,asset_ibov,0,-118.60057268345483
drop_expectativas__eua,4,1,asset_ibov,1,-121.98300508633875
drop_expectativas__eua,4,1,asset_ibov,2,-43.397326784435364
drop_expectativas__eua,4,1,asset_ibov,3,-11.837807239654374
drop_expectativas__eua,4,1,asset_ibov,4,-5.429941546918995
drop_expectativas__eua,4,1,asset_ibov,5,-0.5156613789624377
drop_expectativas__eua,4,1,asset_ibov,6,-19.897130506870106
drop_expectativas__eua,4,1,cambio_usd,0,3.539219923943306
drop_expectativas__eua,4,1,cambio_usd,1,6.238661722428542
drop_expectativas__eua,4,1,cambio_usd,2,5.991379810083024
drop_expectativas__eua,4,1,cambio_usd,3,6.215492218410153
drop_expectativas__eua,4,1,cambio_usd,4,6.276904494924263
drop_expectativas__eua,4,1,cambio_usd,5,5.965913497326851
drop_expectativas__eua,4,1,cambio_usd,6,6.1541592184151375
drop_expectativas__eua,5,1,yield_6m,0,0.005
drop_expectativas__eua,5,1,yield_6m,1,0.007443017987531822
drop_expectativas__eua,5,1,yield_6m,2,0.005090389131760189
drop_expectativas__eua,5,1,yield_6m,3,0.003751598762226033
drop_expectativas__eua,5,1,yield_6m,4,9.447729331170309e-4
drop_expectativas__eua,5,1,yield_6m,5,-6.838588781292844e-4
drop_expectativas__eua,5,1,yield_6m,6,7.964644912031954e-4
drop_expectativas__eua,5,1,yield_2y,0,0.019243912159281448
drop_expectativas__eua,5,1,yield_2y,1,0.024235715275779914
drop_expectativas__eua,5,1,yield_2y,2,0.019928793517911176
drop_expectativas__eua,5,1,yield_2y,3,0.020166511644690296
drop_expectativas__eua,5,1,yield_2y,4,0.01763787978733275
drop_expectativas__eua,5,1,yield_2y,5,0.015105540937578802
drop_expectativas__eua,5,1,yield_2y,6,0.017926596037267067
drop_expectativas__eua,5,1,yield_5y,0,0.02861104859647754
drop_expectativas__eua,5,1,yield_5y,1,0.03330907021174526
drop_expectativas__eua,5,1,yield_5y,2,0.02637253156351558
drop_expectativas__eua,5,1,yield_5y,3,0.027171510302590955
drop_expectativas__eua,5,1,yield_5y,4,0.02449788898361462
drop_expectativas__eua,5,1,yield_5y,5,0.021383615076302084
drop_expectativas__eua,5,1,yield_5y,6,0.024381601132465534
drop_expectativas__eua,5,1,asset_ibov,0,-27.924464915566034
drop_expectativas__eua,5,1,asset_ibov,1,-33.93831672002872
drop_expectativas__eua,5,1,asset_ibov,2,-25.80530228381256
drop_expectativas__eua,5,1,asset_ibov,3,-21.16798503897482
drop_expectativas__eua,5,1,asset_ibov,4,-17.26553039944615
drop_expectativas__eua,5,1,asset_ibov,5,-13.50822577019499
drop_expectativas__eua,5,1,asset_ibov,6,-13.948862896752305
drop_expectativas__eua,5,1,cambio_usd,0,0.6194889261537632
drop_expectativas__eua,5,1,cambio_usd,1,1.0542829329002632
drop_expectativas__eua,5,1,cambio_usd,2,1.0280936699286864
drop_expectativas__eua,5,1,cambio_usd,3,1.030994814890711
drop_expectativas__eua,5,1,cambio_usd,4,0.9595417475673291
drop_expectativas__eua,5,1,cambio_usd,5,0.8858591278611286
drop_expectativas__eua,5,1,cambio_usd,6,0.9289019129349025
drop_expectativas__eua,5,5,yield_6m,0,0.005
drop_expectativas__eua,5,5,yield_6m,1,0.006176825798059781
drop_expectativas__eua,5,5,yield_6m,2,0.007314651884039183
drop_expectativas__eua,5,5,yield_6m,3,0.008641384626544311
drop_expectativas__eua,5,5,yield_6m,4,0.008910183754138011
drop_expectativas__eua,5,5,yield_6m,5,0.009362959911559651
drop_expectativas__eua,5,5,yield_6m,6,0.009641053993803942
drop_expectativas__eua,5,5,yield_2y,0,0.0076140887380559946
drop_expectativas__eua,5,5,yield_2y,1,0.008727699460288441
drop_expectativas__eua,5,5,yield_2y,2,0.00884955943269597
drop_expectativas__eua,5,5,yield_2y,3,0.01060172863769753
drop_expectativas__eua,5,5,yield_2y,4,0.010738402626211426
drop_expectativas__eua,5,5,yield_2y,5,0.010742220551141553
drop_expectativas__eua,5,5,yield_2y,6,0.010958862188908916
drop_expectativas__eua,5,5,yield_5y,0,0.008237851016773615
drop_expectativas__eua,5,5,yield_5y,1,0.008822094291563122
drop_expectativas__eua,5,5,yield_5y,2,0.007906379108114557
drop_expectativas__eua,5,5,yield_5y,3,0.00987477827914948
drop_expectativas__eua,5,5,yield_5y,4,0.009940066887702395
drop_expectativas__eua,5,5,yield_5y,5,0.009697172684317076
drop_expectativas__eua,5,5,yield_5y,6,0.009853748414793816
drop_expectativas__eua,5,5,asset_ibov,0,-1.9225315131659162
drop_expectativas__eua,5,5,asset_ibov,1,-2.0686052224815445
drop_expectativas__eua,5,5,asset_ibov,2,0.08762768639068781
drop_expectativas__eua,5,5,asset_ibov,3,-0.43443660018849656
drop_expectativas__eua,5,5,asset_ibov,4,-0.44248183684386905
drop_expectativas__eua,5,5,asset_ibov,5,0.8889698320726913
drop_expectativas__eua,5,5,asset_ibov,6,2.1898405158447236
drop_expectativas__eua,5,5,cambio_usd,0,0.1660726666550301
drop_expectativas__eua,5,5,cambio_usd,1,0.1848384177339621
drop_expectativas__eua,5,5,cambio_usd,2,0.14561557038402248
drop_expectativas__eua,5,5,cambio_usd,3,0.14273248499586486
drop_expectativas__eua,5,5,cambio_usd,4,0.1361287980170285
drop_expectativas__eua,5,5,cambio_usd,5,0.1174921580585972
drop_expectativas__eua,5,5,cambio_usd,6,0.1138716495238564
drop_expectativas__eua,6,4,yield_6m,0,0.005
drop_expectativas__eua,6,4,yield_6m,1,0.006908651177626933
drop_expectativas__eua,6,4,yield_6m,2,0.007240790124525561
drop_expectativas__eua,6,4,yield_6m,3,0.00742163713131264
drop_expectativas__eua,6,4,yield_6m,4,0.005977421217394053
drop_expectativas__eua,6,4,yield_6m,5,0.004825158661781402
drop_expectativas__eua,6,4,yield_6m,6,0.004476434083363475
drop_expectativas__eua,6,4,yield_2y,0,0.010970553004220104
drop_expectativas__eua,6,4,yield_2y,1,0.013543931971104442
drop_expectativas__eua,6,4,yield_2y,2,0.012512326123219529
drop_expectativas__eua,6,4,yield_2y,3,0.013117920974312462
drop_expectativas__eua,6,4,yield_2y,4,0.010728102572146334
drop_expectativas__eua,6,4,yield_2y,5,0.00867167000279611
drop_expectativas__eua,6,4,yield_2y,6,0.008550691067614788
drop_expectativas__eua,6,4,yield_5y,0,0.012620807652510396
drop_expectativas__eua,6,4,yield_5y,1,0.014689402968439987
drop_expectativas__eua,6,4,yield_5y,2,0.012458340158878586
drop_expectativas__eua,6,4,yield_5y,3,0.013613341146930667
drop_expectativas__eua,6,4,yield_5y,4,0.011351343942649495
drop_expectativas__eua,6,4,yield_5y,5,0.009021259004425205
drop_expectativas__eua,6,4,yield_5y,6,0.009170630288640179
drop_expectativas__eua,6,4,asset_ibov,0,-5.329898572384875
drop_expectativas__eua,6,4,asset_ibov,1,-8.037004354164473
drop_expectativas__eua,6,4,asset_ibov,2,-5.410734952450328
drop_expectativas__eua,6,4,asset_ibov,3,-5.204421303505937
drop_expectativas__eua,6,4,asset_ibov,4,-5.367715536546087
drop_expectativas__eua,6,4,asset_ibov,5,-3.4446379102369487
drop_expectativas__eua,6,4,asset_ibov,6,-3.525967784199306
drop_expectativas__eua,6,4,cambio_usd,0,0.23212444660089904
drop_expectativas__eua,6,4,cambio_usd,1,0.29824982510263837
drop_expectativas__eua,6,4,cambio_usd,2,0.27553388975102605
drop_expectativas__eua,6,4,cambio_usd,3,0.2743474237110197
drop_expectativas__eua,6,4,cambio_usd,4,0.21565540034019973
drop_expectativas__eua,6,4,cambio_usd,5,0.17444983622928245
drop_expectativas__eua,6,4,cambio_usd,6,0.17587557147603997
drop_expectativas__eua,7,2,yield_6m,0,0.005
drop_expectativas__eua,7,2,yield_6m,1,0.007490956501603554
drop_expectativas__eua,7,2,yield_6m,2,0.004874522701570065
drop_expectativas__eua,7,2,yield_6m,3,0.004127810424352303
drop_expectativas__eua,7,2,yield_6m,4,-6.636244997120996e-4
drop_expectativas__eua,7,2,yield_6m,5,-0.002069777161419435
drop_expectativas__eua,7,2,yield_6m,6,-0.0010667118969823477
drop_expectativas__eua,7,2,yield_2y,0,0.016498424931898185
drop_expectativas__eua,7,2,yield_2y,1,0.020116250949552376
drop_expectativas__eua,7,2,yield_2y,2,0.015005520365474043
drop_expectativas__eua,7,2,yield_2y,3,0.015539459679802236
drop_expectativas__eua,7,2,yield_2y,4,0.008731252078364367
drop_expectativas__eua,7,2,yield_2y,5,0.007230756727124467
drop_expectativas__eua,7,2,yield_2y,6,0.009688635038374409
drop_expectativas__eua,7,2,yield_5y,0,0.023377354636405553
drop_expectativas__eua,7,2,yield_5y,1,0.02632296368980203
drop_expectativas__eua,7,2,yield_5y,2,0.019836318391974434
drop_expectativas__eua,7,2,yield_5y,3,0.020345027814856177
drop_expectativas__eua,7,2,yield_5y,4,0.013959761449833994
drop_expectativas__eua,7,2,yield_5y,5,0.012182609715560011
drop_expectativas__eua,7,2,yield_5y,6,0.014681614873048292
drop_expectativas__eua,7,2,asset_ibov,0,-27.147324449602706
drop_expectativas__eua,7,2,asset_ibov,1,-34.10409600268979
drop_expectativas__eua,7,2,asset_ibov,2,-29.603581661278266
drop_expectativas__eua,7,2,asset_ibov,3,-27.609634244354353
drop_expectativas__eua,7,2,asset_ibov,4,-25.32428976942632
drop_expectativas__eua,7,2,asset_ibov,5,-23.997697949839903
drop_expectativas__eua,7,2,asset_ibov,6,-25.848130819912573
drop_expectativas__eua,7,2,cambio_usd,0,0.48906407769158117
drop_expectativas__eua,7,2,cambio_usd,1,0.7853872405350604
drop_expectativas__eua,7,2,cambio_usd,2,0.7926415968313972
drop_expectativas__eua,7,2,cambio_usd,3,0.7252172528751276
drop_expectativas__eua,7,2,cambio_usd,4,0.66163763945512
drop_expectativas__eua,7,2,cambio_usd,5,0.60731149388042
drop_expectativas__eua,7,2,cambio_usd,6,0.6260076073350379
drop_expectativas__eua,7,6,yield_6m,0,0.005
drop_expectativas__eua,7,6,yield_6m,1,0.006428047651353609
drop_expectativas__eua,7,6,yield_6m,2,0.006960641458445857
drop_expectativas__eua,7,6,yield_6m,3,0.007338391035655101
drop_expectativas__eua,7,6,yield_6m,4,0.005872539347979301
drop_expectativas__eua,7,6,yield_6m,5,0.004822726149940357
drop_expectativas__eua,7,6,yield_6m,6,0.0045838720491461656
drop_expectativas__eua,7,6,yield_2y,0,0.009966621481271556
drop_expectativas__eua,7,6,yield_2y,1,0.012038939946775186
drop_expectativas__eua,7,6,yield_2y,2,0.01107071258745522
drop_expectativas__eua,7,6,yield_2y,3,0.011444247343597499
drop_expectativas__eua,7,6,yield_2y,4,0.008509560017318943
drop_expectativas__eua,7,6,yield_2y,5,0.006371462480743102
drop_expectativas__eua,7,6,yield_2y,6,0.006148356605381334
drop_expectativas__eua,7,6,yield_5y,0,0.010374140432025393
drop_expectativas__eua,7,6,yield_5y,1,0.012182082435176711
drop_expectativas__eua,7,6,yield_5y,2,0.010316543939450773
drop_expectativas__eua,7,6,yield_5y,3,0.010941219843277212
drop_expectativas__eua,7,6,yield_5y,4,0.008426323759253793
drop_expectativas__eua,7,6,yield_5y,5,0.00613105009662885
drop_expectativas__eua,7,6,yield_5y,6,0.005896344183418088
drop_expectativas__eua,7,6,asset_ibov,0,-1.9538286040296127
drop_expectativas__eua,7,6,asset_ibov,1,-3.968110495826639
drop_expectativas__eua,7,6,asset_ibov,2,-2.4405388640044685
drop_expectativas__eua,7,6,asset_ibov,3,-2.3361888069090333
drop_expectativas__eua,7,6,asset_ibov,4,-1.8198036929553136
drop_expectativas__eua,7,6,asset_ibov,5,0.1905871921214209
drop_expectativas__eua,7,6,asset_ibov,6,1.4775308354958046
drop_expectativas__eua,7,6,cambio_usd,0,0.15856521341426566
drop_expectativas__eua,7,6,cambio_usd,1,0.1995527671002043
drop_expectativas__eua,7,6,cambio_usd,2,0.17060886856113514
drop_expectativas__eua,7,6,cambio_usd,3,0.16287195355833883
drop_expectativas__eua,7,6,cambio_usd,4,0.15413457101813638
drop_expectativas__eua,7,6,cambio_usd,5,0.1049018297039134
drop_expectativas__eua,7,6,cambio_usd,6,0.0924224463571895
drop_expectativas__eua,8,3,yield_6m,0,0.005
drop_expectativas__eua,8,3,yield_6m,1,0.006513172153951819
drop_expectativas__eua,8,3,yield_6m,2,0.006728582394621385
drop_expectativas__eua,8,3,yield_6m,3,0.007287654324637793
drop_expectativas__eua,8,3,yield_6m,4,0.00504282009811555
drop_expectativas__eua,8,3,yield_6m,5,0.003955235770109388
drop_expectativas__eua,8,3,yield_6m,6,0.0035027722045913113
drop_expectativas__eua,8,3,yield_2y,0,0.010184259306640651
drop_expectativas__eua,8,3,yield_2y,1,0.012577890418574843
drop_expectativas__eua,8,3,yield_2y,2,0.011197719654082276
drop_expectativas__eua,8,3,yield_2y,3,0.012347252181262485
drop_expectativas__eua,8,3,yield_2y,4,0.008418840608824817
drop_expectativas__eua,8,3,yield_2y,5,0.006260762731626808
drop_expectativas__eua,8,3,yield_2y,6,0.005939267389864148
drop_expectativas__eua,8,3,yield_5y,0,0.011007087115275408
drop_expectativas__eua,8,3,yield_5y,1,0.012903250168949094
drop_expectativas__eua,8,3,yield_5y,2,0.010657915877747524
drop_expectativas__eua,8,3,yield_5y,3,0.012277753849378813
drop_expectativas__eua,8,3,yield_5y,4,0.008787809282336481
drop_expectativas__eua,8,3,yield_5y,5,0.006337677012781174
drop_expectativas__eua,8,3,yield_5y,6,0.006041432903342373
drop_expectativas__eua,8,3,asset_ibov,0,-4.196515780925023
drop_expectativas__eua,8,3,asset_ibov,1,-6.429286530112183
drop_expectativas__eua,8,3,asset_ibov,2,-4.425779661863236
drop_expectativas__eua,8,3,asset_ibov,3,-4.773306736891867
drop_expectativas__eua,8,3,asset_ibov,4,-4.174193417699929
drop_expectativas__eua,8,3,asset_ibov,5,-1.0288145597208207
drop_expectativas__eua,8,3,asset_ibov,6,0.6877766023794298
drop_expectativas__eua,8,3,cambio_usd,0,0.14777661960051752
drop_expectativas__eua,8,3,cambio_usd,1,0.22265023558869224
drop_expectativas__eua,8,3,cambio_usd,2,0.21364231519714813
drop_expectativas__eua,8,3,cambio_usd,3,0.22045482568260447
drop_expectativas__eua,8,3,cambio_usd,4,0.2010106838039742
drop_expectativas__eua,8,3,cambio_usd,5,0.15943042912991875
drop_expectativas__eua,8,3,cambio_usd,6,0.13750258982677627
drop_expectativas__eua,8,7,yield_6m,0,0.005
drop_expectativas__eua,8,7,yield_6m,1,0.006387994248715487
drop_expectativas__eua,8,7,yield_6m,2,0.007030022906824695
drop_expectativas__eua,8,7,yield_6m,3,0.007455036835990967
drop_expectativas__eua,8,7,yield_6m,4,0.00584645564762673
drop_expectativas__eua,8,7,yield_6m,5,0.004466813959329454
drop_expectativas__eua,8,7,yield_6m,6,0.004172364427516259
drop_expectativas__eua,8,7,yield_2y,0,0.009907758162166795
drop_expectativas__eua,8,7,yield_2y,1,0.012663637248011403
drop_expectativas__eua,8,7,yield_2y,2,0.01196539016140053
drop_expectativas__eua,8,7,yield_2y,3,0.012527280769218276
drop_expectativas__eua,8,7,yield_2y,4,0.009435930171635692
drop_expectativas__eua,8,7,yield_2y,5,0.006627607713319933
drop_expectativas__eua,8,7,yield_2y,6,0.006391340799751364
drop_expectativas__eua,8,7,yield_5y,0,0.010293623651131508
drop_expectativas__eua,8,7,yield_5y,1,0.012990631708687453
drop_expectativas__eua,8,7,yield_5y,2,0.011606209111867589
drop_expectativas__eua,8,7,yield_5y,3,0.012377137486553478
drop_expectativas__eua,8,7,yield_5y,4,0.009546643267331508
drop_expectativas__eua,8,7,yield_5y,5,0.006434150003204326
drop_expectativas__eua,8,7,yield_5y,6,0.006259742630914611
drop_expectativas__eua,8,7,asset_ibov,0,-2.813047243715314
drop_expectativas__eua,8,7,asset_ibov,1,-6.676038729150424
drop_expectativas__eua,8,7,asset_ibov,2,-6.340389142946607
drop_expectativas__eua,8,7,asset_ibov,3,-6.491990766075502
drop_expectativas__eua,8,7,asset_ibov,4,-5.71319804717575
drop_expectativas__eua,8,7,asset_ibov,5,-3.4450330342832514
drop_expectativas__eua,8,7,asset_ibov,6,-2.4983791211964053
drop_expectativas__eua,8,7,cambio_usd,0,0.13582556090648198
drop_expectativas__eua,8,7,cambio_usd,1,0.20706883257019051
drop_expectativas__eua,8,7,cambio_usd,2,0.20752203593605065
drop_expectativas__eua,8,7,cambio_usd,3,0.21475427108990816
drop_expectativas__eua,8,7,cambio_usd,4,0.19779282487980265
drop_expectativas__eua,8,7,cambio_usd,5,0.12161410491377923
drop_expectativas__eua,8,7,cambio_usd,6,0.10797510837565641
drop_expectativas__eua__credito,2,2,yield_6m,0,0.005
drop_expectativas__eua__credito,2,2,yield_6m,1,0.005397897005745011
drop_expectativas__eua__credito,2,2,yield_6m,2,0.00500496393937245
drop_expectativas__eua__credito,2,2,yield_6m,3,0.0055573902327391905
drop_expectativas__eua__credito,2,2,yield_6m,4,0.005445253997265884
drop_expectativas__eua__credito,2,2,yield_6m,5,0.005833080740458826
drop_expectativas__eua__credito,2,2,yield_6m,6,0.006087833719991226
drop_expectativas__eua__credito,2,2,yield_2y,0,0.009234527313768925
drop_expectativas__eua__credito,2,2,yield_2y,1,0.010193932756370452
drop_expectativas__eua__credito,2,2,yield_2y,2,0.009440608789304493
drop_expectativas__eua__credito,2,2,yield_2y,3,0.010403878941420348
drop_expectativas__eua__credito,2,2,yield_2y,4,0.010135539898630024
drop_expectativas__eua__credito,2,2,yield_2y,5,0.010822496984027416
drop_expectativas__eua__credito,2,2,yield_2y,6,0.011295408524205741
drop_expectativas__eua__credito,2,2,yield_5y,0,0.010853646072581895
drop_expectativas__eua__credito,2,2,yield_5y,1,0.012329710701376626
drop_expectativas__eua__credito,2,2,yield_5y,2,0.01140145034283603
drop_expectativas__eua__credito,2,2,yield_5y,3,0.012445141511958144
drop_expectativas__eua__credito,2,2,yield_5y,4,0.012034724748332995
drop_expectativas__eua__credito,2,2,yield_5y,5,0.012796623028897242
drop_expectativas__eua__credito,2,2,yield_5y,6,0.01335618685828741
drop_expectativas__eua__credito,2,2,asset_ibov,0,-9.179197270673898
drop_expectativas__eua__credito,2,2,asset_ibov,1,-16.993653961360785
drop_expectativas__eua__credito,2,2,asset_ibov,2,-24.34443106496617
drop_expectativas__eua__credito,2,2,asset_ibov,3,-33.241363468536704
drop_expectativas__eua__credito,2,2,asset_ibov,4,-42.50384766751516
drop_expectativas__eua__credito,2,2,asset_ibov,5,-52.75194515400783
drop_expectativas__eua__credito,2,2,asset_ibov,6,-63.44526807787361
drop_expectativas__eua__credito,2,2,cambio_usd,0,0.18892297309221334
drop_expectativas__eua__credito,2,2,cambio_usd,1,0.24787428625538013
drop_expectativas__eua__credito,2,2,cambio_usd,2,0.22762629602405773
drop_expectativas__eua__credito,2,2,cambio_usd,3,0.2373486945043706
drop_expectativas__eua__credito,2,2,cambio_usd,4,0.2211344626774439
drop_expectativas__eua__credito,2,2,cambio_usd,5,0.23005298636032923
drop_expectativas__eua__credito,2,2,cambio_usd,6,0.24014950186502784
drop_expectativas__eua__credito,4,1,yield_6m,0,0.005
drop_expectativas__eua__credito,4,1,yield_6m,1,0.003794616205277202
drop_expectativas__eua__credito,4,1,yield_6m,2,-0.011456877887543189
drop_expectativas__eua__credito,4,1,yield_6m,3,-0.01989388073923063
drop_expectativas__eua__credito,4,1,yield_6m,4,-0.02935934597527515
drop_expectativas__eua__credito,4,1,yield_6m,5,-0.03368652450700348
drop_expectativas__eua__credito,4,1,yield_6m,6,-0.030350082002191907
drop_expectativas__eua__credito,4,1,yield_2y,0,0.037448012210935834
drop_expectativas__eua__credito,4,1,yield_2y,1,0.045272969281610294
drop_expectativas__eua__credito,4,1,yield_2y,2,0.024492757026169053
drop_expectativas__eua__credito,4,1,yield_2y,3,0.021875319905231675
drop_expectativas__eua__credito,4,1,yield_2y,4,0.01608563034376522
drop_expectativas__eua__credito,4,1,yield_2y,5,0.010312222842197814
drop_expectativas__eua__credito,4,1,yield_2y,6,0.016597966356374314
drop_expectativas__eua__credito,4,1,yield_5y,0,0.06143107730094791
drop_expectativas__eua__credito,4,1,yield_5y,1,0.07176933338361524
drop_expectativas__eua__credito,4,1,yield_5y,2,0.04595025555608165
drop_expectativas__eua__credito,4,1,yield_5y,3,0.046234604394015714
drop_expectativas__eua__credito,4,1,yield_5y,4,0.04219814846062337
drop_expectativas__eua__credito,4,1,yield_5y,5,0.035401483033961643
drop_expectativas__eua__credito,4,1,yield_5y,6,0.04211926764326437
drop_expectativas__eua__credito,4,1,asset_ibov,0,-55.843578385022276
drop_expectativas__eua__credito,4,1,asset_ibov,1,-62.53373770266052
drop_expectativas__eua__credito,4,1,asset_ibov,2,-33.93000399513515
drop_expectativas__eua__credito,4,1,asset_ibov,3,-22.98904259273341
drop_expectativas__eua__credito,4,1,asset_ibov,4,-22.724952427261528
drop_expectativas__eua__credito,4,1,asset_ibov,5,-22.70100362605522
drop_expectativas__eua__credito,4,1,asset_ibov,6,-33.446422970437304
drop_expectativas__eua__credito,4,1,cambio_usd,0,1.4785867118218343
drop_expectativas__eua__credito,4,1,cambio_usd,1,2.6531612172151284
drop_expectativas__eua__credito,4,1,cambio_usd,2,2.6033046640718895
drop_expectativas__eua__credito,4,1,cambio_usd,3,2.680282852545551
drop_expectativas__eua__credito,4,1,cambio_usd,4,2.700429413573985
drop_expectativas__eua__credito,4,1,cambio_usd,5,2.5665937491077297
drop_expectativas__eua__credito,4,1,cambio_usd,6,2.633984234700273
drop_expectativas__eua__credito,5,1,yield_6m,0,0.005
drop_expectativas__eua__credito,5,1,yield_6m,1,0.0073322949713176605
drop_expectativas__eua__credito,5,1,yield_6m,2,0.004978214058941297
drop_expectativas__eua__credito,5,1,yield_6m,3,0.0034179339246884015
drop_expectativas__eua__credito,5,1,yield_6m,4,2.4072895983515166e-4
drop_expectativas__eua__credito,5,1,yield_6m,5,-0.0015192197981200174
drop_expectativas__eua__credito,5,1,yield_6m,6,-2.369375017210114e-4
drop_expectativas__eua__credito,5,1,yield_2y,0,0.01858885607853556
drop_expectativas__eua__credito,5,1,yield_2y,1,0.023140623501124207
drop_expectativas__eua__credito,5,1,yield_2y,2,0.018886417420519806
drop_expectativas__eua__credito,5,1,yield_2y,3,0.01853454122584509
drop_expectativas__eua__credito,5,1,yield_2y,4,0.015586546987794873
drop_expectativas__eua__credito,5,1,yield_2y,5,0.013021744580011554
drop_expectativas__eua__credito,5,1,yield_2y,6,0.015578598367001498
drop_expectativas__eua__credito,5,1,yield_5y,0,0.02732809986620554
drop_expectativas__eua__credito,5,1,yield_5y,1,0.03170082681869737
drop_expectativas__eua__credito,5,1,yield_5y,2,0.025166605384106863
drop_expectativas__eua__credito,5,1,yield_5y,3,0.025327974169590685
drop_expectativas__eua__credito,5,1,yield_5y,4,0.022369660412395135
drop_expectativas__eua__credito,5,1,yield_5y,5,0.019383387915284586
drop_expectativas__eua__credito,5,1,yield_5y,6,0.02216479440583989
