sample,r,q,p,status,max_eig,break_date,design,placebo_type,instrument_free,n_C,n_NC,lambda_1,lambda_1_lo,lambda_1_hi,lambda_min,rank1_share,eig_gap,ratio_dir,p_placebo,prop_LR,prop_p_chi2,prop_p_boot,sys_min_rel_gap,p_placebo_holm,prop_p_holm,passes_cell,n_windows,replicates,verdict
full,5,5,7,ok,0.9718335200029767,NA,calendario,permute,TRUE,97,49,4.639769352455247,1.675777578201085,9.927826657093924,-5.725329619220474,0.3440041693675812,3.977658650922798,2.052315505363674,0.2047952047952048,39.27292753857709,3.3094205835661314e-4,0.0658682634730539,0.11510779854280327,1,1,FALSE,NA,FALSE,fails
full,5,5,7,ok,0.9718335200029767,NA,episodio_s2,rotate,TRUE,69,77,3.0693018401407204,1.9398192644292154,11.782517936776735,-1.4293361263882471,0.3803265475151229,1.405277909317708,2.0414657101915,0.4125874125874126,29.688749962511636,0.008421237696231088,0.22355289421157684,0.24886939185559662,1,1,FALSE,NA,FALSE,fails
full,5,5,7,ok,0.9718335200029767,NA,intensidade_z,permute,FALSE,49,97,3.508949771940683,1.7102576136652083,7.7664215106414805,-4.065058275082608,0.3764593288003956,8.10517926758402,2.2828256802511047,0.5344655344655345,49.01061230084175,8.933055220201486e-6,0.015968063872255488,0.2060366162259929,1,1,FALSE,NA,FALSE,fails
full,5,5,7,ok,0.9718335200029767,NA,volatilidade_juros,permute,TRUE,37,109,8.600059569099441,2.7838261990191007,24.911797316202644,-1.1777115703422665,0.5103344644680756,1.6854259521508546,2.7073031319867726,0.08391608391608392,31.128222205626297,0.0053188551939615724,0.2315369261477046,0.18802526320167592,1,1,FALSE,NA,FALSE,fails
full,5,5,7,ok,0.9718335200029767,2017-12-01,quebra_livre,rotate,TRUE,94,52,3.4975264181610966,2.1368975765135456,10.788862700673993,-0.7534151169797885,0.4279752497792881,1.5745068967569096,1.8035327457196317,0.34965034965034963,22.98083592350324,0.06058227397661112,0.3852295409181637,0.10037458197472228,1,1,FALSE,NA,FALSE,fails
full,5,5,8,ok,0.9813011574305006,NA,calendario,permute,TRUE,96,49,4.357633286693214,1.5533442319030066,10.517112285896896,-5.6591616787260355,0.34146367999034166,4.111384863177267,1.956915900228164,0.26873126873126874,36.10228516308213,0.0010072713528946418,0.08982035928143713,0.08872209695452858,1,1,FALSE,NA,FALSE,fails
full,5,5,8,ok,0.9813011574305006,NA,episodio_s2,rotate,TRUE,69,76,2.9814426657020308,1.5046195204784676,11.730652523118872,-1.4688342360588102,0.40970415930407655,1.7586075024396894,1.9112014001490685,0.4115884115884116,27.064906755278695,0.0188829028160405,0.2654690618762475,0.19013337186072335,1,1,FALSE,NA,FALSE,fails
full,5,5,8,ok,0.9813011574305006,NA,intensidade_z,permute,FALSE,48,97,3.47221816090166,1.5881763687954549,7.647248749077353,-3.4363175399609984,0.41022922674637297,16.949048933213874,2.221746901609151,0.5434565434565435,42.80787000217206,9.194622998500255e-5,0.02594810379241517,0.1448387723356204,1,1,FALSE,NA,FALSE,fails
full,5,5,8,ok,0.9813011574305006,NA,volatilidade_juros,permute,TRUE,36,109,9.090546203292476,3.1156750253422754,24.67899268405705,-1.1584379916650691,0.5256528859183783,1.8778890718211032,2.8087467622649984,0.08591408591408592,30.64208000955333,0.006219319764528132,0.249500998003992,0.18472253381115838,1,1,FALSE,NA,FALSE,fails
full,5,5,8,ok,0.9813011574305006,2020-03-01,quebra_livre,rotate,TRUE,67,78,3.1883875946874745,1.0925286832644114,11.991841163171582,-1.7066285529820022,0.4198399391172835,1.9830106395515539,1.8683877088865253,0.3826173826173826,24.380744174333,0.041196226687101614,0.4251497005988024,0.14798564515640333,1,1,FALSE,NA,FALSE,fails
full,7,5,5,ok,0.9534791350676862,NA,calendario,permute,TRUE,98,50,0.7301771962961646,0.5025916630080958,1.7584187930432682,-0.5277102718225333,0.3864328057527049,1.6194772719499149,2.410536074428122,0.4325674325674326,19.9815596249109,0.1307238769466749,0.4491017964071856,0.16068049675339938,1,1,FALSE,NA,FALSE,fails
full,7,5,5,ok,0.9534791350676862,NA,episodio_s2,rotate,TRUE,69,79,1.1553049372754731,0.7896833523319383,2.785853912212481,-0.48774643252115224,0.3773234649395297,1.2303898128313724,3.5314341964598577,0.1018981018981019,37.55110038675206,6.084580965854134e-4,0.04790419161676647,0.2449143587356546,1,1,FALSE,NA,FALSE,fails
full,7,5,5,ok,0.9534791350676862,NA,intensidade_z,permute,FALSE,49,99,1.1800919399360001,0.6458104098974928,2.2406492870972494,-0.7913416965569373,0.4151105903328379,2.187294570532677,2.971093471414185,0.26373626373626374,39.1047569062833,3.51382623900105e-4,0.023952095808383235,0.10366511629094048,1,1,FALSE,NA,FALSE,fails
full,7,5,5,ok,0.9534791350676862,NA,volatilidade_juros,permute,TRUE,37,111,1.915829652633025,0.7858075842121073,5.70369778368257,-0.6117928975098503,0.470746051714128,2.287573985286265,4.5989925976148704,0.01898101898101898,35.20390318087452,0.001371242969812323,0.17165668662674652,0.04754580081068557,1,1,FALSE,NA,FALSE,fails
full,7,5,5,ok,0.9534791350676862,2020-02-01,quebra_livre,rotate,TRUE,68,80,1.1841464778419628,0.7886433049720484,3.0791419266164524,-0.46256843523685576,0.38402200680446885,1.2257502596759966,3.626735035188945,0.0939060939060939,38.37903881330556,4.545900664287066e-4,0.02594810379241517,0.2458946227112405,1,1,FALSE,NA,FALSE,fails
full,7,5,6,ok,0.9723307826998547,NA,calendario,permute,TRUE,98,49,0.7457706040511839,0.49939157714814686,1.7355575063352418,-0.5399097766371014,0.39059987122362855,1.9922727208119753,2.491253529579639,0.3646353646353646,20.116738578817795,0.12650367468203655,0.4231536926147705,0.21831674369420873,1,1,FALSE,NA,FALSE,fails
full,7,5,6,ok,0.9723307826998547,NA,episodio_s2,rotate,TRUE,69,78,1.074774256901736,0.7605669220185909,2.616119186261021,-0.6181444389296413,0.38901654113098155,1.341163253585499,3.1683698174120414,0.03896103896103896,33.65948460638487,0.0023122113242945368,0.08383233532934131,0.13682291020845608,1,1,FALSE,NA,FALSE,fails
full,7,5,6,ok,0.9723307826998547,NA,intensidade_z,permute,FALSE,49,98,1.133051046055165,0.6419282988838777,2.0863183493139372,-0.80292199754437,0.41240077975777417,2.32931808689976,2.826581132673886,0.24875124875124874,36.797972942430306,7.915135822730761e-4,0.04590818363273453,0.08886564632012588,1,1,FALSE,NA,FALSE,fails
full,7,5,6,ok,0.9723307826998547,NA,volatilidade_juros,permute,TRUE,37,110,1.8348183340814264,0.8024093182995523,5.044475706265894,-0.5997746845230774,0.4410980165886714,2.430354777215778,4.338771395899064,0.03796203796203796,31.08551037356627,0.005392709535121352,0.22954091816367264,0.010992036570437519,1,1,FALSE,NA,FALSE,fails
full,7,5,6,ok,0.9723307826998547,2020-02-01,quebra_livre,rotate,TRUE,68,79,1.1029514282153383,0.7127048821472033,2.8424317909588703,-0.6001171112565022,0.39504607933129254,1.3387792651905186,3.2486914782172334,0.017982017982017984,34.33690460095483,0.0018409496460618786,0.08183632734530938,0.12479815246937133,1,1,FALSE,NA,FALSE,fails
full,7,5,7,ok,0.9776791172360245,NA,calendario,permute,TRUE,97,49,0.6823504586163194,0.46452207251393013,1.7280778739890232,-0.6209898768572548,0.33360988082597315,1.4770300836388492,2.2361472314630397,0.5214785214785215,17.58169828077593,0.22650130993532885,0.4590818363273453,0.24863345193074063,1,1,FALSE,NA,FALSE,fails
full,7,5,7,ok,0.9776791172360245,NA,episodio_s2,rotate,TRUE,69,77,1.061990662056458,0.6297249643874294,2.6707498528069316,-0.6678621369814961,0.43672185114570783,1.6393818664736675,3.14758594027928,0.006993006993006993,35.411420142950206,0.0012773042368451537,0.06387225548902195,0.05249682936724684,1,1,FALSE,NA,FALSE,fails
full,7,5,7,ok,0.9776791172360245,NA,intensidade_z,permute,FALSE,49,97,1.0782466126594574,0.5575781164364624,2.0371525010444502,-0.7064030681096964,0.42610313785332776,2.9740714322494988,2.6905226567062566,0.3126873126873127,31.464339145716277,0.004770344564253763,0.0658682634730539,0.1905686946401018,1,1,FALSE,NA,FALSE,fails
full,7,5,7,ok,0.9776791172360245,NA,volatilidade_juros,permute,TRUE,37,109,1.8030824847253637,0.8340478326634355,4.754235904576197,-0.6131626480607739,0.41720384456832305,2.428182693798283,4.255917294159667,0.03796203796203796,30.21329275015219,0.007131978257021504,0.18363273453093812,0.03610361194735497,1,1,FALSE,NA,FALSE,fails
full,7,5,7,ok,0.9776791172360245,2020-02-01,quebra_livre,rotate,TRUE,68,78,1.0824860122672173,0.6205650084334289,2.831774309259858,-0.6526279640662995,0.4331351782880661,1.6253033582489824,3.1923216260129537,9.99000999000999e-4,35.91685387241852,0.0010737735104023153,0.06187624750499002,0.09320816553732536,0.28771228771228774,1,FALSE,NA,FALSE,fails
full,7,5,8,ok,0.9838882790120562,NA,calendario,permute,TRUE,96,49,0.669560311103745,0.5085948878432223,1.6876050548815837,-0.5735449416085738,0.335575911475488,1.6635477701330972,2.191314710832978,0.5554445554445554,16.164314009695758,0.3034431530295033,0.6187624750499002,0.19568561491287279,1,1,FALSE,NA,FALSE,fails
full,7,5,8,ok,0.9838882790120562,NA,episodio_s2,rotate,TRUE,69,76,1.0298875887663856,0.6023972723160695,2.6229883025758607,-0.7131204169248095,0.3658737284265056,1.4401894428176922,3.020020190324182,0.003996003996003996,41.134792203823466,1.693914535684472e-4,0.015968063872255488,0.2117314548929131,1,1,FALSE,NA,FALSE,fails
full,7,5,8,ok,0.9838882790120562,NA,intensidade_z,permute,FALSE,48,97,0.8459313947006952,0.436415612062492,1.8466261202870475,-0.7381335638117446,0.35645582965810957,2.7764940226111294,2.1621330668500947,0.44655344655344653,26.09497154092691,0.025176493036912502,0.13373253493013973,0.29653635834630043,1,1,FALSE,NA,FALSE,fails
full,7,5,8,ok,0.9838882790120562,NA,volatilidade_juros,permute,TRUE,36,109,1.9012900838000446,0.8434910369253605,4.98987463778812,-0.6789157465389568,0.43170417467646843,2.2401878803312996,4.515051870296281,0.01998001998001998,34.72330138053861,0.0016150915901648802,0.10179640718562874,0.1545400110552781,1,1,FALSE,NA,FALSE,fails
full,7,5,8,ok,0.9838882790120562,2020-02-01,quebra_livre,rotate,TRUE,68,77,1.058259172068197,0.5197690856814403,2.8068200644881802,-0.7139176159473171,0.3707814852674183,1.4777713433091009,3.099270983978804,9.99000999000999e-4,42.49565397162413,1.031159956803814e-4,0.027944111776447105,0.24405660863834538,0.28771228771228774,1,FALSE,NA,FALSE,fails
full,7,6,5,ok,0.9534791350676862,NA,calendario,permute,TRUE,98,50,0.8138947837054462,0.692478206827587,1.9232187968093883,-0.6289575951388632,0.26264998316555993,1.139008575528255,2.77071828487095,0.3356643356643357,36.00363504998516,0.015365973078295346,0.20159680638722555,0.10545451865708237,1,1,FALSE,NA,FALSE,fails
full,7,6,5,ok,0.9534791350676862,NA,episodio_s2,rotate,TRUE,69,79,1.178576814749879,0.8463004735074053,2.846085306256927,-0.584478986130126,0.3264616738193078,1.2550826805680855,3.6532425063462264,0.12087912087912088,42.55722027410824,0.002338213579146934,0.09580838323353294,0.03429431820342139,1,1,FALSE,NA,FALSE,fails
full,7,6,5,ok,0.9534791350676862,NA,intensidade_z,permute,FALSE,49,99,1.1805637820721304,0.7976477033130029,2.3495547860634893,-0.8595186129739774,0.3760797857131755,1.9228385215459143,2.9744628863947367,0.3106893106893107,44.0945843462245,0.0014616514488176976,0.06786427145708583,0.1639446272732997,1,1,FALSE,NA,FALSE,fails
full,7,6,5,ok,0.9534791350676862,NA,volatilidade_juros,permute,TRUE,37,111,1.9367478172028099,0.896044791168438,5.815054687841206,-0.6118540444264915,0.3771729514548325,1.9981463014555525,4.67766561182986,0.022977022977022976,49.42847539488316,2.6724539187927636e-4,0.1277445109780439,0.1187029667983976,1,1,FALSE,NA,FALSE,fails
full,7,6,5,ok,0.9534791350676862,2020-02-01,quebra_livre,rotate,TRUE,68,80,1.2070558956461255,0.8285866266219203,3.1585532993638434,-0.5982068916812591,0.33054371205147737,1.2492794521953174,3.744665762912604,0.11288711288711288,45.73542073910146,8.761853684625968e-4,0.0499001996007984,0.1213306677065466,1,1,FALSE,NA,FALSE,fails
full,7,6,6,ok,0.9723307826998547,NA,calendario,permute,TRUE,98,49,0.8187816968286291,0.6537613097161745,1.8862068207348914,-0.544163003605896,0.27324773059303287,1.1134091688733656,2.7855906289007097,0.30569430569430567,36.457554265278546,0.013581822638194702,0.1936127744510978,0.03495031339199005,1,1,FALSE,NA,FALSE,fails
full,7,6,6,ok,0.9723307826998547,NA,episodio_s2,rotate,TRUE,69,78,1.105348181781122,0.8159667264072413,2.7433375415381818,-0.6972790860333247,0.35032881675330985,1.3722283526479124,3.3017588745548916,0.055944055944055944,38.39536170657748,0.007920342279930635,0.16167664670658682,0.1145260049843682,1,1,FALSE,NA,FALSE,fails
full,7,6,6,ok,0.9723307826998547,NA,intensidade_z,permute,FALSE,49,98,1.1727404424599708,0.7691522894145045,2.2130324646169255,-0.8811777677115058,0.35911344312108745,1.820890735497928,2.912588117323498,0.2707292707292707,44.77088327055031,0.0011851791055810135,0.04790419161676647,0.1987748107137803,1,1,FALSE,NA,FALSE,fails
full,7,6,6,ok,0.9723307826998547,NA,volatilidade_juros,permute,TRUE,37,110,1.844257508853615,0.952966929171239,5.078259910011212,-0.6037380849096284,0.35967811326248195,1.8546417142945884,4.3731356587521955,0.04895104895104895,45.23285900710221,0.0010259840650293946,0.1437125748502994,0.17401260179081976,1,1,FALSE,NA,FALSE,fails
full,7,6,6,ok,0.9723307826998547,2020-02-01,quebra_livre,rotate,TRUE,68,79,1.1243883204959335,0.7746959423662401,2.849244747992026,-0.7226289978517546,0.359805920357644,1.3636755596006627,3.340785833668736,0.04095904095904096,41.059129289230285,0.003660644738666782,0.10778443113772455,0.0668743802178916,1,1,FALSE,NA,FALSE,fails
full,7,6,7,ok,0.9776791172360245,NA,calendario,permute,TRUE,97,49,0.8498875087534986,0.6195043491616092,1.9540291636525873,-0.6409113119046528,0.31143569785044106,1.3074699219441792,2.95422745263784,0.25774225774225773,32.853141310858625,0.0350138321075652,0.23952095808383234,0.167692209550952,1,1,FALSE,NA,FALSE,fails
full,7,6,7,ok,0.9776791172360245,NA,episodio_s2,rotate,TRUE,69,77,1.0795496197332137,0.7054564023507004,2.7125966754043174,-0.7273960939228128,0.36857692673929887,1.5261332007936905,3.2210874804130416,9.99000999000999e-4,41.588009827657324,0.003128349874548036,0.09381237524950099,0.15766462205905094,0.28771228771228774,1,FALSE,NA,FALSE,fails
full,7,6,7,ok,0.9776791172360245,NA,intensidade_z,permute,FALSE,49,97,1.083951428781568,0.6978674383416783,2.1350855749032385,-0.7612812843782073,0.3722155119737081,1.8210982369498525,2.6997127802027507,0.34265734265734266,35.89893128471125,0.015807155202382503,0.1656686626746507,0.14969822641165345,1,1,FALSE,NA,FALSE,fails
full,7,6,7,ok,0.9776791172360245,NA,volatilidade_juros,permute,TRUE,37,109,1.8036224271826664,0.931575905068475,4.762710243648872,-0.6131865193031163,0.3576907024885703,1.7460661774700084,4.258392480561889,0.04695304695304695,42.12625744245754,0.00266267572152538,0.13373253493013973,0.1346258498495477,1,1,FALSE,NA,FALSE,fails
full,7,6,7,ok,0.9776791172360245,2020-02-01,quebra_livre,rotate,TRUE,68,78,1.088464527489878,0.67104176609102,2.8323324231903073,-0.7664989909787872,0.36014292070148163,1.561406462284185,3.2153190985500073,9.99000999000999e-4,43.902762778761854,0.001550705802250335,0.08183632734530938,0.19970723599309081,0.28771228771228774,1,FALSE,NA,FALSE,fails
full,7,6,8,ok,0.9838882790120562,NA,calendario,permute,TRUE,96,49,0.7432520144259885,0.6838601835104978,1.8351699444744392,-0.5819503073316686,0.29699405415296193,1.2596242538129356,2.459060253268464,0.5054945054945055,23.60701121671053,0.259980184656246,0.6087824351297405,0.05422719426613866,1,1,FALSE,NA,FALSE,fails
full,7,6,8,ok,0.9838882790120562,NA,episodio_s2,rotate,TRUE,69,76,1.040840476912619,0.6465518914270585,2.6475450267479888,-0.788570638642679,0.3289203787485985,1.3591449834745903,3.0623130275335972,9.99000999000999e-4,48.83923465816026,3.239976715644902e-4,0.023952095808383235,0.15886455645307032,0.28771228771228774,1,FALSE,NA,FALSE,fails
full,7,6,8,ok,0.9838882790120562,NA,intensidade_z,permute,FALSE,48,97,0.9355012980957526,0.5757386751107147,2.066842674476054,-0.7427793279804035,0.3415522887597328,2.1530112447573133,2.337603411807323,0.45554445554445555,30.123368183584095,0.06787916349541835,0.25149700598802394,0.1690735881879229,1,1,FALSE,NA,FALSE,fails
full,7,6,8,ok,0.9838882790120562,NA,volatilidade_juros,permute,TRUE,36,109,1.9357831116215602,0.9976797723371479,5.0426738275510825,-0.6865647328986731,0.3907523852686382,1.8092584290083036,4.6395658691631,0.02097902097902098,45.105489281796736,0.0010676946509212248,0.07385229540918163,0.19414920305676425,1,1,FALSE,NA,FALSE,fails
full,7,6,8,ok,0.9838882790120562,2020-02-01,quebra_livre,rotate,TRUE,68,77,1.0648877359342241,0.5628281099373177,2.8782765289149994,-0.8626809846522976,0.32807788101564866,1.4373285505766578,3.124037400742693,9.99000999000999e-4,52.28664375253405,1.0340076608877197e-4,0.01996007984031936,0.16849711097920936,0.28771228771228774,1,FALSE,NA,FALSE,fails
full,7,7,5,ok,0.9534791350676862,NA,calendario,permute,TRUE,98,50,4.815706657590715,2.6183930509270277,10.599041227924559,-2.694940073340995,0.3998232204458316,2.78345650063094,2.095078504046361,0.11188811188811189,45.06396184776897,0.016009752372852383,0.2275449101796407,0.08035200394388765,1,1,FALSE,NA,FALSE,fails
full,7,7,5,ok,0.9534791350676862,NA,episodio_s2,rotate,TRUE,69,79,4.103760137075598,2.4486814816161084,12.249495946687341,-2.102743245057331,0.3554119484279334,1.5016469481066659,2.5715615880470915,0.4255744255744256,52.025526287194154,0.002633648408617021,0.15169660678642716,0.07063522357725131,1,1,FALSE,NA,FALSE,fails
full,7,7,5,ok,0.9534791350676862,NA,intensidade_z,permute,FALSE,49,99,5.65287509483358,2.7363520195667475,11.666142064012913,-4.2524106630785505,0.39799546982835443,3.730724718711645,2.5098563610084654,0.2897102897102897,62.21659751676159,1.341251570530205e-4,0.029940119760479042,0.1529544400390347,1,1,FALSE,NA,FALSE,fails
full,7,7,5,ok,0.9534791350676862,NA,volatilidade_juros,permute,TRUE,37,111,8.068283936660023,3.066273103256524,26.53736284217677,-1.3258439509948197,0.43965202341194065,2.270980965447211,3.0245949738108147,0.12687312687312688,60.89892906545922,2.00862184212353e-4,0.11377245508982035,0.05059881504443179,1,1,FALSE,NA,FALSE,fails
full,7,7,5,ok,0.9534791350676862,2017-12-01,quebra_livre,rotate,TRUE,94,54,4.340178851472656,2.651943630001105,10.945435258593923,-1.0382345974414204,0.4028072230443747,1.9925415535218585,2.305788990029462,0.2597402597402597,36.907410039446724,0.09680869556626417,0.5129740518962076,0.047198399021207794,1,1,FALSE,NA,FALSE,fails
full,7,7,6,ok,0.9723307826998547,NA,calendario,permute,TRUE,98,49,4.9428548246528745,2.4870993176333545,10.747467253737542,-2.26311859111588,0.44240749667348706,3.201640314085621,2.2474840204030246,0.07992007992007992,46.76335164945962,0.0105156158835481,0.19161676646706588,0.061137648455871836,1,1,FALSE,NA,FALSE,fails
full,7,7,6,ok,0.9723307826998547,NA,episodio_s2,rotate,TRUE,69,78,3.6289805489275424,2.1685102776664023,11.934907812834027,-2.5579244436219697,0.35215504842889356,1.4083030722590288,2.1635328261513527,0.4245754245754246,45.87600738359364,0.013119390343487984,0.24550898203592814,0.06582934091775118,1,1,FALSE,NA,FALSE,fails
full,7,7,6,ok,0.9723307826998547,NA,intensidade_z,permute,FALSE,49,98,5.271584345849995,2.4823297036391003,10.267247561976308,-4.068345589625817,0.39027594389434506,4.682646728125724,2.498858723127009,0.27472527472527475,64.92176758344901,5.764209777710148e-5,0.013972055888223553,0.21216640027719527,1,1,FALSE,NA,FALSE,fails
full,7,7,6,ok,0.9723307826998547,NA,volatilidade_juros,permute,TRUE,37,110,8.315446939593084,3.107226463459721,24.077030988893064,-1.2212008801628467,0.468776496791809,2.825240634922567,2.8785267088137525,0.1048951048951049,52.93843852146142,0.0020472871424700658,0.17564870259481039,0.140228096256192,1,1,FALSE,NA,FALSE,fails
full,7,7,6,ok,0.9723307826998547,2019-01-01,quebra_livre,rotate,TRUE,81,66,3.7625564330971306,2.074753425496941,10.691637462434484,-2.4186446836872397,0.3879135112415544,1.686658492711041,2.146095152684654,0.4275724275724276,39.988225214436255,0.05136698979460356,0.34331337325349304,0.0674055328917742,1,1,FALSE,NA,FALSE,fails
full,7,7,7,ok,0.9776791172360245,NA,calendario,permute,TRUE,97,49,4.399168051412079,2.0142124659400986,9.354836735898617,-2.7324840174912737,0.4203654309824778,2.894906581801869,2.1619070747434663,0.0989010989010989,45.3942606065249,0.014770088749882226,0.21157684630738524,0.08764126388668037,1,1,FALSE,NA,FALSE,fails
full,7,7,7,ok,0.9776791172360245,NA,episodio_s2,rotate,TRUE,69,77,3.2091692691210496,1.842580642112933,10.886967993361978,-2.3318862305127004,0.37052530521029015,1.5518257209942001,2.2014198221636545,0.4205794205794206,47.98746984062277,0.007702958459555868,0.17365269461077845,0.06481835109983668,1,1,FALSE,NA,FALSE,fails
full,7,7,7,ok,0.9776791172360245,NA,intensidade_z,permute,FALSE,49,97,4.610685466616062,1.9834289876077897,9.397873091496589,-3.3270647456523124,0.40265149649923826,4.449264832853764,2.3742020719382917,0.33966033966033965,59.44929530763318,3.1134877550839467e-4,0.033932135728542916,0.17292733852612563,1,1,FALSE,NA,FALSE,fails
full,7,7,7,ok,0.9776791172360245,NA,volatilidade_juros,permute,TRUE,37,109,7.449584371362572,2.725665981268863,21.73695303909167,-1.1726181989733446,0.4517853956486106,2.385553719800076,2.8538224644276657,0.12887112887112886,48.661966221222244,0.006470098929839959,0.17764471057884232,0.04871864824268358,1,1,FALSE,NA,FALSE,fails
full,7,7,7,ok,0.9776791172360245,2018-05-01,quebra_livre,rotate,TRUE,89,57,3.4521160692662938,2.0094745970211094,10.175594763547544,-1.024989754256391,0.4457790772077833,1.7975738831419845,1.8975093426845138,0.2827172827172827,33.796250703886294,0.1720504658894607,0.5429141716566867,0.05046871622210296,1,1,FALSE,NA,FALSE,fails
full,7,7,8,ok,0.9838882790120562,NA,calendario,permute,TRUE,96,49,3.9535994606993285,1.788303777271393,9.106992731161906,-2.2817253483799558,0.4340675312368006,3.1841140242302326,2.0313650532514758,0.15884115884115885,40.68898962336483,0.0441079338833246,0.35129740518962077,0.13691679307293916,1,1,FALSE,NA,FALSE,fails
full,7,7,8,ok,0.9838882790120562,NA,episodio_s2,rotate,TRUE,69,76,3.156590619809504,1.5707607870997105,9.933326869108356,-2.428837999956781,0.3554585109942628,1.5195929493793037,2.2526560702553824,0.35564435564435565,58.98865919471991,3.5739031206757395e-4,0.03992015968063872,0.054385218714356885,1,1,FALSE,NA,FALSE,fails
full,7,7,8,ok,0.9838882790120562,NA,intensidade_z,permute,FALSE,48,97,3.5538764946848334,1.646031523042491,8.217337598027298,-2.992530050989345,0.35760778171654184,3.6727633451250226,2.001591512088421,0.3956043956043956,60.590203342825866,2.2063213301513185e-4,0.029940119760479042,0.20160104561280362,1,1,FALSE,NA,FALSE,fails
full,7,7,8,ok,0.9838882790120562,NA,volatilidade_juros,permute,TRUE,36,109,7.660142420585043,2.870215988084591,21.284230178870864,-1.2010539126859585,0.4976478046396614,2.4755731252809765,2.9744677407313294,0.08191808191808192,51.50873926418973,0.003032820024553768,0.13972055888223553,0.1376845115855629,1,1,FALSE,NA,FALSE,fails
full,7,7,8,ok,0.9838882790120562,2019-01-01,quebra_livre,rotate,TRUE,81,64,3.4642766479179414,1.3895652051844205,9.937448973507195,-2.5872486635560166,0.3650945013657542,1.9191745309115404,2.271392512233087,0.2217782217782218,52.41917230908177,0.0023635569951725322,0.10978043912175649,0.12171064322410112,1,1,FALSE,NA,FALSE,fails
full,8,5,5,ok,0.9829725022706615,NA,calendario,permute,TRUE,98,50,0.652492405458825,0.47645972721781676,1.5895532902683658,-0.6407735823112116,0.30664684569354167,2.3723766661040755,2.1440428817955683,0.5714285714285714,18.67034563179863,0.17793178490940756,0.49500998003992014,0.07385757498754794,1,1,FALSE,NA,FALSE,fails
full,8,5,5,ok,0.9829725022706615,NA,episodio_s2,rotate,TRUE,69,79,1.1293341717763405,0.8298729946760689,2.541327599722096,-0.5739440969336405,0.35371194852608645,1.3777994394570636,3.3666949931756496,9.99000999000999e-4,38.40150283644972,4.509931381387098e-4,0.03592814371257485,0.29934179933875144,0.28771228771228774,1,FALSE,NA,FALSE,fails
full,8,5,5,ok,0.9829725022706615,NA,intensidade_z,permute,FALSE,49,99,1.1072759193992021,0.6275569484153516,2.1953589207950355,-0.7853253435009544,0.40594773577700294,2.2842326685320433,2.7494886887392145,0.23476523476523475,32.971578592841375,0.0029083138381392508,0.04790419161676647,0.2526346226933757,1,1,FALSE,NA,FALSE,fails
full,8,5,5,ok,0.9829725022706615,NA,volatilidade_juros,permute,TRUE,37,111,1.792278868117511,0.6107755496815532,5.299118635921685,-0.6426477095853145,0.507527171730581,2.4827874749313574,4.184540412100734,0.022977022977022976,36.05407758829759,0.0010241667182459655,0.12974051896207583,0.25487090976140386,1,1,FALSE,NA,FALSE,fails
full,8,5,5,ok,0.9829725022706615,2021-07-01,quebra_livre,rotate,TRUE,51,97,1.2587178752892325,0.8102513830667641,1.9456573745621855,-0.722168559421754,0.4456717376139676,18.733842385633544,3.19821253624027,0.19880119880119881,47.53126496885374,1.5712799933271476e-5,0.00998003992015968,0.18539913548567508,1,1,FALSE,NA,FALSE,fails
full,8,5,6,ok,0.9784795064156645,NA,calendario,permute,TRUE,98,49,0.6365449112330972,0.45795732685961366,1.5984628235846534,-0.535436416873521,0.29711644084652494,1.575948103654834,2.1023706257476746,0.5484515484515484,17.623811218387402,0.224455018604061,0.5249500998003992,0.13209838164593088,1,1,FALSE,NA,FALSE,fails
full,8,5,6,ok,0.9784795064156645,NA,episodio_s2,rotate,TRUE,69,78,1.0621472701774581,0.781635323620019,2.5309809860525,-0.5916620729960829,0.40491642236421216,1.2930903808761003,3.1106525083444545,0.013986013986013986,34.99521348387962,0.0014724190134733678,0.03792415169660679,0.1375932464883996,1,1,FALSE,NA,FALSE,fails
full,8,5,6,ok,0.9784795064156645,NA,intensidade_z,permute,FALSE,49,98,1.1123154972603462,0.6997558205589294,2.0485667871968576,-0.8030231573965578,0.39487307288679735,2.466995470266186,2.7517206224461694,0.2077922077922078,32.98612565840708,0.002894305721161723,0.059880239520958084,0.1499061518320395,1,1,FALSE,NA,FALSE,fails
full,8,5,6,ok,0.9784795064156645,NA,volatilidade_juros,permute,TRUE,37,110,1.7188968884940008,0.696298783360275,4.834479101958861,-0.5773672676081096,0.4844963245179103,2.491105449371361,3.9737147030751654,0.04695304695304695,30.38560322681133,0.0067509286974635,0.19760479041916168,0.1628213812543822,1,1,FALSE,NA,FALSE,fails
full,8,5,6,ok,0.9784795064156645,2021-07-01,quebra_livre,rotate,TRUE,51,96,1.3454466918715573,0.894255537661586,2.0314058210795074,-0.772296750747722,0.46795927824971295,11.526233271564989,3.480774083991371,9.99000999000999e-4,50.35452871565433,5.3253502551894384e-6,0.001996007984031936,0.22173945204873943,0.28771228771228774,0.5748502994011976,FALSE,NA,FALSE,fails
full,8,5,7,ok,0.981987036110389,NA,calendario,permute,TRUE,97,49,0.6308122616656906,0.4600077140907397,1.60918971498285,-0.5172573023751965,0.35928027658172823,1.508256252612444,2.077174672025736,0.5784215784215784,13.422563933443277,0.49355338986766545,0.6686626746506986,0.17642280680325856,1,1,FALSE,NA,FALSE,fails
