variable,max_gap_q,max_gap_h,h0_q5,h6_q5,h12_q5,h24_q5,h36_q5,h48_q5,h0_q4,h6_q4,h12_q4,h24_q4,h36_q4,h48_q4,h0_q3,h6_q3,h12_q3,h24_q3,h36_q3,h48_q3,h0_q2,h6_q2,h12_q2,h24_q2,h36_q2,h48_q2,share_q2_in_q5_band90,share_q3_in_q5_band90,share_q4_in_q5_band90
expect_focus_pib_ny,0.15978877097126537,33,-0.17916503895056227,-0.23216124015607295,-0.09490130427973437,0.1588428170271828,0.2742589772074663,0.2644033112391749,-0.1602225915595988,-0.1749323229642248,-0.10685669887935201,0.054165682558100975,0.19159212393776007,0.24561728070401567,-0.2053537868120553,-0.13104009409271722,-0.00585025796699008,0.20205997663753278,0.35004398405731885,0.3761789030891538,-0.21800602657737655,-0.12946088685896914,-0.007826601293950778,0.19350034834518848,0.33892425073650145,0.36640121728448216,1,1,1
expect_focus_selic_ny,0.4055109082514059,32,0.4479295596740771,0.5554271125840736,0.20034987593115883,-0.43141572429500125,-0.7031719421821936,-0.664876291192237,0.4184946989685834,0.4542690681759203,0.26657646238160637,-0.1565706293638432,-0.4986038429073305,-0.6250425196442055,0.5706228660026353,0.3542777352173089,0.010635870615018613,-0.5351090427152083,-0.8994874289269515,-0.9513007434292493,0.5919140014699631,0.3498276662228239,0.01635244455119637,-0.5127031600616193,-0.8711790480006052,-0.9268054788109401,0.9591836734693877,0.9795918367346939,1
fiscal_dbgg,0.5957435424305882,0,-0.1678859352603304,-0.4476477126783273,-0.2956136763559113,0.27598261826013126,0.5890554773710129,0.5988397481243607,-9.217758638782225e-4,-0.18574356581123394,-0.1825988965527339,0.10280989279722276,0.407929560069049,0.5452532769783308,0.42785760717025784,-0.0023234838865022877,0.05259199741426147,0.4342322495155548,0.765228803340553,0.845558935906804,0.42139646318724544,-0.0033092458680565534,0.04910757941384716,0.4167783373935993,0.7407847056362417,0.8232370551161917,0.8163265306122449,0.8163265306122449,1
fiscal_dlsp,0.7208398121375053,0,-0.6686803606379208,-0.630786633859912,-0.2135728573595579,0.4045290021870672,0.659519964761607,0.6318379405127863,-0.7781296573420109,-0.6498996805780238,-0.3840358315002177,0.0851271209339534,0.4384749930371056,0.5777060616437674,-1.3840003929904139,-0.6843720371560317,-0.2020753477635455,0.4182746740207973,0.8105532661527385,0.8897229634977,-1.389520172775426,-0.6722665574558413,-0.20467406824680529,0.3978465519705254,0.7840140370311979,0.8663065272755844,0.9183673469387755,0.9183673469387755,1
fiscal_primary_balance,4577.6433113734065,0,-1472.877256754162,-807.3428033132153,2364.9308210735726,4557.299292747133,4169.676256289166,2698.9542949703923,-781.5475112880307,-737.0353069538203,1332.1678768602633,3387.3629114106275,4033.573317306032,3432.5875616096178,-4796.289082114058,996.3286953200301,3979.6240572619286,5922.043203210463,6004.888637082597,4540.081316535932,-5359.190822661437,936.1980301513458,3843.743681848707,5742.208329220827,5854.427342008821,4451.066821141734,0.9591836734693877,1,1
ibc_br,1.0299910250889632,0,-0.6611183649950584,-0.5144628476417981,-0.5848225342200438,-0.544824360557688,-0.3299443586540933,-0.08661515289760267,-1.0128536825755068,-0.5881783044288538,-0.6022066305652404,-0.6035136705668152,-0.47013639359471227,-0.26294536417040903,-1.6911093900840217,-1.0512800141975434,-0.9920444398243956,-0.8700947600083498,-0.597243433932402,-0.2655650777326738,-1.6476188392623328,-1.0239478158647137,-0.967218632905233,-0.8504698611909178,-0.5868606747268276,-0.26437552488405724,1,1,1
price_ipca,0.19962670025549967,1,-0.045129593487767815,-0.034188081198144385,-0.1379423118873133,-0.29638853944454563,-0.2967206552086224,-0.2141902675836396,-0.054327043590279275,0.07544542044043771,-0.005855851703577375,-0.1882205049439182,-0.2635033023956667,-0.2471076771463362,-0.16919984283062636,0.010342165466022336,-0.13498295605928085,-0.35869120501973295,-0.40997418074253206,-0.3411997360730776,-0.20519541892410625,0.011888133612929728,-0.12769838401435712,-0.3466851097905086,-0.398964134376779,-0.3338335622148103,1,1,1
yield_2y,0.00667373127233472,32,0.007009032608368654,0.007799008509186346,0.0013531255307161758,-0.00843269889317678,-0.011935657879864375,-0.010768366764390233,0.008045381718520877,0.009275053987344736,0.004964083146286223,-0.0030958572674636073,-0.008625686731059042,-0.010361933160300731,0.010574997003115828,0.008631405168840534,0.0010447361196978331,-0.009373493291007812,-0.01518187586651399,-0.01557242979671302,0.010575542312105194,0.008529463214104123,0.001165050831582686,-0.008974585255018317,-0.014709852225817999,-0.015178770612568695,0.9387755102040817,0.9183673469387755,1
yield_5y,0.007286818130898862,1,0.0072900543327283655,0.007108684007387982,0.0010625669736054634,-0.007274981189422272,-0.010116368848670065,-0.00909691924832838,0.008931427210916849,0.009065143155962711,0.00480319155615791,-0.0024192623787766157,-0.007208639222294946,-0.008715662727570277,0.013844842450364806,0.009179931442354567,0.0017389205180631713,-0.00763082868621999,-0.012717380310372131,-0.013115301267881479,0.013820418759712629,0.00905476023941293,0.0018318794248396528,-0.007293104334654101,-0.012318454784368816,-0.012782592617065006,0.9183673469387755,0.9183673469387755,1
yield_6m,0.0055276439627473745,32,0.005,0.006537387441353954,0.001966092172261116,-0.006313786637922919,-0.009687855488946009,-0.0089931469646673,0.005,0.006448598323184722,0.003774700812010883,-0.0023336832292081065,-0.006938762945905336,-0.008539461867419747,0.005,0.005347271875823317,4.3521923488702474e-4,-0.0075138503824726845,-0.012387872026046598,-0.012930202707693506,0.005,0.005286748922791255,5.234857173003005e-4,-0.007198470118341189,-0.012000421149134967,-0.012599848862899075,0.9795918367346939,0.9795918367346939,1
