r,q,p,variable,h,point,lo68,hi68,lo90,hi90,cell
5,5,2,yield_5y,38,-0.0038083324558481203,-0.006659172404609151,-0.0014047911469399355,-0.009995397811967725,5.987698501579524e-4,q=5
5,5,2,yield_5y,39,-0.003588949979718931,-0.006449357891968928,-0.0012029591780200989,-0.009829094146584639,7.633169349366993e-4,q=5
5,5,2,yield_5y,40,-0.0033503869077517096,-0.006211185564893222,-9.8648191740361e-4,-0.009620003340575294,9.419099270988898e-4,q=5
5,5,2,yield_5y,41,-0.0030948466797198586,-0.005946771784236079,-7.574789650390029e-4,-0.009369803145171631,0.0011324998458243705,q=5
5,5,2,yield_5y,42,-0.0028245910626237916,-0.005658425583245544,-5.180416354862794e-4,-0.009080570315579796,0.0013331301147289213,q=5
5,5,2,yield_5y,43,-0.0025419227316615662,-0.005348640059949664,-2.7020687486547764e-4,-0.008754782102391398,0.0015419723048028468,q=5
5,5,2,yield_5y,44,-0.002249168031514387,-0.0050200833689846205,-1.5931526512196733e-5,-0.008395316187533107,0.0017573616026681086,q=5
5,5,2,yield_5y,45,-0.0019486600359345033,-0.0046755894129658125,2.4293290958683888e-4,-0.008005449372336382,0.001977832039154775,q=5
5,5,2,yield_5y,46,-0.0016427220179945595,-0.0043181482114309526,5.046647640353813e-4,-0.00758885510638815,0.002202151290989933,q=5
5,5,2,yield_5y,47,-0.001333651437071308,-0.0039508957211638425,7.676954774133754e-4,-0.007149599563004114,0.002429354484845778,q=5
5,5,2,yield_5y,48,-0.001023704541874412,-0.0035771025632748968,0.0010306309092777356,-0.006692135343435994,0.002658775810499647,q=5
5,5,2,cambio_usd,0,0.05802604085126032,0.01673750927780673,0.09791730968725917,-0.02575989419979433,0.13625176216057833,q=5
5,5,2,cambio_usd,1,0.13333443033754064,0.07218891321891327,0.18772088483634136,0.004066461548434328,0.23570564459894935,q=5
5,5,2,cambio_usd,2,0.1317259888698573,0.06053923487952812,0.19551359416788894,-0.018222988841770003,0.25223107808918294,q=5
5,5,2,cambio_usd,3,0.11617539460905602,0.04491278227784058,0.18061114635435405,-0.033265071857183845,0.23844931392190657,q=5
5,5,2,cambio_usd,4,0.09957749511810061,0.03486582690598419,0.1583588094072565,-0.03581842063643693,0.21137438794594587,q=5
5,5,2,cambio_usd,5,0.08548611434589191,0.028004450437691928,0.13844199899161877,-0.03394624696356259,0.18690876325643893,q=5
5,5,2,cambio_usd,6,0.07441186250525764,0.023723870985885145,0.1219398523403415,-0.029988757048942355,0.16623769256718313,q=5
5,5,2,cambio_usd,7,0.06527684879312902,0.020494929110964857,0.10836306161431696,-0.025786833568162894,0.14959270031515254,q=5
5,5,2,cambio_usd,8,0.05699876238652965,0.017309597991968746,0.09640731951271414,-0.022454437366379188,0.13533532433909176,q=5
5,5,2,cambio_usd,9,0.049186807288017914,0.013672076684430625,0.08572462820729818,-0.020665581460690294,0.12311044239567201,q=5
5,5,2,cambio_usd,10,0.04163476964121368,0.009408673368699785,0.07600905781847343,-0.020622234483486546,0.11244020623210366,q=5
5,5,2,cambio_usd,11,0.03426075939096658,0.004506153485031265,0.06711210533068171,-0.022249131136726417,0.10309369842546649,q=5
5,5,2,cambio_usd,12,0.02701824259224028,-9.547629823108501e-4,0.0588632559071943,-0.025312444549272266,0.09475704881486177,q=5
5,5,2,cambio_usd,13,0.019901759642231502,-0.006849105977496033,0.051140881606485,-0.029522097608511447,0.0871860120314932,q=5
5,5,2,cambio_usd,14,0.012923133483408771,-0.013045308271442351,0.04384652271199122,-0.034600598918726404,0.08016439380245564,q=5
5,5,2,cambio_usd,15,0.00610805696388811,-0.019418649778662346,0.036917871435641916,-0.040302619067824556,0.07354212924568729,q=5
5,5,2,cambio_usd,16,-5.137072491446839e-4,-0.02586068841620047,0.03031578726157755,-0.04642607271015339,0.06721556151541767,q=5
5,5,2,cambio_usd,17,-0.006910327394515895,-0.03227883576238954,0.024021510424303782,-0.05280696053901541,0.061124805570931244,q=5
5,5,2,cambio_usd,18,-0.013050502559101706,-0.038596031637286074,0.018030120795527314,-0.05931557183686138,0.05524070856922921,q=5
5,5,2,cambio_usd,19,-0.018903956387821073,-0.04474801658776332,0.012347240260293733,-0.06584909669039356,0.049558135291656036,q=5
5,5,2,cambio_usd,20,-0.024442220687179616,-0.050681404839660285,0.006985362004102464,-0.07232624032476129,0.044088313081023484,q=5
5,5,2,cambio_usd,21,-0.02963892337330244,-0.05635155425053742,0.0019613508172770105,-0.07868189746281472,0.03885375103890628,q=5
5,5,2,cambio_usd,22,-0.03447014511958194,-0.0617210535095362,-0.002705775851348963,-0.08486330753364746,0.03388371038783188,q=5
5,5,2,cambio_usd,23,-0.038914618953966744,-0.06675841097779617,-0.006996477529986575,-0.09082683158589398,0.029210903398523058,q=5
5,5,2,cambio_usd,24,-0.04295392056439878,-0.07143709037249435,-0.010892024852530297,-0.09653555692374606,0.02486876038496912,q=5
5,5,2,cambio_usd,25,-0.04657259226336728,-0.07573473084538576,-0.014375507120518572,-0.10195738198156576,0.020889347385633937,q=5
5,5,2,cambio_usd,26,-0.049758240226650575,-0.07963256140492354,-0.017432619364681795,-0.10706358197534656,0.017301709457291894,q=5
5,5,2,cambio_usd,27,-0.052501590568664644,-0.08311495011651938,-0.02005223704344826,-0.11182773412189706,0.014130636993698223,q=5
5,5,2,cambio_usd,28,-0.0547965156073178,-0.08616907758494849,-0.02222681998722893,-0.11622498120359369,0.011395777686543707,q=5
5,5,2,cambio_usd,29,-0.05664002789988715,-0.08878470908492056,-0.02395265875116189,-0.12023158200920657,0.009111077875922233,q=5
5,5,2,cambio_usd,30,-0.05803224656252158,-0.09095405221218188,-0.02522998639729978,-0.12382471894459415,0.0072845111042581555,q=5
5,5,2,cambio_usd,31,-0.05897633679089302,-0.09267168309742124,-0.026062971286104627,-0.12698252090336398,0.005918062914066736,q=5
5,5,2,cambio_usd,32,-0.05947842529036425,-0.09393452676776902,-0.02645960996789708,-0.12968426067913308,0.005007928704340252,q=5
5,5,2,cambio_usd,33,-0.05954749335338247,-0.09474187638898249,-0.026431537219414464,-0.1319106815745914,0.004544882579007569,q=5
5,5,2,cambio_usd,34,-0.05919524977090724,-0.09509543729245956,-0.025993770776233962,-0.1336444093094884,0.004514772571881563,q=5
5,5,2,cambio_usd,35,-0.058435985493924515,-0.09499938272710477,-0.02516440657881577,-0.13487040810459566,0.004899101568170519,q=5
5,5,2,cambio_usd,36,-0.05728641206480289,-0.0944604101875741,-0.02396427894605715,-0.1355764457849588,0.005675657806756699,q=5
5,5,2,cambio_usd,37,-0.055765485753658445,-0.09348778929466149,-0.022416597837670284,-0.13575353981342178,0.006819165921790444,q=5
5,5,2,cambio_usd,38,-0.05389421934776279,-0.09209339452333679,-0.020546573228185885,-0.1353963638154146,0.008301936487623228,q=5
5,5,2,cambio_usd,39,-0.05169548350345724,-0.09029171829000923,-0.018381034401631104,-0.13450360129096428,0.010094498927046567,q=5
5,5,2,cambio_usd,40,-0.049193799553832095,-0.0880998619005836,-0.015948050058315875,-0.13307823936864888,0.012166208416979706,q=5
5,5,2,cambio_usd,41,-0.04641512563163008,-0.08553750351433977,-0.0132765534838501,-0.13112780032083002,0.014485822040612583,q=5
5,5,2,cambio_usd,42,-0.04338663793415023,-0.08262684355722574,-0.010395975769012177,-0.12866451210983323,0.0170220427227082,q=5
5,5,2,cambio_usd,43,-0.040136508914457546,-0.0793925289156925,-0.007335889158595808,-0.12570542156467154,0.019744031613189154,q=5
5,5,2,cambio_usd,44,-0.03669368413562258,-0.075861557772266,-0.004125662051364303,-0.1222724550598603,0.022621890675734738,q=5
5,5,2,cambio_usd,45,-0.03308765946908081,-0.07206316712153935,-7.941269476541284e-4,-0.1183924319296127,0.025627117459770008,q=5
5,5,2,cambio_usd,46,-0.02934826025580017,-0.06802870483152905,0.0026307372506188522,-0.11409703539604123,0.028733033468473657,q=5
5,5,2,cambio_usd,47,-0.02550542397916451,-0.06379148756910968,0.0061221067215411675,-0.10942274452801799,0.03191518619580754,q=5
5,5,2,cambio_usd,48,-0.021588987921919066,-0.05938664494011742,0.00965459525485041,-0.10441072859040341,0.0351517227007396,q=5
5,5,2,embi_perc,0,0.28486300569709316,0.199759762445333,0.3629901263196495,0.10773163753563064,0.43423385905545014,q=5
5,5,2,embi_perc,1,0.382640867823437,0.27845981601332626,0.4758314323912428,0.1630042919916944,0.5585423202922231,q=5
5,5,2,embi_perc,2,0.2867244251487142,0.17735518006268977,0.3943050432637792,0.06675426580077583,0.499576990935912,q=5
5,5,2,embi_perc,3,0.26847144894981206,0.1523012976297131,0.38375267075546937,0.03584418632144732,0.49756133956563886,q=5
