r,q,p,variable,h,point,lo68,hi68,lo90,hi90,cell
8,8,4,yield_6m,25,-0.002997275289038686,NA,NA,NA,NA,q=8
8,8,4,yield_6m,26,-0.0032221951288447454,NA,NA,NA,NA,q=8
8,8,4,yield_6m,27,-0.0034261822946044995,NA,NA,NA,NA,q=8
8,8,4,yield_6m,28,-0.0036117769370691416,NA,NA,NA,NA,q=8
8,8,4,yield_6m,29,-0.003780309112934175,NA,NA,NA,NA,q=8
8,8,4,yield_6m,30,-0.003933253956944348,NA,NA,NA,NA,q=8
8,8,4,yield_6m,31,-0.0040718328554127815,NA,NA,NA,NA,q=8
8,8,4,yield_6m,32,-0.004196878684396926,NA,NA,NA,NA,q=8
8,8,4,yield_6m,33,-0.004309073378168273,NA,NA,NA,NA,q=8
8,8,4,yield_6m,34,-0.004408949573505153,NA,NA,NA,NA,q=8
8,8,4,yield_6m,35,-0.0044968727507986505,NA,NA,NA,NA,q=8
8,8,4,yield_6m,36,-0.004572981282336728,NA,NA,NA,NA,q=8
8,8,4,yield_6m,37,-0.004637279959960024,NA,NA,NA,NA,q=8
8,8,4,yield_6m,38,-0.004689683433920546,NA,NA,NA,NA,q=8
8,8,4,yield_6m,39,-0.004729996104259282,NA,NA,NA,NA,q=8
8,8,4,yield_6m,40,-0.0047579890816921095,NA,NA,NA,NA,q=8
8,8,4,yield_6m,41,-0.0047734411807477195,NA,NA,NA,NA,q=8
8,8,4,yield_6m,42,-0.004776144366168812,NA,NA,NA,NA,q=8
8,8,4,yield_6m,43,-0.0047659311790115115,NA,NA,NA,NA,q=8
8,8,4,yield_6m,44,-0.004742691516780007,NA,NA,NA,NA,q=8
8,8,4,yield_6m,45,-0.0047063797093146046,NA,NA,NA,NA,q=8
8,8,4,yield_6m,46,-0.004657020047230737,NA,NA,NA,NA,q=8
8,8,4,yield_6m,47,-0.004594712543210141,NA,NA,NA,NA,q=8
8,8,4,yield_6m,48,-0.004519636643068861,NA,NA,NA,NA,q=8
8,8,4,yield_2y,0,0.008292031311921261,NA,NA,NA,NA,q=8
8,8,4,yield_2y,1,0.009400412919722557,NA,NA,NA,NA,q=8
8,8,4,yield_2y,2,0.008946662712394882,NA,NA,NA,NA,q=8
8,8,4,yield_2y,3,0.009776531032597593,NA,NA,NA,NA,q=8
8,8,4,yield_2y,4,0.009030916302624268,NA,NA,NA,NA,q=8
8,8,4,yield_2y,5,0.008042190547172515,NA,NA,NA,NA,q=8
8,8,4,yield_2y,6,0.007436798525693732,NA,NA,NA,NA,q=8
8,8,4,yield_2y,7,0.006606018742149407,NA,NA,NA,NA,q=8
8,8,4,yield_2y,8,0.005752692635135261,NA,NA,NA,NA,q=8
8,8,4,yield_2y,9,0.004900745269520649,NA,NA,NA,NA,q=8
8,8,4,yield_2y,10,0.004160902528095277,NA,NA,NA,NA,q=8
8,8,4,yield_2y,11,0.0034000352369160337,NA,NA,NA,NA,q=8
8,8,4,yield_2y,12,0.0026270080310243703,NA,NA,NA,NA,q=8
8,8,4,yield_2y,13,0.001991671251441877,NA,NA,NA,NA,q=8
8,8,4,yield_2y,14,0.0013905335530758638,NA,NA,NA,NA,q=8
8,8,4,yield_2y,15,8.169566418757486e-4,NA,NA,NA,NA,q=8
8,8,4,yield_2y,16,3.251733212488908e-4,NA,NA,NA,NA,q=8
8,8,4,yield_2y,17,-1.251003792900662e-4,NA,NA,NA,NA,q=8
8,8,4,yield_2y,18,-5.419494103848431e-4,NA,NA,NA,NA,q=8
8,8,4,yield_2y,19,-9.142698941487875e-4,NA,NA,NA,NA,q=8
8,8,4,yield_2y,20,-0.0012461448010988162,NA,NA,NA,NA,q=8
8,8,4,yield_2y,21,-0.0015427680741471315,NA,NA,NA,NA,q=8
8,8,4,yield_2y,22,-0.0018070179895624328,NA,NA,NA,NA,q=8
8,8,4,yield_2y,23,-0.002037992829958025,NA,NA,NA,NA,q=8
8,8,4,yield_2y,24,-0.0022411270414241778,NA,NA,NA,NA,q=8
8,8,4,yield_2y,25,-0.002422203075935609,NA,NA,NA,NA,q=8
8,8,4,yield_2y,26,-0.0025823543209397334,NA,NA,NA,NA,q=8
8,8,4,yield_2y,27,-0.0027250785448164646,NA,NA,NA,NA,q=8
8,8,4,yield_2y,28,-0.0028537724560508816,NA,NA,NA,NA,q=8
8,8,4,yield_2y,29,-0.0029696498613565377,NA,NA,NA,NA,q=8
8,8,4,yield_2y,30,-0.003074095803438145,NA,NA,NA,NA,q=8
8,8,4,yield_2y,31,-0.003168437079479039,NA,NA,NA,NA,q=8
8,8,4,yield_2y,32,-0.003253468105714531,NA,NA,NA,NA,q=8
8,8,4,yield_2y,33,-0.003329638667410561,NA,NA,NA,NA,q=8
8,8,4,yield_2y,34,-0.003397302092257182,NA,NA,NA,NA,q=8
8,8,4,yield_2y,35,-0.003456694953673626,NA,NA,NA,NA,q=8
8,8,4,yield_2y,36,-0.003507733467963824,NA,NA,NA,NA,q=8
8,8,4,yield_2y,37,-0.0035502278860667373,NA,NA,NA,NA,q=8
8,8,4,yield_2y,38,-0.003583971693663287,NA,NA,NA,NA,q=8
8,8,4,yield_2y,39,-0.003608651901319288,NA,NA,NA,NA,q=8
8,8,4,yield_2y,40,-0.0036239479005868653,NA,NA,NA,NA,q=8
8,8,4,yield_2y,41,-0.003629592514809842,NA,NA,NA,NA,q=8
8,8,4,yield_2y,42,-0.00362535709948041,NA,NA,NA,NA,q=8
8,8,4,yield_2y,43,-0.003611069659771819,NA,NA,NA,NA,q=8
8,8,4,yield_2y,44,-0.0035866347655276205,NA,NA,NA,NA,q=8
8,8,4,yield_2y,45,-0.0035520376699016954,NA,NA,NA,NA,q=8
8,8,4,yield_2y,46,-0.0035073393471610564,NA,NA,NA,NA,q=8
8,8,4,yield_2y,47,-0.0034526787662966453,NA,NA,NA,NA,q=8
8,8,4,yield_2y,48,-0.003388275040244017,NA,NA,NA,NA,q=8
8,8,4,yield_5y,0,0.008157038465049473,NA,NA,NA,NA,q=8
8,8,4,yield_5y,1,0.009075540313793118,NA,NA,NA,NA,q=8
8,8,4,yield_5y,2,0.008080773903426096,NA,NA,NA,NA,q=8
8,8,4,yield_5y,3,0.009069911290408891,NA,NA,NA,NA,q=8
8,8,4,yield_5y,4,0.008224359350123746,NA,NA,NA,NA,q=8
8,8,4,yield_5y,5,0.007015569185649042,NA,NA,NA,NA,q=8
8,8,4,yield_5y,6,0.006306989245879053,NA,NA,NA,NA,q=8
8,8,4,yield_5y,7,0.005541689007727755,NA,NA,NA,NA,q=8
8,8,4,yield_5y,8,0.0046886533244897555,NA,NA,NA,NA,q=8
8,8,4,yield_5y,9,0.003853752515311748,NA,NA,NA,NA,q=8
8,8,4,yield_5y,10,0.0032156637954410473,NA,NA,NA,NA,q=8
8,8,4,yield_5y,11,0.002531870380309927,NA,NA,NA,NA,q=8
8,8,4,yield_5y,12,0.0018306368802309978,NA,NA,NA,NA,q=8
8,8,4,yield_5y,13,0.001301592466210526,NA,NA,NA,NA,q=8
8,8,4,yield_5y,14,8.055456742324087e-4,NA,NA,NA,NA,q=8
8,8,4,yield_5y,15,3.2915053280960666e-4,NA,NA,NA,NA,q=8
8,8,4,yield_5y,16,-5.978573436532143e-5,NA,NA,NA,NA,q=8
8,8,4,yield_5y,17,-4.048416536410208e-4,NA,NA,NA,NA,q=8
8,8,4,yield_5y,18,-7.225076240841898e-4,NA,NA,NA,NA,q=8
8,8,4,yield_5y,19,-0.0010003960013203615,NA,NA,NA,NA,q=8
8,8,4,yield_5y,20,-0.0012390383493306165,NA,NA,NA,NA,q=8
8,8,4,yield_5y,21,-0.0014472992094529333,NA,NA,NA,NA,q=8
8,8,4,yield_5y,22,-0.0016289057997298168,NA,NA,NA,NA,q=8
8,8,4,yield_5y,23,-0.0017805684190760616,NA,NA,NA,NA,q=8
8,8,4,yield_5y,24,-0.0019084220580667674,NA,NA,NA,NA,q=8
8,8,4,yield_5y,25,-0.0020188820436903205,NA,NA,NA,NA,q=8
8,8,4,yield_5y,26,-0.0021122276074993403,NA,NA,NA,NA,q=8
8,8,4,yield_5y,27,-0.002191693257218918,NA,NA,NA,NA,q=8
8,8,4,yield_5y,28,-0.002260806255352419,NA,NA,NA,NA,q=8
8,8,4,yield_5y,29,-0.0023205532718837073,NA,NA,NA,NA,q=8
8,8,4,yield_5y,30,-0.0023719685345298066,NA,NA,NA,NA,q=8
8,8,4,yield_5y,31,-0.0024162970513689347,NA,NA,NA,NA,q=8
8,8,4,yield_5y,32,-0.0024542922487653354,NA,NA,NA,NA,q=8
8,8,4,yield_5y,33,-0.0024862432669400733,NA,NA,NA,NA,q=8
8,8,4,yield_5y,34,-0.0025124554958914943,NA,NA,NA,NA,q=8
8,8,4,yield_5y,35,-0.0025332041942472817,NA,NA,NA,NA,q=8
8,8,4,yield_5y,36,-0.0025484094198781893,NA,NA,NA,NA,q=8
8,8,4,yield_5y,37,-0.002557912544488801,NA,NA,NA,NA,q=8
8,8,4,yield_5y,38,-0.002561583061790019,NA,NA,NA,NA,q=8
8,8,4,yield_5y,39,-0.002559184741066678,NA,NA,NA,NA,q=8
8,8,4,yield_5y,40,-0.0025504714624035706,NA,NA,NA,NA,q=8
8,8,4,yield_5y,41,-0.0025352604023436342,NA,NA,NA,NA,q=8
8,8,4,yield_5y,42,-0.0025134079092602323,NA,NA,NA,NA,q=8
8,8,4,yield_5y,43,-0.002484814575666113,NA,NA,NA,NA,q=8
8,8,4,yield_5y,44,-0.0024494474987648267,NA,NA,NA,NA,q=8
8,8,4,yield_5y,45,-0.0024073441005645823,NA,NA,NA,NA,q=8
8,8,4,yield_5y,46,-0.002358599821449973,NA,NA,NA,NA,q=8
8,8,4,yield_5y,47,-0.0023033695881887013,NA,NA,NA,NA,q=8
8,8,4,yield_5y,48,-0.002241871152296968,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,0,0.09685893554686578,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,1,0.1316221962018495,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,2,0.11938093128611332,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,3,0.12996278082584412,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,4,0.11550464332246124,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,5,0.08140261858660008,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,6,0.061618512313160866,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,7,0.04522692142955533,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,8,0.027392773889303022,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,9,0.014647313976677847,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,10,0.004776474080437607,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,11,-0.005167780306910036,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,12,-0.014549887556869643,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,13,-0.02070302032551414,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,14,-0.024715689866925582,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,15,-0.027912284984861983,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,16,-0.02934386141495223,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,17,-0.02943851415028035,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,18,-0.029152868870493346,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,19,-0.02839067640155951,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,20,-0.02711937852940926,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,21,-0.025550782696869005,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,22,-0.023734729239536467,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,23,-0.021613103949912494,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,24,-0.0192428522861097,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,25,-0.01675282257154556,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,26,-0.01418301458567899,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,27,-0.011570923244820753,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,28,-0.00898816118205953,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,29,-0.006460114085733703,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,30,-0.003989662677471077,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,31,-0.0015908033838487117,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,32,7.278466773917247e-4,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,33,0.002965380299901549,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,34,0.00511834059817803,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,35,0.007180580335236588,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,36,0.009149525961215738,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,37,0.011025056436977028,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,38,0.012806135187874441,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,39,0.014492702545785987,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,40,0.01608570112834014,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,41,0.017585043459773457,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,42,0.018989829803950337,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,43,0.020298882530603583,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,44,0.021510496967010424,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,45,0.022622505486854034,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,46,0.023632670060180345,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,47,0.024538837191909954,NA,NA,NA,NA,q=8
8,8,4,cambio_usd,48,0.0253389030761036,NA,NA,NA,NA,q=8
8,8,4,embi_perc,0,0.17652269702247927,NA,NA,NA,NA,q=8
8,8,4,embi_perc,1,0.1999913919591765,NA,NA,NA,NA,q=8
8,8,4,embi_perc,2,0.13582736373154233,NA,NA,NA,NA,q=8
8,8,4,embi_perc,3,0.18874985469836547,NA,NA,NA,NA,q=8
8,8,4,embi_perc,4,0.16196863416455934,NA,NA,NA,NA,q=8
8,8,4,embi_perc,5,0.11800792563138414,NA,NA,NA,NA,q=8
8,8,4,embi_perc,6,0.0958678999886012,NA,NA,NA,NA,q=8
8,8,4,embi_perc,7,0.08234966909365904,NA,NA,NA,NA,q=8
8,8,4,embi_perc,8,0.0648760841416758,NA,NA,NA,NA,q=8
8,8,4,embi_perc,9,0.045923777178570935,NA,NA,NA,NA,q=8
8,8,4,embi_perc,10,0.036039878142769086,NA,NA,NA,NA,q=8
8,8,4,embi_perc,11,0.022568821549329873,NA,NA,NA,NA,q=8
8,8,4,embi_perc,12,0.005694673028574535,NA,NA,NA,NA,q=8
8,8,4,embi_perc,13,-0.005115727365227176,NA,NA,NA,NA,q=8
8,8,4,embi_perc,14,-0.015237484365679928,NA,NA,NA,NA,q=8
8,8,4,embi_perc,15,-0.025810269338151753,NA,NA,NA,NA,q=8
8,8,4,embi_perc,16,-0.033689038748177656,NA,NA,NA,NA,q=8
8,8,4,embi_perc,17,-0.040250219635446234,NA,NA,NA,NA,q=8
8,8,4,embi_perc,18,-0.04652163047198915,NA,NA,NA,NA,q=8
8,8,4,embi_perc,19,-0.052187630863781254,NA,NA,NA,NA,q=8
8,8,4,embi_perc,20,-0.056989513479011586,NA,NA,NA,NA,q=8
8,8,4,embi_perc,21,-0.06125033271205998,NA,NA,NA,NA,q=8
8,8,4,embi_perc,22,-0.06512386272224961,NA,NA,NA,NA,q=8
8,8,4,embi_perc,23,-0.06828399720379098,NA,NA,NA,NA,q=8
8,8,4,embi_perc,24,-0.07084063545851814,NA,NA,NA,NA,q=8
8,8,4,embi_perc,25,-0.07300965449356009,NA,NA,NA,NA,q=8
8,8,4,embi_perc,26,-0.0747340848493315,NA,NA,NA,NA,q=8
8,8,4,embi_perc,27,-0.07607290236920553,NA,NA,NA,NA,q=8
8,8,4,embi_perc,28,-0.07713773180531282,NA,NA,NA,NA,q=8
8,8,4,embi_perc,29,-0.07794636309198827,NA,NA,NA,NA,q=8
8,8,4,embi_perc,30,-0.07850499047676526,NA,NA,NA,NA,q=8
8,8,4,embi_perc,31,-0.07883987926708835,NA,NA,NA,NA,q=8
8,8,4,embi_perc,32,-0.07897183580059138,NA,NA,NA,NA,q=8
8,8,4,embi_perc,33,-0.07890308056472038,NA,NA,NA,NA,q=8
8,8,4,embi_perc,34,-0.07864228687294027,NA,NA,NA,NA,q=8
8,8,4,embi_perc,35,-0.07820658641583202,NA,NA,NA,NA,q=8
8,8,4,embi_perc,36,-0.07760178241693776,NA,NA,NA,NA,q=8
8,8,4,embi_perc,37,-0.0768313415409325,NA,NA,NA,NA,q=8
8,8,4,embi_perc,38,-0.07590184967898642,NA,NA,NA,NA,q=8
8,8,4,embi_perc,39,-0.07481605530488433,NA,NA,NA,NA,q=8
8,8,4,embi_perc,40,-0.07357495867819462,NA,NA,NA,NA,q=8
8,8,4,embi_perc,41,-0.07218106404534433,NA,NA,NA,NA,q=8
8,8,4,embi_perc,42,-0.07063756061234588,NA,NA,NA,NA,q=8
8,8,4,embi_perc,43,-0.06894775723815263,NA,NA,NA,NA,q=8
8,8,4,embi_perc,44,-0.06711580332341203,NA,NA,NA,NA,q=8
8,8,4,embi_perc,45,-0.06514700225412881,NA,NA,NA,NA,q=8
8,8,4,embi_perc,46,-0.06304711011049462,NA,NA,NA,NA,q=8
8,8,4,embi_perc,47,-0.0608223134815589,NA,NA,NA,NA,q=8
8,8,4,embi_perc,48,-0.05847956596817834,NA,NA,NA,NA,q=8
8,8,4,cds_5y,0,24.653994165531508,NA,NA,NA,NA,q=8
8,8,4,cds_5y,1,27.962485636975117,NA,NA,NA,NA,q=8
8,8,4,cds_5y,2,21.44559426379586,NA,NA,NA,NA,q=8
8,8,4,cds_5y,3,26.921175525538544,NA,NA,NA,NA,q=8
8,8,4,cds_5y,4,23.49235512572164,NA,NA,NA,NA,q=8
8,8,4,cds_5y,5,17.918039019271554,NA,NA,NA,NA,q=8
8,8,4,cds_5y,6,15.21327544056197,NA,NA,NA,NA,q=8
8,8,4,cds_5y,7,13.154909139643513,NA,NA,NA,NA,q=8
8,8,4,cds_5y,8,10.738613315419325,NA,NA,NA,NA,q=8
8,8,4,cds_5y,9,8.36666254101797,NA,NA,NA,NA,q=8
8,8,4,cds_5y,10,6.883186207928808,NA,NA,NA,NA,q=8
8,8,4,cds_5y,11,5.038026516582114,NA,NA,NA,NA,q=8
8,8,4,cds_5y,12,2.882335425864892,NA,NA,NA,NA,q=8
8,8,4,cds_5y,13,1.441758551141041,NA,NA,NA,NA,q=8
8,8,4,cds_5y,14,0.15130240801112366,NA,NA,NA,NA,q=8
8,8,4,cds_5y,15,-1.1301714321238177,NA,NA,NA,NA,q=8
8,8,4,cds_5y,16,-2.0586079333349354,NA,NA,NA,NA,q=8
8,8,4,cds_5y,17,-2.80538947366124,NA,NA,NA,NA,q=8
8,8,4,cds_5y,18,-3.4984060467672125,NA,NA,NA,NA,q=8
8,8,4,cds_5y,19,-4.099757774133872,NA,NA,NA,NA,q=8
8,8,4,cds_5y,20,-4.592521257595711,NA,NA,NA,NA,q=8
8,8,4,cds_5y,21,-5.0137716748749215,NA,NA,NA,NA,q=8
8,8,4,cds_5y,22,-5.378968302808625,NA,NA,NA,NA,q=8
8,8,4,cds_5y,23,-5.657226981557431,NA,NA,NA,NA,q=8
8,8,4,cds_5y,24,-5.863367855063115,NA,NA,NA,NA,q=8
8,8,4,cds_5y,25,-6.02449151058817,NA,NA,NA,NA,q=8
8,8,4,cds_5y,26,-6.138142660550235,NA,NA,NA,NA,q=8
8,8,4,cds_5y,27,-6.213629542870747,NA,NA,NA,NA,q=8
8,8,4,cds_5y,28,-6.265626306015772,NA,NA,NA,NA,q=8
8,8,4,cds_5y,29,-6.297301418122422,NA,NA,NA,NA,q=8
8,8,4,cds_5y,30,-6.310227114526245,NA,NA,NA,NA,q=8
8,8,4,cds_5y,31,-6.3078994093405765,NA,NA,NA,NA,q=8
8,8,4,cds_5y,32,-6.29271636385792,NA,NA,NA,NA,q=8
8,8,4,cds_5y,33,-6.265065746643259,NA,NA,NA,NA,q=8
8,8,4,cds_5y,34,-6.225920504828724,NA,NA,NA,NA,q=8
8,8,4,cds_5y,35,-6.176985288204954,NA,NA,NA,NA,q=8
8,8,4,cds_5y,36,-6.118637983966528,NA,NA,NA,NA,q=8
8,8,4,cds_5y,37,-6.050871566488739,NA,NA,NA,NA,q=8
8,8,4,cds_5y,38,-5.9739320190166065,NA,NA,NA,NA,q=8
8,8,4,cds_5y,39,-5.887590911668485,NA,NA,NA,NA,q=8
8,8,4,cds_5y,40,-5.791411125531152,NA,NA,NA,NA,q=8
8,8,4,cds_5y,41,-5.685143734071366,NA,NA,NA,NA,q=8
8,8,4,cds_5y,42,-5.568639814794184,NA,NA,NA,NA,q=8
8,8,4,cds_5y,43,-5.441803905065495,NA,NA,NA,NA,q=8
8,8,4,cds_5y,44,-5.304677484358247,NA,NA,NA,NA,q=8
8,8,4,cds_5y,45,-5.157463971323997,NA,NA,NA,NA,q=8
8,8,4,cds_5y,46,-5.000452495562948,NA,NA,NA,NA,q=8
8,8,4,cds_5y,47,-4.83401281235524,NA,NA,NA,NA,q=8
8,8,4,cds_5y,48,-4.658627959634873,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,0,0.11336532099642903,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,1,0.15775240952723066,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,2,0.1871822807039112,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,3,0.182781344258366,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,4,0.18629822118652492,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,5,0.17636354280866928,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,6,0.15518471045760376,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,7,0.13245739006759094,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,8,0.10391504339847457,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,9,0.07671135050883052,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,10,0.052831336299855515,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,11,0.030407493835078774,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,12,0.011243967229521217,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,13,-0.005747836437227669,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,14,-0.02166647317118116,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,15,-0.036507939832486055,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,16,-0.050494348189984564,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,17,-0.06342772374285154,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,18,-0.07528593602677544,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,19,-0.08587293912586416,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,20,-0.09509390722522808,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,21,-0.10316090485181628,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,22,-0.11015268953128261,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,23,-0.11618082485484253,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,24,-0.12142089826013168,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,25,-0.12595168056095507,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,26,-0.12983099420528194,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,27,-0.13311459499821934,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,28,-0.1358460376902324,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,29,-0.1380646925765125,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,30,-0.13980703682437404,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,31,-0.14111312773439713,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,32,-0.14201371702129556,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,33,-0.14252859302926307,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,34,-0.14267347431468413,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,35,-0.14245613387170722,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,36,-0.1418786337683647,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,37,-0.14094182086258739,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,38,-0.13964572913579684,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,39,-0.13799044063904944,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,40,-0.13597688596081609,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,41,-0.1336072358358691,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,42,-0.1308849338993319,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,43,-0.1278147626074117,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,44,-0.12440333618546026,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,45,-0.12065925697681161,NA,NA,NA,NA,q=8
8,8,4,expect_focus_ipca12m,46,-0.1165931517343843,NA,NA,NA,NA,q=8
