r,q,p,variable,h,point,lo68,hi68,lo90,hi90,cell
5,5,4,yield_6m,0,0.005,0.005,0.005,0.005,0.005,q=5
5,5,4,yield_6m,1,0.005879572297246036,0.005149452846032526,0.006506579502541355,0.0043342681352524694,0.00702588685630114,q=5
5,5,4,yield_6m,2,0.006617668530266867,0.005560942227990019,0.007475496207035836,0.004320860276863037,0.008144844787880814,q=5
5,5,4,yield_6m,3,0.007403149152490637,0.005948860657201363,0.008479414344732919,0.004104401991445687,0.009239146993693657,q=5
5,5,4,yield_6m,4,0.0072616770478835385,0.005257287720815263,0.008740753883880561,0.0027091594437691287,0.009781514436716538,q=5
5,5,4,yield_6m,5,0.006909043443483298,0.004491483862454229,0.008708811664073321,0.0014400368925462724,0.009987525693398327,q=5
5,5,4,yield_6m,6,0.006537387441353954,0.0037651460256243508,0.008601647879697203,2.6663655153395056e-4,0.010068628134882752,q=5
5,5,4,yield_6m,7,0.005900577551239326,0.0028021168239444356,0.0082301049056535,-0.0010773523711138783,0.009903143893836687,q=5
5,5,4,yield_6m,8,0.0051596756508693374,0.0017979226401548273,0.007723802505923491,-0.0023614885564272403,0.009594450454983314,q=5
5,5,4,yield_6m,9,0.0044213946524043245,8.366415775616924e-4,0.0071863971444851285,-0.0035574909931919483,0.009228281117765325,q=5
5,5,4,yield_6m,10,0.0036182774041015144,-1.7381035098471218e-4,0.006578700451649959,-0.00477519690449699,0.008793651200160438,q=5
5,5,4,yield_6m,11,0.002784389698972863,-0.0011892727346732497,0.00592381028494773,-0.005962438910412834,0.008303145632867708,q=5
5,5,4,yield_6m,12,0.001966092172261116,-0.00216736745981661,0.005260431764681074,-0.007095547256854135,0.007780782914928437,q=5
5,5,4,yield_6m,13,0.0011457351407165482,-0.003137053430183097,0.0045817955326135015,-0.00821427682432301,0.007229358962633549,q=5
5,5,4,yield_6m,14,3.301178281845762e-4,-0.004090440885793655,0.003894270544429055,-0.009308715445683182,0.006655114942756411,q=5
5,5,4,yield_6m,15,-4.618926084521455e-4,-0.005009945868548345,0.0032143043339830993,-0.010367039950768169,0.00606963404598812,q=5
5,5,4,yield_6m,16,-0.0012331630194245637,-0.005903719628817613,0.002544376160931091,-0.011402180711254293,0.005480351727474112,q=5
5,5,4,yield_6m,17,-0.001981901305270901,-0.0067716015490658,0.0018892608126860663,-0.012413780526257676,0.0048957234346070685,q=5
5,5,4,yield_6m,18,-0.0027004481310486366,-0.007607155198869412,0.001257414579857339,-0.013397100610292988,0.004324680856056783,q=5
5,5,4,yield_6m,19,-0.0033881526078611284,-0.008411866267791899,6.522194971786551e-4,-0.014354912973126426,0.0037735984392079846,q=5
5,5,4,yield_6m,20,-0.004044172523110552,-0.00918582899972761,7.670384354862551e-5,-0.015286644960574358,0.003248423281050948,q=5
5,5,4,yield_6m,21,-0.004665437651224375,-0.009926281473312551,-4.6523776479920115e-4,-0.016189199278945993,0.002754195519388159,q=5
5,5,4,yield_6m,22,-0.005251125767088748,-0.010632569066806059,-9.719384347434506e-4,-0.01706123813087534,0.002293841687457411,q=5
5,5,4,yield_6m,23,-0.005800908656653431,-0.011304075997102115,-0.0014424386977475209,-0.01790071126433293,0.0018695233202202857,q=5
5,5,4,yield_6m,24,-0.006313786637922919,-0.011939237028364427,-0.0018756911033860322,-0.018704736741431804,0.0014827310750790742,q=5
5,5,4,yield_6m,25,-0.006789525849044823,-0.012537086202645228,-0.0022716227682724115,-0.019470921271398024,0.0011337493067272097,q=5
5,5,4,yield_6m,26,-0.007228298253830683,-0.013096938890388635,-0.002630628937449926,-0.02019694807412015,8.223678888845491e-4,q=5
5,5,4,yield_6m,27,-0.007630151515886956,-0.0136179740923179,-0.0029531259261418308,-0.020880520426219826,5.481295488794125e-4,q=5
5,5,4,yield_6m,28,-0.007995430422118926,-0.014099655714306717,-0.0032399033787482647,-0.021519696283245335,3.1008984785531205e-4,q=5
5,5,4,yield_6m,29,-0.008324724815403401,-0.014541720318533069,-0.0034919713027138093,-0.022112834816834653,1.0710420098717194e-4,q=5
5,5,4,yield_6m,30,-0.008618650694339933,-0.014944021987329354,-0.003710342064439707,-0.022658586632696785,-6.199430488817869e-5,q=5
5,5,4,yield_6m,31,-0.008877957109152389,-0.015306620408600306,-0.003896141170263378,-0.023155946313701083,-1.9849840659647683e-4,q=5
5,5,4,yield_6m,32,-0.009103525094156554,-0.015629786381495835,-0.004050571116428302,-0.023604227296066402,-3.0373933755854755e-4,q=5
5,5,4,yield_6m,33,-0.009296280602829261,-0.01591394198600388,-0.004174816782665134,-0.02400305388969649,-3.7899687917740974e-4,q=5
5,5,4,yield_6m,34,-0.009457213125557485,-0.016159664064494757,-0.004270077169226095,-0.024352348717184204,-4.2554135292582993e-4,q=5
5,5,4,yield_6m,35,-0.009587376792166239,-0.016367678104235058,-0.004337561528960528,-0.02465230423377976,-4.4461713480647454e-4,q=5
5,5,4,yield_6m,36,-0.009687855488946009,-0.016538830677651536,-0.004378452134723773,-0.02490336887151872,-4.3740599053711856e-4,q=5
5,5,4,yield_6m,37,-0.009759760704422138,-0.01667407708140129,-0.004393912160353281,-0.025106225313083406,-4.050438296435345e-4,q=5
5,5,4,yield_6m,38,-0.009804230122653466,-0.01677447053867263,-0.004385088236455251,-0.025261764048384545,-3.486233300266108e-4,q=5
5,5,4,yield_6m,39,-0.009822412963642566,-0.016841146191406572,-0.004353097414248647,-0.025371066635414496,-2.691824229816495e-4,q=5
5,5,4,yield_6m,40,-0.009815465104453617,-0.016875308780166697,-0.004299029103118397,-0.025435385751016334,-1.677120669718636e-4,q=5
5,5,4,yield_6m,41,-0.009784546774149446,-0.016878222129149016,-0.004223948022749149,-0.025456123190706833,-4.516221218166145e-5,q=5
5,5,4,yield_6m,42,-0.009730815907411641,-0.016851198088190283,-0.0041288907875334045,-0.025434813100213702,9.755929294104815e-5,q=5
5,5,4,yield_6m,43,-0.009655424391257786,-0.016795586649926735,-0.004014867112311522,-0.025373104716151798,2.595814782779573e-4,q=5
5,5,4,yield_6m,44,-0.009559516009541372,-0.016712767122777944,-0.0038828624345231566,-0.025272744270277994,4.400643694383828e-4,q=5
5,5,4,yield_6m,45,-0.009444223177575964,-0.016604139739611536,-0.0037338382060292997,-0.025135559452814,6.381960521076776e-4,q=5
5,5,4,yield_6m,46,-0.009310664573992575,-0.01647111788573929,-0.003568733494078966,-0.024963444312664455,8.531878602781511e-4,q=5
5,5,4,yield_6m,47,-0.009159943659669201,-0.01631512094978031,-0.0033884674159179503,-0.024758344024983385,0.001084268886763754,q=5
5,5,4,yield_6m,48,-0.0089931469646673,-0.016137567678020336,-0.00319394077327089,-0.024522240965243747,0.0013306816166263713,q=5
5,5,4,yield_2y,0,0.007009032608368654,0.006161014958153802,0.00795459983049981,0.00542621687370008,0.00896931335331919,q=5
5,5,4,yield_2y,1,0.008445017785420127,0.006846473270903723,0.010030653267130533,0.005288173719717248,0.011551910753387518,q=5
5,5,4,yield_2y,2,0.008513823432367607,0.006582818060150637,0.010191141959361895,0.004448966230263444,0.011597047340144963,q=5
5,5,4,yield_2y,3,0.009653988130034992,0.007315501590714731,0.011565645818253442,0.004587908943444606,0.01306846645867385,q=5
5,5,4,yield_2y,4,0.009388396373948766,0.006414694506275945,0.011715291530975145,0.0028133932793730923,0.013460601179526728,q=5
5,5,4,yield_2y,5,0.008400291286740419,0.0049315085127261725,0.011053354227598736,6.494854756079909e-4,0.012994694776870756,q=5
5,5,4,yield_2y,6,0.007799008509186346,0.003969038941726686,0.01069971295927894,-7.974506395165789e-4,0.012799705419357271,q=5
5,5,4,yield_2y,7,0.00687097764063955,0.0026835568077971344,0.010026109850666882,-0.002549953914065837,0.012297500732341725,q=5
5,5,4,yield_2y,8,0.005675756567676153,0.001197122050203098,0.009063176232152536,-0.004382842305456357,0.011511933777496876,q=5
5,5,4,yield_2y,9,0.004631034288701544,-7.135573700661859e-5,0.008210154476572978,-0.005899688184605348,0.010815299339804529,q=5
5,5,4,yield_2y,10,0.003558050969530136,-0.001366995676778695,0.007332731370455588,-0.007436227962327532,0.010101023779673713,q=5
5,5,4,yield_2y,11,0.0024186261808875897,-0.002709343918837443,0.006383108379236481,-0.008982960036334241,0.009318132439904541,q=5
5,5,4,yield_2y,12,0.0013531255307161758,-0.0039507689286766385,0.005484459067701759,-0.010398870829045705,0.00856793416183902,q=5
5,5,4,yield_2y,13,3.2313356327414426e-4,-0.005154291648197214,0.004612692149843885,-0.011783118830143501,0.007832973292095346,q=5
5,5,4,yield_2y,14,-6.994922741303521e-4,-0.006344497930957798,0.0037402605382021647,-0.01315140464320767,0.007088731998704492,q=5
5,5,4,yield_2y,15,-0.0016707155680352448,-0.007473005658522353,0.0029044744164656295,-0.014454322402559982,0.006364665876833526,q=5
5,5,4,yield_2y,16,-0.0025957255338485263,-0.00855374876095953,0.002105506161183078,-0.015718236159488655,0.005663669659715395,q=5
5,5,4,yield_2y,17,-0.0034870940795660773,-0.009600357307753708,0.0013345877659381626,-0.016954169846993404,0.00498224801955935,q=5
5,5,4,yield_2y,18,-0.0043316278864242,-0.010598187626045802,6.041441192351434e-4,-0.018145256552721093,0.0043325593644441265,q=5
5,5,4,yield_2y,19,-0.005128520009966127,-0.011548796754067543,-8.303795231834713e-5,-0.01929577487401754,0.0037190099156404724,q=5
5,5,4,yield_2y,20,-0.005882490113805958,-0.012457329339313285,-7.294096692120013e-4,-0.020408898296162513,0.0031424670389514683,q=5
5,5,4,yield_2y,21,-0.006589879895446819,-0.013319111487887286,-0.0013311225580198113,-0.021477461016489886,0.002607747196231459,q=5
5,5,4,yield_2y,22,-0.0072498574269994134,-0.01413303122762981,-0.0018871448094267905,-0.022499479348230645,0.0021163876139251472,q=5
5,5,4,yield_2y,23,-0.007864322401641942,-0.014900268538879557,-0.0023989351810151274,-0.023473950216557973,0.0016680769235834323,q=5
5,5,4,yield_2y,24,-0.00843269889317678,-0.015619126580943214,-0.0028660859298977673,-0.024396881315524328,0.0012636612351060138,q=5
5,5,4,yield_2y,25,-0.008954992184836122,-0.016288638891537102,-0.0032890183305566865,-0.02526566431758224,9.026721281904013e-4,q=5
5,5,4,yield_2y,26,-0.009432394665769686,-0.016908998753139847,-0.0036692088594696016,-0.02607860958399617,5.838019307333132e-4,q=5
5,5,4,yield_2y,27,-0.009865461732254307,-0.01747980955725438,-0.004007531754796062,-0.026833585516844224,3.062582562165339e-4,q=5
5,5,4,yield_2y,28,-0.01025486255346139,-0.018000912485806708,-0.004305048712788438,-0.027529074600794443,6.88702504196476e-5,q=5
5,5,4,yield_2y,29,-0.010601755861824196,-0.01847271594916914,-0.004563225310584936,-0.028164188301109543,-1.298520645354589e-4,q=5
5,5,4,yield_2y,30,-0.01090717887692827,-0.01889564935913593,-0.004783309463478274,-0.02873825407060829,-2.911190622413469e-4,q=5
5,5,4,yield_2y,31,-0.01117219650847374,-0.019270298531278426,-0.004966549349301946,-0.029251012809357137,-4.161749726169613e-4,q=5
5,5,4,yield_2y,32,-0.011398069184348141,-0.019597534787665957,-0.005114327966246264,-0.029702617053347348,-5.063567646251602e-4,q=5
5,5,4,yield_2y,33,-0.011586054463829161,-0.019878349928573274,-0.005227939106957053,-0.030093507705010993,-5.628505121411989e-4,q=5
5,5,4,yield_2y,34,-0.011737419286197861,-0.02011385254015449,-0.005308638335047249,-0.03042442689058391,-5.867912072399937e-4,q=5
5,5,4,yield_2y,35,-0.011853503759849815,-0.02030530132916315,-0.005357712751980718,-0.030696391063448892,-5.793225235676048e-4,q=5
5,5,4,yield_2y,36,-0.011935657879864375,-0.02045405246263639,-0.005376405294066683,-0.0309106461884404,-5.415081080907638e-4,q=5
5,5,4,yield_2y,37,-0.011985231628667216,-0.020561540380451996,-0.005365922267530846,-0.031068651254907268,-4.743597912236584e-4,q=5
5,5,4,yield_2y,38,-0.012003596092510971,-0.020629278807799297,-0.005327465830384573,-0.031172049330625583,-3.788749520556887e-4,q=5
5,5,4,yield_2y,39,-0.011992123138544879,-0.020658839969944515,-0.005262211166968884,-0.031222642534870514,-2.560094271021376e-4,q=5
5,5,4,yield_2y,40,-0.011952176751655687,-0.020651839724434597,-0.005171305956936325,-0.031222374000855126,-1.0668567996330914e-4,q=5
5,5,4,yield_2y,41,-0.011885118758636425,-0.020609930561911637,-0.0050558849434807155,-0.031173303821545668,6.818670695745333e-5,q=5
5,5,4,yield_2y,42,-0.011792301943525405,-0.02053479016852842,-0.0049170649146425445,-0.031077589560553384,2.6771570976367553e-4,q=5
5,5,4,yield_2y,43,-0.01167506497569099,-0.020428110987814874,-0.004755944452133811,-0.03093746967646737,4.910225419399949e-4,q=5
5,5,4,yield_2y,44,-0.011534733260831983,-0.020291592528770618,-0.004573610885202055,-0.030755244094486114,7.372299656575386e-4,q=5
5,5,4,yield_2y,45,-0.011372616296390343,-0.020126933290854125,-0.004371140772686711,-0.030533257314178903,0.0010054596031138967,q=5
5,5,4,yield_2y,46,-0.011190004991000362,-0.019935823093630865,-0.004149600806263628,-0.030273883342659277,0.0012948276713032989,q=5
5,5,4,yield_2y,47,-0.010988171255423854,-0.019719936471788324,-0.003910051637754741,-0.029979509699095255,0.001604437387057072,q=5
5,5,4,yield_2y,48,-0.010768366764390233,-0.01948092647361382,-0.0036535496256402764,-0.02965252281225815,0.0019333744973916095,q=5
5,5,4,yield_5y,0,0.0072900543327283655,0.005843269973767246,0.009024603282167379,0.004681289653340874,0.01101231507334627,q=5
5,5,4,yield_5y,1,0.00855699808375322,0.006589572857999315,0.010668409965682454,0.004816674728121594,0.01285447329137159,q=5
5,5,4,yield_5y,2,0.00792730436547546,0.00585146153337168,0.009839009566946381,0.00367827327030459,0.01154121004474351,q=5
5,5,4,yield_5y,3,0.009222240623838284,0.006842119297827954,0.01133631293565444,0.004265080922605287,0.013149932005472037,q=5
5,5,4,yield_5y,4,0.008914020356492705,0.006045865010999984,0.011281808466695697,0.0027290999269162044,0.013162785455982953,q=5
5,5,4,yield_5y,5,0.007649898385012564,0.004401520724445989,0.010210022584954789,4.914252435308772e-4,0.012145196337842007,q=5
5,5,4,yield_5y,6,0.007108684007387982,0.003623298494624918,0.009813430428746276,-6.273098926468388e-4,0.011824019416820687,q=5
5,5,4,yield_5y,7,0.006233693612219473,0.002478394787025252,0.009099212733859859,-0.002166297201177526,0.011190709757939081,q=5
5,5,4,yield_5y,8,0.005006160404065941,0.001028519049855014,0.008030500714129536,-0.00390578773228673,0.010229340036753713,q=5
5,5,4,yield_5y,9,0.004042233638154735,-8.842348246711974e-5,0.007195326035355604,-0.005195822283678928,0.009497633510057644,q=5
5,5,4,yield_5y,10,0.003075546582669621,-0.0012269573352589338,0.006371631022456572,-0.006530978154780935,0.008787762701414993,q=5
5,5,4,yield_5y,11,0.002015007028534885,-0.002450225981125307,0.005459399334942648,-0.007923297058702147,0.008003200018616001,q=5
5,5,4,yield_5y,12,0.0010625669736054634,-0.0035398579713932774,0.004638235767814299,-0.0091473786139087,0.007299511825170919,q=5
5,5,4,yield_5y,13,1.619579651642249e-4,-0.004583250647758402,0.003865151877474978,-0.010342897543974458,0.006634770258184448,q=5
5,5,4,yield_5y,14,-7.401308576605269e-4,-0.0056270744805446615,0.003087688331847851,-0.011540397676581458,0.005961887170614351,q=5
5,5,4,yield_5y,15,-0.0015828536652205234,-0.006602149526634467,0.0023578613622323714,-0.012663574368684519,0.005324332315504558,q=5
5,5,4,yield_5y,16,-0.0023739928789999684,-0.007526614790821132,0.0016721595940811288,-0.013748054736982221,0.004718620174378501,q=5
5,5,4,yield_5y,17,-0.0031364346799004172,-0.008423551086192084,0.0010116149612305724,-0.01481223081906113,0.00413177832202123,q=5
5,5,4,yield_5y,18,-0.0038532511297019916,-0.00927289699138128,3.915691559507845e-4,-0.01583113138596776,0.003578678391743412,q=5
5,5,4,yield_5y,19,-0.00452375950935409,-0.010076517262375202,-1.8612534426620366e-4,-0.016810811525141574,0.003061409877911232,q=5
5,5,4,yield_5y,20,-0.005156627650877399,-0.010843222372599876,-7.279761545859403e-4,-0.017757606138206043,0.002576778963057344,q=5
5,5,4,yield_5y,21,-0.005747746764932968,-0.011567308887491913,-0.0012299440413346273,-0.018662352170681865,0.0021297414576173577,q=5
5,5,4,yield_5y,22,-0.006296240313589451,-0.012247660450732846,-0.0016913131666582068,-0.019523619324149425,0.0017209262848539035,q=5
5,5,4,yield_5y,23,-0.006805465510937874,-0.012886929362511316,-0.002115045732651305,-0.02034195944318237,0.0013484269899403738,q=5
5,5,4,yield_5y,24,-0.007274981189422272,-0.013483532382403579,-0.002500826928673859,-0.021113381330079818,0.0010130649913202346,q=5
5,5,4,yield_5y,25,-0.00770477053928467,-0.014036667413902266,-0.002849065519667732,-0.021835868746131037,7.142495642972538e-4,q=5
5,5,4,yield_5y,26,-0.008096513458349342,-0.014547207390890425,-0.0031616388196433324,-0.02250872390866243,4.5028175647782203e-4,q=5
5,5,4,yield_5y,27,-0.00845085697016068,-0.015015046407667983,-0.0034393486764623875,-0.023130331297013883,2.2056634837756408e-4,q=5
5,5,4,yield_5y,28,-0.008768408072353847,-0.015440221325494285,-0.0036830557920419214,-0.023699763279040477,2.4186136648428624e-5,q=5
5,5,4,yield_5y,29,-0.009050410831728707,-0.015823463393672247,-0.0038941688722100216,-0.02421679801264981,-1.4022158873261298e-4,q=5
5,5,4,yield_5y,30,-0.00929786315786296,-0.016165390594316112,-0.004073728133514469,-0.024681238616399176,-2.7354311644919757e-4,q=5
5,5,4,yield_5y,31,-0.009511700971738557,-0.01646669041215945,-0.004222703747872293,-0.0250932480689734,-3.7665852642542385e-4,q=5
5,5,4,yield_5y,32,-0.009693087189289464,-0.016728335374903928,-0.004342255545280173,-0.025453359845001827,-4.5061153366625855e-4,q=5
5,5,4,yield_5y,33,-0.009843137975675794,-0.016951351702886166,-0.004433414454154485,-0.025762282854232755,-4.962476991612518e-4,q=5
5,5,4,yield_5y,34,-0.009962933585783222,-0.017136820759504418,-0.004497146145895043,-0.026020953569107615,-5.143519723887691e-4,q=5
5,5,4,yield_5y,35,-0.010053628237720538,-0.017285943854324148,-0.004534473611133386,-0.0262305162946903,-5.057629228085721e-4,q=5
5,5,4,yield_5y,36,-0.010116368848670065,-0.01739997688712695,-0.0045463730332932625,-0.026392263467854563,-4.71243003736561e-4,q=5
5,5,4,yield_5y,37,-0.010152281553538716,-0.0174802126501289,-0.004533779793646266,-0.026507634973380465,-4.1151136022790836e-4,q=5
5,5,4,yield_5y,38,-0.010162510014795076,-0.017527993883436923,-0.004497641694493095,-0.026578194217149055,-3.2730436123979453e-4,q=5
5,5,4,yield_5y,39,-0.010148192350039123,-0.01754469264362015,-0.004438888375940674,-0.026605602982584072,-2.1933498093193806e-4,q=5
5,5,4,yield_5y,40,-0.010110450917234132,-0.017531697646622223,-0.004358427975307581,-0.026591612352380185,-8.829859632205357e-5,q=5
5,5,4,yield_5y,41,-0.01005040453363989,-0.01749041279201121,-0.0042571691408385855,-0.02653804311542106,6.50980723142535e-5,q=5
5,5,4,yield_5y,42,-0.009969162158603644,-0.017422248182112538,-0.004136014035893076,-0.026446769464070714,2.4014622592528496e-4,q=5
5,5,4,yield_5y,43,-0.00986781754353267,-0.01732861213475082,-0.003995856080028649,-0.02631970858879333,4.36133525082475e-4,q=5
5,5,4,yield_5y,44,-0.009747452642318145,-0.017210906764412275,-0.0038375890695685187,-0.026158805461378838,6.523302522185295e-4,q=5
5,5,4,yield_5y,45,-0.009609135840086115,-0.017070522371390773,-0.003662106898667228,-0.025966019687493024,8.879887894412288e-4,q=5
5,5,4,yield_5y,46,-0.009453919435685998,-0.016908832051110975,-0.0034703030351208772,-0.02574331525438103,0.001142341805787634,q=5
5,5,4,yield_5y,47,-0.009282840301707437,-0.016727187490909554,-0.0032630744463988262,-0.025492648544052934,0.001414595130771331,q=5
5,5,4,yield_5y,48,-0.00909691924832838,-0.016526914917464483,-0.0030413225897244042,-0.025215957491194086,0.001703925111666077,q=5
5,5,4,cambio_usd,0,0.12942167379213612,0.0916035332144328,0.1773344016561657,0.06297064509044599,0.2349333915258018,q=5
5,5,4,cambio_usd,1,0.16062761304117928,0.10221863024218855,0.2295938845427152,0.05454470671549761,0.3075616170228786,q=5
5,5,4,cambio_usd,2,0.147942423612759,0.08970815105719325,0.21100618098658397,0.037712695574464834,0.2768596917475367,q=5
5,5,4,cambio_usd,3,0.16154302137647797,0.10342970829054234,0.2235608803073859,0.0507635293769123,0.2874310311128854,q=5
5,5,4,cambio_usd,4,0.14734001089173188,0.086999050728824745,0.20688710934543386,0.027880991342711096,0.2637272074451104,q=5
5,5,4,cambio_usd,5,0.11790082058694402,0.057662406381313674,0.17344582242444023,-0.005326417584997017,0.22296704674219334,q=5
5,5,4,cambio_usd,6,0.10537553111662783,0.04601836082931476,0.15860769822924972,-0.01768097452027111,0.20473152899224864,q=5
5,5,4,cambio_usd,7,0.0864393485413241,0.026667873592481493,0.13762641860650665,-0.04023547540335576,0.179897086915857,q=5
5,5,4,cambio_usd,8,0.0634362724658147,0.004007568169896093,0.11272321836781121,-0.06443925363279929,0.15206858241045873,q=5
5,5,4,cambio_usd,9,0.04799334979844476,-0.010878174223719422,0.09618003771967745,-0.0794700989760907,0.13411216025760844,q=5
5,5,4,cambio_usd,10,0.03301958822240503,-0.026679330162393176,0.08124983327394462,-0.09702878708136452,0.11869029161416572,q=5
5,5,4,cambio_usd,11,0.01746344413300367,-0.04316872322038625,0.06613451836451807,-0.11501454347916806,0.10365835689882252,q=5
5,5,4,cambio_usd,12,0.005148176472454858,-0.05641348566314185,0.054496116643711054,-0.12944883611529628,0.09248457482802805,q=5
5,5,4,cambio_usd,13,-0.0058744414399836365,-0.06889660673886065,0.04448127613007157,-0.14387256922089064,0.08311126395635834,q=5
5,5,4,cambio_usd,14,-0.01659898326616145,-0.081146819789144,0.03481884636737283,-0.15813875835711436,0.07413464180109056,q=5
5,5,4,cambio_usd,15,-0.025865243084286324,-0.09188815005492537,0.026565494316204297,-0.17084782993379297,0.06652286973767761,q=5
5,5,4,cambio_usd,16,-0.03415196668811602,-0.10178066299872986,0.0192861443724028,-0.18300649756970408,0.05979253945313188,q=5
5,5,4,cambio_usd,17,-0.04197365337931177,-0.11121617618166395,0.012430120867686408,-0.19478227999662107,0.05341690090833634,q=5
5,5,4,cambio_usd,18,-0.04901813366800901,-0.11982188576456887,0.006284992180605248,-0.20570000585514278,0.04768455120831508,q=5
5,5,4,cambio_usd,19,-0.055391735406251606,-0.12774622474791988,7.528808933906785e-4,-0.21599192939570436,0.04248486303808702,q=5
5,5,4,cambio_usd,20,-0.061315411639221294,-0.13516744642408415,-0.00438866852721919,-0.22574334207597463,0.037620633289283674,q=5
5,5,4,cambio_usd,21,-0.06672295521079924,-0.1419870561432474,-0.009078031082770135,-0.2347892597164752,0.03316649702385418,q=5
5,5,4,cambio_usd,22,-0.0716397183891089,-0.14823239003521657,-0.013343773298372049,-0.2431656243688777,0.029087577799994293,q=5
5,5,4,cambio_usd,23,-0.07615640341035851,-0.15397587894621403,-0.017277347174035576,-0.25090428752312505,0.025302122018431877,q=5
5,5,4,cambio_usd,24,-0.0802709460844506,-0.1592040313863077,-0.020873528117804012,-0.2579610252056683,0.02182648074018322,q=5
5,5,4,cambio_usd,25,-0.08399525300896078,-0.16393046707310935,-0.024142374053905256,-0.2643502422317668,0.018651770104644704,q=5
5,5,4,cambio_usd,26,-0.08736918960419891,-0.16819247315663716,-0.027120057020361712,-0.27009770359740304,0.015748292230214095,q=5
5,5,4,cambio_usd,27,-0.0904041204984739,-0.17200367384884938,-0.02980966047689111,-0.2752101892451957,0.0131233981370438,q=5
5,5,4,cambio_usd,28,-0.09311046897078773,-0.17538212825516242,-0.032213777553998964,-0.2797118413429122,0.010781135358100822,q=5
5,5,4,cambio_usd,29,-0.09550889975492596,-0.17835476108170828,-0.03434522973407283,-0.28363255117865876,0.008716192162574299,q=5
5,5,4,cambio_usd,30,-0.0976115195000184,-0.18094210575813555,-0.036205920952082755,-0.2869975747674692,0.006936483186784774,q=5
5,5,4,cambio_usd,31,-0.09942815826456126,-0.183164336335066,-0.03779578161593703,-0.28983672755319456,0.0054504443919413895,q=5
5,5,4,cambio_usd,32,-0.1009719014830324,-0.1850438256099692,-0.03911889386783769,-0.292180962003727,0.004261758174251979,q=5
5,5,4,cambio_usd,33,-0.10225321629747049,-0.18660069052005204,-0.040176251179566774,-0.29405928885353594,0.0033778194742842393,q=5
5,5,4,cambio_usd,34,-0.10328108128189632,-0.18785384123759094,-0.04096793498015328,-0.29550112410234125,0.0028060843592433186,q=5
5,5,4,cambio_usd,35,-0.10406532094302406,-0.18882197182735722,-0.04149605261303323,-0.2965350436224308,0.0025510205325192077,q=5
5,5,4,cambio_usd,36,-0.10461490442367533,-0.18952238958504974,-0.041762400534476773,-0.2971879565766576,0.0026170891359125373,q=5
5,5,4,cambio_usd,37,-0.10493802906261568,-0.18997114201740542,-0.04176886517539078,-0.2974857793444375,0.003007855752559014,q=5
5,5,4,cambio_usd,38,-0.10504303290607134,-0.19018334746979446,-0.04151869631997053,-0.2974529260880538,0.003724511167727301,q=5
5,5,4,cambio_usd,39,-0.1049379567307491,-0.19017293838787935,-0.041015806752334606,-0.2971120932154937,0.004766845745579224,q=5
5,5,4,cambio_usd,40,-0.10463049304257119,-0.1899526854696032,-0.04026476858261488,-0.29648450326081915,0.0061331213771967244,q=5
5,5,4,cambio_usd,41,-0.10412832810292129,-0.18953432271009793,-0.03927130462950093,-0.2955897127048802,0.007819456921773037,q=5
5,5,4,cambio_usd,42,-0.10343905358564819,-0.1889285360328413,-0.03804207512570722,-0.294445573495573,0.00982015205984095,q=5
5,5,4,cambio_usd,43,-0.1025701316808469,-0.18814501252095003,-0.03658459282758737,-0.293068369472356,0.012127761432322144,q=5
5,5,4,cambio_usd,44,-0.10152901895740972,-0.1871925259070353,-0.034907360324861476,-0.29147279275446003,0.014732919752146674,q=5
5,5,4,cambio_usd,45,-0.10032315910558547,-0.18607899830322489,-0.03301976606215657,-0.2896719904390733,0.01762451033144627,q=5
5,5,4,cambio_usd,46,-0.0989599667185121,-0.18481157732570705,-0.030931978659243364,-0.28767769219683365,0.02078981009380482,q=5
5,5,4,cambio_usd,47,-0.097446868482521,-0.183396723774611,-0.02865492851767598,-0.28550028457846,0.02421453216744626,q=5
5,5,4,cambio_usd,48,-0.0957913059069666,-0.1818402962142175,-0.026200211738839796,-0.2831489138974935,0.027882988939925128,q=5
5,5,4,embi_perc,0,0.25073798582154366,0.16024089431199381,0.36607423141099243,0.09216156892045665,0.5054287307097195,q=5
5,5,4,embi_perc,1,0.26806215323917154,0.17775876350970585,0.3748879538491724,0.10419813507902016,0.4958591223122664,q=5
5,5,4,embi_perc,2,0.2009328433867543,0.12539892571432157,0.27966202842271953,0.05529626656006631,0.35893340710273597,q=5
5,5,4,embi_perc,3,0.25533589369826265,0.1745611517450443,0.3413339546643094,0.10118183911355945,0.4297014174483535,q=5
5,5,4,embi_perc,4,0.24356768541226995,0.1592225994260502,0.3248726015422193,0.07468227792277203,0.400689250954409,q=5
5,5,4,embi_perc,5,0.1888542332722715,0.10426388314170515,0.26366479350577693,0.012310014189612742,0.3275558619515967,q=5
5,5,4,embi_perc,6,0.17961374136446806,0.096388266507029835,0.25180554321388954,0.004304721688891201,0.3122283092489908,q=5
5,5,4,embi_perc,7,0.15866841743428736,0.07373967694065148,0.22886822784545172,-0.024365376833657675,0.28470907851050326,q=5
5,5,4,embi_perc,8,0.121182366096913,0.03546200016999728,0.1900632702885249,-0.06602194174455253,0.24322690468267788,q=5
5,5,4,embi_perc,9,0.0993619595150571,0.014048627831423657,0.16770858470665384,-0.08721700136635993,0.22028878154380863,q=5
