tag,instrument,r,q,sample,var,h,point,lo90,hi90,sig90
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_2y,19,-0.004970271747586275,-0.011860008991966767,0.003172727885093518,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_2y,20,-0.005202504706967969,-0.012195963340721434,0.002930522151634595,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_2y,21,-0.005341124212860089,-0.012854016250145045,0.00276830021504067,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_2y,22,-0.0054140229909868985,-0.013385924825108008,0.0026408888192801807,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_2y,23,-0.005433889002239901,-0.013693375946846463,0.0024588793704010473,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_2y,24,-0.005446283168373577,-0.014146566055013576,0.0023008865621118907,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_2y,25,-0.005459476359225581,-0.0143283807477877,0.0022383358513879035,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_2y,26,-0.00543018494524914,-0.014445956333343586,0.0019788146745599463,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_2y,27,-0.0053857831902770995,-0.01458341040818511,0.0017906536532005636,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_2y,28,-0.005337485618855564,-0.014792895379197857,0.0016247800420070525,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_2y,29,-0.005255566613959298,-0.014771195244828974,0.0015787233117566697,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_2y,30,-0.005159688038621014,-0.014725033462395778,0.0015923297696280086,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_2y,31,-0.0050569791343086845,-0.01436996933779739,0.0014931125349273771,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_2y,32,-0.004938434524705825,-0.014102244792710994,0.001577330602613542,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_2y,33,-0.0048133236910378,-0.013861082210110004,0.0016690031732239988,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_2y,34,-0.004680029500052911,-0.013442603445308907,0.001904575320489698,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_2y,35,-0.004534640064426348,-0.013408529283507777,0.0018353198960704377,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_2y,36,-0.004379833785980219,-0.01356654546168607,0.0018680746105958432,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_2y,37,-0.004212909496029141,-0.013662284828463687,0.0019244107840822435,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_2y,38,-0.004033412820557574,-0.013585689550573361,0.0019320294627240533,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_2y,39,-0.0038452413388655017,-0.013276635831275614,0.0022058224952885403,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_2y,40,-0.0036485457515360274,-0.012716275093995744,0.00245511231323149,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,0,0.009206882613002804,0.006651191210204981,0.015454710024525664,TRUE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,1,0.010148948894940352,0.006622436872797063,0.016801443432162697,TRUE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,2,0.008100150235099173,0.004080635956862596,0.013203649391979584,TRUE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,3,0.008210664111739697,0.003604089999748303,0.01334981383462624,TRUE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,4,0.005976084862212626,0.0011973407434297306,0.010697831725057423,TRUE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,5,0.004826010587034927,1.1391582930373046e-5,0.009949321957401147,TRUE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,6,0.004829341703887567,8.697238526081866e-5,0.009972291484446399,TRUE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,7,0.003978986989017243,-9.01588855172523e-4,0.008758335198844643,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,8,0.002843944108651575,-0.002182454460008661,0.007621206924952586,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,9,0.0022196464626884137,-0.00276742918361621,0.006646474665735291,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,10,0.0012723720712480883,-0.0038435260974973426,0.005894487920670356,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,11,2.7259736491069196e-4,-0.004152155475509385,0.005059771215880899,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,12,-3.850412530088449e-4,-0.0048171416249403794,0.004658574817305542,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,13,-0.001374733357048012,-0.005812876846240046,0.003905549146755454,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,14,-0.002191025673182099,-0.006773085947251537,0.0034778829396747836,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,15,-0.002626488215379441,-0.00736772244083375,0.0034188841008216306,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,16,-0.0031402785945327826,-0.00800337812459662,0.00308247719444287,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,17,-0.003579186442516399,-0.008635924159760394,0.003142388293791519,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,18,-0.003916925492399481,-0.0094213908960709,0.0026675440406008213,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,19,-0.004198530095808373,-0.01024689759660322,0.0023387279971576348,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,20,-0.004358551770885329,-0.010843414807934377,0.002181323529482486,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,21,-0.004433251054243965,-0.011100109521560127,0.0021427502779190286,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,22,-0.004444327821317693,-0.01168819869903742,0.0020008155895931755,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,23,-0.004403072990472496,-0.011628469583098766,0.0017934282570377285,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,24,-0.004365028316972749,-0.011866181820617681,0.0018206330483051519,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,25,-0.004326936367619828,-0.011950137939686729,0.0017413684587705802,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,26,-0.004243428107840645,-0.011768652156371913,0.0015829686784406554,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,27,-0.004149864469070827,-0.011417710679124275,0.001520737947118294,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,28,-0.004057270106997678,-0.01148549193319071,0.0013538052260936777,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,29,-0.003932252947261126,-0.011413079869813946,0.0012653027223439033,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,30,-0.003795518985776426,-0.011258259569252624,0.001254078990123867,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,31,-0.0036579835108015496,-0.011153845083304473,0.0013913382538187397,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,32,-0.0035092518896558613,-0.011052569510118711,0.0014232850263855637,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,33,-0.0033575669718894858,-0.010693032333282311,0.0015379453948114637,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,34,-0.003204377996251256,-0.010952977529298013,0.001676858843477748,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,35,-0.003046186589156618,-0.010838712210495198,0.0019616765619543054,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,36,-0.002884478632958641,-0.010612203765143666,0.0021003284435190156,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,37,-0.002716993133780054,-0.010368647223252517,0.002203616297927394,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,38,-0.0025439705322981565,-0.009984249469926829,0.0021858110220109887,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,39,-0.0023687962562270537,-0.009704378038013642,0.002419024302754939,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,yield_5y,40,-0.002191089555880169,-0.009112467347801535,0.0026108847858713484,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,0,0.016206357441695386,-0.08938430858878273,0.11681997164401943,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,1,0.03702030032522579,-0.05589195423641133,0.11063536645153643,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,2,0.0826311765773868,-0.0020927861395779283,0.15034734592146348,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,3,0.07532092933384288,-0.01922498421834949,0.1392265860637602,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,4,0.10595155957177341,0.00983393464100768,0.1716967524609284,TRUE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,5,0.12389761335646077,0.017108108993903137,0.19543770833594287,TRUE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,6,0.1042674574256935,-0.007139323197323367,0.16533464119644178,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,7,0.11914288328560786,0.008416501513505183,0.18952014431947398,TRUE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,8,0.1081775221411483,-8.290250902974596e-4,0.18376878473423283,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,9,0.08493268186597878,-0.022070148349920923,0.15736001374005165,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,10,0.08118827912703036,-0.025421891237823516,0.17172282475227985,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,11,0.07280741083596456,-0.026676165143023994,0.15867859207726498,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,12,0.06171886745783537,-0.040481168629347995,0.15044629591340047,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,13,0.057311221054400056,-0.03964069326251629,0.158418094704195,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,14,0.05626964311338882,-0.03915773036588936,0.1595460770183285,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,15,0.05053186693070062,-0.04277218596276768,0.15829633951072103,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,16,0.04599613950088687,-0.046019682058145404,0.15799926889970445,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,17,0.044327925882171146,-0.05083011874356283,0.16004934746179242,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,18,0.03969376159530002,-0.05217151846167339,0.15198110227032724,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,19,0.03643175461950856,-0.0601556852748548,0.152671630941341,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,20,0.034608388662897,-0.05937487421158044,0.15079336134749333,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,21,0.032722970679642575,-0.06401254042089767,0.14956177242765734,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,22,0.03229282095293554,-0.06561966006819239,0.1459898815142687,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,23,0.032468307977598726,-0.061776363836093064,0.1488537909174365,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,24,0.03270374372336971,-0.0631804531448872,0.1520666739378442,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,25,0.0330202594728698,-0.059196340995346444,0.14749268299165771,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,26,0.03339122179315676,-0.05826474616918419,0.1526454987295988,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,27,0.03355500740505053,-0.05880948606751956,0.1530998347835534,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,28,0.0334089216423143,-0.05643777654610336,0.15009255939701036,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,29,0.03330578871660997,-0.05614092019150878,0.14745866034947797,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,30,0.033032640366625586,-0.05776668801684961,0.15086367382906127,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,31,0.032535183913087067,-0.05742607782380542,0.14644892681656127,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,32,0.03203120064924669,-0.055243534754471336,0.14439197420792774,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,33,0.03151217084547827,-0.05402841306288347,0.14676505523343164,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,34,0.030921654817076594,-0.04886512718971047,0.14352122323569394,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,35,0.03022509993421439,-0.05132512597436713,0.147416289303837,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,36,0.029516784967381113,-0.04883960097613181,0.1461201442348149,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,37,0.02878801058888223,-0.04766252688047396,0.14261460313491062,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,38,0.02794727532982398,-0.04695466821155486,0.14068686269663827,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,39,0.027085370409568012,-0.047402562566228296,0.13898453752341572,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_core_ipca_ex0,40,0.02623186201007426,-0.04731736735912838,0.13831511628657187,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,0,-0.06451493733316208,-0.4137462807516284,0.1758689649681723,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,1,-0.04372283930191637,-0.31029565057002256,0.115196144647589,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,2,0.05262925086442483,-0.18364974236897105,0.1901734734331893,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,3,0.029865042619073603,-0.22437958707667963,0.17219209724903387,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,4,0.11913029211558844,-0.0546703081270827,0.2942488914631911,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,5,0.1698605279398694,-0.00571901029267946,0.37872782509950437,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,6,0.10069651681303846,-0.08071297433779408,0.25415732806978686,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,7,0.1373210695166453,-0.03941058988209849,0.283553701117961,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,8,0.09700671377234671,-0.07563759136904169,0.25665784104985223,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,9,0.026274513813460104,-0.1492876727873524,0.16229056013079102,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,10,0.01084313360797844,-0.1553288799170159,0.16911945006519388,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,11,-0.01752588523421673,-0.17389921186247276,0.14591288191376572,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,12,-0.04896256434085037,-0.19863036560047373,0.10098933792173796,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,13,-0.0395282030277162,-0.19514436090570705,0.10628980614091577,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,14,-0.025502734954801244,-0.18401572363912727,0.1177535211168498,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,15,-0.033989336423309785,-0.20315857664152467,0.10295688545514096,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,16,-0.03440098614398112,-0.21042846889659123,0.10216855542443455,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,17,-0.031967425860529655,-0.19979075132779273,0.10108342196068915,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,18,-0.04501666229085458,-0.2147604637965428,0.08860417234802784,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,19,-0.0506625637978315,-0.21698783798958532,0.08279756576464549,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,20,-0.050490210147342084,-0.2250428337769826,0.07884491192027873,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,21,-0.05221861360318283,-0.2229111976889786,0.07279975919778785,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,22,-0.049637483629732276,-0.21994134049330666,0.057137314392979976,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,23,-0.04303913434344408,-0.21440637557938794,0.06630611409313251,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,24,-0.03676884189887129,-0.20561389115034506,0.06423369285276544,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,25,-0.030842984233820647,-0.19718394343505832,0.0691319910176612,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,26,-0.024299473929615206,-0.19806339838978523,0.06837712725963976,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,27,-0.018455230255380286,-0.18320522447886883,0.07293139967982788,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,28,-0.01344634235404535,-0.18052083939037666,0.082811975247269215,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,29,-0.008021574702870085,-0.17955697651029873,0.0908686474318244,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,30,-0.002947631195873464,-0.17131672002338433,0.1024574442794608,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,31,0.0017766009959427798,-0.16622420740369523,0.10725604066472236,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,32,0.006716921543479003,-0.15806407360060454,0.11513267948887503,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,33,0.011714951114973636,-0.14984393628917236,0.11871835668718522,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,34,0.01659985796147034,-0.13999245992812806,0.11927068503488437,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,35,0.021370981651151474,-0.1271728233147758,0.12219124183723015,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,36,0.02606561522381268,-0.1185254663806677,0.12766263463379385,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,37,0.030453990828318806,-0.11225936777678365,0.13468729098005766,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,38,0.034356096367558535,-0.10111330357784602,0.13961086190911695,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,39,0.0379998909311185,-0.09630267468846816,0.14996633109734298,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,price_ipca,40,0.04134588609135515,-0.08908711526747276,0.15701821297003898,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,0,0.2573994271824809,-0.4115129215647208,0.6585029417640591,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,1,0.2993980246527972,-0.5193704701220221,0.6247300586692549,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,2,0.18748987378882642,-0.697012942071525,0.5022019006607047,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,3,0.19209186828244018,-0.7271351284851847,0.5764070211044535,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,4,-0.005519691137789717,-1.0169264256435018,0.4445607369176707,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,5,-0.09433556127032006,-0.9658900453359165,0.40282535110757955,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,6,-0.00306035383981218,-0.7828308112882033,0.48383330007715286,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,7,-0.05189962394458458,-0.8911302938712369,0.49746103587044566,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,8,-0.08248760218230178,-0.8879321921348662,0.4791710384709057,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,9,-0.02948624490618501,-0.7846661432914949,0.5383692828115045,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,10,-0.08029396092993357,-0.880065451145305,0.5279782006586765,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,11,-0.1552146869798987,-0.9679516328489125,0.5188048939661581,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,12,-0.17367857633288075,-0.9453116914918698,0.5679919268109955,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,13,-0.20713495317961073,-0.9725703254591944,0.541208160570563,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,14,-0.24762012655182852,-0.9811530000098774,0.5596005367173128,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,15,-0.25387782584845864,-1.0234252848606462,0.5691102914909127,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,16,-0.2563748895480056,-0.989958581414166,0.5588909991060087,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,17,-0.27077074257654266,-1.0990189685503906,0.5311518596962183,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,18,-0.2802129031751033,-1.132532679800976,0.5265483664759671,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,19,-0.2906225998010603,-1.0994091658087743,0.5021260672986947,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,20,-0.30310410123541853,-1.1701784020618664,0.48916265390859803,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,21,-0.3132301481327371,-1.2017532344801902,0.47645146133921423,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,22,-0.3263011771605484,-1.1958331938251376,0.46253420614960516,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,23,-0.3396324088783209,-1.2562523629496665,0.42809760458290314,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,24,-0.35203209725631623,-1.3356584771055344,0.41215384344822165,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,25,-0.3662362904331862,-1.4006516136145342,0.4020327123182331,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,26,-0.3807287247628799,-1.4683746933626292,0.38403968620386864,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,27,-0.3945751799386388,-1.465777731375208,0.36677620157247265,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,28,-0.40753726915401245,-1.4579913715382506,0.35614028185633967,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,29,-0.41992368256851265,-1.4683609049708546,0.32117728963155184,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,30,-0.43176869206895674,-1.5375563263178151,0.2779978170674067,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,31,-0.442050709457098,-1.5538022851506919,0.26955400148681025,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,32,-0.4510387131863247,-1.548441535065631,0.23345611087171583,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,33,-0.4593162303427323,-1.5865064576429706,0.21443119704068947,FALSE
z_jk_bs_purif_r7q6_full,z_jk_bs_purif,7,6,full,pib,34,-0.46590305425250333,-1.5876410397207978,0.19696678202986131,FALSE
