instrument,r,q,sample,cfg,var,esign,f_factor,wald_mp,h0,h6,h12,h24,peak_h,peak_val,sign_h0,sign_ok_h0,share_sign_ok,n_sig90
z_jk_purif,6,5,full,r6q5·full,spread_icc_fisica,1,10.075110564105502,5.195034520878186,3.962173416730258e-4,-0.08156342764324097,0.01690345347173044,0.12620228027037717,25,0.1267115651776103,1,TRUE,0.7560975609756098,0
z_jk_purif,6,5,full,r6q5·full,credit_outstanding,-1,10.075110564105502,5.195034520878186,0.4312702086683551,0.36697422881795116,-0.08151894495490586,-0.6302139846349863,38,-0.8801711547639868,1,FALSE,0.7317073170731707,3
z_jk_purif,6,5,full,r6q5·full,credito_pessoa_fisica,-1,10.075110564105502,5.195034520878186,0.011775207894371142,-0.007055387097765209,-0.14831043859518944,-0.2941993276951882,40,-0.7104590465580873,1,FALSE,0.926829268292683,0
z_jk_purif,6,5,full,r6q5·full,price_ipca,-1,10.075110564105502,5.195034520878186,0.10494271766982548,0.16584076130867612,0.027037240827468383,-0.019648163350094627,4,0.20767989743744816,1,FALSE,0.4878048780487805,0
z_jk_purif,6,5,full,r6q5·full,price_core_ipca_ex0,-1,10.075110564105502,5.195034520878186,0.05906133630004989,0.08141622861876137,0.05385126767130416,0.07014917051724057,2,0.10129913764085538,1,FALSE,0,0
z_jk_purif,6,5,full,r6q5·full,cds_5y,-1,10.075110564105502,5.195034520878186,5603.905393231206,3824.6482854803326,1188.214000835791,-1299.491701711692,1,6053.45126821371,1,FALSE,0.5853658536585366,8
z_jk_purif,6,5,pre_covid,r6q5·pre_covid,asset_ibov,-1,15.39741612949803,13.24625220662057,-0.14020291522574707,-0.00551893834492165,-0.014726835107678912,-0.013151962034101038,0,-0.14020291522574707,-1,TRUE,0.8048780487804879,1
z_jk_purif,6,5,pre_covid,r6q5·pre_covid,cambio_usd,-1,15.39741612949803,13.24625220662057,0.06817494858281072,-0.05414273833153239,0.02731858778205741,-0.017271632802753917,1,0.120873774725587,1,FALSE,0.6829268292682927,0
z_jk_purif,6,5,pre_covid,r6q5·pre_covid,yield_6m,1,15.39741612949803,13.24625220662057,0.005,0.004399285590969058,0.0053846912497874655,0.0017882504728202007,12,0.0053846912497874655,1,TRUE,0.6829268292682927,5
z_jk_purif,6,5,pre_covid,r6q5·pre_covid,yield_5y,1,15.39741612949803,13.24625220662057,0.008492115435142977,2.2634747431249705e-5,0.002757329637667208,-0.0016893005961807579,0,0.008492115435142977,1,TRUE,0.4146341463414634,2
z_jk_purif,6,5,pre_covid,r6q5·pre_covid,spread_icc_juridica,1,15.39741612949803,13.24625220662057,-0.03222389967399579,0.050668811531532056,0.0797440289957881,0.15392184101457584,33,0.1710748857431407,-1,FALSE,0.9512195121951219,0
z_jk_purif,6,5,pre_covid,r6q5·pre_covid,spread_icc_fisica,1,15.39741612949803,13.24625220662057,0.05002036714022475,0.22412840205672185,0.30518874645752736,0.47543119683013446,28,0.4884620375895245,1,TRUE,1,0
z_jk_purif,6,5,pre_covid,r6q5·pre_covid,credit_outstanding,-1,15.39741612949803,13.24625220662057,0.11581682663233117,-0.4925285230893417,-0.6874722942518896,-1.316238645283141,33,-1.4996140395063806,1,FALSE,0.926829268292683,0
z_jk_purif,6,5,pre_covid,r6q5·pre_covid,credito_pessoa_fisica,-1,15.39741612949803,13.24625220662057,0.1317510795645127,-0.05259102467316534,-0.19284400480480413,-0.7324702831013719,36,-1.0156531653646828,1,FALSE,0.8780487804878049,3
z_jk_purif,6,5,pre_covid,r6q5·pre_covid,price_ipca,-1,15.39741612949803,13.24625220662057,-0.08957410928149072,-0.17277359290474467,-0.16147448249935095,-0.151542879964134,9,-0.20781653711660167,-1,TRUE,0.926829268292683,0
z_jk_purif,6,5,pre_covid,r6q5·pre_covid,price_core_ipca_ex0,-1,15.39741612949803,13.24625220662057,-0.05808418644215922,-0.04912597103491499,-0.03266991626512433,-0.02019496078513802,2,0.08504108127858666,-1,TRUE,0.8292682926829268,0
z_jk_purif,6,5,pre_covid,r6q5·pre_covid,cds_5y,-1,15.39741612949803,13.24625220662057,4105.715235550976,976.2416412577368,3070.0210336392147,1761.0518519756085,1,4321.6265201792285,1,FALSE,0.21951219512195122,2
z_jk_purif,7,6,full,r7q6·full,asset_ibov,-1,10.171455947714543,4.998623431079102,-0.09635885310126399,0.0047486528223041075,0.010968048836879171,3.080654150476116e-4,0,-0.09635885310126399,-1,TRUE,0.24390243902439024,1
z_jk_purif,7,6,full,r7q6·full,cambio_usd,-1,10.171455947714543,4.998623431079102,0.2505623929286711,0.24608496185231513,0.07944627306879036,-0.06304509725893832,1,0.3512392252911929,1,FALSE,0.5853658536585366,8
z_jk_purif,7,6,full,r7q6·full,yield_6m,1,10.171455947714543,4.998623431079102,0.005,0.0024737036418593125,-0.001020955933516611,-0.0038397459253775184,1,0.00659803898743908,1,TRUE,0.24390243902439024,2
z_jk_purif,7,6,full,r7q6·full,yield_5y,1,10.171455947714543,4.998623431079102,0.012529970470130929,0.007295446949620421,8.512896900414827e-4,-0.0029670490010193814,1,0.01428029178930571,1,TRUE,0.34146341463414637,6
z_jk_purif,7,6,full,r7q6·full,spread_icc_juridica,1,10.171455947714543,4.998623431079102,-0.022640550857136496,-0.06765202545940079,0.003060427193882073,0.05438658384010736,3,-0.07235246570746724,-1,FALSE,0.6585365853658537,2
z_jk_purif,7,6,full,r7q6·full,spread_icc_fisica,1,10.171455947714543,4.998623431079102,0.015063486252638774,-0.06122583386804745,0.03543825683045662,0.06260029140982644,22,0.06497188573735801,1,TRUE,0.6585365853658537,0
z_jk_purif,7,6,full,r7q6·full,credit_outstanding,-1,10.171455947714543,4.998623431079102,0.36086304983997675,0.32627489174597013,-0.18323550044252457,-0.9063639705254145,27,-0.9291487385407748,1,FALSE,0.7317073170731707,3
z_jk_purif,7,6,full,r7q6·full,credito_pessoa_fisica,-1,10.171455947714543,4.998623431079102,-0.032558796901516196,-0.08233699415528539,-0.263129300375331,-0.5534585997815311,37,-0.6309625577144096,-1,TRUE,1,0
z_jk_purif,7,6,full,r7q6·full,price_ipca,-1,10.171455947714543,4.998623431079102,0.005943378934949931,0.18175341451343324,-0.005263598814075435,-0.023786434253620085,7,0.24601423734636974,1,FALSE,0.5609756097560976,3
z_jk_purif,7,6,full,r7q6·full,price_core_ipca_ex0,-1,10.171455947714543,4.998623431079102,0.03545869169102764,0.10376859413712192,0.0540462846941385,0.043872346542962806,7,0.12954136007333852,1,FALSE,0,1
z_jk_purif,7,6,full,r7q6·full,cds_5y,-1,10.171455947714543,4.998623431079102,5720.365559869823,3594.1382103308756,887.690364727982,-1599.0112837393683,1,6275.2873501307,1,FALSE,0.6341463414634146,8
z_jk_purif,7,6,pre_covid,r7q6·pre_covid,asset_ibov,-1,9.61151504461801,6.54511669342677,-0.09488145146020652,-0.06340267301529974,2.3030337626355502e-4,0.013790779549310201,2,0.2023898177134006,-1,TRUE,0.1951219512195122,0
z_jk_purif,7,6,pre_covid,r7q6·pre_covid,cambio_usd,-1,9.61151504461801,6.54511669342677,0.12801303531402744,0.09221371957451403,0.09853992681399026,0.06808455845049576,7,0.2513589082457245,1,FALSE,0.2926829268292683,0
z_jk_purif,7,6,pre_covid,r7q6·pre_covid,yield_6m,1,9.61151504461801,6.54511669342677,0.005,-0.005271547707292442,-4.8821157115084337e-4,7.487663783765607e-4,5,-0.007941225589327477,1,TRUE,0.5121951219512195,1
z_jk_purif,7,6,pre_covid,r7q6·pre_covid,yield_5y,1,9.61151504461801,6.54511669342677,0.009159767250485814,0.0013074884836386184,0.004289275248613951,0.0034115936635160473,0,0.009159767250485814,1,TRUE,0.6829268292682927,0
z_jk_purif,7,6,pre_covid,r7q6·pre_covid,spread_icc_juridica,1,9.61151504461801,6.54511669342677,0.027332698061888157,-0.014232109035037629,-0.1275724907340406,-0.08195958334836762,11,-0.1396681181116253,1,TRUE,0.14634146341463414,0
z_jk_purif,7,6,pre_covid,r7q6·pre_covid,spread_icc_fisica,1,9.61151504461801,6.54511669342677,0.09280033436906963,-0.13831325749699322,-0.42586099178621534,-0.2708167073899537,10,-0.47506337014830574,1,TRUE,0.14634146341463414,0
z_jk_purif,7,6,pre_covid,r7q6·pre_covid,credit_outstanding,-1,9.61151504461801,6.54511669342677,0.05148222297375327,0.11438028166694814,1.113664063205011,0.77396645057346,11,1.3414647045377759,1,FALSE,0.12195121951219512,0
z_jk_purif,7,6,pre_covid,r7q6·pre_covid,credito_pessoa_fisica,-1,9.61151504461801,6.54511669342677,-0.1110712141307868,-0.3125526598737438,0.6188910501618183,0.47147323022589394,31,0.7575181033700806,-1,TRUE,0.1951219512195122,0
z_jk_purif,7,6,pre_covid,r7q6·pre_covid,price_ipca,-1,9.61151504461801,6.54511669342677,0.0990424425413025,-0.0023835640384186115,-0.020831951682313384,0.016707049922032337,3,-0.5098743763855347,1,FALSE,0.34146341463414637,0
z_jk_purif,7,6,pre_covid,r7q6·pre_covid,price_core_ipca_ex0,-1,9.61151504461801,6.54511669342677,0.13605727070093193,-0.019274658268971297,-0.036830943906538134,0.01039374029042565,5,0.18181373957828878,1,FALSE,0.36585365853658536,0
z_jk_purif,7,6,pre_covid,r7q6·pre_covid,cds_5y,-1,9.61151504461801,6.54511669342677,4413.862343941004,238.90817217502402,250.90589364649824,407.05046711580343,1,4643.491671569521,1,FALSE,0.36585365853658536,0
z_jk_purif,8,8,full,r8q8·full,asset_ibov,-1,11.76463930966032,5.279797588604101,-0.09154376651323935,0.00600353732554629,0.015592983646863418,-0.004208097234200309,0,-0.09154376651323935,-1,TRUE,0.4634146341463415,1
z_jk_purif,8,8,full,r8q8·full,cambio_usd,-1,11.76463930966032,5.279797588604101,0.24000406993904566,0.23389031013362752,0.04206360654498178,-0.06123506767451071,1,0.35605126692286926,1,FALSE,0.4634146341463415,7
z_jk_purif,8,8,full,r8q8·full,yield_6m,1,11.76463930966032,5.279797588604101,0.005,0.0029168252649352288,-6.192673556501195e-4,-0.0038384858259400273,1,0.006065020445510204,1,TRUE,0.2682926829268293,3
z_jk_purif,8,8,full,r8q8·full,yield_5y,1,11.76463930966032,5.279797588604101,0.012022410595221198,0.006967076393768725,-5.503672283672145e-4,-0.0028009114967509512,1,0.014044549882155189,1,TRUE,0.2682926829268293,6
z_jk_purif,8,8,full,r8q8·full,spread_icc_juridica,1,11.76463930966032,5.279797588604101,-0.010828060782017456,-0.05494478774219033,0.006787928602881926,0.038668760317065114,5,-0.05506123406848278,-1,FALSE,0.7317073170731707,0
z_jk_purif,8,8,full,r8q8·full,spread_icc_fisica,1,11.76463930966032,5.279797588604101,0.03956958149566075,-0.03516167668685283,0.036744247143549756,0.03893445808095804,21,0.04316796382712454,1,TRUE,0.8292682926829268,0
z_jk_purif,8,8,full,r8q8·full,credit_outstanding,-1,11.76463930966032,5.279797588604101,0.38140888682824947,0.42408247484597705,-0.03449415756676677,-0.7855067038375685,27,-0.8059071716070565,1,FALSE,0.7073170731707317,3
z_jk_purif,8,8,full,r8q8·full,credito_pessoa_fisica,-1,11.76463930966032,5.279797588604101,5.770198705068452e-4,0.013538751608810351,-0.1121497887296874,-0.49545715002982105,29,-0.5427607153555947,1,FALSE,0.8536585365853658,0
z_jk_purif,8,8,full,r8q8·full,price_ipca,-1,11.76463930966032,5.279797588604101,0.019987072169117322,0.14056989435593034,-0.07417971819641717,-0.0018164587563237033,5,0.21054526134061494,1,FALSE,0.2926829268292683,0
z_jk_purif,8,8,full,r8q8·full,price_core_ipca_ex0,-1,11.76463930966032,5.279797588604101,0.042460175854034395,0.09096244860595436,0.04342745532470686,0.01697487436978814,7,0.12005027883882148,1,FALSE,0,0
z_jk_purif,8,8,full,r8q8·full,cds_5y,-1,11.76463930966032,5.279797588604101,5614.140753486986,3542.7262788654857,136.27143424574555,-1329.3415842920726,1,6655.567005068214,1,FALSE,0.6829268292682927,7
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,-1,8.070196451387407,4.9853719362033155,0.013716114909333893,-0.0101543275835175,-0.0017266706372122604,-0.007199406606622121,2,0.16771179102582928,1,FALSE,0.6097560975609756,0
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,-1,8.070196451387407,4.9853719362033155,-0.022139656434970973,-0.15065909085090753,0.06514147201950374,0.23726813430287158,3,-0.36627392121147645,-1,TRUE,0.4634146341463415,0
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,1,8.070196451387407,4.9853719362033155,0.005,-9.042384626521597e-5,0.008852138098036519,0.013020775629850172,21,0.014536339319942198,1,TRUE,0.7317073170731707,1
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_5y,1,8.070196451387407,4.9853719362033155,-1.390547611059153e-4,-0.0056550416011776575,0.006917345004995467,0.011094573289495058,40,-0.013971111821157858,-1,FALSE,0.5365853658536586,0
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,spread_icc_juridica,1,8.070196451387407,4.9853719362033155,0.03480750449162399,-0.03165723100063942,-0.062339460553359885,0.12092463270241827,37,0.2633578797649489,1,TRUE,0.7073170731707317,0
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,spread_icc_fisica,1,8.070196451387407,4.9853719362033155,0.1293993455734104,-0.012540094283497002,-0.0354676820462297,0.5473974299476526,34,0.776179237378169,1,TRUE,0.8048780487804879,0
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,credit_outstanding,-1,8.070196451387407,4.9853719362033155,-0.17081164257563008,-0.051230474098606926,0.43253317337943464,-1.0154452084326082,36,-2.4397557139697934,-1,TRUE,0.7317073170731707,0
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,credito_pessoa_fisica,-1,8.070196451387407,4.9853719362033155,0.06019744411980277,0.16382867686568492,0.7122744460604347,-0.13425170337260095,40,-1.8487389991631353,1,FALSE,0.4634146341463415,0
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,price_ipca,-1,8.070196451387407,4.9853719362033155,-0.06105612748288139,-0.19928271304204362,-0.17003562696837538,-0.25773131210408967,3,-0.5589808482144096,-1,TRUE,0.8536585365853658,0
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,price_core_ipca_ex0,-1,8.070196451387407,4.9853719362033155,-0.021590616155981398,-0.20130441369858937,-0.09180393603080361,-0.030389148043644933,3,-0.20410847375050833,-1,TRUE,0.7560975609756098,0
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cds_5y,-1,8.070196451387407,4.9853719362033155,239.694242419296,-2985.4185311961983,3295.9253033235746,8555.8275036501,24,8555.8275036501,1,FALSE,0.3170731707317073,0
z_jk_raw_purif,6,5,full,r6q5·full,asset_ibov,-1,5.527446621003156,6.612445704397418,-0.007205560494523014,0.00883708128308255,0.015706528636124685,0.007318293918682626,2,0.02804059827049097,-1,TRUE,0.024390243902439025,0
z_jk_raw_purif,6,5,full,r6q5·full,cambio_usd,-1,5.527446621003156,6.612445704397418,0.19040864317271747,0.13130814842687533,0.01714075508623668,-0.050822332555203575,1,0.2212054357065133,1,FALSE,0.5853658536585366,7
z_jk_raw_purif,6,5,full,r6q5·full,yield_6m,1,5.527446621003156,6.612445704397418,0.005,0.005635587688917832,6.506067498986456e-4,-0.0046189770357710274,39,-0.007537591956657545,1,TRUE,0.3170731707317073,4
z_jk_raw_purif,6,5,full,r6q5·full,yield_5y,1,5.527446621003156,6.612445704397418,0.00873457814874495,0.0074699860775729,9.529482251577492e-4,-0.0039788178992135135,1,0.009592092018622078,1,TRUE,0.34146341463414637,8
z_jk_raw_purif,6,5,full,r6q5·full,spread_icc_juridica,1,5.527446621003156,6.612445704397418,-0.022387810155049065,0.0026232515526895335,0.03313662558647176,0.06253611172883557,23,0.06288125468760274,-1,FALSE,0.8536585365853658,0
z_jk_raw_purif,6,5,full,r6q5·full,spread_icc_fisica,1,5.527446621003156,6.612445704397418,-0.002289400135121152,0.035858018571578894,0.07837455241841634,0.08897237599312664,21,0.09270348146695351,-1,FALSE,0.8536585365853658,0
z_jk_raw_purif,6,5,full,r6q5·full,credit_outstanding,-1,5.527446621003156,6.612445704397418,0.2684150684408193,0.2616185516244318,-0.1914424792037961,-0.8879632714978047,33,-1.0154246530023503,1,FALSE,0.7560975609756098,1
z_jk_raw_purif,6,5,full,r6q5·full,credito_pessoa_fisica,-1,5.527446621003156,6.612445704397418,0.06326690355642484,0.17034934072261976,-0.12499831305198272,-0.5796962388423199,39,-0.823379605675989,1,FALSE,0.7560975609756098,0
z_jk_raw_purif,6,5,full,r6q5·full,price_ipca,-1,5.527446621003156,6.612445704397418,0.07371271096381038,0.07107364238935744,-0.022832409109535205,-0.015726070349019145,5,0.1351508880174672,1,FALSE,0.4878048780487805,0
z_jk_raw_purif,6,5,full,r6q5·full,price_core_ipca_ex0,-1,5.527446621003156,6.612445704397418,0.08350523883304256,0.09191461603247218,0.05549120968258292,0.06452536380683119,5,0.11557448644034966,1,FALSE,0,4
z_jk_raw_purif,6,5,full,r6q5·full,cds_5y,-1,5.527446621003156,6.612445704397418,3370.8379323431323,2552.1694855529054,388.0429597675621,-1638.377214432017,1,3447.1044850219223,1,FALSE,0.6585365853658537,7
z_jk_raw_purif,6,5,pre_covid,r6q5·pre_covid,asset_ibov,-1,11.945824783219738,10.800319787200465,-0.11748266166804189,-0.003979448143465414,-0.012051921943648253,-0.010759392882505254,0,-0.11748266166804189,-1,TRUE,0.7560975609756098,1
z_jk_raw_purif,6,5,pre_covid,r6q5·pre_covid,cambio_usd,-1,11.945824783219738,10.800319787200465,0.08178666408681673,-0.06644779728535878,0.035395132634878236,-0.0027285549187771557,1,0.11351617885381049,1,FALSE,0.6585365853658537,0
z_jk_raw_purif,6,5,pre_covid,r6q5·pre_covid,yield_6m,1,11.945824783219738,10.800319787200465,0.005,0.003469674780744882,0.005318915288621886,0.002931858812451207,12,0.005318915288621886,1,TRUE,0.7560975609756098,4
z_jk_raw_purif,6,5,pre_covid,r6q5·pre_covid,yield_5y,1,11.945824783219738,10.800319787200465,0.008137301956361715,-6.881132304190794e-4,0.0033063492375529197,-2.7633867631629756e-4,0,0.008137301956361715,1,TRUE,0.4146341463414634,1
z_jk_raw_purif,6,5,pre_covid,r6q5·pre_covid,spread_icc_juridica,1,11.945824783219738,10.800319787200465,-0.03437786267399746,0.02669438320546183,0.05405166188662587,0.13062834347031663,33,0.1599985261730417,-1,FALSE,0.9512195121951219,0
z_jk_raw_purif,6,5,pre_covid,r6q5·pre_covid,spread_icc_fisica,1,11.945824783219738,10.800319787200465,0.0034628393640213236,0.15272151776480075,0.22606437524457085,0.42077000354778776,32,0.4597810629338215,1,TRUE,1,0
z_jk_raw_purif,6,5,pre_covid,r6q5·pre_covid,credit_outstanding,-1,11.945824783219738,10.800319787200465,0.11668804615525552,-0.3048129392785648,-0.46606724724572723,-1.1083966530394562,34,-1.4000004881374428,1,FALSE,0.926829268292683,0
z_jk_raw_purif,6,5,pre_covid,r6q5·pre_covid,credito_pessoa_fisica,-1,11.945824783219738,10.800319787200465,0.1817431493947419,0.0334576879616133,-0.05960660256043582,-0.5575281501983276,40,-0.9469145502063459,1,FALSE,0.7804878048780488,2
z_jk_raw_purif,6,5,pre_covid,r6q5·pre_covid,price_ipca,-1,11.945824783219738,10.800319787200465,-0.26246400242034557,-0.11075536432448108,-0.14819482536001602,-0.1432303339843566,0,-0.26246400242034557,-1,TRUE,0.926829268292683,0
z_jk_raw_purif,6,5,pre_covid,r6q5·pre_covid,price_core_ipca_ex0,-1,11.945824783219738,10.800319787200465,-0.11413970264014422,-0.05272981769214672,-0.03173268943878368,-0.01581737513785097,0,-0.11413970264014422,-1,TRUE,0.7804878048780488,0
z_jk_raw_purif,6,5,pre_covid,r6q5·pre_covid,cds_5y,-1,11.945824783219738,10.800319787200465,3962.4108794401086,264.0197328358981,2930.0080348871497,2157.577286710871,0,3962.4108794401086,1,FALSE,0.12195121951219512,0
z_jk_raw_purif,7,6,full,r7q6·full,asset_ibov,-1,6.7831218438513385,9.339472004923158,-0.018968274837526097,0.0111092056063637,0.01538501778912211,0.0016149045290699865,0,-0.018968274837526097,-1,TRUE,0.3902439024390244,0
z_jk_raw_purif,7,6,full,r7q6·full,cambio_usd,-1,6.7831218438513385,9.339472004923158,0.1446671534024614,0.08061565259278089,-0.0071408589363108,-0.053652383520934634,1,0.19014680831430292,1,FALSE,0.5121951219512195,5
z_jk_raw_purif,7,6,full,r7q6·full,yield_6m,1,6.7831218438513385,9.339472004923158,0.005,0.003496813654095092,-5.194861449296991e-4,-0.006617210714077024,30,-0.0071555860235040306,1,TRUE,0.2926829268292683,4
z_jk_raw_purif,7,6,full,r7q6·full,yield_5y,1,6.7831218438513385,9.339472004923158,0.00915991983825777,0.00474839954293239,-5.270610322748912e-4,-0.004668132935572358,1,0.010133133166209412,1,TRUE,0.2926829268292683,5
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,1,6.7831218438513385,9.339472004923158,-0.018363591133768238,0.024921347825691595,0.059088356723146565,0.03777464796688076,11,0.05978712839784484,-1,FALSE,0.7317073170731707,0
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,1,6.7831218438513385,9.339472004923158,-0.023729080100391237,0.056457158930642945,0.11830068655928255,0.03132163021666278,11,0.12336315910582364,-1,FALSE,0.5853658536585366,0
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,-1,6.7831218438513385,9.339472004923158,-0.0344667406382948,-0.03157635800441483,-0.38380370654191864,-1.1542649265434912,28,-1.2002473515834056,-1,TRUE,0.926829268292683,0
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,-1,6.7831218438513385,9.339472004923158,-0.05945591726101984,0.015930175535250335,-0.230898621458564,-0.814560989154478,31,-0.9049087217883556,-1,TRUE,0.8780487804878049,0
z_jk_raw_purif,7,6,full,r7q6·full,price_ipca,-1,6.7831218438513385,9.339472004923158,-0.10167006763945129,0.10430075694051351,-0.05482495311108855,-0.0396374975028117,5,0.17715876386980395,-1,TRUE,0.5365853658536586,0
z_jk_raw_purif,7,6,full,r7q6·full,price_core_ipca_ex0,-1,6.7831218438513385,9.339472004923158,0.008457943266351249,0.10964183592410791,0.06481469807083523,0.032341945834335424,5,0.12887303136794417,1,FALSE,0,4
z_jk_raw_purif,7,6,full,r7q6·full,cds_5y,-1,6.7831218438513385,9.339472004923158,2879.9944037266764,1373.8852879658975,-166.85906556647976,-1960.1248071741643,1,3114.9747466411663,1,FALSE,0.7073170731707317,5
z_jk_raw_purif,7,6,pre_covid,r7q6·pre_covid,asset_ibov,-1,2.7202522260730544,6.375774053899113,-0.03913652807477129,-0.03864027030682035,-0.0010057321651343472,0.0016139381387730567,2,0.1670979479487879,-1,TRUE,0.5365853658536586,0
z_jk_raw_purif,7,6,pre_covid,r7q6·pre_covid,cambio_usd,-1,2.7202522260730544,6.375774053899113,0.1616487115043125,0.05387916630210026,0.11159206718278768,0.06780690332719563,1,0.2139247810930521,1,FALSE,0.4634146341463415,0
z_jk_raw_purif,7,6,pre_covid,r7q6·pre_covid,yield_6m,1,2.7202522260730544,6.375774053899113,0.005,-0.002005546044224458,0.004486548362814349,0.0034874256686752542,0,0.005,1,TRUE,0.8780487804878049,1
z_jk_raw_purif,7,6,pre_covid,r7q6·pre_covid,yield_5y,1,2.7202522260730544,6.375774053899113,0.008589641767998238,0.001687426218572799,0.0073080691977227535,0.004069085735143825,11,0.009007591653244346,1,TRUE,0.6585365853658537,0
z_jk_raw_purif,7,6,pre_covid,r7q6·pre_covid,spread_icc_juridica,1,2.7202522260730544,6.375774053899113,0.010675502775068894,-0.037276571170997114,-0.10428215902614657,-0.0034616859285237643,9,-0.12416226494029949,1,TRUE,0.4878048780487805,0
z_jk_raw_purif,7,6,pre_covid,r7q6·pre_covid,spread_icc_fisica,1,2.7202522260730544,6.375774053899113,-0.005404384034986721,-0.14020988641950502,-0.2759365217601468,0.016069762789705743,10,-0.3593139775429408,-1,FALSE,0.6585365853658537,0
z_jk_raw_purif,7,6,pre_covid,r7q6·pre_covid,credit_outstanding,-1,2.7202522260730544,6.375774053899113,0.13418012049248862,0.30026943205461176,0.9100726500711698,0.05359653169769718,11,1.143679626846028,1,FALSE,0.43902439024390244,0
z_jk_raw_purif,7,6,pre_covid,r7q6·pre_covid,credito_pessoa_fisica,-1,2.7202522260730544,6.375774053899113,0.07047283050478637,0.015224930552926175,0.7288996736596554,0.17054636093649655,11,0.7418908965529658,1,FALSE,0.24390243902439024,0
z_jk_raw_purif,7,6,pre_covid,r7q6·pre_covid,price_ipca,-1,2.7202522260730544,6.375774053899113,-0.13435536950590604,0.027907381376500826,-0.08334034880408607,-0.09488257472080895,8,0.3390208452166324,-1,TRUE,0.6585365853658537,0
z_jk_raw_purif,7,6,pre_covid,r7q6·pre_covid,price_core_ipca_ex0,-1,2.7202522260730544,6.375774053899113,0.03973030130650544,-0.020479902836955454,-0.033299232987070534,-0.007991490640696833,5,0.15022685156450163,1,FALSE,0.5121951219512195,0
z_jk_raw_purif,7,6,pre_covid,r7q6·pre_covid,cds_5y,-1,2.7202522260730544,6.375774053899113,4285.991063772993,272.8529635043886,2428.826889789483,2268.0940257256843,0,4285.991063772993,1,FALSE,0.1951219512195122,0
z_jk_raw_purif,8,8,full,r8q8·full,asset_ibov,-1,5.091289636266244,12.396276712512693,-0.016076556009172342,0.01283131907510895,0.019014630049185206,-7.561792885606831e-7,12,0.019014630049185206,-1,TRUE,0.4634146341463415,0
z_jk_raw_purif,8,8,full,r8q8·full,cambio_usd,-1,5.091289636266244,12.396276712512693,0.1165304079783035,0.06911229364218378,-0.015783320445324395,-0.04023774481205553,1,0.16505111733130473,1,FALSE,0.43902439024390244,5
z_jk_raw_purif,8,8,full,r8q8·full,yield_6m,1,5.091289636266244,12.396276712512693,0.005,0.004559399416959446,7.537789904353601e-4,-0.00494756467093629,3,0.005656950156863913,1,TRUE,0.3170731707317073,6
z_jk_raw_purif,8,8,full,r8q8·full,yield_5y,1,5.091289636266244,12.396276712512693,0.00783867888847623,0.004529749859061181,-8.453368031713353e-4,-0.0036847748531722113,1,0.008908966065609893,1,TRUE,0.2926829268292683,7
z_jk_raw_purif,8,8,full,r8q8·full,spread_icc_juridica,1,5.091289636266244,12.396276712512693,-0.010528317229102968,0.02802066197314734,0.059204236453156776,0.022628625968527077,12,0.059204236453156776,-1,FALSE,0.6829268292682927,0
z_jk_raw_purif,8,8,full,r8q8·full,spread_icc_fisica,1,5.091289636266244,12.396276712512693,-0.007355038014712528,0.07185853116365906,0.12981326244389343,0.02080013320134637,11,0.13086363810932045,-1,FALSE,0.6097560975609756,0
z_jk_raw_purif,8,8,full,r8q8·full,credit_outstanding,-1,5.091289636266244,12.396276712512693,0.09485925615626556,0.27994588689355115,0.030531599213445837,-0.695973255922655,27,-0.724640522143194,1,FALSE,0.6829268292682927,0
z_jk_raw_purif,8,8,full,r8q8·full,credito_pessoa_fisica,-1,5.091289636266244,12.396276712512693,0.052664320384598895,0.2543680218793698,0.080728367225813,-0.504953474807579,29,-0.5592301732857075,1,FALSE,0.6585365853658537,0
z_jk_raw_purif,8,8,full,r8q8·full,price_ipca,-1,5.091289636266244,12.396276712512693,-0.09246050220148268,0.07490358526811795,-0.1024381236781752,-0.04498098625264084,5,0.12526769031455684,-1,TRUE,0.5853658536585366,0
z_jk_raw_purif,8,8,full,r8q8·full,price_core_ipca_ex0,-1,5.091289636266244,12.396276712512693,0.01644814305083361,0.08029990752138234,0.01720008363476004,-0.023442849395351857,5,0.10194440617990162,1,FALSE,0.4146341463414634,2
z_jk_raw_purif,8,8,full,r8q8·full,cds_5y,-1,5.091289636266244,12.396276712512693,2431.9685851911795,1511.0841734912128,18.77900148600224,-1165.86346334215,1,3001.0219948201366,1,FALSE,0.6097560975609756,5
