sample,r,q,p,instrument,mp_var,response_var,theory_sign,tier,score_h,h0,h6,h12,h24,peak_h,peak_val,sign_at_score_h,consistent,mechanical
full,5,4,6,z_het_jk,yield_1y,vendas_varejo,-1,ext,24,-0.21622006943174987,-0.07110528668165968,-0.24912573551312578,-0.25109625666708973,3,0.4377924002363517,-1,TRUE,FALSE
full,5,4,6,z_het_jk,yield_1y,cambio_usd,-1,soft,0,0.15662514068460898,0.049666263704880136,-0.0033982240557475524,-0.035705762461312095,0,0.15662514068460898,1,FALSE,FALSE
full,5,4,6,z_het_jk,yield_1y,cds_5y,-1,soft,0,2268.728016208685,1478.4222811870259,682.4823270753577,-218.3165564035927,0,2268.728016208685,1,FALSE,FALSE
full,5,4,6,z_het_jk,yield_1y,embi_perc,-1,soft,0,0.16009261598037244,0.10636387462129125,0.046575745178154354,-0.023178420527516654,0,0.16009261598037244,1,FALSE,FALSE
full,5,4,6,z_het_jk,yield_2y,yield_6m,1,hard,0,0.003259935208150179,0.005068524376777723,0.004106326518787119,0.0013388381218911894,6,0.005068524376777723,1,TRUE,FALSE
full,5,4,6,z_het_jk,yield_2y,yield_2y,1,hard,0,0.005,0.005535765125532972,0.00380811382183044,6.620405373092521e-4,6,0.005535765125532972,1,TRUE,TRUE
full,5,4,6,z_het_jk,yield_2y,yield_5y,1,hard,0,0.004993245602022233,0.004569544676705267,0.0028049784105015903,1.7297781191337496e-4,0,0.004993245602022233,1,TRUE,FALSE
full,5,4,6,z_het_jk,yield_2y,asset_ibov,-1,hard,0,-4.602612635325754e-4,0.004762437883682814,0.011225933629679033,0.007354103355635667,2,0.016336874443406507,-1,TRUE,FALSE
full,5,4,6,z_het_jk,yield_2y,price_ipca,-1,ext,24,-0.12895073805001384,0.05175860106377952,0.06296020814687808,-0.006210705978620294,0,-0.12895073805001384,-1,TRUE,FALSE
full,5,4,6,z_het_jk,yield_2y,pib,-1,ext,24,0.2020324874827173,0.30000421723812565,0.2248733522188351,0.10976932544084494,5,0.30343093218985207,1,FALSE,FALSE
full,5,4,6,z_het_jk,yield_2y,vendas_varejo,-1,ext,24,-0.18379958564036275,-0.06044361313579883,-0.21177130818615586,-0.21344636532838135,3,0.37214890352877483,-1,TRUE,FALSE
full,5,4,6,z_het_jk,yield_2y,cambio_usd,-1,soft,0,0.13314044359689517,0.042219201544301706,-0.002888687322139014,-0.03035196669120443,0,0.13314044359689517,1,FALSE,FALSE
full,5,4,6,z_het_jk,yield_2y,cds_5y,-1,soft,0,1928.550251628988,1256.7445908134268,580.1495173551249,-185.58172102556463,0,1928.550251628988,1,FALSE,FALSE
full,5,4,6,z_het_jk,yield_2y,embi_perc,-1,soft,0,0.13608799848509068,0.0904154555766975,0.03959208174862814,-0.019703000280926152,0,0.13608799848509068,1,FALSE,FALSE
full,5,4,6,z_het_jk,juros_selic,yield_6m,1,hard,0,0.018749161738025773,0.02915106505054009,0.02361708903213797,0.007700181410236226,6,0.02915106505054009,1,TRUE,FALSE
full,5,4,6,z_het_jk,juros_selic,yield_2y,1,hard,0,0.02875695457251866,0.03183834924781695,0.021901951236271675,0.0038076539313136016,6,0.03183834924781695,1,TRUE,FALSE
full,5,4,6,z_het_jk,juros_selic,yield_5y,1,hard,0,0.028718107389356387,0.026281237737021568,0.016132527345537963,9.948630158493202e-4,0,0.028718107389356387,1,TRUE,FALSE
full,5,4,6,z_het_jk,juros_selic,asset_ibov,-1,hard,0,-0.0026471424493792616,0.02739064197510172,0.06456473268455788,0.042296323223924376,2,0.0939597512451964,-1,TRUE,FALSE
full,5,4,6,z_het_jk,juros_selic,price_ipca,-1,ext,24,-0.7416461032394002,0.2976839479056447,0.3621087691112184,-0.03572019793809076,0,-0.7416461032394002,-1,TRUE,FALSE
full,5,4,6,z_het_jk,juros_selic,pib,-1,ext,24,1.1675589918799911,1.7377853018570866,1.3002634028330684,0.6329749257595774,5,1.7577778174843406,1,FALSE,FALSE
full,5,4,6,z_het_jk,juros_selic,vendas_varejo,-1,ext,24,-1.057103266941533,-0.34763484742901185,-1.2179795778544265,-1.2276134862834969,3,2.140373822597921,-1,TRUE,FALSE
full,5,4,6,z_het_jk,juros_selic,cambio_usd,-1,soft,0,0.7657427376561794,0.24281913217949874,-0.016613970019392438,-0.17456602546511304,0,0.7657427376561794,1,FALSE,FALSE
full,5,4,6,z_het_jk,juros_selic,cds_5y,-1,soft,0,11091.846395382847,7228.029421456054,3336.66666316999,-1067.3530242043985,0,11091.846395382847,1,FALSE,FALSE
full,5,4,6,z_het_jk,juros_selic,embi_perc,-1,soft,0,0.782695278060148,0.5200146297345337,0.2277095392553489,-0.11331965680418314,0,0.782695278060148,1,FALSE,FALSE
full,5,4,6,z_het_3var,yield_3m,yield_6m,1,hard,0,0.007243629675665793,0.005303738715813422,0.0056541801072260535,0.005510770664696803,18,0.008039991773375044,1,TRUE,FALSE
full,5,4,6,z_het_3var,yield_3m,yield_2y,1,hard,0,0.01267291418858565,0.01774317153131349,0.014555274327594618,0.0030053486076781506,4,0.019959980976738352,1,TRUE,FALSE
full,5,4,6,z_het_3var,yield_3m,yield_5y,1,hard,0,0.017314195556394487,0.020043909689170265,0.01704451680381325,0.0020502136972538505,4,0.02424838398624035,1,TRUE,FALSE
full,5,4,6,z_het_3var,yield_3m,asset_ibov,-1,hard,0,0.4747760962421034,0.08012044555909194,-0.011461806996090741,-0.020338555230283845,0,0.4747760962421034,1,FALSE,FALSE
full,5,4,6,z_het_3var,yield_3m,price_ipca,-1,ext,24,-2.066405534660336,0.39206287557219965,0.22246757243363166,-0.3910181812935153,0,-2.066405534660336,-1,TRUE,FALSE
full,5,4,6,z_het_3var,yield_3m,pib,-1,ext,24,-2.9722396290348785,-1.2380530517984711,-0.77587266876471,0.7130021185421054,1,-3.0891452652665574,1,FALSE,FALSE
full,5,4,6,z_het_3var,yield_3m,vendas_varejo,-1,ext,24,-16.909995824542325,0.675213910053046,-1.3542454880475605,-2.2017522531226277,0,-16.909995824542325,-1,TRUE,FALSE
full,5,4,6,z_het_3var,yield_3m,cambio_usd,-1,soft,0,1.1367648725649075,0.8294066814669807,0.5522270633373124,-0.10694271705500859,1,1.2371248016352088,1,FALSE,FALSE
full,5,4,6,z_het_3var,yield_3m,cds_5y,-1,soft,0,12198.482517800612,9539.188282637811,8548.57897338973,347.3304970564995,1,15522.608827055108,1,FALSE,FALSE
full,5,4,6,z_het_3var,yield_3m,embi_perc,-1,soft,0,0.8497199409287892,0.772258033653035,0.7253364202479632,0.0041058380323495585,1,1.2470871057506372,1,FALSE,FALSE
full,5,4,6,z_het_3var,yield_6m,yield_6m,1,hard,0,0.005,0.00366096760414932,0.003902863868248727,0.0038038738253072584,18,0.0055496982406379415,1,TRUE,TRUE
full,5,4,6,z_het_3var,yield_6m,yield_2y,1,hard,0,0.008747627057163735,0.012247431416130916,0.010046948131881674,0.0020744769833929396,4,0.013777610031467921,1,TRUE,FALSE
full,5,4,6,z_het_3var,yield_6m,yield_5y,1,hard,0,0.01195132573836546,0.013835542805636281,0.011765176829147204,0.001415183954075763,4,0.016737730303704117,1,TRUE,FALSE
full,5,4,6,z_het_3var,yield_6m,asset_ibov,-1,hard,0,0.3277197465222881,0.055304073473170574,-0.007911646170010228,-0.014038925332288225,0,0.3277197465222881,1,FALSE,FALSE
full,5,4,6,z_het_3var,yield_6m,price_ipca,-1,ext,24,-1.426360558990341,0.27062597974140884,0.15356084062454764,-0.26990486731196345,0,-1.426360558990341,-1,TRUE,FALSE
full,5,4,6,z_het_3var,yield_6m,pib,-1,ext,24,-2.0611916045461864,-0.8562280422286128,-0.5362008789517425,0.4916162750399522,1,-2.1426599875960073,1,FALSE,FALSE
full,5,4,6,z_het_3var,yield_6m,vendas_varejo,-1,ext,24,-11.672322151800268,0.46607428891716784,-0.934783767726976,-1.5197852124599782,0,-11.672322151800268,-1,TRUE,FALSE
full,5,4,6,z_het_3var,yield_6m,cambio_usd,-1,soft,0,0.7846652323929182,0.5725076505866146,0.3811811813022834,-0.07381845969726429,1,0.8539398457869807,1,FALSE,FALSE
full,5,4,6,z_het_3var,yield_6m,cds_5y,-1,soft,0,8420.145054336588,6584.536144002298,5900.75649650325,239.74893293021285,1,10714.662070040433,1,FALSE,FALSE
full,5,4,6,z_het_3var,yield_6m,embi_perc,-1,soft,0,0.5865291152192204,0.5330601288518063,0.5006719370847008,0.0028341026641261675,1,0.8608164425771893,1,FALSE,FALSE
full,5,4,6,z_het_3var,yield_1y,yield_6m,1,hard,0,0.0037650322625293387,0.002756732228339385,0.0029388816760433025,0.0028643415349745437,18,0.004178958584660832,1,TRUE,FALSE
full,5,4,6,z_het_3var,yield_1y,yield_2y,1,hard,0,0.0065870196181592065,0.009222394882969658,0.007565416771298675,0.0015620945540697918,4,0.010374629253804916,1,TRUE,FALSE
full,5,4,6,z_het_3var,yield_1y,yield_5y,1,hard,0,0.008999425396988643,0.010418253006565258,0.00885925406722037,0.0010656426489018172,4,0.012603618918992197,1,TRUE,FALSE
full,5,4,6,z_het_3var,yield_1y,asset_ibov,-1,hard,0,0.24677508374487034,0.04164432417515604,-0.005957520615961037,-0.010571401361461117,0,0.24677508374487034,1,FALSE,FALSE
full,5,4,6,z_het_3var,yield_1y,price_ipca,-1,ext,24,-1.074058704519603,0.2037831089610031,0.11563230384250954,-0.20324010664864856,0,-1.074058704519603,-1,TRUE,FALSE
full,5,4,6,z_het_3var,yield_1y,pib,-1,ext,24,-1.5560756793717712,-0.6454294414175776,-0.40403068735418435,0.36996593159495106,1,-1.617744625107409,1,FALSE,FALSE
full,5,4,6,z_het_3var,yield_1y,vendas_varejo,-1,ext,24,-8.789333896032776,0.3509569469017114,-0.7038982087961594,-1.1444080714053648,0,-8.789333896032776,-1,TRUE,FALSE
full,5,4,6,z_het_3var,yield_1y,cambio_usd,-1,soft,0,0.5908579830488837,0.43110195500069554,0.2870318890944284,-0.05558577646608436,1,0.6430222139294622,1,FALSE,FALSE
full,5,4,6,z_het_3var,yield_1y,cds_5y,-1,soft,0,6340.423556950821,4958.198203191837,4443.307716532865,180.5324934778468,1,8068.209675160324,1,FALSE,FALSE
full,5,4,6,z_het_3var,yield_1y,embi_perc,-1,soft,0,0.44166020834263053,0.40139771659901946,0.37700919921339165,0.0021340975931510744,1,0.6482003356837703,1,FALSE,FALSE
full,5,4,6,z_het_3var,yield_2y,yield_6m,1,hard,0,0.00285791790580814,0.0020925489736963736,0.002230812906599932,0.0021742318233561038,18,0.003172116394750221,1,TRUE,FALSE
full,5,4,6,z_het_3var,yield_2y,yield_2y,1,hard,0,0.005,0.007000430708863539,0.005742670592966056,0.0011857369832051076,4,0.007875055681634805,1,TRUE,TRUE
full,5,4,6,z_het_3var,yield_2y,yield_5y,1,hard,0,0.006831181565164066,0.007908169104160583,0.006724781905003766,8.088959124730975e-4,4,0.009567011827508702,1,TRUE,FALSE
full,5,4,6,z_het_3var,yield_2y,asset_ibov,-1,hard,0,0.1873192263345904,0.03161090036862063,-0.004522167050738124,-0.008024419217090002,0,0.1873192263345904,1,FALSE,FALSE
full,5,4,6,z_het_3var,yield_2y,price_ipca,-1,ext,24,-0.8152842763354007,0.15468536665596863,0.08777285521036893,-0.1542731906311261,0,-0.8152842763354007,-1,TRUE,FALSE
full,5,4,6,z_het_3var,yield_2y,pib,-1,ext,24,-1.1833967650678678,-0.4903071938785697,-0.3068365431714404,0.2807045657171825,1,-1.230388486606382,1,FALSE,FALSE
full,5,4,6,z_het_3var,yield_2y,vendas_varejo,-1,ext,24,-6.671707695998196,0.2664004111466341,-0.5343070535691444,-0.86868427433436,0,-6.671707695998196,-1,TRUE,FALSE
full,5,4,6,z_het_3var,yield_2y,cambio_usd,-1,soft,0,0.44850176354416527,0.32723597316472713,0.21787690468017892,-0.04219341954959763,1,0.4880979951515308,1,FALSE,FALSE
full,5,4,6,z_het_3var,yield_2y,cds_5y,-1,soft,0,4812.816664058078,3763.6127494770103,3372.775529834069,137.03655366393002,1,6124.324916930373,1,FALSE,FALSE
full,5,4,6,z_het_3var,yield_2y,embi_perc,-1,soft,0,0.33525041213256307,0.3046884174235943,0.28617585878600266,0.0016199265501409454,1,0.4920285449710827,1,FALSE,FALSE
full,5,4,6,z_het_3var,juros_selic,yield_6m,1,hard,0,-1.200237608755991,-0.8788062005874658,-0.9368727993054018,-0.9131104848192576,18,-1.3321913091321225,-1,FALSE,FALSE
full,5,4,6,z_het_3var,juros_selic,yield_2y,1,hard,0,-2.099846196275881,-2.9399655592599943,-2.411745000221026,-0.4979730587933767,4,-3.3072811437083227,-1,FALSE,FALSE
full,5,4,6,z_het_3var,juros_selic,yield_5y,1,hard,0,-2.868886125135937,-3.3211877625756085,-2.8242015408014063,-0.3397114009979484,4,-4.017850679144103,-1,FALSE,FALSE
full,5,4,6,z_het_3var,juros_selic,asset_ibov,-1,hard,0,-78.66831298160609,-13.275605779980777,1.8991710560833142,3.3700092340659054,0,-78.66831298160609,-1,TRUE,FALSE
full,5,4,6,z_het_3var,juros_selic,price_ipca,-1,ext,24,342.39431730928504,-64.96309575841515,-36.86189922995337,64.78999450682281,0,342.39431730928504,1,FALSE,FALSE
full,5,4,6,z_het_3var,juros_selic,pib,-1,ext,24,14734.539460739315,687.9023760998355,263.49673420757813,-69.18662521736711,1,18014.629970039932,-1,TRUE,FALSE
full,5,4,6,z_het_3var,juros_selic,vendas_varejo,-1,ext,24,2801.912005621267,-111.87997800651809,224.39252681610827,364.82067384513596,0,2801.912005621267,1,FALSE,FALSE
full,5,4,6,z_het_3var,juros_selic,cambio_usd,-1,soft,0,-188.35694444024801,-137.42904270691773,-91.50159790980729,17.719938309818996,1,-204.9861437057651,-1,TRUE,FALSE
full,5,4,6,z_het_3var,juros_selic,cds_5y,-1,soft,0,-2021234.9530791058,-1580601.5832489424,-1416461.973442888,-57551.13719239183,1,-2572028.076314769,-1,TRUE,FALSE
full,5,4,6,z_het_3var,juros_selic,embi_perc,-1,soft,0,-140.79486054329683,-127.95976287525049,-120.18505770755426,-0.6803193209119549,1,-206.63685372333688,-1,TRUE,FALSE
full,5,4,6,z_het_jk_3var,yield_3m,yield_6m,1,hard,0,0.007497030409329824,0.009015795754564057,0.006825393590717931,0.0018109216321284117,6,0.009015795754564057,1,TRUE,FALSE
full,5,4,6,z_het_jk_3var,yield_3m,yield_2y,1,hard,0,0.012895951745725243,0.012437107739402932,0.007758334029782233,6.17574087636112e-6,1,0.013735650127506209,1,TRUE,FALSE
full,5,4,6,z_het_jk_3var,yield_3m,yield_5y,1,hard,0,0.014188797534204335,0.011683016864590534,0.006769470948359732,-6.897142505955159e-4,1,0.014951176596923141,1,TRUE,FALSE
full,5,4,6,z_het_jk_3var,yield_3m,asset_ibov,-1,hard,0,0.008784543276012085,0.010045414548035887,0.011616014671914974,0.004996579590134747,2,0.06691441955640225,1,FALSE,FALSE
full,5,4,6,z_het_jk_3var,yield_3m,price_ipca,-1,ext,24,-0.5079871998957672,0.14409923295437183,0.10029124754237613,-0.1335732889124419,0,-0.5079871998957672,-1,TRUE,FALSE
full,5,4,6,z_het_jk_3var,yield_3m,pib,-1,ext,24,0.11050583150040705,0.20477563195322457,0.21377103245001638,0.26624005350868174,17,0.35932715554276573,1,FALSE,FALSE
full,5,4,6,z_het_jk_3var,yield_3m,vendas_varejo,-1,ext,24,-2.4256592967439428,-0.28786763668960375,-0.6588847989216906,-0.815275169649229,0,-2.4256592967439428,-1,TRUE,FALSE
full,5,4,6,z_het_jk_3var,yield_3m,cambio_usd,-1,soft,0,0.4393470129533292,0.23601636813599355,0.08143091550861162,-0.08515380698577736,1,0.45878137374346417,1,FALSE,FALSE
full,5,4,6,z_het_jk_3var,yield_3m,cds_5y,-1,soft,0,6534.258722915164,4283.578324285728,2243.608268066285,-623.215614970925,1,6873.9441796921255,1,FALSE,FALSE
full,5,4,6,z_het_jk_3var,yield_3m,embi_perc,-1,soft,0,0.4868310137460113,0.3359766264791598,0.17625892955116182,-0.06170908041905761,1,0.529424150637579,1,FALSE,FALSE
full,5,4,6,z_het_jk_3var,yield_6m,yield_6m,1,hard,0,0.005,0.00601291128774413,0.00455206476301866,0.0012077592948501151,6,0.00601291128774413,1,TRUE,TRUE
full,5,4,6,z_het_jk_3var,yield_6m,yield_2y,1,hard,0,0.00860070657421679,0.008294689403904067,0.005174271415604253,4.118791400842926e-6,1,0.009160727233020567,1,TRUE,FALSE
full,5,4,6,z_het_jk_3var,yield_6m,yield_5y,1,hard,0,0.00946294516595985,0.007791763022630518,0.004514768234056603,-4.599916319781681e-4,1,0.009971399194484299,1,TRUE,FALSE
full,5,4,6,z_het_jk_3var,yield_6m,asset_ibov,-1,hard,0,0.005858681902290265,0.006699595706277699,0.007747077201033624,0.0033323724977270047,2,0.044627283006034836,1,FALSE,FALSE
full,5,4,6,z_het_jk_3var,yield_6m,price_ipca,-1,ext,24,-0.3387922765149737,0.09610420732390569,0.0668873154212945,-0.08908413172915373,0,-0.3387922765149737,-1,TRUE,FALSE
full,5,4,6,z_het_jk_3var,yield_6m,pib,-1,ext,24,0.07368617906444719,0.13652463120574776,0.14251976442427594,0.17748503900725243,17,0.23950314703240494,1,FALSE,FALSE
full,5,4,6,z_het_jk_3var,yield_6m,vendas_varejo,-1,ext,24,-1.617746737244979,-0.19198777447358445,-0.43943052311867953,-0.5437320679896429,0,-1.617746737244979,-1,TRUE,FALSE
full,5,4,6,z_het_jk_3var,yield_6m,cambio_usd,-1,soft,0,0.29301402619800987,0.15740656983482315,0.054308780318720155,-0.056791691067309844,1,0.30597539872088875,1,FALSE,FALSE
full,5,4,6,z_het_jk_3var,yield_6m,cds_5y,-1,soft,0,4357.8979716978865,2856.850039553625,1496.3313109109058,-415.64164805531016,1,4584.444643000054,1,FALSE,FALSE
full,5,4,6,z_het_jk_3var,yield_6m,embi_perc,-1,soft,0,0.3246825657397394,0.22407313838626508,0.11755249740738212,-0.04115568235008261,1,0.3530892378259043,1,FALSE,FALSE
full,5,4,6,z_het_jk_3var,yield_1y,yield_6m,1,hard,0,0.0036427554530733485,0.004380713076455244,0.003316411747645853,8.799143514630557e-4,6,0.004380713076455244,1,TRUE,FALSE
full,5,4,6,z_het_jk_3var,yield_1y,yield_2y,1,hard,0,0.006266054154702402,0.006043105011524253,0.003769721082974789,3.0007499670984367e-6,1,0.006674057816440639,1,TRUE,FALSE
full,5,4,6,z_het_jk_3var,yield_1y,yield_5y,1,hard,0,0.0068942390210868666,0.00567669744794852,0.0032892393207944043,-3.351274051513161e-4,1,0.0072646737580957755,1,TRUE,FALSE
full,5,4,6,z_het_jk_3var,yield_1y,asset_ibov,-1,hard,0,0.004268349089478001,0.004880997758485976,0.00564414154388909,0.00242780361755334,2,0.032513255705216196,1,FALSE,FALSE
full,5,4,6,z_het_jk_3var,yield_1y,price_ipca,-1,ext,24,-0.2468274825468108,0.07001682505848981,0.04873082659847152,-0.06490234132773585,0,-0.2468274825468108,-1,TRUE,FALSE
full,5,4,6,z_het_jk_3var,yield_1y,pib,-1,ext,24,0.05367877883633021,0.09944674898829664,0.10381285709042398,0.12927579332198125,17,0.17443361590490092,1,FALSE,FALSE
full,5,4,6,z_het_jk_3var,yield_1y,vendas_varejo,-1,ext,24,-1.178611149758153,-0.13987290247741319,-0.3201475868674888,-0.3961365911360241,0,-1.178611149758153,-1,TRUE,FALSE
full,5,4,6,z_het_jk_3var,yield_1y,cambio_usd,-1,soft,0,0.2134756883519555,0.11467872812307457,0.03956672113115608,-0.041375648464939976,1,0.2229187104393619,1,FALSE,FALSE
full,5,4,6,z_het_jk_3var,yield_1y,cds_5y,-1,soft,0,3174.951320067952,2081.3612120393555,1090.153808485019,-302.81617599557495,1,3340.00214452027,1,FALSE,FALSE
full,5,4,6,z_het_jk_3var,yield_1y,embi_perc,-1,soft,0,0.23654783737325635,0.16324872934876525,0.08564300019062637,-0.02998401726114359,1,0.25724354930236504,1,FALSE,FALSE
full,5,4,6,z_het_jk_3var,yield_2y,yield_6m,1,hard,0,0.00290673792720066,0.0034955914585957644,0.0026463318587480046,7.021279498539909e-4,6,0.0034955914585957644,1,TRUE,FALSE
full,5,4,6,z_het_jk_3var,yield_2y,yield_2y,1,hard,0,0.005,0.0048220976569354765,0.003008050193873426,2.3944494358116136e-6,1,0.005325566657792168,1,TRUE,TRUE
full,5,4,6,z_het_jk_3var,yield_2y,yield_5y,1,hard,0,0.0055012603233831284,0.004529722619527957,0.002624649611690615,-2.674150245731738e-4,1,0.005796848845173125,1,TRUE,FALSE
full,5,4,6,z_het_jk_3var,yield_2y,asset_ibov,-1,hard,0,0.003405930577758245,0.003894793787269616,0.004503744625039194,0.0019372667053406958,2,0.025943963220311787,1,FALSE,FALSE
full,5,4,6,z_het_jk_3var,yield_2y,price_ipca,-1,ext,24,-0.1969560719177455,0.05586994887839043,0.038884779316742064,-0.051788844881774175,0,-0.1969560719177455,-1,TRUE,FALSE
full,5,4,6,z_het_jk_3var,yield_2y,pib,-1,ext,24,0.04283067716626121,0.07934559732794,0.08282881977808021,0.10314219712010964,17,0.13916485091685082,1,FALSE,FALSE
full,5,4,6,z_het_jk_3var,yield_2y,vendas_varejo,-1,ext,24,-0.9404731595510203,-0.11161162912424293,-0.25546187358373845,-0.3160973248521486,0,-0.9404731595510203,-1,TRUE,FALSE
full,5,4,6,z_het_jk_3var,yield_2y,cambio_usd,-1,soft,0,0.1703429966303046,0.09150792930588794,0.031572278306486526,-0.03301571247504249,1,0.17787805925047032,1,FALSE,FALSE
full,5,4,6,z_het_jk_3var,yield_2y,cds_5y,-1,soft,0,2533.4534634410147,1660.8228724590454,869.8885946165226,-241.63226850531169,1,2665.15582379203,1,FALSE,FALSE
full,5,4,6,z_het_jk_3var,yield_2y,embi_perc,-1,soft,0,0.18875342562730446,0.13026437796284776,0.06833886053023897,-0.023925756561361578,1,0.20526757585498598,1,FALSE,FALSE
full,5,4,6,z_het_jk_3var,juros_selic,yield_6m,1,hard,0,0.02809546937032832,0.03378711298226332,0.02557847922422832,0.006786512855038148,6,0.03378711298226332,1,TRUE,FALSE
full,5,4,6,z_het_jk_3var,juros_selic,yield_2y,1,hard,0,0.048328177623817845,0.046608638416754715,0.029074716814174926,2.3143875529030818e-5,1,0.05147498627705236,1,TRUE,FALSE
full,5,4,6,z_het_jk_3var,juros_selic,yield_5y,1,hard,0,0.05317317721266429,0.043782647868634506,0.02536890652681371,-0.002584736161369992,1,0.05603022812959003,1,TRUE,FALSE
full,5,4,6,z_het_jk_3var,juros_selic,asset_ibov,-1,hard,0,0.0329204835872586,0.037645657191861644,0.04353155404224181,0.018724913888082707,2,0.25076489255540507,1,FALSE,FALSE
full,5,4,6,z_het_jk_3var,juros_selic,price_ipca,-1,ext,24,-1.903705605546049,0.540018562645695,0.37584610433649374,-0.5005720988757465,0,-1.903705605546049,-1,TRUE,FALSE
full,5,4,6,z_het_jk_3var,juros_selic,pib,-1,ext,24,0.41475482058568325,0.7695675906453481,0.8034724585631592,1.0014019121997508,17,1.3532563654166774,1,FALSE,FALSE
full,5,4,6,z_het_jk_3var,juros_selic,vendas_varejo,-1,ext,24,-9.090270781042976,-1.0787973274400187,-2.469201360533642,-3.055281532373658,0,-9.090270781042976,-1,TRUE,FALSE
full,5,4,6,z_het_jk_3var,juros_selic,cambio_usd,-1,soft,0,1.6464733196245531,0.8844822922965438,0.30516613479689836,-0.3191178433741504,1,1.719304488567345,1,FALSE,FALSE
full,5,4,6,z_het_jk_3var,juros_selic,cds_5y,-1,soft,0,24487.437796570775,16052.908556380024,8408.026102712116,-2335.52943839415,1,25760.42480947476,1,FALSE,FALSE
full,5,4,6,z_het_jk_3var,juros_selic,embi_perc,-1,soft,0,1.8244218161640922,1.25908799924893,0.6605385180629407,-0.23125764257634154,1,1.984041573266053,1,FALSE,FALSE
full,6,5,6,z_bruto,yield_3m,yield_6m,1,hard,0,0.007929922669154203,0.007820152376873923,9.003303618291098e-5,-0.007118022991990422,3,0.009309038920972557,1,TRUE,FALSE
full,6,5,6,z_bruto,yield_3m,yield_2y,1,hard,0,0.014059128081563137,0.012889862178912461,0.0017573210829745312,-0.00713477691968465,1,0.016438533823119172,1,TRUE,FALSE
full,6,5,6,z_bruto,yield_3m,yield_5y,1,hard,0,0.015351439322656726,0.013149893455991038,0.0026120040768564225,-0.006023755321042783,1,0.017376791932173067,1,TRUE,FALSE
full,6,5,6,z_bruto,yield_3m,asset_ibov,-1,hard,0,-0.014971174395620263,0.015360650085215427,0.025467394564597724,0.01300978900525088,2,0.05471202282853299,-1,TRUE,FALSE
full,6,5,6,z_bruto,yield_3m,price_ipca,-1,ext,24,0.06954622902722592,0.15733437354006916,0.010450986682893378,-0.008685590762193577,5,0.2823306764162267,-1,TRUE,FALSE
full,6,5,6,z_bruto,yield_3m,pib,-1,ext,24,-0.27345886859116986,-0.16987338995324563,-0.4584136066978495,-0.45363650147746126,12,-0.4584136066978495,-1,TRUE,FALSE
full,6,5,6,z_bruto,yield_3m,vendas_varejo,-1,ext,24,-2.564247435967078,-1.490374082811311,-1.7093528266074283,-0.3464775641221265,0,-2.564247435967078,-1,TRUE,FALSE
full,6,5,6,z_bruto,yield_3m,cambio_usd,-1,soft,0,0.3578562870823589,0.3007196141343338,0.09745682731002583,-0.08592802370591236,1,0.4472130867827918,1,FALSE,FALSE
full,6,5,6,z_bruto,yield_3m,cds_5y,-1,soft,0,6663.616208111591,5067.519069693196,1329.5530773776748,-2684.7938455655867,1,7079.08297581488,1,FALSE,FALSE
full,6,5,6,z_bruto,yield_3m,embi_perc,-1,soft,0,0.5113804108064598,0.3650554124272548,0.07667053611818198,-0.2894588423771846,1,0.515095459354462,1,FALSE,FALSE
full,6,5,6,z_bruto,yield_6m,yield_6m,1,hard,0,0.005,0.004930787287051825,5.676791561481507e-5,-0.004488078439704143,3,0.005869564754510682,1,TRUE,TRUE
full,6,5,6,z_bruto,yield_6m,yield_2y,1,hard,0,0.008864606042282295,0.008127356795704591,0.001108031664552137,-0.004498642179347782,1,0.01036487649940254,1,TRUE,FALSE
full,6,5,6,z_bruto,yield_6m,yield_5y,1,hard,0,0.009679438226031335,0.008291312541509053,0.0016469290974403762,-0.0037981173161208584,1,0.010956469979061257,1,TRUE,FALSE
full,6,5,6,z_bruto,yield_6m,asset_ibov,-1,hard,0,-0.009439672377799538,0.00968524582526211,0.016057782419279285,0.008202973438729945,2,0.03449719821439855,-1,TRUE,FALSE
full,6,5,6,z_bruto,yield_6m,price_ipca,-1,ext,24,0.043850508970123186,0.09920296836693508,0.00658958928032527,-0.005476466243472191,5,0.17801603382239525,-1,TRUE,FALSE
full,6,5,6,z_bruto,yield_6m,pib,-1,ext,24,-0.17250936715673681,-0.10714274800028845,-0.2892856937884769,-0.28626852727735574,12,-0.2892856937884769,-1,TRUE,FALSE
full,6,5,6,z_bruto,yield_6m,vendas_varejo,-1,ext,24,-1.6168174287130705,-0.9397153950873727,-1.077786567362419,-0.21846213297252834,0,-1.6168174287130705,-1,TRUE,FALSE
full,6,5,6,z_bruto,yield_6m,cambio_usd,-1,soft,0,0.2256366814737977,0.18961068517355933,0.061448787949164495,-0.05417961012416615,1,0.2819782143162381,1,FALSE,FALSE
full,6,5,6,z_bruto,yield_6m,cds_5y,-1,soft,0,4201.56443267203,3195.188201144017,838.3140245171415,-1692.8247333412799,1,4463.525857163199,1,FALSE,FALSE
full,6,5,6,z_bruto,yield_6m,embi_perc,-1,soft,0,0.3224371990382871,0.23017589682636289,0.048342549679844214,-0.1825105076390726,1,0.32477962323521714,1,FALSE,FALSE
full,6,5,6,z_bruto,yield_1y,yield_6m,1,hard,0,0.0035326233966338884,0.003483722906812842,4.0107933375806794e-5,-0.0031709381804053945,3,0.004146992355968417,1,TRUE,FALSE
