tag,instrument,r,q,sample,var,theory_sign,h0,share_correct,verdict
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,spread_icc_fisica,1,0.03322399496235371,0.46153846153846156,incoerente
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,ibc_br,-1,-0.1601820224230918,0.7727272727272727,parcial
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,trab_tx_desemprego,1,0.027959069930004965,0.8387096774193549,coerente
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,-1,-0.4082297696109863,0.8378378378378378,coerente
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,-1,-0.14540229426765947,0.7837837837837838,parcial
z_bruto_r6q5_full,z_bruto,6,5,full,asset_ibov,-1,-0.009439672377799538,0.14285714285714285,incoerente
z_bruto_r6q5_full,z_bruto,6,5,full,cambio_usd,-1,0.2256366814737977,0,soft_depreciacao_fiscal_dom
z_bruto_r6q5_full,z_bruto,6,5,full,embi_perc,-1,0.3224371990382871,0,soft_risco_abre_fiscal_dom
z_bruto_r6q5_full,z_bruto,6,5,full,credit_outstanding,-1,0.3088318753575514,0.8709677419354839,coerente_forte
z_bruto_r6q5_full,z_bruto,6,5,full,credito_pessoa_fisica,-1,5.534654194727651e-4,0.9354838709677419,coerente
z_bruto_r6q5_full,z_bruto,6,5,full,spread_icc_juridica,1,-0.028901520367907985,0.15384615384615385,incoerente
z_bruto_r6q5_full,z_bruto,6,5,full,spread_icc_fisica,1,0.011924272896033313,0.46153846153846156,incoerente
z_bruto_r6q5_full,z_bruto,6,5,full,ibc_br,-1,-1.1093549854037916,1,coerente_forte
z_bruto_r6q5_full,z_bruto,6,5,full,trab_tx_desemprego,1,-0.0141180425563053,0.9354838709677419,coerente
z_bruto_r6q5_full,z_bruto,6,5,full,price_ipca,-1,0.043850508970123186,0.5135135135135135,parcial
z_bruto_r6q5_full,z_bruto,6,5,full,price_core_ipca_ex0,-1,0.08531459420613156,0,incoerente
z_bruto_r6q5_pre_covid,z_bruto,6,5,pre_covid,asset_ibov,-1,-0.10895533843918832,0.42857142857142855,incoerente
z_bruto_r6q5_pre_covid,z_bruto,6,5,pre_covid,cambio_usd,-1,0.03520086995480876,0.5714285714285714,soft_depreciacao_fiscal_dom
z_bruto_r6q5_pre_covid,z_bruto,6,5,pre_covid,embi_perc,-1,0.33850748700313055,0,soft_risco_abre_fiscal_dom
z_bruto_r6q5_pre_covid,z_bruto,6,5,pre_covid,credit_outstanding,-1,-0.00560837198549935,1,coerente
z_bruto_r6q5_pre_covid,z_bruto,6,5,pre_covid,credito_pessoa_fisica,-1,0.13173631557452659,1,coerente
z_bruto_r6q5_pre_covid,z_bruto,6,5,pre_covid,spread_icc_juridica,1,-0.019723839252263283,0.8461538461538461,coerente
z_bruto_r6q5_pre_covid,z_bruto,6,5,pre_covid,spread_icc_fisica,1,0.06657276908302506,1,coerente
z_bruto_r6q5_pre_covid,z_bruto,6,5,pre_covid,ibc_br,-1,-0.5131573276146247,1,coerente
z_bruto_r6q5_pre_covid,z_bruto,6,5,pre_covid,trab_tx_desemprego,1,0.09179700196010289,1,coerente
z_bruto_r6q5_pre_covid,z_bruto,6,5,pre_covid,price_ipca,-1,-0.19055052617359305,1,coerente
z_bruto_r6q5_pre_covid,z_bruto,6,5,pre_covid,price_core_ipca_ex0,-1,-0.09453450953000302,0.8108108108108109,coerente
z_bruto_r7q6_full,z_bruto,7,6,full,asset_ibov,-1,-0.024873166017515907,0.2857142857142857,incoerente
z_bruto_r7q6_full,z_bruto,7,6,full,cambio_usd,-1,0.19347659034128506,0,soft_depreciacao_fiscal_dom
z_bruto_r7q6_full,z_bruto,7,6,full,embi_perc,-1,0.27783328973025173,0,soft_risco_abre_fiscal_dom
z_bruto_r7q6_full,z_bruto,7,6,full,credit_outstanding,-1,0.038461875909323595,1,coerente_forte
z_bruto_r7q6_full,z_bruto,7,6,full,credito_pessoa_fisica,-1,-0.10251166898948005,1,coerente_forte
z_bruto_r7q6_full,z_bruto,7,6,full,spread_icc_juridica,1,-0.019220030267580377,0.46153846153846156,incoerente
z_bruto_r7q6_full,z_bruto,7,6,full,spread_icc_fisica,1,-0.0010436208468773975,0.6923076923076923,parcial
z_bruto_r7q6_full,z_bruto,7,6,full,ibc_br,-1,-0.882663879965222,1,coerente_forte
z_bruto_r7q6_full,z_bruto,7,6,full,trab_tx_desemprego,1,0.0017021865292555227,1,coerente_forte
z_bruto_r7q6_full,z_bruto,7,6,full,price_ipca,-1,-0.08740913325153155,0.4864864864864865,incoerente
z_bruto_r7q6_full,z_bruto,7,6,full,price_core_ipca_ex0,-1,0.03232312632120996,0,incoerente
z_bruto_r7q6_pre_covid,z_bruto,7,6,pre_covid,asset_ibov,-1,-0.002503203580197592,0.2857142857142857,incoerente
z_bruto_r7q6_pre_covid,z_bruto,7,6,pre_covid,cambio_usd,-1,0.013872516925081577,0.7142857142857143,soft_depreciacao_fiscal_dom
z_bruto_r7q6_pre_covid,z_bruto,7,6,pre_covid,embi_perc,-1,0.19586923682358556,0.5714285714285714,soft_risco_abre_fiscal_dom
z_bruto_r7q6_pre_covid,z_bruto,7,6,pre_covid,credit_outstanding,-1,-0.026883367511676415,0.7096774193548387,parcial
z_bruto_r7q6_pre_covid,z_bruto,7,6,pre_covid,credito_pessoa_fisica,-1,0.13748126602883826,0.5806451612903226,parcial
z_bruto_r7q6_pre_covid,z_bruto,7,6,pre_covid,spread_icc_juridica,1,0.017436790693818358,0.46153846153846156,incoerente
z_bruto_r7q6_pre_covid,z_bruto,7,6,pre_covid,spread_icc_fisica,1,0.06031616643685796,0.46153846153846156,incoerente
z_bruto_r7q6_pre_covid,z_bruto,7,6,pre_covid,ibc_br,-1,-0.7031088440825536,0.7272727272727273,parcial
z_bruto_r7q6_pre_covid,z_bruto,7,6,pre_covid,trab_tx_desemprego,1,0.022879013738037655,0.8064516129032258,coerente
z_bruto_r7q6_pre_covid,z_bruto,7,6,pre_covid,price_ipca,-1,-0.16440178940438252,1,coerente
z_bruto_r7q6_pre_covid,z_bruto,7,6,pre_covid,price_core_ipca_ex0,-1,0.014894823396012705,0.8648648648648649,coerente
z_bruto_r8q8_full,z_bruto,8,8,full,asset_ibov,-1,-0.017572313707486135,0.2857142857142857,incoerente
z_bruto_r8q8_full,z_bruto,8,8,full,cambio_usd,-1,0.14800709710683213,0,soft_depreciacao_fiscal_dom
z_bruto_r8q8_full,z_bruto,8,8,full,embi_perc,-1,0.23785217160830008,0,soft_risco_abre_fiscal_dom
z_bruto_r8q8_full,z_bruto,8,8,full,credit_outstanding,-1,0.15227226431993035,0.7741935483870968,parcial
z_bruto_r8q8_full,z_bruto,8,8,full,credito_pessoa_fisica,-1,0.034160380893921705,0.7741935483870968,parcial
z_bruto_r8q8_full,z_bruto,8,8,full,spread_icc_juridica,1,-0.0021174030622373246,0.7692307692307693,parcial
z_bruto_r8q8_full,z_bruto,8,8,full,spread_icc_fisica,1,0.02985622305696092,1,coerente
z_bruto_r8q8_full,z_bruto,8,8,full,ibc_br,-1,-0.735645288895875,1,coerente_forte
z_bruto_r8q8_full,z_bruto,8,8,full,trab_tx_desemprego,1,-0.05783928735721716,0.7096774193548387,parcial
z_bruto_r8q8_full,z_bruto,8,8,full,price_ipca,-1,-0.06979506462057655,0.43243243243243246,incoerente
z_bruto_r8q8_full,z_bruto,8,8,full,price_core_ipca_ex0,-1,0.030805219503993723,0.3783783783783784,incoerente
z_bruto_r8q8_pre_covid,z_bruto,8,8,pre_covid,asset_ibov,-1,0.08077884406494269,0.14285714285714285,incoerente
z_bruto_r8q8_pre_covid,z_bruto,8,8,pre_covid,cambio_usd,-1,-0.053057278533462704,1,soft_apreciacao_standard
z_bruto_r8q8_pre_covid,z_bruto,8,8,pre_covid,embi_perc,-1,0.024189720679578145,0.5714285714285714,soft_risco_abre_fiscal_dom
z_bruto_r8q8_pre_covid,z_bruto,8,8,pre_covid,credit_outstanding,-1,-0.14521910067873955,0.8064516129032258,coerente
z_bruto_r8q8_pre_covid,z_bruto,8,8,pre_covid,credito_pessoa_fisica,-1,0.23388724670092564,0.5806451612903226,parcial
z_bruto_r8q8_pre_covid,z_bruto,8,8,pre_covid,spread_icc_juridica,1,0.030420295718586825,0.15384615384615385,incoerente
z_bruto_r8q8_pre_covid,z_bruto,8,8,pre_covid,spread_icc_fisica,1,0.07072257236732218,0.9230769230769231,coerente
z_bruto_r8q8_pre_covid,z_bruto,8,8,pre_covid,ibc_br,-1,-0.33116559391797495,1,coerente
z_bruto_r8q8_pre_covid,z_bruto,8,8,pre_covid,trab_tx_desemprego,1,0.041098865452946824,1,coerente
z_bruto_r8q8_pre_covid,z_bruto,8,8,pre_covid,price_ipca,-1,-0.23964573258080019,0.8648648648648649,coerente
z_bruto_r8q8_pre_covid,z_bruto,8,8,pre_covid,price_core_ipca_ex0,-1,-0.0423068759427919,0.8378378378378378,coerente
z_jk_r6q5_full,z_jk,6,5,full,asset_ibov,-1,-0.0751407193864746,0.42857142857142855,incoerente
z_jk_r6q5_full,z_jk,6,5,full,cambio_usd,-1,0.2335806167715691,0,soft_depreciacao_fiscal_dom
z_jk_r6q5_full,z_jk,6,5,full,embi_perc,-1,0.414174476720333,0,soft_risco_abre_fiscal_dom
z_jk_r6q5_full,z_jk,6,5,full,credit_outstanding,-1,0.39078936105132467,0.8387096774193549,coerente
z_jk_r6q5_full,z_jk,6,5,full,credito_pessoa_fisica,-1,0.024984352363399687,0.967741935483871,coerente
z_jk_r6q5_full,z_jk,6,5,full,spread_icc_juridica,1,-0.02869972432669049,0.07692307692307693,incoerente
z_jk_r6q5_full,z_jk,6,5,full,spread_icc_fisica,1,-0.0012498602627435869,0.23076923076923078,incoerente
z_jk_r6q5_full,z_jk,6,5,full,ibc_br,-1,-0.8222677454470504,1,coerente_forte
z_jk_r6q5_full,z_jk,6,5,full,trab_tx_desemprego,1,-5.641119896336019e-4,1,coerente
z_jk_r6q5_full,z_jk,6,5,full,price_ipca,-1,0.09355212045164624,0.5945945945945946,parcial
z_jk_r6q5_full,z_jk,6,5,full,price_core_ipca_ex0,-1,0.06136605195617545,0,incoerente
z_jk_r6q5_pre_covid,z_jk,6,5,pre_covid,asset_ibov,-1,-0.14232978378062888,0.42857142857142855,incoerente
z_jk_r6q5_pre_covid,z_jk,6,5,pre_covid,cambio_usd,-1,0.07044080233602791,0.42857142857142855,soft_depreciacao_fiscal_dom
z_jk_r6q5_pre_covid,z_jk,6,5,pre_covid,embi_perc,-1,0.4210939329958939,0,soft_risco_abre_fiscal_dom
z_jk_r6q5_pre_covid,z_jk,6,5,pre_covid,credit_outstanding,-1,0.12925313815763673,1,coerente
z_jk_r6q5_pre_covid,z_jk,6,5,pre_covid,credito_pessoa_fisica,-1,0.13664858023096915,1,coerente
z_jk_r6q5_pre_covid,z_jk,6,5,pre_covid,spread_icc_juridica,1,-0.03401016681262602,0.8461538461538461,coerente
z_jk_r6q5_pre_covid,z_jk,6,5,pre_covid,spread_icc_fisica,1,0.044619784472096455,1,coerente
z_jk_r6q5_pre_covid,z_jk,6,5,pre_covid,ibc_br,-1,-0.6188695930412992,1,coerente_forte
z_jk_r6q5_pre_covid,z_jk,6,5,pre_covid,trab_tx_desemprego,1,0.0585344445208401,1,coerente
z_jk_r6q5_pre_covid,z_jk,6,5,pre_covid,price_ipca,-1,-0.09407094472832023,1,coerente
z_jk_r6q5_pre_covid,z_jk,6,5,pre_covid,price_core_ipca_ex0,-1,-0.05894971627196695,0.8918918918918919,coerente
z_jk_r7q6_full,z_jk,7,6,full,asset_ibov,-1,-0.08159895848673615,0.2857142857142857,incoerente
z_jk_r7q6_full,z_jk,7,6,full,cambio_usd,-1,0.2361600975574682,0,soft_depreciacao_fiscal_dom
z_jk_r7q6_full,z_jk,7,6,full,embi_perc,-1,0.4180049148629986,0,soft_risco_abre_fiscal_dom
z_jk_r7q6_full,z_jk,7,6,full,credit_outstanding,-1,0.3053984875099891,0.8709677419354839,coerente
z_jk_r7q6_full,z_jk,7,6,full,credito_pessoa_fisica,-1,-0.0276203599011704,1,coerente
z_jk_r7q6_full,z_jk,7,6,full,spread_icc_juridica,1,-0.020856485358911145,0.15384615384615385,incoerente
z_jk_r7q6_full,z_jk,7,6,full,spread_icc_fisica,1,0.009781906106711114,0.38461538461538464,incoerente
z_jk_r7q6_full,z_jk,7,6,full,ibc_br,-1,-0.8999645510292849,1,coerente_forte
z_jk_r7q6_full,z_jk,7,6,full,trab_tx_desemprego,1,0.0014587050597566647,1,coerente
z_jk_r7q6_full,z_jk,7,6,full,price_ipca,-1,-0.009507655319286582,0.5675675675675675,parcial
z_jk_r7q6_full,z_jk,7,6,full,price_core_ipca_ex0,-1,0.034550859815155203,0,incoerente
z_jk_r7q6_pre_covid,z_jk,7,6,pre_covid,asset_ibov,-1,-0.1006407741230653,0.2857142857142857,incoerente
z_jk_r7q6_pre_covid,z_jk,7,6,pre_covid,cambio_usd,-1,0.13595478082222803,0.42857142857142855,soft_depreciacao_fiscal_dom
z_jk_r7q6_pre_covid,z_jk,7,6,pre_covid,embi_perc,-1,0.4877847990034645,0.7142857142857143,soft_risco_abre_fiscal_dom
z_jk_r7q6_pre_covid,z_jk,7,6,pre_covid,credit_outstanding,-1,0.08159065855781744,0,incoerente
z_jk_r7q6_pre_covid,z_jk,7,6,pre_covid,credito_pessoa_fisica,-1,-0.10713639822181875,0.06451612903225806,incoerente
z_jk_r7q6_pre_covid,z_jk,7,6,pre_covid,spread_icc_juridica,1,0.024183329638492023,0.46153846153846156,incoerente
z_jk_r7q6_pre_covid,z_jk,7,6,pre_covid,spread_icc_fisica,1,0.08293472165582907,0.46153846153846156,incoerente
z_jk_r7q6_pre_covid,z_jk,7,6,pre_covid,ibc_br,-1,-1.3626040149913416,0.13636363636363635,incoerente
z_jk_r7q6_pre_covid,z_jk,7,6,pre_covid,trab_tx_desemprego,1,-0.027187853906911696,0,incoerente
z_jk_r7q6_pre_covid,z_jk,7,6,pre_covid,price_ipca,-1,0.1025099037637174,0.40540540540540543,incoerente
z_jk_r7q6_pre_covid,z_jk,7,6,pre_covid,price_core_ipca_ex0,-1,0.13784152370467712,0.35135135135135137,incoerente
z_jk_r8q8_full,z_jk,8,8,full,asset_ibov,-1,-0.07684940560270186,0.2857142857142857,incoerente
z_jk_r8q8_full,z_jk,8,8,full,cambio_usd,-1,0.2255960332256183,0,soft_depreciacao_fiscal_dom
z_jk_r8q8_full,z_jk,8,8,full,embi_perc,-1,0.41090509538719205,0,soft_risco_abre_fiscal_dom
z_jk_r8q8_full,z_jk,8,8,full,credit_outstanding,-1,0.3280309820835381,0.8064516129032258,coerente
z_jk_r8q8_full,z_jk,8,8,full,credito_pessoa_fisica,-1,0.006063789457400048,0.8387096774193549,coerente
z_jk_r8q8_full,z_jk,8,8,full,spread_icc_juridica,1,-0.009198444216667993,0.23076923076923078,incoerente
z_jk_r8q8_full,z_jk,8,8,full,spread_icc_fisica,1,0.034281505637318584,0.7692307692307693,parcial
z_jk_r8q8_full,z_jk,8,8,full,ibc_br,-1,-0.9111283412753878,1,coerente_forte
z_jk_r8q8_full,z_jk,8,8,full,trab_tx_desemprego,1,-0.022879182603156446,0.967741935483871,coerente
z_jk_r8q8_full,z_jk,8,8,full,price_ipca,-1,-7.363920222415853e-4,0.3783783783783784,incoerente
z_jk_r8q8_full,z_jk,8,8,full,price_core_ipca_ex0,-1,0.03987743136969791,0,incoerente
z_jk_r8q8_pre_covid,z_jk,8,8,pre_covid,asset_ibov,-1,0.012038237754399826,0.2857142857142857,incoerente
z_jk_r8q8_pre_covid,z_jk,8,8,pre_covid,cambio_usd,-1,-0.02656593648867907,1,soft_apreciacao_standard
z_jk_r8q8_pre_covid,z_jk,8,8,pre_covid,embi_perc,-1,0.15418935122092162,0.8571428571428571,soft_risco_abre_fiscal_dom
z_jk_r8q8_pre_covid,z_jk,8,8,pre_covid,credit_outstanding,-1,-0.17194498729633523,0.6129032258064516,parcial
z_jk_r8q8_pre_covid,z_jk,8,8,pre_covid,credito_pessoa_fisica,-1,0.06628678687166101,0.41935483870967744,incoerente
z_jk_r8q8_pre_covid,z_jk,8,8,pre_covid,spread_icc_juridica,1,0.032770155200369945,0.46153846153846156,incoerente
z_jk_r8q8_pre_covid,z_jk,8,8,pre_covid,spread_icc_fisica,1,0.1260778229893768,0.46153846153846156,incoerente
z_jk_r8q8_pre_covid,z_jk,8,8,pre_covid,ibc_br,-1,-0.9609477350907463,0.7272727272727273,parcial
z_jk_r8q8_pre_covid,z_jk,8,8,pre_covid,trab_tx_desemprego,1,0.04541612804258138,0.7741935483870968,parcial
z_jk_r8q8_pre_covid,z_jk,8,8,pre_covid,price_ipca,-1,-0.08166975365486596,0.8648648648648649,coerente
z_jk_r8q8_pre_covid,z_jk,8,8,pre_covid,price_core_ipca_ex0,-1,-0.03730635440928673,0.7027027027027027,parcial
z_het_jk_3var_r6q5_full,z_het_jk_3var,6,5,full,asset_ibov,-1,0.020161984701033416,0,incoerente
z_het_jk_3var_r6q5_full,z_het_jk_3var,6,5,full,cambio_usd,-1,0.2214866440196324,0,soft_depreciacao_fiscal_dom
z_het_jk_3var_r6q5_full,z_het_jk_3var,6,5,full,embi_perc,-1,0.23272475705286347,0,soft_risco_abre_fiscal_dom
z_het_jk_3var_r6q5_full,z_het_jk_3var,6,5,full,credit_outstanding,-1,0.22309502695734285,0.9354838709677419,coerente
z_het_jk_3var_r6q5_full,z_het_jk_3var,6,5,full,credito_pessoa_fisica,-1,0.0036826750776652872,0.9354838709677419,coerente
z_het_jk_3var_r6q5_full,z_het_jk_3var,6,5,full,spread_icc_juridica,1,-0.02206837501892982,0.5384615384615384,parcial
z_het_jk_3var_r6q5_full,z_het_jk_3var,6,5,full,spread_icc_fisica,1,0.011810266021390164,0.8461538461538461,coerente
z_het_jk_3var_r6q5_full,z_het_jk_3var,6,5,full,ibc_br,-1,-0.8654194065848622,1,coerente
z_het_jk_3var_r6q5_full,z_het_jk_3var,6,5,full,trab_tx_desemprego,1,-0.01823533382551702,0.8387096774193549,coerente
z_het_jk_3var_r6q5_full,z_het_jk_3var,6,5,full,price_ipca,-1,-0.04199662283934107,0.3783783783783784,incoerente
z_het_jk_3var_r6q5_full,z_het_jk_3var,6,5,full,price_core_ipca_ex0,-1,0.07830765846437529,0,incoerente
z_het_jk_3var_r6q5_pre_covid,z_het_jk_3var,6,5,pre_covid,asset_ibov,-1,-0.09862955629423611,0.42857142857142855,incoerente
z_het_jk_3var_r6q5_pre_covid,z_het_jk_3var,6,5,pre_covid,cambio_usd,-1,0.055693226011253795,0.5714285714285714,soft_depreciacao_fiscal_dom
z_het_jk_3var_r6q5_pre_covid,z_het_jk_3var,6,5,pre_covid,embi_perc,-1,0.3147180819913299,0.14285714285714285,soft_risco_abre_fiscal_dom
z_het_jk_3var_r6q5_pre_covid,z_het_jk_3var,6,5,pre_covid,credit_outstanding,-1,0.06095779196326756,1,coerente
z_het_jk_3var_r6q5_pre_covid,z_het_jk_3var,6,5,pre_covid,credito_pessoa_fisica,-1,0.1894694402007291,0.967741935483871,coerente
z_het_jk_3var_r6q5_pre_covid,z_het_jk_3var,6,5,pre_covid,spread_icc_juridica,1,-0.027967241747770447,0.8461538461538461,coerente
z_het_jk_3var_r6q5_pre_covid,z_het_jk_3var,6,5,pre_covid,spread_icc_fisica,1,7.824122063616687e-5,1,coerente
z_het_jk_3var_r6q5_pre_covid,z_het_jk_3var,6,5,pre_covid,ibc_br,-1,-0.39326943248374047,1,coerente
z_het_jk_3var_r6q5_pre_covid,z_het_jk_3var,6,5,pre_covid,trab_tx_desemprego,1,0.04507494979743445,1,coerente
z_het_jk_3var_r6q5_pre_covid,z_het_jk_3var,6,5,pre_covid,price_ipca,-1,-0.3785393657455503,0.972972972972973,coerente
z_het_jk_3var_r6q5_pre_covid,z_het_jk_3var,6,5,pre_covid,price_core_ipca_ex0,-1,-0.1287412196803588,0.8108108108108109,coerente
z_het_jk_3var_r7q6_full,z_het_jk_3var,7,6,full,asset_ibov,-1,-0.004085450686980589,0.2857142857142857,incoerente
z_het_jk_3var_r7q6_full,z_het_jk_3var,7,6,full,cambio_usd,-1,0.1668584916301534,0,soft_depreciacao_fiscal_dom
z_het_jk_3var_r7q6_full,z_het_jk_3var,7,6,full,embi_perc,-1,0.192827100166711,0,soft_risco_abre_fiscal_dom
z_het_jk_3var_r7q6_full,z_het_jk_3var,7,6,full,credit_outstanding,-1,-0.1028063803013457,1,coerente_forte
z_het_jk_3var_r7q6_full,z_het_jk_3var,7,6,full,credito_pessoa_fisica,-1,-0.12085794906739888,1,coerente_forte
z_het_jk_3var_r7q6_full,z_het_jk_3var,7,6,full,spread_icc_juridica,1,-0.012384092005979147,0.7692307692307693,parcial
z_het_jk_3var_r7q6_full,z_het_jk_3var,7,6,full,spread_icc_fisica,1,-0.005420411718136853,0.7692307692307693,parcial
z_het_jk_3var_r7q6_full,z_het_jk_3var,7,6,full,ibc_br,-1,-0.684961017954943,1,coerente
z_het_jk_3var_r7q6_full,z_het_jk_3var,7,6,full,trab_tx_desemprego,1,-0.004138202290255581,0.8709677419354839,coerente_forte
z_het_jk_3var_r7q6_full,z_het_jk_3var,7,6,full,price_ipca,-1,-0.1749197511839453,0.4594594594594595,incoerente
z_het_jk_3var_r7q6_full,z_het_jk_3var,7,6,full,price_core_ipca_ex0,-1,0.011995462575449197,0,incoerente
z_het_jk_3var_r7q6_pre_covid,z_het_jk_3var,7,6,pre_covid,asset_ibov,-1,0.005596966921080653,0.2857142857142857,incoerente
z_het_jk_3var_r7q6_pre_covid,z_het_jk_3var,7,6,pre_covid,cambio_usd,-1,0.0899284861561832,0.42857142857142855,soft_depreciacao_fiscal_dom
z_het_jk_3var_r7q6_pre_covid,z_het_jk_3var,7,6,pre_covid,embi_perc,-1,0.24330381267314508,0.42857142857142855,soft_risco_abre_fiscal_dom
z_het_jk_3var_r7q6_pre_covid,z_het_jk_3var,7,6,pre_covid,credit_outstanding,-1,0.14191881072469492,0.7096774193548387,parcial
z_het_jk_3var_r7q6_pre_covid,z_het_jk_3var,7,6,pre_covid,credito_pessoa_fisica,-1,0.21005078715037317,0.5483870967741935,parcial
z_het_jk_3var_r7q6_pre_covid,z_het_jk_3var,7,6,pre_covid,spread_icc_juridica,1,0.0030683323623616906,0.3076923076923077,incoerente
z_het_jk_3var_r7q6_pre_covid,z_het_jk_3var,7,6,pre_covid,spread_icc_fisica,1,-0.03169552508242322,0.23076923076923078,incoerente
z_het_jk_3var_r7q6_pre_covid,z_het_jk_3var,7,6,pre_covid,ibc_br,-1,-0.5003591995745003,0.6818181818181818,parcial
z_het_jk_3var_r7q6_pre_covid,z_het_jk_3var,7,6,pre_covid,trab_tx_desemprego,1,-0.047055239114133424,0.7741935483870968,parcial
z_het_jk_3var_r7q6_pre_covid,z_het_jk_3var,7,6,pre_covid,price_ipca,-1,-0.2809569173580853,0.972972972972973,coerente
z_het_jk_3var_r7q6_pre_covid,z_het_jk_3var,7,6,pre_covid,price_core_ipca_ex0,-1,0.015334282466437548,0.8378378378378378,coerente
z_het_jk_3var_r8q8_full,z_het_jk_3var,8,8,full,asset_ibov,-1,-0.007183910841410635,0.2857142857142857,incoerente
z_het_jk_3var_r8q8_full,z_het_jk_3var,8,8,full,cambio_usd,-1,0.08903559639332252,0,soft_depreciacao_fiscal_dom
z_het_jk_3var_r8q8_full,z_het_jk_3var,8,8,full,embi_perc,-1,0.12423932263498555,0,soft_risco_abre_fiscal_dom
z_het_jk_3var_r8q8_full,z_het_jk_3var,8,8,full,credit_outstanding,-1,0.2173593101832516,0.6129032258064516,parcial
z_het_jk_3var_r8q8_full,z_het_jk_3var,8,8,full,credito_pessoa_fisica,-1,0.16174669097936967,0.5806451612903226,parcial
z_het_jk_3var_r8q8_full,z_het_jk_3var,8,8,full,spread_icc_juridica,1,-0.001664399291918198,0.8461538461538461,coerente
z_het_jk_3var_r8q8_full,z_het_jk_3var,8,8,full,spread_icc_fisica,1,0.012016006719415724,1,coerente_forte
z_het_jk_3var_r8q8_full,z_het_jk_3var,8,8,full,ibc_br,-1,-0.3428270081965599,0.5909090909090909,parcial
z_het_jk_3var_r8q8_full,z_het_jk_3var,8,8,full,trab_tx_desemprego,1,-0.08003909067290736,0.5161290322580645,parcial
z_het_jk_3var_r8q8_full,z_het_jk_3var,8,8,full,price_ipca,-1,-0.10204552736898564,0.4864864864864865,incoerente
z_het_jk_3var_r8q8_full,z_het_jk_3var,8,8,full,price_core_ipca_ex0,-1,0.028218805791856868,0.6216216216216216,parcial
z_het_jk_3var_r8q8_pre_covid,z_het_jk_3var,8,8,pre_covid,asset_ibov,-1,0.06328826694774001,0.2857142857142857,incoerente
z_het_jk_3var_r8q8_pre_covid,z_het_jk_3var,8,8,pre_covid,cambio_usd,-1,1.645360265549263e-4,0.7142857142857143,soft_depreciacao_fiscal_dom
z_het_jk_3var_r8q8_pre_covid,z_het_jk_3var,8,8,pre_covid,embi_perc,-1,0.06132013218712935,0.42857142857142855,soft_risco_abre_fiscal_dom
z_het_jk_3var_r8q8_pre_covid,z_het_jk_3var,8,8,pre_covid,credit_outstanding,-1,0.007536120258344603,0.8064516129032258,coerente
z_het_jk_3var_r8q8_pre_covid,z_het_jk_3var,8,8,pre_covid,credito_pessoa_fisica,-1,0.30314887459157447,0.5806451612903226,parcial
z_het_jk_3var_r8q8_pre_covid,z_het_jk_3var,8,8,pre_covid,spread_icc_juridica,1,0.007794064015217773,0.15384615384615385,incoerente
z_het_jk_3var_r8q8_pre_covid,z_het_jk_3var,8,8,pre_covid,spread_icc_fisica,1,-0.01155648567662983,0.7692307692307693,parcial
z_het_jk_3var_r8q8_pre_covid,z_het_jk_3var,8,8,pre_covid,ibc_br,-1,-0.28877991994553304,1,coerente
z_het_jk_3var_r8q8_pre_covid,z_het_jk_3var,8,8,pre_covid,trab_tx_desemprego,1,-0.006930321946169942,1,coerente
z_het_jk_3var_r8q8_pre_covid,z_het_jk_3var,8,8,pre_covid,price_ipca,-1,-0.3988937258378455,0.8378378378378378,coerente
z_het_jk_3var_r8q8_pre_covid,z_het_jk_3var,8,8,pre_covid,price_core_ipca_ex0,-1,-0.06924160583351338,0.7837837837837838,parcial
