tag,r,q,sample,mp_var,var,h,point,lo68,hi68,lo90,hi90,sign,sig68,sig90
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_ex1,24,-0.031837882201627324,-0.09908385850390511,0.006670827923021498,-0.1678445414812073,0.041402007782723904,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_ex1,25,-0.03178967760211455,-0.09882047670984646,0.0054640507799819426,-0.16549669374104065,0.04036202766711921,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_ex1,26,-0.03144338133676172,-0.09914208379713485,0.0069381327646480286,-0.1627174692103861,0.036952658898700814,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_ex1,27,-0.030866755045475917,-0.09548265183569336,0.006669648506910313,-0.16517106925181269,0.03686932964427154,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_ex1,28,-0.03051631956491274,-0.09282150022378997,0.007150262111583413,-0.16076943125067675,0.039955809982284686,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_ex1,29,-0.02982395808717435,-0.09066477132534947,0.006965142184755274,-0.1633517737334306,0.04183029708756897,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_ex1,30,-0.028771210501940658,-0.0860007052838603,0.007840347144785292,-0.1631527704751124,0.0439124486543924,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_ex1,31,-0.027875786883245008,-0.0833096714036481,0.008915701778951384,-0.15651946437982125,0.045284697355409693,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_ex1,32,-0.026628087072832818,-0.08158500438707895,0.010237296570723286,-0.15123884666521534,0.0472230861931629,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_ex1,33,-0.025023844507396795,-0.07948358337247094,0.01177762809488982,-0.1458598658214226,0.046717814203062716,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_ex1,34,-0.02342064767133009,-0.07620845285806084,0.012934582228598047,-0.13619031338462576,0.04557585648822435,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_ex1,35,-0.021549933650281905,-0.07077715448101177,0.014859094079442848,-0.12979173412724299,0.049187854147383574,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_ex1,36,-0.019383935594802507,-0.0670356539294543,0.01544159850032654,-0.12543769022229517,0.049591211825035196,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_ex1,37,-0.01711687874672736,-0.06438156272130002,0.017812405534031264,-0.12341850482946444,0.05356005614108955,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_ex1,38,-0.014710341416615478,-0.05896401123999063,0.020756101918336774,-0.1136901353286869,0.052759227252678544,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_ex1,39,-0.01211218485196111,-0.055632821686322526,0.02335997810578032,-0.10751442494260872,0.0548938427586285,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_ex1,40,-0.009425991843480792,-0.05169726378189135,0.02535141629434817,-0.10224067480134191,0.05708315306010876,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,0,0.06075952715680212,7.021397008047546e-4,0.10553825810538849,-0.042735368393489036,0.1486448711295325,1,TRUE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,1,0.056708180204998355,-9.4414885800014e-4,0.08508335865138367,-0.024326728287693836,0.11586613707314244,1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,2,0.07251348974598533,0.012998595461167838,0.09837979450932906,-0.01471504621844321,0.13864127618266456,1,TRUE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,3,0.07269260547102858,0.018838468055724998,0.10474869828383711,-0.013380918267994639,0.1415809755357681,1,TRUE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,4,0.06547051620540678,0.023749327597417373,0.11345389551598654,0.0019761878014721243,0.1535891514390083,1,TRUE,TRUE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,5,0.07289454317781707,0.029577077110225218,0.11583833365103258,0.007466684825664906,0.1595094324044254,1,TRUE,TRUE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,6,0.05018073103708448,0.011880149314075952,0.08986694482130934,-0.00832204360175799,0.12720833882636182,1,TRUE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,7,0.05048938384651228,0.013243978245057323,0.09177866817957608,-0.00710192970700838,0.1307229522580603,1,TRUE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,8,0.04260634357437316,0.004006118761215399,0.07880966116385382,-0.013699039349567775,0.11618622551090729,1,TRUE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,9,0.02102985744127714,-0.015038682231277047,0.05505721412523833,-0.03585198367171189,0.08403786475059676,1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,10,0.022102153173318265,-0.014179835554189118,0.05527459611372674,-0.03627070568801347,0.08976199538906247,1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,11,0.01528626546839788,-0.02277467292624386,0.047603421161956,-0.044655961309196905,0.07841440473235492,1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,12,0.0028960864474141426,-0.03249378731876905,0.03378004271983075,-0.05582022238903105,0.071431426610985,1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,13,0.002834455868816973,-0.03361430161641208,0.034417492313744615,-0.05663531640342439,0.07646442809100487,1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,14,-4.6925394384378914e-4,-0.0349193225912073,0.03433191040068038,-0.06099456800596582,0.07427246333709671,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,15,-0.005471945712438218,-0.042012258808581324,0.026335723761807983,-0.06916503371381344,0.06576186894215809,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,16,-0.0056029924117748185,-0.043558107847651,0.026924448113406486,-0.07052184253924493,0.07035837072701974,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,17,-0.004949900569787219,-0.04433199700712463,0.025758523858743082,-0.0716935240547618,0.06807132782736013,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,18,-0.006193457538817144,-0.047483788642581494,0.022029302025687786,-0.07114014747663101,0.061336507704507076,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,19,-0.005714488587419518,-0.047105757916201065,0.019689377003595916,-0.07216312326852994,0.05907915040533564,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,20,-0.004389687434878111,-0.045941742079723,0.01904808386008337,-0.07501293972996528,0.05439931379580493,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,21,-0.004191658195981253,-0.04612465139869614,0.01729916067338831,-0.0768761776199559,0.051291724186482715,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,22,-0.0034368813023011426,-0.04664674566305232,0.015888240784435095,-0.073843581492059,0.0498580395083178,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,23,-0.002491321602821817,-0.04720914002485297,0.014823383784981763,-0.07597837508849288,0.04492886528586381,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,24,-0.002040832998174332,-0.04700254997654935,0.013231145428478235,-0.07539002704178163,0.04234554406303163,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,25,-0.001631649775480083,-0.04675516950135881,0.012646592954818448,-0.07574005748957705,0.04415603024289369,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,26,-0.0012776284107440003,-0.04762650401061889,0.01304575977364153,-0.07242906759026205,0.044779195971928566,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,27,-9.312917759572155e-4,-0.04618778513270876,0.012310706293197162,-0.07264372777035373,0.042517496510172226,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,28,-8.596247198376912e-4,-0.04549968806614257,0.01255101306877554,-0.07103642984799907,0.0413342529874416,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,29,-7.142497978355508e-4,-0.045057473925533185,0.013608414055838023,-0.07324873467221976,0.0394540757196042,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,30,-4.209603613037539e-4,-0.04386414004610143,0.01546822842837955,-0.07281112370492013,0.04103123331884633,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,31,-2.977400455760814e-4,-0.04202655612052942,0.016403783679587534,-0.06915142285073546,0.04338624134240261,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,32,3.251740189610294e-5,-0.040717073175325164,0.017704302250693013,-0.07161204706022742,0.04558878961001746,1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,33,5.76090318749499e-4,-0.03923772006504883,0.019152742611547396,-0.06878175474143901,0.048403458414110756,1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,34,0.0011391235753875019,-0.038630290552636656,0.020794565984387916,-0.0695581770737743,0.050041239617338557,1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,35,0.001917075033805379,-0.03725379680226781,0.022794711475098203,-0.06796667743450852,0.05064822133230064,1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,36,0.002910140409186379,-0.03556955552326789,0.02455630362797043,-0.06815406656300295,0.05124152489953927,1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,37,0.004030818818429166,-0.03358200199498048,0.026159673652090727,-0.06707815364022747,0.05173810168278205,1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,38,0.005303913776988983,-0.031434569857732686,0.028879772994615877,-0.06442755817625391,0.055637324230843783,1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,39,0.006742563453860877,-0.029313104693883978,0.03102090170465751,-0.06036627988454958,0.057275727311843036,1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,price_core_ipca_dw,40,0.008290749050917432,-0.02786038291024933,0.032929626708271056,-0.05617715490150572,0.058509080202661656,1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,0,-0.012668088013256806,-0.38324093504560963,0.17065048796079196,-0.61858193305767,0.35801190288826984,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,1,0.06468449697407674,-0.4274632353025415,0.24195795322305272,-0.8448515932078694,0.39236401613492605,1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,2,0.1334814273291185,-0.4698960212496344,0.29791126254743455,-0.8291979220241609,0.49651211564332826,1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,3,0.17583166965844388,-0.4837677238819427,0.3254181232924893,-0.8257706582100222,0.557657832625171,1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,4,0.10595817404803753,-0.5838209393224183,0.26564050726068716,-1.0393019217142558,0.5258746855285794,1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,5,0.03656625276904357,-0.6262140069768942,0.22063501119643905,-1.039423219536976,0.45441556991021026,1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,6,0.08567881959768986,-0.5262546389189624,0.30110287637637884,-0.9035125663639828,0.541827762192981,1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,7,0.03519627692802896,-0.5620873763826504,0.2894722906395081,-0.9486568036497496,0.5438714048187243,1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,8,-0.031642759877104076,-0.6205303582075344,0.2808353470329916,-0.9749292130831327,0.5598885495239575,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,9,-0.02725211533722849,-0.5415138235038888,0.3002699969199158,-0.9816756679065475,0.6568845119231723,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,10,-0.06143486393502817,-0.5622209313809364,0.3209145989185958,-0.9523499057025857,0.6740866200882532,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,11,-0.1015232145895717,-0.5723203309567877,0.3200002055864257,-1.015036122588155,0.6729583520667193,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,12,-0.12166986954330605,-0.5491914281574788,0.3436653160628117,-1.0151809596983037,0.707037450097889,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,13,-0.1320113631170461,-0.5351853849652455,0.3726348041848591,-1.0230436612636575,0.7279762355084106,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,14,-0.14743702654236301,-0.516104312680663,0.3812781025706119,-1.0385648589553123,0.7413756505648849,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,15,-0.16439424026716276,-0.5157581016694431,0.3875192198386661,-1.0807898686544806,0.7527373926231635,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,16,-0.16750358143516886,-0.545611519648181,0.40208944630917764,-1.047542385237973,0.7451262666809105,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,17,-0.17634061000308954,-0.5590699798382919,0.40811506585768165,-1.0862525679409263,0.7393903717085865,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,18,-0.1845523536860072,-0.5927720794460797,0.4098832917573923,-1.1210297362622472,0.7857700099624958,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,19,-0.18770406336537926,-0.6154944028124194,0.40142859595330727,-1.1654172671498308,0.814376232651493,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,20,-0.19750163993503822,-0.6498320009283636,0.3902466635047502,-1.208561214078683,0.8036784844215966,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,21,-0.20657030080404315,-0.6884940859083858,0.3754083826590278,-1.220847201284518,0.7662750908767809,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,22,-0.21629232443070023,-0.7081716354663203,0.37189576764111376,-1.2359775058211422,0.7872119040002776,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,23,-0.23082526620984423,-0.7295661143345936,0.3416539123725465,-1.289788942871118,0.7738700803622477,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,24,-0.2468231443283453,-0.7922986647272757,0.3327748115423942,-1.3254381246292237,0.7489463158195905,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,25,-0.26415508895141215,-0.8156532597897687,0.31618412143106506,-1.3905407769314715,0.710865083826025,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,26,-0.2841582792723951,-0.8283723991622477,0.28840309812717296,-1.4394219125301377,0.6756684890256833,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,27,-0.30701210726434836,-0.8523625446700989,0.2694491337988835,-1.4811447828618909,0.6556578271557643,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,28,-0.3303630870236218,-0.8711487756114871,0.23278026538550045,-1.5101643695250018,0.6289036888297046,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,29,-0.35437226337639016,-0.911378019100904,0.20139709018550833,-1.5601311684888097,0.6161259174461596,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,30,-0.3800587291296509,-0.9566410089131795,0.18277900823447832,-1.6024666881085599,0.5839651603586099,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,31,-0.4053998133114911,-0.9737838291132812,0.16139463758656644,-1.6326847202912715,0.5665486007749077,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,32,-0.429978076280757,-1.0086700167391023,0.133359700024575,-1.6645968970024758,0.5371725871370231,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,33,-0.45416469997361375,-1.0715883299188098,0.11906482061939727,-1.6810662955438294,0.5180020482797164,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,34,-0.47709806684116396,-1.0762970849669449,0.10379893748108418,-1.6817245332136077,0.4855940227372421,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,35,-0.49816815412182525,-1.1042833046416276,0.09016278848743396,-1.7183053876523378,0.4439129289247695,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,36,-0.5172748134492977,-1.1040606116290577,0.07930491600274711,-1.7378644193909627,0.4036613521186003,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,37,-0.5342675791353946,-1.123805639942796,0.08161218006403907,-1.7586381015195485,0.3699454163419346,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,38,-0.5486697906113447,-1.1435331132257824,0.0692178286351759,-1.7824950728129652,0.3578253037408979,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,39,-0.560351228669631,-1.1391916453706696,0.05579056718749388,-1.771565557471404,0.3290209119778663,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,pib,40,-0.5693370060704028,-1.129333603055294,0.056942113046839785,-1.7598400937894412,0.3013204864530263,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,0,-0.5572155169091417,-1.5701782413748004,-0.3403338359855826,-2.2984872788650232,-0.10349293082916666,-1,TRUE,TRUE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,1,-0.3710651956152165,-1.5907630459985789,-0.21482680279397648,-2.414002778246165,0.07068976733300349,-1,TRUE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,2,0.038813948753142265,-1.0999401905321127,0.16403969930392645,-1.8653086828015009,0.5064749814034644,1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,3,-0.12048256123825128,-1.2788323366947105,0.06403589215909142,-1.965505610073319,0.3393283127574769,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,4,-0.3012623978523335,-1.1684628244028414,-0.007205860358229588,-1.9633684155586615,0.2736563293584874,-1,TRUE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,5,-0.44201974279707373,-1.1774706108509183,-0.0790387936930056,-1.925835549105464,0.24338755826569752,-1,TRUE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,6,-0.4532483824399007,-1.0938135937955147,-0.03900219300195748,-1.6747107324744326,0.3014772036703088,-1,TRUE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,7,-0.43257037226062445,-1.0250276178586235,0.023094693369735624,-1.513130706638636,0.38483876944580475,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,8,-0.5534869575708001,-1.079415427813732,-0.00617270353957568,-1.6017378844512478,0.4095976233841761,-1,TRUE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,9,-0.547821509579237,-0.95524179096605355,0.046723792545744644,-1.4527300790518825,0.4328065274651472,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,10,-0.5184036313172364,-0.8670055046143034,0.11819194957027687,-1.3702415656329032,0.44505909663969645,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,11,-0.5620828511465087,-0.8742532360837446,0.07025375231010696,-1.4102679151876838,0.4298054633437957,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,12,-0.5525258079710325,-0.8535028503179678,0.08051864688705866,-1.3381242026580344,0.4342460798974639,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,13,-0.48535928014442364,-0.7657971058891059,0.1539108120354011,-1.2726736222200814,0.48262142776060685,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,14,-0.44303101889932023,-0.7470014864264645,0.18789653296775893,-1.2579044543561706,0.47704335295032313,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,15,-0.4215245726543961,-0.7022711711109308,0.19472588954275283,-1.1929027053684533,0.44404087089064465,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,16,-0.37358014328044725,-0.657257466626815,0.19269222827090443,-1.1455418393230152,0.47702874618688107,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,17,-0.3227366615054397,-0.6362933377489945,0.18122849961982646,-1.1692714541541231,0.4533330569963654,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,18,-0.2873887653597744,-0.6423389248446711,0.18349785512248598,-1.1247971527461187,0.4834151491553595,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,19,-0.24922018082588804,-0.6400001080695749,0.18870337567635942,-1.09287448235878,0.5010574978672858,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,20,-0.21978757433401785,-0.6302024126196205,0.19104665807422985,-1.0986838111719532,0.5056586981195187,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,21,-0.19734809887615434,-0.6241462491275146,0.19078334787091283,-1.1079510719992585,0.5113379088565342,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,22,-0.1786076582660886,-0.6162132671667142,0.18530463983454656,-1.128696790488851,0.5064501448853234,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,23,-0.16933675702865017,-0.6185089639387347,0.1813449272297245,-1.0983380602027915,0.493259665799602,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,24,-0.16351339200438988,-0.6135479300839178,0.1761862042431452,-1.1111570630187844,0.4721889942840118,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,25,-0.16059457643661273,-0.6120794984299008,0.16225768014772662,-1.1107494545769379,0.45960610761475323,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,26,-0.16350140427603937,-0.6154233889730977,0.15984016111483657,-1.0800281115727883,0.4428410858294488,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,27,-0.17040795525925045,-0.6179619256858089,0.1422083339422941,-1.0824519633189544,0.42443030125231684,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,28,-0.17798667816640307,-0.6253079690146544,0.13249203475432675,-1.0652393509841698,0.4057501609402348,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,29,-0.18561703827760884,-0.6301865095455108,0.12959567465749933,-1.0393169544687904,0.3984395530554953,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,30,-0.19564096237045017,-0.6359206297270876,0.12068214993586815,-1.0301249383251443,0.3832306733904584,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,31,-0.20558546046472873,-0.6425222663262797,0.11186581771949144,-1.0401232527857023,0.39594604903152636,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,32,-0.21349775177897434,-0.639278982410324,0.10570385489988432,-1.0557705578181789,0.371710025755279,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,33,-0.2210887435038398,-0.6312357686023418,0.10038582733497849,-1.0647770253879898,0.36416639625002495,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,34,-0.22781956475488735,-0.6198042133855918,0.0938614448481129,-1.0644059872903808,0.3390041035255053,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,35,-0.23242539999949283,-0.6032746116185427,0.0906303343115385,-1.0496328477149557,0.33416520476039435,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,36,-0.2352939327490562,-0.5991278203467687,0.0945458567209971,-1.0113904143954806,0.3325358434270673,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,37,-0.2369080555547309,-0.5945452858195108,0.08702998734403793,-0.9871644623952929,0.33508986882578456,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,38,-0.23690326295040964,-0.5862729040625956,0.08446663681058947,-0.9814289802549181,0.33094693311095597,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,39,-0.23511567180886894,-0.5680594774240723,0.0793181848503553,-0.9616741193145213,0.3061967590756569,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,ibc_br,40,-0.23204082864366268,-0.5600617278763614,0.06754484368679449,-0.9540851646070789,0.2986542857592435,-1,FALSE,FALSE
r6q5_full_yield_6m,6,5,full,yield_6m,cambio_usd,0,0.18516757891865593,0.14781529790738557,0.2997372852776446,0.11310239790735382,0.3965715105464243,1,TRUE,TRUE
r6q5_full_yield_6m,6,5,full,yield_6m,cambio_usd,1,0.21976416233476567,0.1717763291167808,0.3733242510772172,0.12038885537267512,0.46989898552957704,1,TRUE,TRUE
r6q5_full_yield_6m,6,5,full,yield_6m,cambio_usd,2,0.1662819322719399,0.11616093471426847,0.31658050891217904,0.06717895840592578,0.4167121850544106,1,TRUE,TRUE
r6q5_full_yield_6m,6,5,full,yield_6m,cambio_usd,3,0.16107225384827628,0.10801803785721963,0.3023429629565656,0.05685497198155261,0.4138071728426132,1,TRUE,TRUE
r6q5_full_yield_6m,6,5,full,yield_6m,cambio_usd,4,0.15656252389654554,0.08860330928136342,0.2837361056774119,0.03517247833110254,0.4074679503987927,1,TRUE,TRUE
r6q5_full_yield_6m,6,5,full,yield_6m,cambio_usd,5,0.1461034300809856,0.06824210937262014,0.26211910953238376,0.023789189651130038,0.38674652755708383,1,TRUE,TRUE
r6q5_full_yield_6m,6,5,full,yield_6m,cambio_usd,6,0.1339692540041655,0.05146756222913299,0.24797084110221773,0.008966576224603222,0.3667157120983886,1,TRUE,TRUE
