instrument,r,q,sample,cfg,var,h,point,lo68,hi68,lo90,hi90,sig90
z_jk_purif,8,8,full,r8q8·full,cds_5y,25,-1239.9123796320796,-3158.5327862350446,386.2979428704868,-5095.647142056812,1653.7904796564299,FALSE
z_jk_purif,8,8,full,r8q8·full,cds_5y,26,-1118.8289988084648,-3093.3853319229065,491.20405053842114,-4929.379407720821,1584.2697098957744,FALSE
z_jk_purif,8,8,full,r8q8·full,cds_5y,27,-1012.4598870896344,-3023.9738062560805,465.1113075066521,-4796.179838052503,1741.5551291513552,FALSE
z_jk_purif,8,8,full,r8q8·full,cds_5y,28,-900.4239702166358,-2914.7218020319115,500.82862283809897,-4746.254410595892,1745.1660706359396,FALSE
z_jk_purif,8,8,full,r8q8·full,cds_5y,29,-796.9996877143009,-2771.147949984332,517.6729973558668,-4710.832486398192,1753.3528941794339,FALSE
z_jk_purif,8,8,full,r8q8·full,cds_5y,30,-700.1167495704696,-2650.637989310805,475.889884178679,-4664.535571002785,1782.7560353411773,FALSE
z_jk_purif,8,8,full,r8q8·full,cds_5y,31,-605.0818971501151,-2546.66712924589,494.5842732561398,-4600.320371423704,1629.6022289434193,FALSE
z_jk_purif,8,8,full,r8q8·full,cds_5y,32,-522.0680359145417,-2516.589916929991,589.9924076372944,-4451.548424561811,1722.3506898667638,FALSE
z_jk_purif,8,8,full,r8q8·full,cds_5y,33,-435.9370538195576,-2435.9471271301854,655.5346749859959,-4302.891601613391,1879.5143862139903,FALSE
z_jk_purif,8,8,full,r8q8·full,cds_5y,34,-365.10756482389496,-2318.05399040634,663.7318216552039,-4124.581196828269,1908.05920087513,FALSE
z_jk_purif,8,8,full,r8q8·full,cds_5y,35,-318.28579960704076,-2287.1739442612975,717.6544871767262,-4024.545781978962,1934.0285178327836,FALSE
z_jk_purif,8,8,full,r8q8·full,cds_5y,36,-268.9127553499526,-2206.082936548176,756.4316912432969,-3965.0531508904933,1961.0039089684788,FALSE
z_jk_purif,8,8,full,r8q8·full,cds_5y,37,-229.99146940202823,-2103.8323923479343,793.9328890206829,-4052.02810753925,1966.4760426483538,FALSE
z_jk_purif,8,8,full,r8q8·full,cds_5y,38,-207.61048738206588,-1997.0756259491166,848.9168434565818,-4017.690147384192,2040.622009753672,FALSE
z_jk_purif,8,8,full,r8q8·full,cds_5y,39,-186.3593543324537,-1906.3552969604932,905.3011416223223,-3768.389194978848,2082.218327462715,FALSE
z_jk_purif,8,8,full,r8q8·full,cds_5y,40,-176.3065642784802,-1864.017812769445,938.6259525655918,-3572.2000960012847,2173.6545141737533,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,0,0.013716114909333893,-0.16161427237929546,0.16010082839876258,-0.4861709947903891,0.49180994055964355,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,1,0.0692645125039634,-0.1161767610964978,0.16013246088069233,-0.46983845274120667,0.48551608807528307,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,2,0.16771179102582928,-0.05860188899644811,0.24724976558436984,-0.38027568348452445,0.6442334787060362,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,3,0.06538301697138969,-0.11923949744951491,0.13645024335876005,-0.4580903336247912,0.3258921905216045,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,4,-0.012309126002666355,-0.10965317957461981,0.10688517116130077,-0.29023314391306365,0.2950488074371564,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,5,0.05007544551561545,-0.08442725834823564,0.1524377887379371,-0.28255453847481005,0.4294519552947508,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,6,-0.0101543275835175,-0.1122420214065644,0.10848550821423025,-0.31424863593952895,0.3401478171711369,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,7,-0.02247738017588548,-0.1208035947111641,0.1341206193752407,-0.35308975536078147,0.3433329851824107,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,8,-0.024974494197993673,-0.13194547247314994,0.09873903167111978,-0.3629040178953375,0.3319001253943902,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,9,-0.007385187213755183,-0.11668082285160056,0.08851363135789965,-0.32889076991343247,0.3392382742396675,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,10,0.004192339815019368,-0.09163901935613836,0.10649882766627214,-0.2881918209547133,0.3343558167788253,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,11,-0.026137453902045006,-0.11064915281395316,0.06830937725550251,-0.28541170052727377,0.3083056603098364,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,12,-0.0017266706372122604,-0.08923917224818101,0.11019010915577966,-0.23134139138775792,0.3570688327145684,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,13,0.05161136910695504,-0.06678302337750534,0.1447089629424927,-0.26569055950907494,0.43890373630364804,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,14,0.018538889129022004,-0.08055287894738229,0.10449107420386396,-0.3488130433932977,0.3307299259595863,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,15,0.012581394247190137,-0.08572408439681306,0.11164495429169899,-0.3444898719230866,0.24545237230369393,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,16,0.015960843687050762,-0.07124577306974392,0.11315661639486149,-0.24936453391727426,0.27288697601082845,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,17,-0.008231342369377139,-0.08231873398787991,0.09844746838054037,-0.251262143138149,0.33429871168056424,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,18,-0.007212234919922539,-0.08065371725140644,0.09223962626871852,-0.25728998072252535,0.31422242747602386,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,19,0.035912611311917794,-0.06285521729394285,0.12203173128446879,-0.2259639656409472,0.360027425488587,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,20,0.01806311695730014,-0.0627449850192612,0.10907236249771216,-0.18763709113441446,0.3958359624004903,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,21,0.004384410481716601,-0.06613173149917137,0.09798412224832452,-0.1932419798270718,0.3560319993912431,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,22,0.015577070609801876,-0.06095050866598327,0.11285096624687614,-0.22400141764833878,0.3486373680434829,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,23,-0.015478815580491394,-0.0712094692492993,0.10165093132218979,-0.21483294930286337,0.29738697955215726,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,24,-0.007199406606622121,-0.06659495731537765,0.10002391010595012,-0.21223786581723494,0.3173209084122102,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,25,0.0068220581297510985,-0.06267086790392837,0.11011665273436612,-0.2102147395701258,0.31975445329421603,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,26,-0.0029529290594985957,-0.0684547821720359,0.08615412719854067,-0.2173119124602605,0.3047562537716585,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,27,-0.001249483929932887,-0.06285543602493676,0.09527191962064784,-0.26716108492362345,0.3263476597621256,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,28,7.966887250675574e-4,-0.06353809738201423,0.09924425034532941,-0.2232272997139932,0.32451527011534287,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,29,-0.010604723334058245,-0.07680956939881729,0.08821856515038186,-0.2615194428393508,0.3007527677314462,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,30,-0.0015612609900757762,-0.06310829937388346,0.09184614527904515,-0.23888188332569693,0.35565885980594586,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,31,-5.268776166121079e-4,-0.06225482578746674,0.08959829950346314,-0.23629096432683316,0.33655834957819225,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,32,-0.016728292424328477,-0.06410485478616668,0.08465403560423383,-0.2613014994322554,0.3803904049404866,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,33,-0.015553433789195097,-0.061114499134359616,0.08138898058466129,-0.2465712079482849,0.34289664229863975,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,34,-0.019179183397020797,-0.067139478960343,0.08543049438858863,-0.2980700634335826,0.39803380745421146,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,35,-0.03151322105904027,-0.07300691651763984,0.07540776558497558,-0.27515891971534684,0.37459061044075936,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,36,-0.0284540789517892,-0.07051215371288257,0.09408175832996579,-0.2959659018070917,0.3993134913288333,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,37,-0.02703718224665027,-0.07720404528492326,0.0876739526659727,-0.3493239418226095,0.38686425944848146,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,38,-0.032361276111881054,-0.08759422199322417,0.0874565737935167,-0.2842789455519041,0.42624902114432694,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,39,-0.028359836402090416,-0.07604242978214878,0.08272036980452778,-0.3280570288453829,0.4124457313416166,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,40,-0.02859707434563322,-0.07094760586332685,0.07914945690008013,-0.29010497901699506,0.41796583144732224,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,0,-0.022139656434970973,-0.2929889271967133,0.33646761178847817,-0.9314541793111886,0.9609548272364514,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,1,-0.008377764401710465,-0.35704990917113677,0.37992790005065924,-1.2559544579317758,1.288563742365937,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,2,-0.2026526301600384,-0.47813249866855007,0.28018133466001915,-1.4085814804102128,1.189931136804172,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,3,-0.36627392121147645,-0.6153766690186604,0.2806821021335914,-1.3646025251769,1.5309438560597637,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,4,-0.2875810511890364,-0.5174478012737186,0.31092638157757735,-1.5718236952430162,1.391136447830305,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,5,-0.261020183840255,-0.4669762943472774,0.3454041808526882,-1.4081423961087003,1.2736769709686842,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,6,-0.15065909085090753,-0.38616185671320236,0.34110680479959665,-1.2288255840160087,1.1401818355055586,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,7,0.011155315481378953,-0.2626631586057889,0.37222693544200225,-1.1467989367441485,1.1044880609102408,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,8,-0.029899897058981724,-0.2989585110775979,0.3325306966318038,-1.033893908963826,1.02462701509876,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,9,-0.1098366867449509,-0.36353970999707774,0.29653673717995066,-1.0265100074091684,1.2635539492083996,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,10,-0.06248785406156997,-0.34239261984788233,0.32115848736848,-0.9870155810356859,1.213859601896032,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,11,0.017093466159072007,-0.24597776865139984,0.32217237633225926,-0.9304001789889369,1.0503971393144294,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,12,0.06514147201950374,-0.25559663301865326,0.3533114771715569,-0.8295108748121844,1.0682869295030797,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,13,0.11337639648772867,-0.2735165457538333,0.3317381238030898,-0.9874901870429296,1.100478830336909,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,14,0.13771606597495462,-0.2756797957314074,0.3456429391251789,-1.2352131116516585,1.1452644837832198,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,15,0.10945298734008135,-0.2980086975728689,0.3661588980996358,-1.0105041938777162,1.0169523042255302,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,16,0.10462155558674814,-0.3139889904027346,0.36014245510391757,-1.0003909129373176,1.0650654366651575,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,17,0.15631427500237963,-0.32535169945220593,0.3558946568218122,-1.0024121714842043,1.1386230485741442,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,18,0.2125814256445276,-0.3052977322734216,0.4095554978290882,-1.1053992066762184,1.3678156931352603,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,19,0.18928785987935592,-0.3359535668019311,0.3978753371257467,-0.9787573198544259,1.3116761003118176,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,20,0.2024884038433197,-0.31476516083789885,0.3882581387369513,-1.0240754697007435,1.3060840993315865,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,21,0.22521943194604288,-0.2703663560160138,0.38782988461104245,-1.0888662694278604,1.3066035533969234,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,22,0.21265908701054606,-0.2755093826843743,0.3712395108295449,-1.1548721492167424,1.427012738274669,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,23,0.22511416846918386,-0.25334506228368414,0.40050877467439017,-1.2029741678408494,1.399949459597665,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,24,0.23726813430287158,-0.25992773032146127,0.40726515426588905,-1.2180494976564236,1.3641594939477746,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,25,0.20403055107391635,-0.26042337768505563,0.3843394517545641,-1.1509949356308067,1.3571807689316433,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,26,0.1629049812790659,-0.28289440100391405,0.3899684103818144,-1.0326650690927766,1.312099596677528,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,27,0.13610396413429177,-0.2603207332722218,0.39323851043734726,-1.011310919367472,1.2610832040141384,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,28,0.09064920244716648,-0.26145266182003707,0.3533700019929163,-0.961736206554358,1.2376002708113705,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,29,0.05841504745048536,-0.279594111089169,0.33119843069186333,-0.9842919092583494,1.27130535870253,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,30,0.03567790743160891,-0.26527158786527844,0.33276500961956157,-0.980474293204095,1.3188216069439573,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,31,9.550968159085753e-4,-0.298463532687192,0.34966375826439544,-1.0216149085001824,1.2907385005903498,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,32,-0.02513674746839898,-0.32718546281095756,0.3243483187390143,-0.9789053500372268,1.2443485045261768,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,33,-0.04166772567757206,-0.350249357335654,0.30249586878107465,-1.0839935787623667,1.0260920422634343,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,34,-0.05780129392808392,-0.3785180387850369,0.2950487726436931,-1.18396818447104,1.0852576517086852,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,35,-0.06866893583289624,-0.38529703780675656,0.3050833205996707,-1.2015347549895288,1.2932973932045433,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,36,-0.07627060624359369,-0.3986791859796315,0.26960704401871566,-1.3337885090147465,1.109932152746477,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,37,-0.08519889519286919,-0.38777773960698203,0.2678780571499144,-1.5775710796855216,1.1389360049686055,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,38,-0.09433909915409011,-0.4085609432162248,0.2495880233334215,-1.6325796654951543,1.3181521382180639,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,39,-0.10904688152756058,-0.41541199691897673,0.25590567950352416,-1.7847982899492005,1.3312020246110474,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,40,-0.1215618282310952,-0.4430906783357986,0.25906902331194703,-1.8348148646706055,1.337630081441294,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,0,0.005,0.005,0.005,0.005,0.005,TRUE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,1,0.0015539072799058667,-0.0031211031376595305,0.007464224740246852,-0.016738593373198458,0.021671520867441608,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,2,0.0013136232742954252,-0.004269896588797149,0.008094224370422084,-0.017069790212275702,0.02123220064216009,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,3,3.0822554156714136e-4,-0.0058262047081572696,0.009837727338606272,-0.020598907713319525,0.030162548703184102,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,4,-0.0012708983669509936,-0.009215368648776324,0.01103976474182775,-0.029650690406664147,0.03941991865605356,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,5,-0.002212372425159094,-0.0114422799792516,0.013094761571892096,-0.039162442222015086,0.049835027387163444,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,6,-9.042384626521597e-5,-0.011966838178754666,0.014812133209692744,-0.03706117357943171,0.051783678766566525,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,7,7.9669034582441e-4,-0.012177939869770138,0.015028936713085908,-0.04579773261215891,0.050889986198691145,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,8,0.002653302746203401,-0.011322227329483715,0.017272724814761973,-0.0443012148815095,0.058381402142966575,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,9,0.00346494809398796,-0.011117292598808268,0.01663484496795946,-0.041965220399939,0.05830125036145626,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,10,0.0052875977265251575,-0.011639065923328234,0.01985545889256837,-0.04122630872992329,0.06479596297019004,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,11,0.007502678378831317,-0.00988412206391823,0.02222945543181469,-0.0452635014762447,0.0698330682886291,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,12,0.008852138098036519,-0.011977565399339852,0.023532450300831585,-0.04353429269267682,0.06596469885033393,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,13,0.009622438273387603,-0.011915995199643545,0.02598853150879516,-0.04470743582107923,0.07749138904356463,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,14,0.010469454814586313,-0.012588230710571259,0.02722913915210784,-0.04293227362235185,0.07860008405061923,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,15,0.011438167665883226,-0.012609799095056568,0.026602868891841335,-0.04561515069774326,0.08012181417387315,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,16,0.01170813378549029,-0.01234189729977054,0.028179824583736635,-0.04370541401137105,0.08369603573374929,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,17,0.013081529717337613,-0.013844078233876216,0.03105639559022907,-0.047482821736364846,0.08436665285556452,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,18,0.014051956066948937,-0.012939787177738287,0.03352643749887423,-0.0528085816201148,0.0931479929663123,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,19,0.01378943671976974,-0.013313804301390666,0.033592394774596385,-0.05599139355376653,0.09940403850207381,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,20,0.014457670941902895,-0.013219485715654193,0.03500582041234432,-0.057888995878645454,0.10524231244255026,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,21,0.014536339319942198,-0.014365498644465236,0.03557531572575667,-0.05780812767964403,0.1051491093844794,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,22,0.013718036203850776,-0.015510195301137415,0.03581055932538119,-0.062127445283744975,0.10899151985807069,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,23,0.013892554640248,-0.016560802566799954,0.03690325572391744,-0.06103033177518455,0.11231569816761493,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,24,0.013020775629850172,-0.01635822335571472,0.03727175422194043,-0.064367453131030275,0.11936480665548296,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,25,0.011584417266200263,-0.015303998823140583,0.03708102728345782,-0.0649177026569365,0.11087620171376329,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,26,0.010610810096633052,-0.015437109735910719,0.03696571563767866,-0.06809488424181283,0.11311915582880445,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,27,0.009094621345864994,-0.01538517113856948,0.03803067279008624,-0.07167871597816225,0.11764668972944584,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,28,0.007410818468219997,-0.016733863969523036,0.03824401561706816,-0.07192716313337788,0.12264004206399931,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,29,0.006096809518317477,-0.01784393592530835,0.03659855871617417,-0.08843345337047592,0.11903791821352751,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,30,0.004464102401765477,-0.019650584742988406,0.03679800213815767,-0.08546831341417332,0.11995045263900544,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,31,0.0027948564903576053,-0.02058292737826896,0.037058855425419764,-0.08235916044401964,0.12317746714661346,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,32,0.0014318730723132075,-0.021919514591106994,0.03592921206701643,-0.08476730407838318,0.13262919442182147,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,33,-1.8957763781848725e-4,-0.02353474479078153,0.03723036036196145,-0.08572757805303885,0.13980748441673763,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,34,-0.0017989518316120837,-0.024915099568689543,0.03589060912592651,-0.08551005587655985,0.140214504230289,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,35,-0.003261075737703921,-0.025438013310798827,0.034668850706833246,-0.09351230357545863,0.14840811164468584,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,36,-0.004898418663084024,-0.025933500992348212,0.03568268011002788,-0.09152426299794007,0.14374065087078647,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,37,-0.006572118535119599,-0.026125548562747854,0.03797193098181982,-0.11493181044444414,0.14689462379021428,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,38,-0.008078759180634517,-0.026579411041353723,0.0380768785290425,-0.11758764701342059,0.14930073574648686,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,39,-0.00965593038889269,-0.026989737148449235,0.037591748515177555,-0.11632403386454537,0.15677248243247513,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,40,-0.011106391441032766,-0.028839671342771198,0.035992282387062376,-0.11497976228344536,0.17850111104314229,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_5y,0,-1.390547611059153e-4,-0.01134885681841144,0.01548222235194379,-0.04236449086806554,0.056258561908747666,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_5y,1,-0.004131032696649147,-0.018052483849320948,0.016069369775890158,-0.05649544015625316,0.058282205042392704,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_5y,2,-0.0097719933961684,-0.020752367057827813,0.010990947458723647,-0.05669285323653448,0.052635793095184076,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_5y,3,-0.013465048239333236,-0.02279098285880493,0.014690938799721054,-0.0629603927823498,0.07203261551874768,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_5y,4,-0.010311912772517593,-0.020914908811582117,0.013730399411411772,-0.05660884313034893,0.07252764419208603,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_5y,5,-0.010724919935075246,-0.020707771862244494,0.016930992908700173,-0.06246155097554926,0.06653057430198661,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_5y,6,-0.0056550416011776575,-0.020329786027658073,0.01498759436463389,-0.055007810793045994,0.05916223087694858,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_5y,7,0.0012052438815557873,-0.01320210239001409,0.01827360980098869,-0.04668101464075104,0.0646965498189263,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_5y,8,0.0031929195983551525,-0.011258241365425078,0.020998558758550633,-0.05244788065498355,0.061406490908053495,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_5y,9,-5.762442666860924e-5,-0.0158383947281716,0.019066803397025035,-0.05105846003597542,0.06440368748688392,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_5y,10,0.002213159569109205,-0.013549222668705223,0.022054198721811205,-0.04219105453419761,0.0731454160231409,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_5y,11,0.007015922454538867,-0.012021022893460234,0.025448284855616208,-0.05790434069274124,0.07803554813886299,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_5y,12,0.006917345004995467,-0.012925404222903161,0.02417319367197059,-0.055483024263126485,0.0834866166627458,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_5y,13,0.007985181771316591,-0.01523880469141304,0.025246290363569197,-0.06135513225474508,0.08249955245718994,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_5y,14,0.01019784822728099,-0.013828904381228977,0.026904705170540645,-0.06497801048447953,0.08128484598128241,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_5y,15,0.009965436832971297,-0.013022139065371635,0.02736292333162408,-0.0606333062539381,0.07708367914233291,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_5y,16,0.00903302578972557,-0.014767980605258973,0.02894141139442607,-0.05220492199090947,0.088027162382317,FALSE
z_jk_purif,8,8,pre_covid,r8q8·pre_covid,yield_5y,17,0.011926415199413419,-0.014813459535492993,0.032598620440725604,-0.0588869768525543,0.09222781583973412,FALSE
