sample,r,q,p,status,max_eig,break_date,design,placebo_type,instrument_free,n_C,n_NC,lambda_1,lambda_1_lo,lambda_1_hi,lambda_min,rank1_share,eig_gap,ratio_dir,p_placebo,prop_LR,prop_p_chi2,prop_p_boot,sys_min_rel_gap
full,7,5,7,ok,0.981175446921563,NA,calendario,permute,TRUE,97,49,0.6553002389812926,0.4514240178728258,1.6775229553053057,-0.7248022101235801,0.32730474556790673,2.1095067698029926,2.149814953346857,0.6073926073926074,17.373531432951417,0.23681823072978295,0.6027944111776448,0.11097590378298754
full,7,5,7,ok,0.981175446921563,NA,episodio_s2,rotate,TRUE,69,77,1.0492313431327225,0.6624139766173699,2.5275601283836058,-0.6400363267865106,0.3998298299154101,1.5516270226704512,3.1228410397213144,0.026973026973026972,32.06026163332835,0.003927773415327067,0.1437125748502994,0.07098802269201032
full,7,5,7,ok,0.981175446921563,NA,intensidade_z,permute,FALSE,49,97,0.9736385764161284,0.5765463880031669,1.8542616527901417,-0.8989444392547113,0.3249602223487561,1.96545210522947,2.4367685290416685,0.3806193806193806,39.161584443554275,3.443416401146784e-4,0.017964071856287425,0.29006505714486536
full,7,5,7,ok,0.981175446921563,NA,volatilidade_juros,permute,TRUE,37,109,1.74218281131041,0.8598144635092864,4.489549264675676,-0.569495470057837,0.39660318025260194,1.8758079728109434,4.126405116443855,0.04995004995004995,27.78970696199176,0.015170231490950063,0.33532934131736525,0.06939216407141649
full,7,5,7,ok,0.981175446921563,2022-10-01,quebra_livre,rotate,TRUE,36,110,1.1979122932857853,0.5230871128547909,2.36134843524957,-0.728398797225682,0.4198797201491195,4.003447497054127,2.6792568918395636,0.27472527472527475,32.37989600486789,0.0035364456154368656,0.03992015968063872,0.2921004332986186
full,7,5,8,ok,0.9844869083898405,NA,calendario,permute,TRUE,96,49,0.7304740286206675,0.5578927264313476,1.7914279326618798,-0.7165336458450835,0.3384452417184172,2.157724771099832,2.4009632105972583,0.43156843156843155,21.28874864648242,0.09445861806507291,0.4411177644710579,0.1764877159340231
full,7,5,8,ok,0.9844869083898405,NA,episodio_s2,rotate,TRUE,69,76,1.0410239038196083,0.6498635136324753,2.457499227797869,-0.7036201340982793,0.4041461606635363,1.3976636430155887,3.095151886725629,9.99000999000999e-4,37.37228529115912,6.477902033645872e-4,0.05189620758483034,0.08292882850461585
full,7,5,8,ok,0.9844869083898405,NA,intensidade_z,permute,FALSE,48,97,0.8473908135784736,0.4773383964331035,1.7943484591272996,-0.9185607685784857,0.2960985075963011,1.7790790685592912,2.1640779843757354,0.45054945054945056,37.53014889782861,6.129438894312424e-4,0.01996007984031936,0.27841336286340884
full,7,5,8,ok,0.9844869083898405,NA,volatilidade_juros,permute,TRUE,36,109,1.759871386523308,0.9723477604768143,4.718014230872162,-0.6162532578093045,0.39126826638359374,1.8441728919406826,4.104419383163792,0.059940059940059943,28.766180470654866,0.011238118611999312,0.27345309381237526,0.16770428272375887
full,7,5,8,ok,0.9844869083898405,2022-10-01,quebra_livre,rotate,TRUE,36,109,1.269478467556776,0.618722281721853,2.29966522999991,-0.6607455701052977,0.44670061413976125,5.426231210928513,2.8267061805213642,0.23976023976023977,31.5232095827519,0.004679995745043893,0.04590818363273453,0.25706242759826203
full,7,6,5,ok,0.9583573280722406,NA,calendario,permute,TRUE,98,50,0.7402970396824137,0.6102260703761432,1.8326807089910409,-0.7025576784169605,0.2942187215917017,1.4013389807744612,2.4374615242433295,0.5714285714285714,26.24028067781431,0.15802200205991218,0.5688622754491018,0.14594106582853578
full,7,6,5,ok,0.9583573280722406,NA,episodio_s2,rotate,TRUE,69,79,1.2465253310872226,0.893329026335282,2.76415451112677,-0.6325327358964785,0.35043586647328345,1.2846106926111522,4.03788125649373,0.09090909090909091,49.095316268339566,2.9802753155812317e-4,0.031936127744510975,0.21679974601514335
full,7,6,5,ok,0.9583573280722406,NA,intensidade_z,permute,FALSE,49,99,1.020249224056054,0.7076889613430547,2.2496468666150156,-0.9194020590967242,0.307963707963419,1.45665462222984,2.5640888983682157,0.4485514485514486,47.20757052411388,5.489042389782147e-4,0.0499001996007984,0.10301237185209572
full,7,6,5,ok,0.9583573280722406,NA,volatilidade_juros,permute,TRUE,37,111,1.9941014758984967,0.9294835886756261,5.730997267849606,-0.7132014449003693,0.38304132729452567,1.8508716219697736,4.9134713030739805,0.01098901098901099,53.37123605067406,7.165881314105352e-5,0.09381237524950099,0.21268767311902056
full,7,6,5,ok,0.9583573280722406,2020-02-01,quebra_livre,rotate,TRUE,68,80,1.2739553420855645,0.9195345887314312,2.920200293034949,-0.6457456710573928,0.3564908631707246,1.2768663360373214,4.123791809276343,0.08291708291708291,51.03872042584322,1.57005104947498e-4,0.033932135728542916,0.19161266020447512
full,7,6,6,ok,0.9767937023956682,NA,calendario,permute,TRUE,98,49,0.8355686314048324,0.6021287796776275,1.8391218446851174,-0.70154787301903,0.31552266358333486,1.5959977496308708,2.874337545037779,0.2997002997002997,32.28125420998215,0.04039206271027553,0.3592814371257485,0.2138255036103725
full,7,6,6,ok,0.9767937023956682,NA,episodio_s2,rotate,TRUE,69,78,1.1251696171782837,0.8092100229230939,2.7169975253535643,-0.7862716254580817,0.32636236657509854,1.291511542565749,3.4186678794012257,0.0919080919080919,43.362932570154,0.0018300847390269159,0.09780439121756487,0.11823602968404451
full,7,6,6,ok,0.9767937023956682,NA,intensidade_z,permute,FALSE,49,98,1.0628529029639562,0.7387895690917061,2.1316441757110414,-0.9263228528842655,0.3138588521145085,1.6427677536032996,2.636089964317349,0.38161838161838163,49.17865033950225,2.9002019996068315e-4,0.023952095808383235,0.11429018881654446
full,7,6,6,ok,0.9767937023956682,NA,volatilidade_juros,permute,TRUE,37,110,1.9339892208507778,1.0320416090955344,4.955331996860098,-0.7322954798387747,0.3695656849366424,1.775434484566486,4.731961636128106,0.024975024975024976,48.93330385012829,3.142126143275874e-4,0.12974051896207583,0.12461145610705877
full,7,6,6,ok,0.9767937023956682,2021-12-01,quebra_livre,rotate,TRUE,46,101,1.1739876910390186,0.7080478816874124,2.3106249059812063,-0.8120279478850484,0.3688589743642168,3.4319741344760852,2.8280992669581067,0.2997002997002997,44.07299399093236,0.0014714245987296664,0.06786427145708583,0.2288766717960165
full,7,6,7,ok,0.981175446921563,NA,calendario,permute,TRUE,97,49,0.7855220552923352,0.606792141958661,1.7902566397733275,-0.7397815671632569,0.32645828695844786,1.9498696791859838,2.6257992499468017,0.4195804195804196,25.791596355700747,0.17280566723354826,0.5588822355289421,0.07202215851862576
full,7,6,7,ok,0.981175446921563,NA,episodio_s2,rotate,TRUE,69,77,1.0576271207222472,0.7421428440933121,2.5321233487818877,-0.7911701003322567,0.34784863094693097,1.5119350670924592,3.16222377842893,0.03696303696303696,39.046761729193236,0.00657868435468699,0.16966067864271456,0.15040841221821558
full,7,6,7,ok,0.981175446921563,NA,intensidade_z,permute,FALSE,49,97,1.021694187778895,0.6915909728042121,2.0338434536343906,-0.9396161832051482,0.3008750911642228,1.3858677161154227,2.5381204269588054,0.3986013986013986,47.13844431851639,5.611882817625039e-4,0.03992015968063872,0.14245193752962934
full,7,6,7,ok,0.981175446921563,NA,volatilidade_juros,permute,TRUE,37,109,1.7491822284314698,0.9339939610249466,4.533952819442339,-0.767029366681492,0.3546452513896307,1.5387151315248206,4.139342370549616,0.056943056943056944,41.56815906572522,0.003146924869256758,0.18762475049900199,0.04126567118211961
full,7,6,7,ok,0.981175446921563,2022-10-01,quebra_livre,rotate,TRUE,36,110,1.2812187368845467,0.668890862739079,2.498802142284535,-0.7286200498305373,0.3955839661946996,3.6420086086914254,2.843516301420266,0.2727272727272727,36.717905192593555,0.012647145480491954,0.1217564870259481,0.16690769852527254
full,7,6,8,ok,0.9844869083898405,NA,calendario,permute,TRUE,96,49,0.7644295709196627,0.6383039938691901,1.83439629829028,-0.7248633290704004,0.3172633652418436,2.001882726683313,2.5325819827159983,0.4835164835164835,24.11164318104448,0.23754937053649477,0.6427145708582834,0.08220029244165915
full,7,6,8,ok,0.9844869083898405,NA,episodio_s2,rotate,TRUE,69,76,1.0435777545459213,0.6970503561095447,2.4667858238494365,-0.8274508623938104,0.3524412509208019,1.3725084263472536,3.1062145716110643,9.99000999000999e-4,45.005782810631516,0.0011014786334488105,0.05588822355289421,0.0805469896354534
full,7,6,8,ok,0.9844869083898405,NA,intensidade_z,permute,FALSE,48,97,0.9758447866213125,0.6716974210258273,2.05424274164337,-0.9414838509498619,0.3058515222944567,1.6486103527908722,2.4220545468433357,0.4305694305694306,43.89604854807594,0.0015539152202343528,0.043912175648702596,0.07192446351375001
full,7,6,8,ok,0.9844869083898405,NA,volatilidade_juros,permute,TRUE,36,109,1.7609405078732667,1.0478813742064705,4.783644823249924,-0.7560706293167114,0.3608877723517549,1.582601863448472,4.109648610864463,0.07592407592407592,39.14497549615857,0.006395984225909706,0.19161676646706588,0.16453847475151417
full,7,6,8,ok,0.9844869083898405,2022-10-01,quebra_livre,rotate,TRUE,36,109,1.284292616152373,0.726270191561833,2.403464493132484,-0.6668181677344024,0.3963748842825577,4.542014814497746,2.8566729056594418,0.25674325674325676,34.58016645166972,0.022457724421589494,0.13373253493013973,0.0770098023023285
full,7,7,5,ok,0.9583573280722406,NA,calendario,permute,TRUE,98,50,4.886792169845886,2.372928462697627,11.486024031136019,-3.2069397581496677,0.4328387376382539,4.135931933784116,2.087013188680648,0.13186813186813187,35.25137630091702,0.13261186105222034,0.6766467065868264,0.12162384281265032
full,7,7,5,ok,0.9583573280722406,NA,episodio_s2,rotate,TRUE,69,79,4.409513595559822,2.768157798378234,12.730165080748822,-1.9929152616223966,0.35945286819056355,1.463750315881415,2.7170893337486786,0.4305694305694306,56.179762364704985,8.164351334258719e-4,0.08782435129740519,0.22702019679974636
