var,h,lp,lp_se,lp_t,dfm,dfm_sig90,razao_lp_dfm
price_ipp,11,-0.05142024295129716,0.29210304573109447,-0.17603460046984185,-0.037781931297089025,FALSE,1.360974444291018
price_ipp,12,0.043627572415825856,0.2639798233575021,0.16526858704932912,-0.044442680190186414,FALSE,-0.9816593470314479
price_ipp,13,-0.12645803118077026,0.26049151338612325,-0.48545931319199304,-0.053260605758773075,FALSE,2.374325815097214
price_ipp,14,-0.5128485881049705,0.31458715004130844,-1.6302273886191103,-0.07601460721577921,FALSE,6.746711018964691
price_ipp,15,0.23372776593391564,0.24833469114360207,0.9411804885478533,-0.04634697141192229,FALSE,-5.042999764894919
price_ipp,16,0.15193321413597743,0.18840642311785338,0.8064120724851246,-0.023406573001736514,FALSE,-6.491049079448993
price_ipp,17,-0.23941030977587674,0.24839051986104685,-0.9638464056913534,-0.016830095520676693,FALSE,14.225130777288108
price_ipp,18,-0.16648897302689533,0.22115459879786759,-0.7528171420892047,0.007953726179411034,FALSE,-20.93219822652025
price_ipp,19,-0.5730947531513607,0.18749009156090704,-3.0566668797278185,0.035279784233149244,FALSE,-16.244281692995024
price_ipp,20,-0.6656240002811279,0.25947653811551025,-2.5652569789751642,0.06056404474634321,FALSE,-10.990415238429359
price_ipp,21,-0.09633251190059809,0.299632266117416,-0.3215024641666881,0.1041477120178104,FALSE,-0.9249604243262126
price_ipp,22,0.06396623395392396,0.1513152839474322,0.4227347845188342,0.1474668075535752,FALSE,0.43376699485872316
price_ipp,23,-0.10873184766283486,0.32562398884361005,-0.333918419367611,0.18647524880882566,FALSE,-0.58308997230140025
price_ipp,24,0.24152616927319343,0.25392716865846887,0.9511631644191854,0.2311478782853577,FALSE,1.0448989238613018
price_core_ipca_ex0,0,0.054992765605693425,0.030382910351526276,1.8099900559042685,0.01831137063792663,FALSE,3.0032031295239068
price_core_ipca_ex0,1,-0.024511022284577848,0.03751644740376266,-0.6533407073645132,0.050496815021484974,FALSE,-0.4853973913829832
price_core_ipca_ex0,2,0.055421456909354565,0.04745398818516308,1.16789882218335,0.09414008031360563,TRUE,0.588712658038223
price_core_ipca_ex0,3,-0.0033298155700418877,0.029678965030230646,-0.11219446387871601,0.08255604516817953,FALSE,-0.0403340005357395
price_core_ipca_ex0,4,0.04069145211036016,0.037696348857583405,1.079453404468752,0.11754518675671455,TRUE,0.34617710204144736
price_core_ipca_ex0,5,0.02931430602528337,0.03838776103530072,0.7636367747086484,0.13104753166963928,TRUE,0.2236921646046907
price_core_ipca_ex0,6,0.026794355940202765,0.04233222878023459,0.6329540568086829,0.10769268985798527,TRUE,0.24880385080488357
price_core_ipca_ex0,7,0.02553540148275971,0.056342605566745974,0.45321655301349756,0.12341233635003235,TRUE,0.2069112556975996
price_core_ipca_ex0,8,0.046704409313542215,0.02862422141569539,1.6316394648880475,0.10498937263224101,TRUE,0.4448489227299167
price_core_ipca_ex0,9,-0.032792966965599815,0.03446886053891155,-0.9513794901511224,0.08054001496001086,FALSE,-0.4071636562506469
price_core_ipca_ex0,10,-0.018259977379644285,0.041940902696310504,-0.4353739716062572,0.0764263393946455,FALSE,-0.23892256942144732
price_core_ipca_ex0,11,-0.08018769744711506,0.07430154766151403,-1.0792197467058935,0.06420964636984658,FALSE,-1.248841910532183
price_core_ipca_ex0,12,-0.008560019520826927,0.041191574347112285,-0.2078099625106226,0.05612227624871498,FALSE,-0.15252445362144276
price_core_ipca_ex0,13,-0.026093194405302143,0.037874163831103,-0.6889444350946674,0.054428466904001875,FALSE,-0.4794034425280428
price_core_ipca_ex0,14,-0.010769959264848694,0.056230937475245456,-0.19153085024751637,0.05206325412052139,FALSE,-0.2068629678797503
price_core_ipca_ex0,15,0.03729846841927383,0.05777755236224131,0.6455529335238691,0.04870850518089395,FALSE,0.7657485747253903
price_core_ipca_ex0,16,-0.02494573980028804,0.04189268229819982,-0.5954677149273869,0.046299459834396116,FALSE,-0.5387911627806015
price_core_ipca_ex0,17,-0.048057824792656446,0.03228134771959301,-1.4887180426946045,0.04294328389685464,FALSE,-1.119099901816694
price_core_ipca_ex0,18,-0.06469058648268515,0.04351962437357927,-1.486469320768282,0.03797991136327957,FALSE,-1.7032842932127135
price_core_ipca_ex0,19,-0.005060393759708291,0.05776208568503032,-0.08760753182116739,0.035002763608277275,FALSE,-0.14457126346765473
price_core_ipca_ex0,20,-0.15626166017377954,0.05448459808186198,-2.8679969326193735,0.031217483250363515,FALSE,-5.00558161337237
price_core_ipca_ex0,21,-0.06602595488775422,0.03917863188882963,-1.6852542241675141,0.028496613457014652,FALSE,-2.3169754885909586
price_core_ipca_ex0,22,-0.06947778353560068,0.025483806422376784,-2.726350309842007,0.028048257232808314,FALSE,-2.4770802320770167
price_core_ipca_ex0,23,-0.07286038076552018,0.05737464915295127,-1.269905469422332,0.02742874021672843,FALSE,-2.656351702258771
price_core_ipca_ex0,24,-0.0951124509943378,0.035323054100720876,-2.692645169444641,0.0274796933072764,FALSE,-3.461190411799566
