var,grupo,tcode,h,point,lo68,hi68,lo90,hi90,sign,sig68,sig90
yield_10y,juros,1,3,0.008533332951794152,0.005835710670868118,0.009908897989228426,0.004708701979244087,0.011526450082094655,1,TRUE,TRUE
yield_10y,juros,1,4,0.008671464010286213,0.005817958228316005,0.010237879404677262,0.0044986266165737195,0.012293814072973967,1,TRUE,TRUE
yield_10y,juros,1,5,0.007865892303225257,0.005079823122509262,0.009793291280252444,0.0035763464359341657,0.012169524291274205,1,TRUE,TRUE
yield_10y,juros,1,6,0.007691341827392913,0.004975853826119093,0.01029610751966399,0.00366744464318819,0.012479773392498745,1,TRUE,TRUE
yield_10y,juros,1,7,0.007211335056221789,0.004731506457029448,0.010531073162717126,0.0033895688991265036,0.012966948445223432,1,TRUE,TRUE
yield_10y,juros,1,8,0.006343778460251217,0.004196433738675565,0.010184588627764429,0.002692188184110092,0.01305909886549752,1,TRUE,TRUE
yield_10y,juros,1,9,0.005594935171115687,0.003703857081361386,0.01005596866382137,0.0020689010219700167,0.013057511358126871,1,TRUE,TRUE
yield_10y,juros,1,10,0.004836159531854718,0.003201425820490554,0.009822903946587917,0.00143085190782182,0.013460247745285153,1,TRUE,TRUE
yield_10y,juros,1,11,0.0039994168000417165,0.002578868382167792,0.009530842292507443,9.314388551441485e-4,0.01324994914864238,1,TRUE,TRUE
yield_10y,juros,1,12,0.0032045876440486244,0.001946826688302925,0.00905176301973713,5.554395253337813e-4,0.012877237282614504,1,TRUE,TRUE
yield_10y,juros,1,13,0.0024462400235555105,0.001443433862547189,0.008691088044193737,9.072856486861442e-6,0.012511779985308025,1,TRUE,TRUE
yield_10y,juros,1,14,0.0017065500009378527,8.908725349232808e-4,0.008064987947199734,-5.605783671491114e-4,0.012246864560909471,1,TRUE,FALSE
yield_10y,juros,1,15,0.001001557853842024,2.951538414361168e-4,0.007593089485076993,-0.001276697329563347,0.011781700029678512,1,TRUE,FALSE
yield_10y,juros,1,16,3.39079424177091e-4,-2.6325323028381764e-4,0.007132645675003607,-0.0018693662497075558,0.011266377210795564,1,FALSE,FALSE
yield_10y,juros,1,17,-2.845313193980062e-4,-8.535624214750225e-4,0.006606271691055675,-0.0025719392231593656,0.010822468125965408,-1,FALSE,FALSE
yield_10y,juros,1,18,-8.707492821607073e-4,-0.001364311206369533,0.0060719652124497925,-0.0032629404490834447,0.010404820341820217,-1,FALSE,FALSE
yield_10y,juros,1,19,-0.0014150794936992836,-0.0018437463594352876,0.005610730864329842,-0.003771373478638236,0.009626841431879175,-1,FALSE,FALSE
yield_10y,juros,1,20,-0.0019177370697369839,-0.002324239529474894,0.005117902887314364,-0.004335490261453843,0.009120027202779353,-1,FALSE,FALSE
yield_10y,juros,1,21,-0.002380926798733983,-0.0027946315629411153,0.0044311740996445925,-0.004827191166940205,0.008639502939096957,-1,FALSE,FALSE
yield_10y,juros,1,22,-0.0028027785257599743,-0.003389927850329927,0.0038876564534011783,-0.005169088867797344,0.007811155047060788,-1,FALSE,FALSE
yield_10y,juros,1,23,-0.0031826920851680514,-0.003856903283162981,0.0033120481993553176,-0.005533693730097208,0.007104719564847271,-1,FALSE,FALSE
yield_10y,juros,1,24,-0.003521872868510644,-0.004159359882571471,0.002985918105141392,-0.006177175330508397,0.0066357598706071165,-1,FALSE,FALSE
yield_10y,juros,1,25,-0.003819933259126573,-0.004586276542621868,0.002454266836855596,-0.006362360696048233,0.006120494390657864,-1,FALSE,FALSE
yield_10y,juros,1,26,-0.004076774219460863,-0.004851198804141266,0.0021113648997101984,-0.006706728291943514,0.00563006932156955,-1,FALSE,FALSE
yield_10y,juros,1,27,-0.004293383229119335,-0.005042896169089359,0.0017804097703862476,-0.006913604332746287,0.005287995003946044,-1,FALSE,FALSE
yield_10y,juros,1,28,-0.004470445191652413,-0.00521650686072624,0.0014518810056253326,-0.007227520947302583,0.004955868971874455,-1,FALSE,FALSE
yield_10y,juros,1,29,-0.004608782398194217,-0.005364446696682307,0.0010945045177975694,-0.007535203884165688,0.004543827123941301,-1,FALSE,FALSE
yield_10y,juros,1,30,-0.004709785977199639,-0.005513247373218876,7.800579879293033e-4,-0.007756598432738864,0.004346442939759634,-1,FALSE,FALSE
yield_10y,juros,1,31,-0.004774964281984513,-0.005595227256707103,5.368677551727143e-4,-0.008005436037687821,0.004049991691618258,-1,FALSE,FALSE
yield_10y,juros,1,32,-0.004805959882419267,-0.005598130715314627,4.034607457054947e-4,-0.008312525761097533,0.0037561233587142993,-1,FALSE,FALSE
yield_10y,juros,1,33,-0.0048046961450287275,-0.005602117173743881,2.495268255620713e-4,-0.00844013474006504,0.003387389236801598,-1,FALSE,FALSE
yield_10y,juros,1,34,-0.004773247218729064,-0.00564298223755166,1.6223305408788924e-4,-0.00851062166291782,0.002960197513443806,-1,FALSE,FALSE
yield_10y,juros,1,35,-0.004713785268948689,-0.005609523988405969,1.4653409839170866e-4,-0.00841298555446911,0.0027357221286542577,-1,FALSE,FALSE
yield_10y,juros,1,36,-0.004628600380862533,-0.00562507832444731,1.2754463333099325e-4,-0.008527978686975963,0.0025035704991331607,-1,FALSE,FALSE
yield_10y,juros,1,37,-0.004520057228782109,-0.005507617487493408,1.000101042776119e-4,-0.008509363825481482,0.0025357909160124096,-1,FALSE,FALSE
yield_10y,juros,1,38,-0.004390552100997381,-0.00549631190751636,1.5573182436457188e-4,-0.008467522834692291,0.00243693112516571,-1,FALSE,FALSE
yield_10y,juros,1,39,-0.004242496579483843,-0.005533929011219722,2.398957139218378e-4,-0.008423395238733105,0.0024806278530890794,-1,FALSE,FALSE
yield_10y,juros,1,40,-0.004078295036581154,-0.005390698727780282,2.9347336154229636e-4,-0.008323068696183777,0.002515018204520486,-1,FALSE,FALSE
yield_10y,juros,1,41,-0.0039003173821909195,-0.005194843071908929,3.9922636672175775e-4,-0.008053328097950571,0.002551308243465886,-1,FALSE,FALSE
yield_10y,juros,1,42,-0.0037108799994680615,-0.005128033000211909,5.948168443246503e-4,-0.008088696304125013,0.0024865700926355798,-1,FALSE,FALSE
yield_10y,juros,1,43,-0.0035122305649750315,-0.004988700379887852,7.293447984595477e-4,-0.008044817249646044,0.0024808638931393184,-1,FALSE,FALSE
yield_10y,juros,1,44,-0.003306531728425187,-0.004927097619525226,8.000206533102675e-4,-0.007778712582813513,0.0025379923357367077,-1,FALSE,FALSE
yield_10y,juros,1,45,-0.0030958475673527374,-0.00473653094777132,9.239516977936095e-4,-0.007679900897873437,0.0026818089288434166,-1,FALSE,FALSE
yield_10y,juros,1,46,-0.002882133749187683,-0.004650015844258266,0.001118325811999264,-0.007556904455504816,0.002870576484880902,-1,FALSE,FALSE
yield_10y,juros,1,47,-0.0026672285375182628,-0.0045094422121579585,0.0012123510037040266,-0.007352714832919511,0.003049751644546967,-1,FALSE,FALSE
yield_10y,juros,1,48,-0.0024528453078975056,-0.004350738926740226,0.001415969847242504,-0.007136637207005053,0.0031103662142468653,-1,FALSE,FALSE
base_monetary_base,base,4,0,-0.39963316611281163,-0.762681088622347,-0.07854048440979061,-1.0365519516817523,0.12325309676806326,-1,TRUE,FALSE
base_monetary_base,base,4,1,-0.33890892164879505,-0.6016304390563718,0.2049091640135253,-0.9490965944329872,0.5596901206887115,-1,FALSE,FALSE
base_monetary_base,base,4,2,-0.4319332267980758,-0.7348294089122073,0.37717096299700387,-1.1764243944511361,0.8961607257054771,-1,FALSE,FALSE
base_monetary_base,base,4,3,-0.92744697405448,-1.2284412547757433,0.08733099126375621,-1.7716246109231621,0.6724534554143127,-1,FALSE,FALSE
base_monetary_base,base,4,4,-1.1001568956469976,-1.4797961041614203,0.0780124686809716,-2.1103921826097216,0.7235793575174085,-1,FALSE,FALSE
base_monetary_base,base,4,5,-1.3002370848294142,-1.8585795452870402,-0.04706740306780892,-2.5379675618081032,0.5354764883456816,-1,TRUE,FALSE
base_monetary_base,base,4,6,-1.5880492288818604,-2.23618197611645,-0.30410657180428324,-2.972687950729788,0.4038273267774276,-1,TRUE,FALSE
base_monetary_base,base,4,7,-1.7434272080982471,-2.5698397335682066,-0.48721492427501023,-3.3367636719887805,0.24324679725524967,-1,TRUE,FALSE
base_monetary_base,base,4,8,-1.886909194063191,-2.895039181227773,-0.6496783503529121,-3.615912792017804,0.16431633544458138,-1,TRUE,FALSE
base_monetary_base,base,4,9,-2.026116620604357,-3.1707167938338667,-0.8474300677610658,-3.9077409546389172,-0.01087627988000025,-1,TRUE,TRUE
base_monetary_base,base,4,10,-2.1098771523368365,-3.3971231845616296,-0.9866562144568298,-4.193446838420792,-0.1883027886659132,-1,TRUE,TRUE
base_monetary_base,base,4,11,-2.167903626908163,-3.5153145034888573,-1.0756502265652093,-4.3667119894300654,-0.30416445143212434,-1,TRUE,TRUE
base_monetary_base,base,4,12,-2.1989838206752155,-3.662034749524138,-1.2117932742598638,-4.449551108079174,-0.4181387121237995,-1,TRUE,TRUE
base_monetary_base,base,4,13,-2.1950993264679974,-3.701549293645941,-1.2517736923225755,-4.470706181816536,-0.49170101448256376,-1,TRUE,TRUE
base_monetary_base,base,4,14,-2.1654606739625826,-3.780900564441754,-1.2898844264564613,-4.55662312116202,-0.6014582097153941,-1,TRUE,TRUE
base_monetary_base,base,4,15,-2.110413105012876,-3.7816433404956435,-1.3185102630301277,-4.6128516686309595,-0.6386677270185098,-1,TRUE,TRUE
base_monetary_base,base,4,16,-2.031344558323589,-3.722238827324801,-1.3073875195154936,-4.6327294782089234,-0.6477514348425141,-1,TRUE,TRUE
base_monetary_base,base,4,17,-1.9330634854672568,-3.6609313312054432,-1.2605173593055115,-4.621756935993734,-0.6641739364222203,-1,TRUE,TRUE
base_monetary_base,base,4,18,-1.8172897821469136,-3.591665006427157,-1.1994377538635637,-4.616798767101751,-0.6522871025886765,-1,TRUE,TRUE
base_monetary_base,base,4,19,-1.6869099521768738,-3.5146205241495947,-1.1385901687834061,-4.571620322165582,-0.5690142718271057,-1,TRUE,TRUE
base_monetary_base,base,4,20,-1.545116511448763,-3.423410475170365,-1.0655588605470605,-4.488037595049806,-0.4885166017737802,-1,TRUE,TRUE
base_monetary_base,base,4,21,-1.3940394122902489,-3.2781737991835573,-0.9631926988753685,-4.372857088128956,-0.34676902870945797,-1,TRUE,TRUE
base_monetary_base,base,4,22,-1.2362665457672506,-3.211778519911252,-0.8578701084093148,-4.2237477891410915,-0.2309615061681021,-1,TRUE,TRUE
base_monetary_base,base,4,23,-1.0741346367626137,-3.0298851073865904,-0.7483021930621339,-4.124200445300139,-0.09122704814394446,-1,TRUE,TRUE
base_monetary_base,base,4,24,-0.9095485805216352,-2.9163577053420284,-0.6042633659768354,-3.9367337440670833,-0.012210630887451354,-1,TRUE,TRUE
base_monetary_base,base,4,25,-0.744487349456624,-2.7415491607228675,-0.4768484656482575,-3.7571732191531733,0.07803926516526685,-1,TRUE,FALSE
base_monetary_base,base,4,26,-0.580676974489136,-2.5518723255110864,-0.31653483995565157,-3.6198443823893074,0.2811721460275871,-1,TRUE,FALSE
base_monetary_base,base,4,27,-0.41959778789193436,-2.395469271141526,-0.17126325491857344,-3.461775999483347,0.4843005478239591,-1,TRUE,FALSE
base_monetary_base,base,4,28,-0.26265923042623207,-2.262596015291734,-0.027753311147213452,-3.33848279423392,0.5893758827710158,-1,TRUE,FALSE
base_monetary_base,base,4,29,-0.11107904950218295,-2.0975300899324205,0.1106887726945583,-3.1788136046017152,0.811300370298219,-1,FALSE,FALSE
base_monetary_base,base,4,30,0.03410164979014141,-1.9173719881269973,0.25574044623993,-2.9969384471000806,0.9811101246659726,1,FALSE,FALSE
base_monetary_base,base,4,31,0.17195798812819074,-1.7714674140024147,0.3963934247140767,-2.7931830341685804,1.073300735839375,1,FALSE,FALSE
base_monetary_base,base,4,32,0.30171593157672927,-1.5963828120802253,0.5317132897660829,-2.6187979750551307,1.2588182706228117,1,FALSE,FALSE
base_monetary_base,base,4,33,0.422743480826826,-1.429288057766263,0.6722955159714289,-2.5073584113714724,1.332787931970517,1,FALSE,FALSE
base_monetary_base,base,4,34,0.5345294596563743,-1.3156342715512799,0.8129276366825383,-2.382725046926225,1.4962325617414727,1,FALSE,FALSE
base_monetary_base,base,4,35,0.6366881214838305,-1.2058275049899598,0.9342420543986675,-2.221543778329534,1.6058638970821169,1,FALSE,FALSE
base_monetary_base,base,4,36,0.7289520364362367,-1.1245006384676326,1.0508185094400142,-2.076202109362799,1.7545863200062894,1,FALSE,FALSE
base_monetary_base,base,4,37,0.8111620955097987,-1.0225566468288114,1.1458253507628393,-1.8847818538636856,1.8507460338903898,1,FALSE,FALSE
base_monetary_base,base,4,38,0.8832629325518093,-0.9318946894273488,1.2332110629761648,-1.8053691991314922,1.9047762053638342,1,FALSE,FALSE
base_monetary_base,base,4,39,0.9452953478188197,-0.8391199908576894,1.305434983086701,-1.6484075963385716,1.9881732139558959,1,FALSE,FALSE
base_monetary_base,base,4,40,0.9973883312399456,-0.7327466311317794,1.3767930507481094,-1.5317367625940348,2.0702166354717564,1,FALSE,FALSE
base_monetary_base,base,4,41,1.0397517121551791,-0.6317566745750592,1.3948373336531192,-1.4043928055549273,2.1334369521801406,1,FALSE,FALSE
base_monetary_base,base,4,42,1.0726680282208578,-0.5492984338682089,1.462001619462111,-1.3285038762458985,2.217433591884671,1,FALSE,FALSE
base_monetary_base,base,4,43,1.0964845349985097,-0.4916497820047963,1.4922338526470424,-1.2540827886497579,2.272846001407241,1,FALSE,FALSE
base_monetary_base,base,4,44,1.11160517831832,-0.4325174373854064,1.5424836328587417,-1.1097925444876817,2.338873645988008,1,FALSE,FALSE
base_monetary_base,base,4,45,1.1184824816110606,-0.3598347805128849,1.5744929553637976,-1.001436677895232,2.3656632588807254,1,FALSE,FALSE
base_monetary_base,base,4,46,1.117609731313851,-0.3046529783455552,1.5878048589909561,-0.9315851261684724,2.4282900537820327,1,FALSE,FALSE
base_monetary_base,base,4,47,1.109513290348052,-0.2816852142799578,1.574062212838765,-0.9416844444290229,2.4274701134830456,1,FALSE,FALSE
base_monetary_base,base,4,48,1.0947451479710102,-0.238561960408819,1.5745249121899545,-0.8612978807824618,2.4394186764069374,1,FALSE,FALSE
base_money_supply,base,4,0,-0.13718366440136354,-0.3443631045806965,0.08050958162110798,-0.511388966495715,0.21038475237331553,-1,FALSE,FALSE
base_money_supply,base,4,1,-0.09588061245254798,-0.2863233891881927,0.38778569142276975,-0.5033127519938958,0.635384530730779,-1,FALSE,FALSE
base_money_supply,base,4,2,-0.2236112805535706,-0.39464970719134457,0.507425862468474,-0.727146633426735,0.8874258284784639,-1,FALSE,FALSE
base_money_supply,base,4,3,-0.4764367875146558,-0.6801849682694794,0.4249107291339215,-1.0435343102199535,0.8584639470146823,-1,FALSE,FALSE
base_money_supply,base,4,4,-0.5862369532584899,-0.8757906960437262,0.42854149681461473,-1.3265236774478868,0.8634775233289059,-1,FALSE,FALSE
base_money_supply,base,4,5,-0.7413545501570473,-1.1197701089399805,0.32897509264663505,-1.6066925092353035,0.840210626131515,-1,FALSE,FALSE
base_money_supply,base,4,6,-0.9480016547425918,-1.4358964867097779,0.13976622673863956,-1.9334367212669241,0.7573395085408092,-1,FALSE,FALSE
base_money_supply,base,4,7,-1.0807214411054145,-1.691700628944099,-0.02300442345273908,-2.181685091647551,0.5805308305261133,-1,TRUE,FALSE
base_money_supply,base,4,8,-1.2088380178967406,-1.9098384626737548,-0.16317203273235673,-2.422520912328862,0.45401068088035096,-1,TRUE,FALSE
base_money_supply,base,4,9,-1.3375093786466619,-2.118125729947848,-0.32854848109434936,-2.650810963881544,0.3246906764510105,-1,TRUE,FALSE
base_money_supply,base,4,10,-1.4334004331700068,-2.311622548012833,-0.44573790249656947,-2.855566089989676,0.20801389159884698,-1,TRUE,FALSE
base_money_supply,base,4,11,-1.5076889355922996,-2.4437783313347947,-0.5750979311824602,-2.9774989373350707,0.054175406280096955,-1,TRUE,FALSE
base_money_supply,base,4,12,-1.5636677904788732,-2.510237300077888,-0.6594289655462934,-3.096963326104938,-0.06820104977801954,-1,TRUE,TRUE
base_money_supply,base,4,13,-1.5947238809120523,-2.5699301947848046,-0.743528471487215,-3.211303113631355,-0.12576759799754503,-1,TRUE,TRUE
base_money_supply,base,4,14,-1.603569095464119,-2.607469514426682,-0.7919960365728586,-3.289348491495452,-0.2116717590631613,-1,TRUE,TRUE
base_money_supply,base,4,15,-1.5922607220366425,-2.61907581286944,-0.8089408115545377,-3.3480238299909355,-0.27055565442027935,-1,TRUE,TRUE
base_money_supply,base,4,16,-1.5614919741374411,-2.610352312474359,-0.7939409722546049,-3.4063515385425576,-0.3480567131166966,-1,TRUE,TRUE
base_money_supply,base,4,17,-1.5136656680214244,-2.5930757812223852,-0.8158194584046072,-3.4077406674417037,-0.32721553945859033,-1,TRUE,TRUE
base_money_supply,base,4,18,-1.4507437431728332,-2.5674119090240617,-0.788514289429066,-3.391318473780288,-0.3589797006680314,-1,TRUE,TRUE
base_money_supply,base,4,19,-1.37478031007352,-2.5228933391292045,-0.7481936998064133,-3.3602595214045756,-0.3110194633520664,-1,TRUE,TRUE
base_money_supply,base,4,20,-1.2879066200801592,-2.42908467785435,-0.6906650968781967,-3.3539979270945053,-0.23628767728051162,-1,TRUE,TRUE
base_money_supply,base,4,21,-1.1920131638369913,-2.346071547216566,-0.6283367286532171,-3.3236976290790343,-0.17927125251004605,-1,TRUE,TRUE
base_money_supply,base,4,22,-1.0890353257663299,-2.2696573598565104,-0.5890327215587637,-3.243278479204238,-0.16059627080531322,-1,TRUE,TRUE
base_money_supply,base,4,23,-0.9807139467729598,-2.177662882875061,-0.5216321285050578,-3.167231791424273,-0.062366465096099506,-1,TRUE,TRUE
base_money_supply,base,4,24,-0.8686260439871862,-2.055672289983142,-0.4377166562868117,-3.086239227181308,-0.020203926777115532,-1,TRUE,TRUE
base_money_supply,base,4,25,-0.7543016888306608,-1.9702001751953242,-0.3527125177030226,-2.9417014437216418,0.07246306717513466,-1,TRUE,FALSE
base_money_supply,base,4,26,-0.6390841154857663,-1.8616385024073976,-0.2703862836566764,-2.808386928075678,0.21468348191955172,-1,TRUE,FALSE
base_money_supply,base,4,27,-0.5241767228571392,-1.746234495275905,-0.17576981940455935,-2.694149115672663,0.26774607962352326,-1,TRUE,FALSE
base_money_supply,base,4,28,-0.41070426259581794,-1.6410702699419102,-0.08753386935064632,-2.5860480983212133,0.3787760216753692,-1,TRUE,FALSE
base_money_supply,base,4,29,-0.29965150694449827,-1.523959155077046,-0.003049936032082215,-2.4757793903933365,0.48749584838886806,-1,TRUE,FALSE
base_money_supply,base,4,30,-0.19188392747637728,-1.4395036798554441,0.09503786945941627,-2.281316026546392,0.6167387577163506,-1,FALSE,FALSE
base_money_supply,base,4,31,-0.08817848971687248,-1.3398165564251903,0.20099875520791127,-2.124686504354043,0.7260732017572961,-1,FALSE,FALSE
base_money_supply,base,4,32,0.010795716407163702,-1.2493285348416272,0.2904827532730735,-2.023321554597363,0.7996599635758836,1,FALSE,FALSE
base_money_supply,base,4,33,0.10447089828049538,-1.1313275434749026,0.38839439888986604,-1.881958658648881,0.9144656031423404,1,FALSE,FALSE
base_money_supply,base,4,34,0.19236678522753792,-1.0169049540998791,0.4860173726907232,-1.760768283171939,1.0089008246797442,1,FALSE,FALSE
base_money_supply,base,4,35,0.27409309718096075,-0.9350773123467482,0.54152855157591,-1.668695118873957,1.0795633302600225,1,FALSE,FALSE
base_money_supply,base,4,36,0.3493460807515669,-0.8589776184120118,0.6390762995930938,-1.5429931869932223,1.1955693228384774,1,FALSE,FALSE
base_money_supply,base,4,37,0.4179016133643465,-0.773118546179477,0.703978097051531,-1.4134774341009007,1.3028601361068028,1,FALSE,FALSE
base_money_supply,base,4,38,0.4796121842169043,-0.7096908261847196,0.771472006422095,-1.2950900063559578,1.3400664803888485,1,FALSE,FALSE
base_money_supply,base,4,39,0.534402847138038,-0.6459907019632005,0.8176956389384007,-1.1922878726198676,1.3985961164260161,1,FALSE,FALSE
base_money_supply,base,4,40,0.5822659447525469,-0.609921013523079,0.8921601002770582,-1.082034776763094,1.4347124455942681,1,FALSE,FALSE
base_money_supply,base,4,41,0.6232563116476353,-0.523341141606092,0.9355422138138187,-0.9925770645707871,1.499015412715626,1,FALSE,FALSE
base_money_supply,base,4,42,0.6574863007774878,-0.4628180555620883,0.9605594197734939,-0.9450330414611715,1.5449301905472774,1,FALSE,FALSE
base_money_supply,base,4,43,0.6851204695729862,-0.401365246055375,0.9990607643698219,-0.8702886409053504,1.6326092195204742,1,FALSE,FALSE
base_money_supply,base,4,44,0.7063701825924529,-0.33060224872366506,1.0472546045430855,-0.8284926562846134,1.6936885528301004,1,FALSE,FALSE
base_money_supply,base,4,45,0.7214882184899629,-0.3075266846473794,1.0914530076029736,-0.7476815506236179,1.7292977826249099,1,FALSE,FALSE
base_money_supply,base,4,46,0.7307633829402915,-0.26114718802487474,1.0990449182938393,-0.7129871080757465,1.7534535407620322,1,FALSE,FALSE
base_money_supply,base,4,47,0.7345151329790411,-0.22289859291996372,1.1216897371674703,-0.6727527185838429,1.767854004755117,1,FALSE,FALSE
base_money_supply,base,4,48,0.7330883341015504,-0.2053516619098397,1.1410496622455266,-0.6346424656955607,1.8070647585996777,1,FALSE,FALSE
base_demand_deposit,base,4,0,-0.00955914869603669,-0.5181570598610667,0.28141702879107844,-0.7089731073363031,0.5544970716808737,-1,FALSE,FALSE
base_demand_deposit,base,4,1,0.1583638890226613,-0.4529857346970886,0.5728071665201827,-0.7303510626566323,0.9533939686407288,1,FALSE,FALSE
base_demand_deposit,base,4,2,-0.1715718654472398,-0.8097023886969916,0.41337887480090635,-1.2317492304503557,0.8273768263241584,-1,FALSE,FALSE
base_demand_deposit,base,4,3,-0.25397563078374263,-0.9996471137869966,0.3997507400203092,-1.4010953035747127,0.9476941919945814,-1,FALSE,FALSE
base_demand_deposit,base,4,4,-0.34894715760888095,-1.1913259737376518,0.49086576453539355,-1.6831524430667495,1.0086056316947842,-1,FALSE,FALSE
base_demand_deposit,base,4,5,-0.5815376995366384,-1.5098690557704897,0.30534413079123374,-2.144216956576312,0.9224913892981965,-1,FALSE,FALSE
base_demand_deposit,base,4,6,-0.806825681951695,-1.8294257628490473,0.08900933472468478,-2.5267544807939695,0.7179825309371157,-1,FALSE,FALSE
base_demand_deposit,base,4,7,-0.95296793180631445,-2.054074103087385,-0.039041816019768014,-2.8187158855128467,0.600265594920117,-1,TRUE,FALSE
base_demand_deposit,base,4,8,-1.1326314815067406,-2.3483221909843732,-0.20510379902374476,-3.085971166882603,0.4811600058293236,-1,TRUE,FALSE
base_demand_deposit,base,4,9,-1.2994887320854742,-2.5753488448687643,-0.43545791067505224,-3.3682003932464935,0.3205476518483357,-1,TRUE,FALSE
base_demand_deposit,base,4,10,-1.4177245118638937,-2.74837077008403,-0.5811968155475606,-3.558850952004788,0.16144828288252647,-1,TRUE,FALSE
base_demand_deposit,base,4,11,-1.521761548543965,-2.889937487059626,-0.7201335787642673,-3.6791933787699462,-0.04973419844562141,-1,TRUE,TRUE
base_demand_deposit,base,4,12,-1.604758540627227,-3.0078082590030344,-0.787319858096767,-3.8029291839900106,-0.22756894906490482,-1,TRUE,TRUE
base_demand_deposit,base,4,13,-1.655258692914141,-3.1131977840030163,-0.8616991456962415,-3.9391010049864286,-0.3080223656663711,-1,TRUE,TRUE
base_demand_deposit,base,4,14,-1.6812664369705077,-3.191159380893671,-0.9673418176491891,-4.064072269521613,-0.38997239240271814,-1,TRUE,TRUE
base_demand_deposit,base,4,15,-1.685480456863342,-3.2318471128068915,-1.0384985119872199,-4.109382391998428,-0.4326284356765392,-1,TRUE,TRUE
base_demand_deposit,base,4,16,-1.6663008744555952,-3.2096427484623282,-1.0568615569013153,-4.163895541594859,-0.48573990448818566,-1,TRUE,TRUE
base_demand_deposit,base,4,17,-1.627125094741677,-3.1777663195217336,-1.0787854752154795,-4.120511860700818,-0.5021279458671133,-1,TRUE,TRUE
base_demand_deposit,base,4,18,-1.5711840131819255,-3.1804841426551276,-1.0477573465480607,-4.038986890334863,-0.5148238817142649,-1,TRUE,TRUE
base_demand_deposit,base,4,19,-1.5000015702812286,-3.129921244118795,-0.9919342288141233,-4.059667676036973,-0.4569993199482635,-1,TRUE,TRUE
base_demand_deposit,base,4,20,-1.4158892674926427,-3.095846271181502,-0.9288782963300852,-3.989945526242459,-0.37951632736097607,-1,TRUE,TRUE
base_demand_deposit,base,4,21,-1.3213797970818897,-2.984862460811387,-0.8782584711618527,-3.8795262533805337,-0.30809899022867016,-1,TRUE,TRUE
base_demand_deposit,base,4,22,-1.2184167739761498,-2.90779794348358,-0.7879646812379749,-3.8351681789543925,-0.2793936685971326,-1,TRUE,TRUE
base_demand_deposit,base,4,23,-1.108788673907446,-2.7988781628851194,-0.6855244894261172,-3.8227799943188674,-0.18225111177266,-1,TRUE,TRUE
base_demand_deposit,base,4,24,-0.9943688163581932,-2.6928775235647193,-0.6056742645841531,-3.7178157592022387,-0.05748886109139575,-1,TRUE,TRUE
base_demand_deposit,base,4,25,-0.8767905862024916,-2.551403588992551,-0.5231790145421864,-3.6180626411568126,0.048351184454127547,-1,TRUE,FALSE
base_demand_deposit,base,4,26,-0.7574503583491654,-2.4098048091835214,-0.4229218639224164,-3.555500960748436,0.19184974461017434,-1,TRUE,FALSE
base_demand_deposit,base,4,27,-0.6377030111531456,-2.305467815745962,-0.29703211389537815,-3.360747121644041,0.34485960801637083,-1,TRUE,FALSE
base_demand_deposit,base,4,28,-0.5187776300805358,-2.163280456540988,-0.19902435740402996,-3.183415468501692,0.42194068681587477,-1,TRUE,FALSE
base_demand_deposit,base,4,29,-0.4017277880745129,-2.0263111895085717,-0.07999923675137739,-3.03387941322984,0.5507468874073228,-1,TRUE,FALSE
base_demand_deposit,base,4,30,-0.287517769033907,-1.8862623772321,0.016367050851547146,-2.9125981120621223,0.6686311679372005,-1,FALSE,FALSE
base_demand_deposit,base,4,31,-0.177017011757874,-1.7286607731874897,0.13687936744849744,-2.7280644197400665,0.751747623049028,-1,FALSE,FALSE
base_demand_deposit,base,4,32,-0.07096971580721201,-1.5951523336811801,0.2451139612174134,-2.5587555100913293,0.8822058096801199,-1,FALSE,FALSE
base_demand_deposit,base,4,33,0.029976495792993774,-1.445429287351748,0.3758714534163269,-2.446744420273267,1.014037408831701,1,FALSE,FALSE
base_demand_deposit,base,4,34,0.1252622017332783,-1.3365280168983396,0.5255446293593816,-2.2532213987505187,1.1195370518065098,1,FALSE,FALSE
base_demand_deposit,base,4,35,0.21442657829828793,-1.2080910346574059,0.5952892027785259,-2.141687059928107,1.2075837526717603,1,FALSE,FALSE
base_demand_deposit,base,4,36,0.29709875775398853,-1.1090641709676121,0.6697436380564906,-1.9265344861489277,1.2923055098087255,1,FALSE,FALSE
base_demand_deposit,base,4,37,0.37299033679245586,-0.9971541388933343,0.7391291103863646,-1.7601040557021388,1.3497825764753002,1,FALSE,FALSE
base_demand_deposit,base,4,38,0.4418956056217782,-0.9058939196270965,0.8149319457982753,-1.6541623028759753,1.4622189834373716,1,FALSE,FALSE
base_demand_deposit,base,4,39,0.5036870551908157,-0.8232236309051577,0.9153558023906465,-1.5797852786716784,1.5413593527701175,1,FALSE,FALSE
base_demand_deposit,base,4,40,0.5583092750928831,-0.7439953138247604,0.973297239246363,-1.4686230857357419,1.6136052653516195,1,FALSE,FALSE
base_demand_deposit,base,4,41,0.6057750482792335,-0.6761814689161537,1.0227380460258184,-1.414665864780257,1.6502905606164442,1,FALSE,FALSE
base_demand_deposit,base,4,42,0.6461605897891909,-0.58395069312016,1.0635688781567207,-1.2652795551797502,1.7031520885131008,1,FALSE,FALSE
