var,unidade,faixa_painel,irf_h0,h0_bp,esperado_h0,irf_h6,h6_bp,irf_h24,h24_bp,pico_h,pico_bp,sig90_h0
yield_3m,proporcao decimal (0.0975 = 9.75% a.a.),"[0.019, 0.149]",0.0038682612744976538,38.68261274497654,livre,0.007113702371346291,71.13702371346291,-7.699654138013106e-4,-7.699654138013106,3,72.49805688569731,TRUE
yield_6m,proporcao decimal (0.0975 = 9.75% a.a.),"[0.020, 0.151]",0.005,50,"0.005 (=50bp, por construcao)",0.008518264750579619,85.18264750579618,-0.0016680858708984323,-16.680858708984324,3,89.67861968685177,TRUE
yield_1y,proporcao decimal (0.0975 = 9.75% a.a.),"[0.023, 0.158]",0.006334123738855861,63.3412373885586,livre,0.009894531316783528,98.94531316783528,-0.002852976487893794,-28.52976487893794,3,107.5293972006231,TRUE
yield_2y,proporcao decimal (0.0975 = 9.75% a.a.),"[0.034, 0.165]",0.007430059200891002,74.30059200891002,livre,0.010373614564207038,103.73614564207038,-0.003704248065673081,-37.04248065673081,3,116.96279518890753,TRUE
yield_5y,proporcao decimal (0.0975 = 9.75% a.a.),"[0.056, 0.166]",0.007761146417650836,77.61146417650836,livre,0.009413875046793764,94.13875046793764,-0.0038468271413135712,-38.46827141313571,3,109.81398692950846,TRUE
yield_10y,proporcao decimal (0.0975 = 9.75% a.a.),"[0.068, 0.165]",0.007030140892436749,70.3014089243675,livre,0.008326114659634782,83.26114659634781,-0.0035569402487912434,-35.569402487912434,3,96.77405473538495,TRUE
juros_selic,ponto percentual a.a. (9.75 = 9.75%),"[1.900, 14.900]",0.23797113546443296,23.797113546443295,livre,0.5108846510204026,51.08846510204026,0.020386564941827973,2.0386564941827974,5,51.22648545995728,TRUE
