sample,r,q,p,variable,h,point,lo68,hi68,lo90,hi90,sig68,sig90
full,7,7,6,yield_6m,0,0.005,0.005,0.005,0.005,0.005,TRUE,TRUE
full,7,7,6,yield_6m,1,0.006115532272500545,0.004982967193846933,0.0067070875128693065,0.004402622970043592,0.00735174678596992,TRUE,TRUE
full,7,7,6,yield_6m,2,0.007157278529522666,0.005056134753598108,0.007656417894317779,0.004163579110936595,0.00855267734801036,TRUE,TRUE
full,7,7,6,yield_6m,3,0.008354382995029962,0.005529276517350631,0.008950778937246245,0.0044733821511381885,0.010038361933145463,TRUE,TRUE
full,7,7,6,yield_6m,4,0.007887768225191159,0.0043401481455290405,0.008551705060064366,0.0025344444795036025,0.010304078992496864,TRUE,TRUE
full,7,7,6,yield_6m,5,0.008234559753372877,0.0041907902501133,0.009086541825684106,0.002265437878712955,0.010788151025651983,TRUE,TRUE
full,7,7,6,yield_6m,6,0.008830859002802128,0.004328494880831283,0.009882545755190571,0.0022531801661287982,0.01197228080234381,TRUE,TRUE
full,7,7,6,yield_6m,7,0.008746946392134653,0.003950664192938466,0.010194707730417363,0.00162805469345747,0.012456581869372511,TRUE,TRUE
full,7,7,6,yield_6m,8,0.008355409003015506,0.003358993463722861,0.010153484363306188,9.278374138645719e-4,0.012775461031511493,TRUE,TRUE
full,7,7,6,yield_6m,9,0.007654035122857306,0.002847908195964255,0.009911784561174943,-7.003434572239456e-5,0.012735786480911268,TRUE,FALSE
full,7,7,6,yield_6m,10,0.006720302942929789,0.002008820822130015,0.009766140669070694,-9.403203084187508e-4,0.012416631808200468,TRUE,FALSE
full,7,7,6,yield_6m,11,0.005372155732569043,6.870594785120936e-4,0.009013351502331367,-0.0022506754642533312,0.012084596448119482,TRUE,FALSE
full,7,7,6,yield_6m,12,0.004357609040727831,-3.0468045773329776e-4,0.008743596452211943,-0.003085674126664535,0.012008520586438143,FALSE,FALSE
full,7,7,6,yield_6m,13,0.003159200465404582,-0.0013427985051213446,0.00839056085327727,-0.004358714867238772,0.01169380480142224,FALSE,FALSE
full,7,7,6,yield_6m,14,0.0019262705537140548,-0.002211735075616322,0.007699769421126332,-0.00599838823550432,0.0110648508502259,FALSE,FALSE
full,7,7,6,yield_6m,15,0.001132326365775911,-0.0025223690273953733,0.007312282672072276,-0.006896546871121471,0.011079378325109857,FALSE,FALSE
full,7,7,6,yield_6m,16,1.95677782255478e-4,-0.003368083764272301,0.006765597448691272,-0.007708388385674924,0.010643907916513037,FALSE,FALSE
full,7,7,6,yield_6m,17,-6.77758548676345e-4,-0.004210574492774301,0.006296582689619358,-0.008826200343785753,0.010024248372558298,FALSE,FALSE
full,7,7,6,yield_6m,18,-0.0013114450211596637,-0.00474507013836054,0.005998383352815104,-0.009636405035871232,0.0098601586230729309,FALSE,FALSE
full,7,7,6,yield_6m,19,-0.0020569618441548193,-0.005551508954344017,0.0055446358698341604,-0.01039303802831153,0.009658792159274773,FALSE,FALSE
full,7,7,6,yield_6m,20,-0.002649101234022081,-0.0061768409703876846,0.005044671827524082,-0.011154695277119337,0.009106803493366681,FALSE,FALSE
full,7,7,6,yield_6m,21,-0.003089460394438032,-0.006827324723798059,0.004687041618225203,-0.011676007782271456,0.008800624765374458,FALSE,FALSE
full,7,7,6,yield_6m,22,-0.003513440315710606,-0.0075276777034505365,0.004250021789439619,-0.012992833130778925,0.008472745795085432,FALSE,FALSE
full,7,7,6,yield_6m,23,-0.003833706023047764,-0.007983213869990614,0.0038990461821075194,-0.013913786689854206,0.008089368222763604,FALSE,FALSE
full,7,7,6,yield_6m,24,-0.004059710435521156,-0.008408845340885762,0.0036193545003738634,-0.014290327878686924,0.007809953087838066,FALSE,FALSE
full,7,7,6,yield_6m,25,-0.0042530027052659035,-0.009082210985365888,0.003406482482144891,-0.014909880655509635,0.0075608830975732455,FALSE,FALSE
full,7,7,6,yield_6m,26,-0.00438313764159053,-0.009705341432135906,0.0031792809158776546,-0.015555951446641231,0.007244410610192784,FALSE,FALSE
full,7,7,6,yield_6m,27,-0.00442937980996289,-0.010160450558952903,0.003026674483157585,-0.016001749691030714,0.007287816325722624,FALSE,FALSE
full,7,7,6,yield_6m,28,-0.004455146770645611,-0.010315388011695282,0.002681321916804644,-0.01694583689359494,0.007488703376770641,FALSE,FALSE
full,7,7,6,yield_6m,29,-0.004444529663845061,-0.010652156462838878,0.0025456895613469497,-0.017402668375977703,0.007623612134587705,FALSE,FALSE
full,7,7,6,yield_6m,30,-0.004371752303544382,-0.010996917180840326,0.0025941649246298175,-0.017631822454495405,0.007753104695092072,FALSE,FALSE
full,7,7,6,yield_6m,31,-0.004293475552391203,-0.011021119482393519,0.002476094172222002,-0.01787945314683067,0.007747832398370204,FALSE,FALSE
full,7,7,6,yield_6m,32,-0.0041805758306497146,-0.01096948112527026,0.0023939903015805486,-0.017873535960969213,0.007711215487489785,FALSE,FALSE
full,7,7,6,yield_6m,33,-0.0040267816406454725,-0.010967490343111168,0.0023593230883214387,-0.017772484712366938,0.007390224645369785,FALSE,FALSE
full,7,7,6,yield_6m,34,-0.0038684601496590397,-0.010903372945913748,0.0022942222323530637,-0.017653806424408724,0.007300265916724962,FALSE,FALSE
full,7,7,6,yield_6m,35,-0.0036837595098511426,-0.010945438306021666,0.0022902986129155114,-0.017364293744549408,0.007374162159082104,FALSE,FALSE
