sample,r,q,p,variable,h,point,lo68,hi68,lo90,hi90,sig68,sig90
pre_covid,7,6,6,yield_2y,39,-0.010480503726728178,-0.023871169634735484,0.008240470395597166,-0.05609252858038679,0.03824833331199326,FALSE,FALSE
pre_covid,7,6,6,yield_2y,40,-0.01043483684061982,-0.023221198257442077,0.008905394459845995,-0.06048027868249355,0.045801357768546165,FALSE,FALSE
pre_covid,7,6,6,yield_2y,41,-0.010290649292952923,-0.023618617392745036,0.008936990444035684,-0.06369348190228576,0.04775669802986176,FALSE,FALSE
pre_covid,7,6,6,yield_2y,42,-0.0100329994118336,-0.023474193594356683,0.010033093927182947,-0.06678246121018012,0.050572629109253045,FALSE,FALSE
pre_covid,7,6,6,yield_2y,43,-0.009670393008966879,-0.023499692540132296,0.010519098858006256,-0.06976392625941714,0.05064412347966926,FALSE,FALSE
pre_covid,7,6,6,yield_2y,44,-0.009212121969328633,-0.022811541716064473,0.011313372349587288,-0.07216015843987743,0.05117120765400578,FALSE,FALSE
pre_covid,7,6,6,yield_2y,45,-0.00867268279541044,-0.02275051736643787,0.012329232521570917,-0.07682990151367611,0.05218243334479454,FALSE,FALSE
pre_covid,7,6,6,yield_2y,46,-0.008071431041516643,-0.02296536539080531,0.012975345292450303,-0.08015092848547474,0.05037295478294164,FALSE,FALSE
pre_covid,7,6,6,yield_2y,47,-0.007451658919162088,-0.023320147404534974,0.013927113892430697,-0.08131013939538129,0.04913999847572704,FALSE,FALSE
pre_covid,7,6,6,yield_2y,48,-0.006819434219313897,-0.024043446457911358,0.014853953836470054,-0.08085834876769794,0.04976213098100467,FALSE,FALSE
pre_covid,7,6,6,yield_5y,0,0.006710715410217794,-2.45678533926312e-4,0.014837238627785463,-0.010703979511357258,0.024516382187551807,FALSE,FALSE
pre_covid,7,6,6,yield_5y,1,0.005096722620109046,-0.004278028834808157,0.014044928367913937,-0.01686203157385355,0.024394703296349456,FALSE,FALSE
pre_covid,7,6,6,yield_5y,2,0.002117329743456744,-0.005062206794619037,0.009573637937884355,-0.016862030796619812,0.018383914603403672,FALSE,FALSE
pre_covid,7,6,6,yield_5y,3,0.0025169178420987436,-0.0053878344854684556,0.010634860599442308,-0.017332802934975293,0.019235629981387333,FALSE,FALSE
pre_covid,7,6,6,yield_5y,4,0.0014550507581414856,-0.006697905985139594,0.010185216881482606,-0.01824687554414891,0.02019026647508664,FALSE,FALSE
pre_covid,7,6,6,yield_5y,5,-0.001708531137873547,-0.011586195350911785,0.007856231380968165,-0.026918099515956743,0.0164829016670821,FALSE,FALSE
pre_covid,7,6,6,yield_5y,6,-0.0011971370971004171,-0.010448809760952684,0.008235142608513947,-0.02565541516567145,0.016979113308905922,FALSE,FALSE
pre_covid,7,6,6,yield_5y,7,-8.132587710451386e-4,-0.00977904664751001,0.008633215669104754,-0.024898662672810098,0.01988311996230648,FALSE,FALSE
pre_covid,7,6,6,yield_5y,8,-0.0015556827625688822,-0.011036942109743248,0.008368814708345718,-0.025360922121483373,0.01806327210321791,FALSE,FALSE
pre_covid,7,6,6,yield_5y,9,-0.0020286594297252414,-0.012167389117446782,0.008480321923609514,-0.025697384140775728,0.020280603293632907,FALSE,FALSE
pre_covid,7,6,6,yield_5y,10,-5.997665027137081e-4,-0.010470761461775956,0.00985672065405922,-0.02297436694481643,0.02429070640220398,FALSE,FALSE
pre_covid,7,6,6,yield_5y,11,2.083127887514983e-4,-0.010008398793813142,0.011312393481136468,-0.023231160259372587,0.026140129165833775,FALSE,FALSE
pre_covid,7,6,6,yield_5y,12,-6.814314543700237e-4,-0.011416710475604325,0.010387286712834405,-0.024568013113446502,0.027875921593747917,FALSE,FALSE
pre_covid,7,6,6,yield_5y,13,-0.0011908540251117721,-0.010761370706064187,0.010619673597476257,-0.028373834842927853,0.025657129974787123,FALSE,FALSE
pre_covid,7,6,6,yield_5y,14,-0.001350162953008221,-0.010098184284380933,0.010719448238122776,-0.028660384474383037,0.027524022827635733,FALSE,FALSE
pre_covid,7,6,6,yield_5y,15,-0.0018633725228481932,-0.010035208495672436,0.010298197326598344,-0.029555258393326043,0.030769638244024143,FALSE,FALSE
pre_covid,7,6,6,yield_5y,16,-0.002771646710934223,-0.011012983084320908,0.009385522166266261,-0.03272981301584546,0.029052465282490385,FALSE,FALSE
pre_covid,7,6,6,yield_5y,17,-0.0028544746081046474,-0.011403383848753093,0.0100095832707505,-0.033041234423775545,0.027811531482759666,FALSE,FALSE
pre_covid,7,6,6,yield_5y,18,-0.0031822389809979526,-0.011734303490965879,0.01007800281657011,-0.03339713954320398,0.029127262012337334,FALSE,FALSE
pre_covid,7,6,6,yield_5y,19,-0.00381963600709211,-0.012866877943242878,0.008317699448217076,-0.035366931194550345,0.025462495640496116,FALSE,FALSE
pre_covid,7,6,6,yield_5y,20,-0.00346907292277423,-0.012679583868860686,0.008974469361798309,-0.03608136770733724,0.027588953640055834,FALSE,FALSE
pre_covid,7,6,6,yield_5y,21,-0.0034207011589853908,-0.012538578043008014,0.008545651812055148,-0.033916580339789774,0.029940026294018776,FALSE,FALSE
pre_covid,7,6,6,yield_5y,22,-0.0037990469846205183,-0.013555378412199332,0.00845627545257125,-0.035433758191441976,0.029618509474495878,FALSE,FALSE
pre_covid,7,6,6,yield_5y,23,-0.0039398070281165196,-0.013660425348952558,0.008157364317683942,-0.03497772795757811,0.02963130476868312,FALSE,FALSE
pre_covid,7,6,6,yield_5y,24,-0.004537072905104844,-0.014271521372822343,0.008382195085685499,-0.036732235936305875,0.02816375669185011,FALSE,FALSE
pre_covid,7,6,6,yield_5y,25,-0.005498611992371841,-0.015096379866506995,0.00817161505359861,-0.038398504683305676,0.028309777543697116,FALSE,FALSE
pre_covid,7,6,6,yield_5y,26,-0.006269341962573465,-0.015660761466650554,0.00807452660729931,-0.037834698754940915,0.029131171540897043,FALSE,FALSE
pre_covid,7,6,6,yield_5y,27,-0.007094177835494651,-0.016965468635099686,0.007989919309199409,-0.038712336157321385,0.029789130410488508,FALSE,FALSE
pre_covid,7,6,6,yield_5y,28,-0.00801859409538082,-0.01767280061604027,0.007560469732556335,-0.039679540994556915,0.02951099783818202,FALSE,FALSE
pre_covid,7,6,6,yield_5y,29,-0.008655241515294102,-0.018242395341783253,0.007475359565942718,-0.040730059409311736,0.03062961714453164,FALSE,FALSE
pre_covid,7,6,6,yield_5y,30,-0.009066232819468768,-0.018822459465154033,0.007026794822324786,-0.04108893414283137,0.030152934430976462,FALSE,FALSE
pre_covid,7,6,6,yield_5y,31,-0.009394531592538495,-0.018988218310466556,0.006584880507460141,-0.0426121670673409,0.027953474298520242,FALSE,FALSE
pre_covid,7,6,6,yield_5y,32,-0.009516447436998164,-0.018435580142112544,0.006382994575451398,-0.04262592751067562,0.02793362401461327,FALSE,FALSE
pre_covid,7,6,6,yield_5y,33,-0.009452339547385339,-0.01793074559307114,0.006189413935118812,-0.042682125522148374,0.030011005544250634,FALSE,FALSE
pre_covid,7,6,6,yield_5y,34,-0.009399250431417566,-0.017830845530698625,0.006231920020580669,-0.04306114929482169,0.03324655115562256,FALSE,FALSE
pre_covid,7,6,6,yield_5y,35,-0.009364088053492361,-0.017670970970516592,0.0063903829757902455,-0.04407517185177837,0.032260351889150024,FALSE,FALSE
pre_covid,7,6,6,yield_5y,36,-0.009267896918177284,-0.018125430566046454,0.006846754576244948,-0.04652756451224503,0.0342879904141398,FALSE,FALSE
pre_covid,7,6,6,yield_5y,37,-0.00922805537459434,-0.018246026151556346,0.007036596252871084,-0.04855859390766002,0.03464693001399245,FALSE,FALSE
pre_covid,7,6,6,yield_5y,38,-0.009176872770331818,-0.018953212406420727,0.00721795804196799,-0.05096697118763636,0.03306326472388136,FALSE,FALSE
pre_covid,7,6,6,yield_5y,39,-0.009027727962768446,-0.01976323993558158,0.007520953969285477,-0.05469492617495573,0.03574218483348923,FALSE,FALSE
pre_covid,7,6,6,yield_5y,40,-0.008838816290845814,-0.020004701654237674,0.007591699168074451,-0.05587466354593937,0.03822010949968396,FALSE,FALSE
pre_covid,7,6,6,yield_5y,41,-0.00855829340019083,-0.020777843683328127,0.00846928467154467,-0.05678242251651253,0.04065059052264507,FALSE,FALSE
pre_covid,7,6,6,yield_5y,42,-0.008154346649804809,-0.019854205809505882,0.009837882335565618,-0.06143043053820639,0.041566918828568084,FALSE,FALSE
pre_covid,7,6,6,yield_5y,43,-0.007649293483171352,-0.02001807007102854,0.010493324399733309,-0.06367193825367365,0.03937292414571684,FALSE,FALSE
pre_covid,7,6,6,yield_5y,44,-0.0070780351733969685,-0.019680352310163983,0.010370478217790628,-0.06527180799240444,0.03717209933868173,FALSE,FALSE
pre_covid,7,6,6,yield_5y,45,-0.006442702043140764,-0.020273761226964195,0.010922672894365357,-0.06672926926432432,0.03802819480089364,FALSE,FALSE
pre_covid,7,6,6,yield_5y,46,-0.0057716568210683505,-0.020378183228146194,0.011586121204177732,-0.06841320217687231,0.03876628206595808,FALSE,FALSE
pre_covid,7,6,6,yield_5y,47,-0.005124708512002854,-0.020998664914736,0.012391894628837791,-0.06702398473959005,0.03988307599644659,FALSE,FALSE
pre_covid,7,6,6,yield_5y,48,-0.0044917200734924615,-0.0207189215433977,0.012867905605546608,-0.06653756178793302,0.040324855196942996,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,0,-6.980045686192581,-19.499558317687452,1.0518279512337525,-36.48709331071323,12.54900478000635,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,1,-8.20518407396583,-24.975069441006163,4.398155148249223,-48.43204628633199,24.659799949880885,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,2,-5.653550539308382,-23.76820773821446,8.446041189979644,-48.58686689195435,31.59321896437171,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,3,-7.4059533024932716,-26.97018324499417,8.398066119858406,-52.78440256964491,31.2152467093236,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,4,-7.154197019943169,-28.359340852989526,7.917473091304831,-59.43366544364931,35.012806092119376,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,5,-2.7114356266522264,-24.640769899568717,12.795661024379157,-56.308939407495295,39.438001536566055,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,6,-1.3424732929845105,-25.066242294531698,16.590675302672004,-61.84829192831515,44.21305940126438,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,7,0.24605043773935267,-26.80478911775936,18.097044147858433,-66.56630734452825,49.81258161073787,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,8,0.42564241833985955,-26.28377004770774,18.29762984461188,-65.10115451837737,47.345361768129635,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,9,-1.3427681125891477,-27.188808437744477,17.39286277479239,-62.01894409905687,48.47212721082494,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,10,-2.521859189965421,-29.00193120596954,19.006035021703404,-74.99746866064906,51.4207923830669,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,11,-4.193184776388988,-32.73459393502856,18.548038882365763,-81.10491940824153,52.8710952756776,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,12,-4.915074522939295,-36.12084930767973,20.08405152919908,-83.56854053396631,48.38298087257145,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,13,-4.083013034161808,-37.1049311744406,22.500434326872085,-94.22297669149081,54.095122961323554,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,14,-4.3431193523857115,-39.06640185052673,23.26171692067512,-99.36249312074649,61.51693139728764,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,15,-5.021510860291657,-43.49791625094349,24.91138508544711,-113.49859363681776,64.51287069450179,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,16,-4.446940237467664,-45.703078410949615,27.658474305028218,-122.25540492991396,67.69854091264791,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,17,-3.965675547422666,-46.57097186579335,27.97340571163923,-127.84823112279355,74.19274561241573,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,18,-4.128860000380903,-48.04382646017194,29.529294424970423,-133.7962348989217,78.2802658337323,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,19,-4.333077510206711,-48.56059449096216,31.577763253283486,-139.32137369622225,85.84293510673461,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,20,-5.556222760488878,-51.08977846910502,30.144154604644456,-141.50539274862754,88.78842902044079,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,21,-7.728503415166169,-52.92922651102561,31.216972238246022,-147.66338379800567,93.8122640060423,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,22,-9.890107256119723,-53.12053327481109,32.123727747878974,-148.97664699052154,98.19166447842613,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,23,-11.94783465977287,-54.65571198644488,32.351299457162185,-157.65010627892758,97.55294981902777,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,24,-13.770280318399827,-56.03770441000312,34.017582740862814,-165.59931989278738,101.96205734878289,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,25,-15.30800220301605,-58.146736373225856,36.454974298688384,-173.01000600887323,107.95788944549464,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,26,-16.68088295427527,-60.97213408873662,34.91626221066192,-182.19763341807158,113.69247591060882,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,27,-17.895601287875188,-63.0033104745015,35.27716733795757,-189.33338933386096,118.2960649658229,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,28,-18.937273808635574,-64.39154266592382,36.08772462818042,-200.51855981803016,121.86454496569272,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,29,-20.0106493347966,-64.85531980284867,35.48861950628917,-209.82670921654548,125.45509668185359,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,30,-21.352909843443662,-66.86412138645812,36.7136566188656,-223.45450213932838,127.77500762221602,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,31,-22.991209630812083,-69.31988955402895,37.616461324949825,-222.5753851516459,132.7712263802754,FALSE,FALSE
pre_covid,7,6,6,asset_ibov,32,-24.969596848287928,-72.53536014637275,37.440857499239414,-224.36073432206118,136.32554967869652,FALSE,FALSE
