sample,r,q,p,variable,h,point,lo68,hi68,lo90,hi90,sig68,sig90
full,2,2,6,yield_6m,0,0.005,0.005,0.005,0.005,0.005,TRUE,TRUE
full,2,2,6,yield_6m,1,0.005307407616022457,0.004251706244136434,0.00619295666130971,0.003219433521585076,0.006520912835086346,TRUE,TRUE
full,2,2,6,yield_6m,2,0.004805269200570215,0.003558404628600153,0.006292103727670471,0.0024194697558588083,0.006912951786882622,TRUE,TRUE
full,2,2,6,yield_6m,3,0.005446853023162742,0.0035702434658722547,0.007586979719579754,0.0025970751754898344,0.008394861499108768,TRUE,TRUE
full,2,2,6,yield_6m,4,0.005361595931495931,0.0031701605684369017,0.007834567573658507,0.0021656557872905126,0.008766962670851879,TRUE,TRUE
full,2,2,6,yield_6m,5,0.0057115198595411275,0.0034188891066429953,0.008094185350579555,0.0023827375294315444,0.00911998495791716,TRUE,TRUE
full,2,2,6,yield_6m,6,0.006002659649753963,0.0035073226637527253,0.008460373490747082,0.002380361025234991,0.009667715149922342,TRUE,TRUE
full,2,2,6,yield_6m,7,0.005688491468756074,0.0030263501799457585,0.00827607281152146,0.0019078682040120538,0.009745926538485591,TRUE,TRUE
full,2,2,6,yield_6m,8,0.005570048586401515,0.0027494231281079483,0.008158701885426521,0.001571338671720069,0.00978169079089997,TRUE,TRUE
full,2,2,6,yield_6m,9,0.005444226354169313,0.002481470743297195,0.008058745509955695,0.0012578027250159571,0.009753778558020778,TRUE,TRUE
full,2,2,6,yield_6m,10,0.005223325491436528,0.002111666322156611,0.007830232648863053,8.69321315343804e-4,0.009543319155436646,TRUE,TRUE
full,2,2,6,yield_6m,11,0.005072000692472974,0.0018123288749891545,0.007565074102493186,5.665286863649853e-4,0.00945816047611334,TRUE,TRUE
full,2,2,6,yield_6m,12,0.0048611409186532575,0.0015291859362774392,0.007200593553266627,2.3806260503364302e-4,0.009217382386929115,TRUE,TRUE
full,2,2,6,yield_6m,13,0.004632765064951667,0.0012267485392078784,0.006843514217778122,-8.782097355407439e-5,0.008820589757105137,TRUE,FALSE
full,2,2,6,yield_6m,14,0.004442670547471596,9.426145283952713e-4,0.00660531383107549,-3.719346242597044e-4,0.008614395037164609,TRUE,FALSE
full,2,2,6,yield_6m,15,0.00424154785763122,5.987208206982036e-4,0.0061970388535353685,-6.451435153603724e-4,0.008256138591430437,TRUE,FALSE
full,2,2,6,yield_6m,16,0.00405002533543429,3.7324940569088863e-4,0.005817467360351568,-8.590523013965489e-4,0.007974037871658273,TRUE,FALSE
full,2,2,6,yield_6m,17,0.0038718176641373875,1.5690685902378218e-4,0.005407529771779387,-0.0010200768605976042,0.007613100183538998,TRUE,FALSE
full,2,2,6,yield_6m,18,0.0036944111927855127,-6.520200782833058e-5,0.005030764337157765,-0.001242973794863398,0.007168670475019687,FALSE,FALSE
full,2,2,6,yield_6m,19,0.0035303704748755357,-2.4278463458164226e-4,0.0047037102742718126,-0.0013994333040555696,0.0068518864391430455,FALSE,FALSE
full,2,2,6,yield_6m,20,0.003376835148366017,-3.5888613234272276e-4,0.0044155667592763,-0.0014231827063995474,0.006433760124000549,FALSE,FALSE
full,2,2,6,yield_6m,21,0.003230131613894034,-5.049994793082135e-4,0.004091170149989666,-0.0015087093904551623,0.006016194050928125,FALSE,FALSE
full,2,2,6,yield_6m,22,0.003093797028816305,-5.976151741531661e-4,0.003805259069100856,-0.0016348331158304562,0.00548709912429782,FALSE,FALSE
full,2,2,6,yield_6m,23,0.0029653569196425155,-7.249151017864698e-4,0.0034806027373418674,-0.00170657535003556,0.005182615830619662,FALSE,FALSE
full,2,2,6,yield_6m,24,0.0028443461932815477,-7.887965693799944e-4,0.0031971513557040128,-0.001657749873052135,0.004927647993342132,FALSE,FALSE
full,2,2,6,yield_6m,25,0.002731412467741126,-8.175438133827561e-4,0.0028940450571295845,-0.001612518963240476,0.004644434176326418,FALSE,FALSE
full,2,2,6,yield_6m,26,0.0026250161657995993,-8.40214717847465e-4,0.002666352426110712,-0.001640977572361302,0.004368444695124592,FALSE,FALSE
full,2,2,6,yield_6m,27,0.0025248969787019992,-8.255196568680006e-4,0.0024695067302847474,-0.001608296882921774,0.004083515039217025,FALSE,FALSE
full,2,2,6,yield_6m,28,0.0024307806240809514,-8.967221640128229e-4,0.002283327512612384,-0.001560185450728608,0.00379177022073372,FALSE,FALSE
full,2,2,6,yield_6m,29,0.002341876495953747,-9.183566209348035e-4,0.0020169396642898377,-0.0016073871403141952,0.0035583747326512014,FALSE,FALSE
full,2,2,6,yield_6m,30,0.002257933345598957,-8.742841618384946e-4,0.0018073722649823718,-0.0015777917084119875,0.0033350015071673344,FALSE,FALSE
full,2,2,6,yield_6m,31,0.002178532905601457,-8.58855920916708e-4,0.001647121687729879,-0.0016237703556847597,0.003093186067949728,FALSE,FALSE
full,2,2,6,yield_6m,32,0.002103205593824032,-8.697284497543071e-4,0.0014994908852441497,-0.0015896322375673082,0.0029355627010342927,FALSE,FALSE
full,2,2,6,yield_6m,33,0.0020316871420679892,-8.491076712808783e-4,0.0013594721489622597,-0.0015561274337867895,0.0026720311324271583,FALSE,FALSE
full,2,2,6,yield_6m,34,0.0019636390628817945,-8.256797960723145e-4,0.0012593260997452482,-0.0015738752417609047,0.0025217609250624503,FALSE,FALSE
full,2,2,6,yield_6m,35,0.0018987651078635549,-8.030467966779866e-4,0.0011191860452777816,-0.0015802379533725716,0.0023360021256245435,FALSE,FALSE
full,2,2,6,yield_6m,36,0.0018368371597736414,-8.067186974761206e-4,0.0010127064318790136,-0.0015772637211881773,0.0021875873027934318,FALSE,FALSE
full,2,2,6,yield_6m,37,0.0017776101348739217,-7.923664773348345e-4,9.490390723035771e-4,-0.0015602342252030142,0.002076288590282539,FALSE,FALSE
full,2,2,6,yield_6m,38,0.0017208810520470286,-7.780054501118288e-4,8.548528793195206e-4,-0.001539008912500127,0.001954421151414233,FALSE,FALSE
full,2,2,6,yield_6m,39,0.0016664738862459858,-7.221394488670266e-4,7.760591273164284e-4,-0.0014917184659632736,0.0018604505931038603,FALSE,FALSE
full,2,2,6,yield_6m,40,0.0016142186652783298,-7.366854412284732e-4,7.031516026820383e-4,-0.001448376228866361,0.0017661035442473817,FALSE,FALSE
full,2,2,6,yield_6m,41,0.001563972029114815,-7.300068636828084e-4,6.482760421899695e-4,-0.0014438262158810596,0.0016689097928544267,FALSE,FALSE
full,2,2,6,yield_6m,42,0.0015156044061108815,-7.1019457004831e-4,5.819937789876477e-4,-0.0014552109636061252,0.0015903290524071142,FALSE,FALSE
full,2,2,6,yield_6m,43,0.0014689969981163224,-7.160091156292064e-4,5.385749667854415e-4,-0.0013828247012462299,0.0015208953465653166,FALSE,FALSE
full,2,2,6,yield_6m,44,0.0014240467668052046,-6.935550069253684e-4,4.947732427510114e-4,-0.0013867539994124904,0.0014238904392034175,FALSE,FALSE
full,2,2,6,yield_6m,45,0.0013806597710584148,-6.479158346668418e-4,4.6333183037373113e-4,-0.001398609999628201,0.0013739316568734128,FALSE,FALSE
full,2,2,6,yield_6m,46,0.0013387512128211123,-6.144683344204044e-4,4.2763891565336193e-4,-0.0013940728900595923,0.0013272390736882333,FALSE,FALSE
full,2,2,6,yield_6m,47,0.0012982456164311856,-5.907109534494011e-4,4.022350315014479e-4,-0.0013276160340945134,0.0012699744875842277,FALSE,FALSE
full,2,2,6,yield_6m,48,0.0012590739597826608,-5.496307763947191e-4,3.7243028278258043e-4,-0.0012759276767506946,0.0012154856144966737,FALSE,FALSE
full,2,2,6,yield_2y,0,0.009344555587715797,0.007598740806642457,0.013964366472667149,0.006952687298521862,0.019656716675427007,TRUE,TRUE
full,2,2,6,yield_2y,1,0.010125625130708327,0.008108649941557366,0.015477555156967525,0.0072645914674896415,0.023987045977622464,TRUE,TRUE
full,2,2,6,yield_2y,2,0.009167146292030522,0.00696269258163939,0.01501588680310744,0.0058674640880472554,0.02502207178236626,TRUE,TRUE
full,2,2,6,yield_2y,3,0.01030668421564447,0.007063879463476028,0.01785259573069163,0.005537126838926323,0.02997549980214901,TRUE,TRUE
full,2,2,6,yield_2y,4,0.010091174104600512,0.0062890065825604805,0.017985264593419096,0.004536655475081055,0.03153052660784246,TRUE,TRUE
full,2,2,6,yield_2y,5,0.01071668187031623,0.0066056178033764195,0.018492311686376918,0.004769676920927581,0.03287986811481362,TRUE,TRUE
full,2,2,6,yield_2y,6,0.011258222215262468,0.006874271279452378,0.019300461137313072,0.004648665522570459,0.034695412800502555,TRUE,TRUE
full,2,2,6,yield_2y,7,0.010656707469320889,0.006154537081697525,0.018692814143575064,0.0037556519983969468,0.034092078831995526,TRUE,TRUE
full,2,2,6,yield_2y,8,0.010414605311257905,0.005692916087589274,0.018205578946914325,0.0032005101714207944,0.033107762590898426,TRUE,TRUE
full,2,2,6,yield_2y,9,0.01016730689429827,0.005118341644451268,0.017663938724310692,0.002484645061933887,0.03229521025700279,TRUE,TRUE
full,2,2,6,yield_2y,10,0.009740224783370433,0.004389954734474096,0.0170706770404814,0.0018407357341012397,0.03068861614509468,TRUE,TRUE
full,2,2,6,yield_2y,11,0.009447812740545519,0.003688178056322555,0.01632578067417887,0.0012750981573495881,0.029925804565211957,TRUE,TRUE
full,2,2,6,yield_2y,12,0.009047076455852248,0.003133436945533975,0.015236718882887674,6.01264984185818e-4,0.028723899018141066,TRUE,TRUE
full,2,2,6,yield_2y,13,0.008611587877332025,0.002394612887879848,0.01415083534915195,3.8578420975984116e-5,0.027300444469362004,TRUE,TRUE
full,2,2,6,yield_2y,14,0.00824953136193574,0.001882830133003409,0.013245922641012344,-5.060966312270996e-4,0.025587622593452448,TRUE,FALSE
full,2,2,6,yield_2y,15,0.007868757016400026,0.0013727398544228985,0.012220692843317853,-0.0010307668150471047,0.023776513023199875,TRUE,FALSE
full,2,2,6,yield_2y,16,0.007506406110621932,9.164739739926295e-4,0.011616367118432617,-0.0013172827110244864,0.022265162251292558,TRUE,FALSE
full,2,2,6,yield_2y,17,0.007170231627452803,4.414402265255936e-4,0.010940412814983928,-0.0016713912888542289,0.020291044140427067,TRUE,FALSE
full,2,2,6,yield_2y,18,0.006836241438482388,9.072965617579818e-5,0.010127065440305737,-0.002161417355208951,0.019215586554611516,TRUE,FALSE
full,2,2,6,yield_2y,19,0.006527713468799821,-3.247017771605585e-4,0.009251416809602639,-0.0025026375234467177,0.01782371205378272,FALSE,FALSE
full,2,2,6,yield_2y,20,0.006239586497127853,-5.903634574244986e-4,0.008621707881944274,-0.002732347268625277,0.016605951403095096,FALSE,FALSE
full,2,2,6,yield_2y,21,0.005964713736387327,-9.145951683529616e-4,0.00798100816487517,-0.003070747854784597,0.015197738984557308,FALSE,FALSE
full,2,2,6,yield_2y,22,0.005709642563051658,-0.001216863309843281,0.007490557389655496,-0.00319178807351106,0.01406676456085696,FALSE,FALSE
full,2,2,6,yield_2y,23,0.005469729749861239,-0.0013939553895165166,0.006800821308397721,-0.0033018550599693513,0.012870531082345883,FALSE,FALSE
full,2,2,6,yield_2y,24,0.005243974042052164,-0.0014031015123418579,0.006261952753364373,-0.003422608018755672,0.011726803246604701,FALSE,FALSE
full,2,2,6,yield_2y,25,0.005033582788661494,-0.0015097772622390529,0.005766284377266667,-0.0035514896783798,0.010707562442593238,FALSE,FALSE
full,2,2,6,yield_2y,26,0.004835635382867819,-0.0016856260554535627,0.005248891008070997,-0.003630755369481211,0.009712808265592286,FALSE,FALSE
full,2,2,6,yield_2y,27,0.0046495801479427175,-0.0017574310345162935,0.004831908077341617,-0.003557050578400453,0.008987956630676171,FALSE,FALSE
full,2,2,6,yield_2y,28,0.004474888348511501,-0.0017406504410663924,0.004346253601326722,-0.0036578381390299803,0.008535631979162859,FALSE,FALSE
full,2,2,6,yield_2y,29,0.0043100465664160014,-0.001787730023813476,0.003897951000885588,-0.0037323824034096813,0.007674047269601327,FALSE,FALSE
full,2,2,6,yield_2y,30,0.004154555971581674,-0.0018243975071814238,0.0035425784000168545,-0.003766045821937895,0.007065735446869627,FALSE,FALSE
full,2,2,6,yield_2y,31,0.004007620797586677,-0.0018389180807840881,0.003206509800020676,-0.0038691075523036096,0.006468292414247329,FALSE,FALSE
full,2,2,6,yield_2y,32,0.0038683409567828726,-0.001768896067432216,0.0028748419593916763,-0.0038580500468967448,0.006156623308673992,FALSE,FALSE
full,2,2,6,yield_2y,33,0.003736206826591703,-0.0018324422706225522,0.0026674112387790644,-0.0038145220806115004,0.005742805593158943,FALSE,FALSE
full,2,2,6,yield_2y,34,0.0036105749095885946,-0.001782920297632868,0.0024707452038360677,-0.0038639179562587845,0.005243423186348328,FALSE,FALSE
full,2,2,6,yield_2y,35,0.0034908792763024814,-0.001750075500343941,0.0022803520672061784,-0.003919569210028821,0.004764726380604255,FALSE,FALSE
full,2,2,6,yield_2y,36,0.0033766853408905956,-0.0017075374151019512,0.0019379684827616492,-0.0036243390785121138,0.0042675216232027765,FALSE,FALSE
