sample,r,q,p,variable,h,point,lo68,hi68,lo90,hi90,sig68,sig90
full,5,4,6,yield_6m,27,0.010214723348679636,-4.1438673316153207e-4,0.017764005450590876,-0.009436439965341019,0.026825975744508002,FALSE,FALSE
full,5,4,6,yield_6m,28,0.00942694033096902,-0.0012773515091682032,0.01683359353245722,-0.010614357814872914,0.026012497281085005,FALSE,FALSE
full,5,4,6,yield_6m,29,0.008593624205406441,-0.0021944741545980016,0.01559925606348307,-0.011648699526434993,0.025012222117232495,FALSE,FALSE
full,5,4,6,yield_6m,30,0.007724738143106823,-0.0030592145808131903,0.014341096133669995,-0.012565016550966594,0.023781062249803107,FALSE,FALSE
full,5,4,6,yield_6m,31,0.0068255300776546,-0.003927869883910402,0.013460621627247274,-0.01349733709807145,0.022924141367828676,FALSE,FALSE
full,5,4,6,yield_6m,32,0.005907625157945468,-0.0050444929612061574,0.012094454956605777,-0.014209145730123617,0.02176587013728987,FALSE,FALSE
full,5,4,6,yield_6m,33,0.004981438510679032,-0.005598637601215356,0.011030028277877886,-0.014715152076348544,0.020472467170513355,FALSE,FALSE
full,5,4,6,yield_6m,34,0.0040511051605851825,-0.006345045357996663,0.010307580369495056,-0.01605119600643391,0.01901198098747618,FALSE,FALSE
full,5,4,6,yield_6m,35,0.0031237407977793307,-0.007142882496806624,0.009209000341993555,-0.01701520084551645,0.017940609786459165,FALSE,FALSE
full,5,4,6,yield_6m,36,0.002208648331564605,-0.008094455455954008,0.008429393130541883,-0.018561846173747412,0.016416532291721873,FALSE,FALSE
full,5,4,6,yield_6m,37,0.001312050126653136,-0.008890840595282015,0.0074701493225695454,-0.020145182439154797,0.015785893602806307,FALSE,FALSE
full,5,4,6,yield_6m,38,4.402678945435375e-4,-0.009489032330445943,0.00667716056454004,-0.020783885531057648,0.01499062824135182,FALSE,FALSE
full,5,4,6,yield_6m,39,-3.9994432037807477e-4,-0.009984716162317123,0.006100114058783263,-0.021534299697084324,0.014378179886790242,FALSE,FALSE
full,5,4,6,yield_6m,40,-0.0012038318642178152,-0.010574558520719451,0.005280348455369696,-0.022333743706561538,0.013191992076827985,FALSE,FALSE
full,5,4,6,yield_6m,41,-0.001966850537403198,-0.011305866923478727,0.00426291108482099,-0.022980417386088706,0.011893016337517166,FALSE,FALSE
full,5,4,6,yield_6m,42,-0.002684238668524441,-0.012101269340323958,0.0037219866931726157,-0.023262567871071678,0.01077935324606531,FALSE,FALSE
full,5,4,6,yield_6m,43,-0.003352357029609046,-0.012724229061662254,0.0030102161678018497,-0.02365979434256245,0.00980861469116538,FALSE,FALSE
