sample,r,q,p,variable,h,point,lo68,hi68,lo90,hi90,sig68,sig90
pre_covid,5,3,6,yield_6m,0,0.005,0.005,0.005,0.005,0.005,TRUE,TRUE
pre_covid,5,3,6,yield_6m,1,0.006213386392452647,0.004011358903300508,0.00696130683922856,0.0031364891304237856,0.008491944974727826,TRUE,TRUE
pre_covid,5,3,6,yield_6m,2,0.005099034127618502,0.002230691142667796,0.005937393840679116,6.715152006642323e-4,0.0073669339362622075,TRUE,TRUE
pre_covid,5,3,6,yield_6m,3,0.007136399185841681,0.003175673352275153,0.007653301943188418,0.0014470806390161732,0.009598902493111702,TRUE,TRUE
pre_covid,5,3,6,yield_6m,4,0.005384531681759631,0.0015010655506713165,0.006801145488553015,-9.944031226053155e-4,0.009069260027532723,TRUE,FALSE
pre_covid,5,3,6,yield_6m,5,0.0028082410876922098,-8.785644966864904e-4,0.005761527472760614,-0.004571481833759193,0.008239851621518945,FALSE,FALSE
pre_covid,5,3,6,yield_6m,6,0.0038667271176186175,-2.3956585960155618e-4,0.006846617181991162,-0.003971230058914146,0.010040992819657295,FALSE,FALSE
pre_covid,5,3,6,yield_6m,7,0.0029578307231975377,-0.001635824997798635,0.0061327299800658566,-0.005667298667908746,0.009736452553860669,FALSE,FALSE
pre_covid,5,3,6,yield_6m,8,0.0015944458874954021,-0.002600868411331363,0.005823749427373988,-0.007567688800431386,0.009433573282542596,FALSE,FALSE
pre_covid,5,3,6,yield_6m,9,0.0010029474458599856,-0.003673656047963617,0.005827389293722383,-0.00871390805154275,0.009626040195975648,FALSE,FALSE
pre_covid,5,3,6,yield_6m,10,6.977979572271497e-5,-0.0044236711794138905,0.005394306557306456,-0.009958081343066041,0.009713678874953557,FALSE,FALSE
pre_covid,5,3,6,yield_6m,11,-6.563938901203413e-4,-0.0051333365156383415,0.005293583959132816,-0.01109124308367089,0.009560894480802764,FALSE,FALSE
pre_covid,5,3,6,yield_6m,12,-0.001384594657374045,-0.005808869008973776,0.005053051306576183,-0.011486170963206404,0.009140539883404505,FALSE,FALSE
pre_covid,5,3,6,yield_6m,13,-0.002183000851829911,-0.006292959135383566,0.004667247598295754,-0.012620148912591243,0.009361720218037944,FALSE,FALSE
pre_covid,5,3,6,yield_6m,14,-0.002856605579693058,-0.006699630244626865,0.0045967848592956,-0.013443792135474815,0.009678608166691692,FALSE,FALSE
pre_covid,5,3,6,yield_6m,15,-0.003718628609849087,-0.007089644239173228,0.004014733325061929,-0.013394232391368948,0.009101213863126519,FALSE,FALSE
pre_covid,5,3,6,yield_6m,16,-0.0044235826521568326,-0.00723467878479833,0.003366557238440944,-0.01431715286719311,0.008771909424640303,FALSE,FALSE
pre_covid,5,3,6,yield_6m,17,-0.005114661192667783,-0.007442826492429381,0.003276096181689509,-0.014825539304439138,0.008908621754247864,FALSE,FALSE
pre_covid,5,3,6,yield_6m,18,-0.0057914604878291686,-0.0078923094007375,0.0028650307344136173,-0.015005516435151064,0.009001057174784652,FALSE,FALSE
pre_covid,5,3,6,yield_6m,19,-0.006289534477456448,-0.008184438557070198,0.002489054491869515,-0.015344060715102997,0.008352038226167518,FALSE,FALSE
pre_covid,5,3,6,yield_6m,20,-0.0067557659814238245,-0.008751206675079682,0.0022827399183641224,-0.015621891770266454,0.008671499701083222,FALSE,FALSE
pre_covid,5,3,6,yield_6m,21,-0.007137999491297601,-0.009004153218823757,0.001743706140245173,-0.015271371411336446,0.008933683473455441,FALSE,FALSE
pre_covid,5,3,6,yield_6m,22,-0.0073857555790022445,-0.008927815863799479,0.0015420806995284963,-0.015528775281307854,0.00877285101152917,FALSE,FALSE
pre_covid,5,3,6,yield_6m,23,-0.007588559713603358,-0.009263457567189744,0.0014091220902557049,-0.015362046359031312,0.008875797103609194,FALSE,FALSE
pre_covid,5,3,6,yield_6m,24,-0.007709090987794323,-0.009319912456911604,0.0010372104102117001,-0.01611830680926397,0.008932787360059794,FALSE,FALSE
pre_covid,5,3,6,yield_6m,25,-0.007769343090157709,-0.009218371793769832,7.655870102521953e-4,-0.016379501947643815,0.008937446101887382,FALSE,FALSE
pre_covid,5,3,6,yield_6m,26,-0.00778155471728514,-0.009236614100946094,5.669392485395e-4,-0.01601647909125612,0.008792010191376359,FALSE,FALSE
pre_covid,5,3,6,yield_6m,27,-0.0077473874893368615,-0.00923716256107809,5.404070686873369e-4,-0.01623101838332596,0.008340781753164233,FALSE,FALSE
pre_covid,5,3,6,yield_6m,28,-0.007673789358895134,-0.009181918165609705,2.6472419472737624e-4,-0.016043954649128656,0.007847434264897897,FALSE,FALSE
pre_covid,5,3,6,yield_6m,29,-0.00754457394252805,-0.00940754880106612,3.1069827862942876e-4,-0.0162721031660897,0.007498184567294239,FALSE,FALSE
pre_covid,5,3,6,yield_6m,30,-0.007373693216303553,-0.009334961589933544,6.718848642718912e-4,-0.01652919768942531,0.007284638549805883,FALSE,FALSE
pre_covid,5,3,6,yield_6m,31,-0.007155034869279886,-0.009259538422116787,5.368505465323753e-4,-0.01652897416754598,0.007119076149712318,FALSE,FALSE
pre_covid,5,3,6,yield_6m,32,-0.006879005497445982,-0.009184308069359909,7.725724389319091e-4,-0.01587937569359287,0.007387102961461064,FALSE,FALSE
pre_covid,5,3,6,yield_6m,33,-0.006559806674692751,-0.0092366050825601,8.438473724237285e-4,-0.015553050711392107,0.008176908688927165,FALSE,FALSE
pre_covid,5,3,6,yield_6m,34,-0.006191304302021388,-0.009366088872013989,0.0010908676519801892,-0.015504215486504306,0.008222244572346046,FALSE,FALSE
pre_covid,5,3,6,yield_6m,35,-0.0057775944131922274,-0.009302044316655083,0.0014810189792267326,-0.015193970665463973,0.008727373092274726,FALSE,FALSE
pre_covid,5,3,6,yield_6m,36,-0.0053258370210492526,-0.00922589737089275,0.001973538419157028,-0.015302052346188583,0.009193720415845591,FALSE,FALSE
pre_covid,5,3,6,yield_6m,37,-0.0048359797418479076,-0.009079003229612373,0.002276126594678121,-0.015358451118010324,0.009640060136123773,FALSE,FALSE
pre_covid,5,3,6,yield_6m,38,-0.004315850025550701,-0.008732404516073612,0.002602339312214285,-0.015434811422049896,0.009695345646874364,FALSE,FALSE
pre_covid,5,3,6,yield_6m,39,-0.0037665835340654112,-0.008496843440130056,0.003018319129966476,-0.015924076515121958,0.011596720991350975,FALSE,FALSE
pre_covid,5,3,6,yield_6m,40,-0.003192114054596879,-0.007983058302026775,0.003430888376329066,-0.016296018887437144,0.01235421291038521,FALSE,FALSE
pre_covid,5,3,6,yield_6m,41,-0.002598198755223637,-0.007865231488682704,0.0035979237446637532,-0.016222990029129726,0.013219249505981889,FALSE,FALSE
pre_covid,5,3,6,yield_6m,42,-0.001985541839934583,-0.007730641588144615,0.004001784962385081,-0.016488293043799104,0.013998120732794404,FALSE,FALSE
pre_covid,5,3,6,yield_6m,43,-0.0013601339070718355,-0.007232160071758651,0.004587887832668814,-0.01580711927078683,0.01520389491544699,FALSE,FALSE
pre_covid,5,3,6,yield_6m,44,-7.262768100715099e-4,-0.006768190958632354,0.004959663660243175,-0.015894069892000626,0.016274754325969577,FALSE,FALSE
pre_covid,5,3,6,yield_6m,45,-8.743460164980753e-5,-0.006538853156466893,0.005632035355435881,-0.015828077608155442,0.017791574332017578,FALSE,FALSE
pre_covid,5,3,6,yield_6m,46,5.502155244668536e-4,-0.0062108553390643985,0.006259884933226979,-0.01488869821892131,0.017520952531769107,FALSE,FALSE
pre_covid,5,3,6,yield_6m,47,0.0011824883449212031,-0.005658776686907266,0.006580695528793278,-0.014149477652876571,0.017943271044938165,FALSE,FALSE
pre_covid,5,3,6,yield_6m,48,0.0018041360378330104,-0.005310944578521642,0.0072254901147640795,-0.01358005369257354,0.01833428991468944,FALSE,FALSE
pre_covid,5,3,6,yield_2y,0,0.010684194584521389,0.006847565289261978,0.014147693917745136,0.004688431966772823,0.019157153204733008,TRUE,TRUE
pre_covid,5,3,6,yield_2y,1,0.012155765795067898,0.006282284036423127,0.014869863976702874,0.003783225315606962,0.020509830874116307,TRUE,TRUE
pre_covid,5,3,6,yield_2y,2,0.008056301277836806,0.0029664287831193763,0.009572192478292598,7.0648851632374e-4,0.013139689889367825,TRUE,TRUE
pre_covid,5,3,6,yield_2y,3,0.01058470205914323,0.004282631566257361,0.011922596436582302,0.001652661918951625,0.01666161604890098,TRUE,TRUE
pre_covid,5,3,6,yield_2y,4,0.007676031771514868,0.0016247030769919427,0.010016081717143565,-8.506947824182284e-4,0.014758698458625062,TRUE,FALSE
pre_covid,5,3,6,yield_2y,5,0.0016439776596311024,-0.0023797000116508016,0.006170924648099117,-0.006344956397644457,0.009898919059236653,FALSE,FALSE
pre_covid,5,3,6,yield_2y,6,0.003132559986936175,-0.001997310166599305,0.007273219728680515,-0.0054135603398106896,0.011400003354831429,FALSE,FALSE
pre_covid,5,3,6,yield_2y,7,0.002932668485091365,-0.002785914893821446,0.006520327551443287,-0.006755063424322564,0.011064344606963174,FALSE,FALSE
pre_covid,5,3,6,yield_2y,8,5.708351300116045e-4,-0.004725133616744993,0.0051484862419698945,-0.00951225796065768,0.009554583905173102,FALSE,FALSE
pre_covid,5,3,6,yield_2y,9,-7.522501040285593e-4,-0.006012172116738685,0.004356880589992833,-0.011425832448632767,0.008948272591279489,FALSE,FALSE
pre_covid,5,3,6,yield_2y,10,-0.0015414575868299002,-0.006901498424221506,0.0038703090406379363,-0.01376019101353114,0.009066033797031076,FALSE,FALSE
pre_covid,5,3,6,yield_2y,11,-0.002220637423554531,-0.007269821226827797,0.004347054853388088,-0.013726862609943916,0.009337662191448475,FALSE,FALSE
pre_covid,5,3,6,yield_2y,12,-0.003450122679151966,-0.007680619939732891,0.003995001886784898,-0.014920528901693318,0.0089155582432702,FALSE,FALSE
pre_covid,5,3,6,yield_2y,13,-0.0044378598102114844,-0.0081245837246226,0.00372378031281417,-0.017584374696362606,0.008566807031994,FALSE,FALSE
pre_covid,5,3,6,yield_2y,14,-0.00501656612800576,-0.008177956311310738,0.0035794286380824757,-0.017882081872197437,0.00858604707249372,FALSE,FALSE
pre_covid,5,3,6,yield_2y,15,-0.006237775947971314,-0.008480636766090687,0.0031018706019659854,-0.01775304649339863,0.00843176986839254,FALSE,FALSE
pre_covid,5,3,6,yield_2y,16,-0.007179161599628566,-0.008655134435218658,0.0028335307697501598,-0.016330005628951302,0.00843195531209383,FALSE,FALSE
pre_covid,5,3,6,yield_2y,17,-0.007725001455156123,-0.008780413578447211,0.003003710337084416,-0.016792422418884765,0.008553739965838702,FALSE,FALSE
pre_covid,5,3,6,yield_2y,18,-0.008324498077132864,-0.009281831203404959,0.0027888855010753354,-0.01691634354539748,0.008202626338547469,FALSE,FALSE
pre_covid,5,3,6,yield_2y,19,-0.008712253039730925,-0.00924108869073217,0.0025023103260292654,-0.016542290121290257,0.008562116539191731,FALSE,FALSE
pre_covid,5,3,6,yield_2y,20,-0.008932621512875908,-0.009184847080091738,0.002229182051008628,-0.016280642092684476,0.00861946296349939,FALSE,FALSE
pre_covid,5,3,6,yield_2y,21,-0.009012884378422698,-0.009235676493452638,0.001813998778477786,-0.015585207614656746,0.008973494483175724,FALSE,FALSE
pre_covid,5,3,6,yield_2y,22,-0.00899639010225871,-0.009185348578092192,0.001391488821151167,-0.015267462951003799,0.008580592603201974,FALSE,FALSE
pre_covid,5,3,6,yield_2y,23,-0.008962068942013296,-0.009278840303261515,0.0013239627647784425,-0.01555940852796376,0.008853147612724146,FALSE,FALSE
pre_covid,5,3,6,yield_2y,24,-0.008793043354111239,-0.009144971037683252,0.0010833397292424388,-0.015849719779324953,0.00904592880998947,FALSE,FALSE
pre_covid,5,3,6,yield_2y,25,-0.008611420277441877,-0.00897027308501801,9.209988364520568e-4,-0.01612486840638752,0.008477961069377052,FALSE,FALSE
pre_covid,5,3,6,yield_2y,26,-0.008445236181557084,-0.008757458164946762,0.0010137022084960492,-0.015921307673327476,0.008333672680547584,FALSE,FALSE
pre_covid,5,3,6,yield_2y,27,-0.008205924898351183,-0.008810076218709727,8.831649918976259e-4,-0.015853806869791476,0.00837576641938084,FALSE,FALSE
pre_covid,5,3,6,yield_2y,28,-0.007942976159553925,-0.008562924055024939,9.301054940701539e-4,-0.01544720612394476,0.007692540553965198,FALSE,FALSE
pre_covid,5,3,6,yield_2y,29,-0.007650697326537767,-0.008638649621915382,7.484455184479659e-4,-0.01571325115419199,0.007088157403106087,FALSE,FALSE
