cell_id,cell,reference_cell,comparison,var,h,point,reference_point,difference_vs_reference
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,6,0.03590231982625928,0.04698164572846886,-0.011079325902209579
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,6,12.779393991509483,14.867867697206599,-2.0884737056971154
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,7,0.09501375801185004,-0.12240732707184607,0.21742108508369612
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,7,0.028153410463676837,0.029672064968178744,-0.0015186545045019068
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,7,0.008041875234729044,0.00733253096608359,7.093442686454537e-4
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,7,0.02584232352994511,0.03602385510840597,-0.010181531578460863
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,7,12.075477237862296,13.857370273104943,-1.7818930352426463
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,8,0.10658872977819459,-0.10434169834375308,0.21093042812194768
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,8,0.02233767946499511,0.02377662714819926,-0.001438947683204149
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,8,0.008046149972380753,0.007280275302439219,7.658746699415343e-4
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,8,0.016548751506264413,0.02615945169186234,-0.009610700185597926
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,8,11.410386348327703,12.947021656870394,-1.5366353085426905
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,9,0.11637254504434538,-0.0889283402265578,0.20530088527090318
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,9,0.01701067576971902,0.018375019175710244,-0.0013643434059912238
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,9,0.007996724662633448,0.007180147741531374,8.165769211020742e-4
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,9,0.007948905550752339,0.01722403869869079,-0.009275133147938451
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,9,10.765267292179486,12.102727654358773,-1.3374603621792875
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,10,0.12461634746782907,-0.07571573073058446,0.20033207819841353
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,10,0.012069021490490876,0.013406750972680516,-0.00133772948218964
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,10,0.007898050082967952,0.007036116927617263,8.619331553506894e-4
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,10,9.747826676360775e-6,0.009118701203977887,-0.009108953377301526
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,10,10.129896078907814,11.3035188859351,-1.1736228070272858
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,11,0.13147476731075589,-0.06439088094335992,0.1958656482541158
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,11,0.007460325477686515,0.0088255807217558,-0.0013652552440692857
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,11,0.00775433098689301,0.006852210738276059,9.02120248616951e-4
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,11,-0.007290428067361853,0.0017770597007291831,-0.009067487768091036
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,11,9.498370871907328,10.536163231360211,-1.037792359452883
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,12,0.1370633411174701,-0.05471415200359834,0.19177749312106843
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,12,0.003162013831699827,0.0046016622621428095,-0.0014396484304429824
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,12,0.007569647460729459,0.006632441287051518,9.372061736779404e-4
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,12,-0.01397017554869901,-0.004850671482874415,-0.009119504065824595
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,12,8.867392873204542,9.792235240586864,-0.9248423673823218
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,13,0.14147769491602502,-0.04648971649113206,0.1879674114071571
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,13,-8.342257274994071e-4,7.164289211087451e-4,-0.0015506546486081523
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,13,0.007348025364911082,0.006380784679897141,9.672406850139408e-4
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,13,-0.020046685352404794,-0.010804940312930835,-0.00924174503947396
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,13,8.235539802312578,9.066526678332863,-0.830986876020285
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,14,0.14480041765156454,-0.03955136756773148,0.18435178521929602
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,14,-0.00453103047567196,-0.0028423445837184825,-0.0016886858919534778
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,14,0.0070934571106321094,0.0061011669599587755,9.922901506733339e-4
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,14,-0.02553610612701962,-0.016120350520393525,-0.009415755606626094
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,14,7.602826018665429,8.356092853468303,-0.7532668348028739
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,15,0.14710454642720056,-0.033754885023893656,0.1808594314510942
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,15,-0.007929492508788888,-0.0060837965241282745,-0.001845695984660613
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,15,0.006809893062950687,0.0057974456980598894,0.0010124473648907978
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,15,-0.030453882337578217,-0.020827649196307307,-0.00962623314127091
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,15,6.970346914025484,7.659611187642585,-0.6892642736171011
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,16,0.14845612906998262,-0.028973287032525254,0.17742941610250787
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,16,-0.01103092926556129,-0.009015826631922576,-0.002015102633638714
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,16,0.0065012203016362805,0.005473388412980369,0.0010278318886559118
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,16,-0.03481524925259796,-0.024955057419782854,-0.00986019183281511
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,16,6.339968905690415,6.9769126626373374,-0.6369437569469225
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,17,0.14891636243349396,-0.025093502054700376,0.17400986448819433
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,17,-0.013837580991029155,-0.01164607880471307,-0.0021915021863160855
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,17,0.006171238232743755,0.005132650740975572,0.0010385874917681831
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,17,-0.038635755219218276,-0.028529238431435004,-0.010106516787783272
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,17,5.714066921486927,6.3086268547458815,-0.5945599332589548
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,18,0.14854331428223494,-0.02201388497496381,0.17055719925719875
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,18,-0.01635286238589585,-0.013982450059993181,-0.0023704123259026683
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,18,0.005823635379024647,0.004778756331694233,0.0010448790473304142
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,18,-0.041931698836557174,-0.03157600564857247,-0.010355693187984703
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,18,5.09531205583,5.655911069107634,-0.560599013277634
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,19,0.14739320836150221,-0.01964232493624632,0.16703553329774853
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,19,-0.018581438364940916,-0.01603335168089795,-0.002548086684042966
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,19,0.005461968889409747,0.004415079355041899,0.0010468895343678473
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,19,-0.04472043537110324,-0.034120821142590047,-0.010599614228513195
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,19,4.486506307038323,5.020244851014427,-0.5337385439761038
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,20,0.14552130371333136,-0.01789480296020049,0.16341610667353185
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,20,-0.020529226311666492,-0.017807837904681732,-0.00272138840698476
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,20,0.005089647074618633,0.004044829826592132,0.0010448172480265012
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,20,-0.04702055230343284,-0.03618912415860982,-0.010831428144823019
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,20,3.8904576508442643,4.403275649166878,-0.512817998322614
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,21,0.14298243465283622,-0.016694297250788852,0.15967673190362508
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,21,-0.022203360172612985,-0.019315658305451972,-0.0028877018671610126
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,21,0.004709914832884652,0.003671041643860731,0.0010388731890239207
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,21,-0.0488519343030038,-0.0378065258498289,-0.0110454084531749
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,21,3.309887761886567,3.806704171257386,-0.49681640937081895
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,22,0.13983128712801873,-0.01596995436601741,0.15580124149403615
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,22,-0.02361212878223347,-0.02056726178866581,-0.003044866993567659
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,22,0.004325841721730759,0.0032965631184634827,0.0010292786032672762
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,22,-0.05023574284312258,-0.038998902289669124,-0.011236840553453455
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,22,2.7473653295907425,3.2322002422607437,-0.4848349126700011
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,23,0.13612248086275902,-0.01565646008334247,0.1517789409461015
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,23,-0.02476489441471462,-0.02157376753232759,-0.0031911268823870305
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,23,0.003940312438255633,0.002924049775881242,0.001016262662374391
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,23,-0.05119433357272659,-0.03979241254873215,-0.01140192102399444
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,23,2.2052591285288674,2.681341950004846,-0.4760828214759787
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,24,0.13191051446677102,-0.015693557664416446,0.14760407213118745
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,24,-0.025671996199464895,-0.022346912604831914,-0.0033250835946329813
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,24,0.003556019502297214,0.002555959213712004,0.00100006028858521
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,24,-0.05175113031155084,-0.04021346319032196,-0.011537667121228883
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,24,1.6857062515990724,2.1555725208112513,-0.4698662692121789
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,25,0.12724961804020998,-0.016025673259699384,0.14327529129990937
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,25,-0.02634464268347585,-0.02289898323137933,-0.00344565945209652
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,25,0.003175457965396332,0.0021945478339842964,9.809101314120355e-4
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,25,-0.05193047028716189,-0.04028863569422375,-0.01164183459293814
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,25,1.1905919811846504,1.656170699177001,-0.46557871799235073
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,26,0.12219354691319645,-0.01660161809594543,0.13879516500914188
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,26,-0.026794797420444036,-0.02324273504093957,-0.0035520623795044642
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,26,0.0028009219882605824,0.0018418692861717708,9.590527020888115e-4
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,26,-0.05175743169601402,-0.04004458934818535,-0.01171284234782867
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,26,0.7215386140483623,1.1842314376138243,-0.46269282356546204
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,27,0.11679534152819972,-0.017374344894059007,0.13416968642225874
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,27,-0.027035060913464148,-0.023391306460470867,-0.003643754452993281
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,27,0.0024345031420002087,0.0014997744733156752,9.347286686845334e-4
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,27,-0.051257651929258255,-0.039507949042825743,-0.011749702886432511
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,27,0.2799011940140192,0.7406544853183332,-0.46075329130431403
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,28,0.11110707187811784,-0.01830074194116874,0.1294078138192866
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,28,-0.02707855163943283,-0.023358128515078538,-0.0037204231243542912
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,28,0.0020780902963742336,0.0011699129849595184,9.081773114147152e-4
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,28,-0.05045714273268044,-0.03870518503777278,-0.01175195769490766
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,28,-0.13323141573130257,0.32613905027498763,-0.45937046600629017
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,29,0.10517957994654908,-0.019341452739591147,0.12452103268614023
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,29,-0.026938788327034585,-0.023156833567662467,-0.003781954759372118
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,29,0.0017333709636427315,8.537358287224201e-4,8.796351349203114e-4
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,29,-0.04938210701093649,-0.0376624899783817,-0.011719617032554787
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,29,-0.517031332167694,-0.058816854385076445,-0.4582144777826176
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,30,0.09906222986769407,-0.020460712511523052,0.11952294237921712
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,30,-0.026629575185325827,-0.02280116495440648,-0.003828410230919347
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,30,0.0014018339706194753,5.524993383877561e-4,8.493346322317192e-4
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,30,-0.04805876080515825,-0.036405657093610974,-0.011653103711547277
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,30,-0.8709232681154471,-0.4139134445949605,-0.4570098235204866
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,31,0.09280267271674031,-0.02162619533170161,0.11442886804844192
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,31,-0.02616489139185802,-0.022304889016807914,-0.003860002375050107
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,31,0.0010847733348785299,2.672701411588136e-4,8.175031937197163e-4
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,31,-0.046513163069451524,-0.03495996248503292,-0.011553200584418603
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,31,-1.194573707209505,-0.7390434034455147,-0.4555303037639904
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,32,0.08644663072076911,-0.0228088675096879,0.10925549823045701
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,32,-0.02555878583787871,-0.021681710672966606,-0.0038770751649121055
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,32,7.832932241950427e-4,-1.0689292251729468e-6,7.843621534202157e-4
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,32,-0.044771055173407126,-0.033350053640150305,-0.01142100153325682
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,32,-1.4878782289152332,-1.0342839660820085,-0.4535942628332248
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,33,0.08003770407133891,-0.02398284421407072,0.10402054828540963
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,33,-0.02482527787903401,-0.02094519338946887,-0.0038800844895651374
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,33,4.983138814269425e-4,-2.5181208315264066e-4,7.501259645795832e-4
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,33,-0.04285771151270132,-0.031599845707756695,-0.011257865804944624
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,33,-1.7509474580393238,-1.2998873589916677,-0.4510600990476561
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,34,0.0736172022956475,-0.025125247345582736,0.09874244964123023
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,34,-0.023978264639620193,-0.02010868419287935,-0.003869580446740843
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,34,2.3057840030590865e-4,-4.844230956954831e-4,7.150014960013917e-4
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,34,-0.04079780218076695,-0.029732426613192392,-0.011065375567574559
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,34,-1.9840920237946813,-1.536269999167393,-0.4478220246272884
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,35,0.06722400120981904,-0.026216063415693963,0.093440064625513
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,35,-0.02303143525572937,-0.019185244182708644,-0.003846191073020727
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,35,-1.93397589182517e-5,-6.985271996278343e-4,6.791874407095827e-4
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,35,-0.03861526831399879,-0.027769971733376562,-0.010845296580622232
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,35,-2.187806844152421,-1.7440007810542726,-0.4438060630981484
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,ibc_br,36,0.060894425765876246,-0.027238000738826307,0.08813242650470256
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,price_ipca,36,-0.02199819230911161,-0.01818758486512051,-0.0038106074439911014
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,yield_6m,36,-2.510286213035089e-4,-8.939024498263751e-4,6.428738285228662e-4
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cambio_usd,36,-0.03633321045075376,-0.025733668570686333,-0.010599541880067426
p2_common,"VAR(2), amostra comum de 147 resíduos",p2_canonical,efeito de retirar os quatro primeiros resíduos,cds_5y,36,-2.3627549968975607,-1.9237887197180648,-0.438966277179496
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,0,-0.3954549752460265,-0.5293217419340571,0.1338667666880306
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,0,0.025745082645591437,-0.021770640019378097,0.047515722664969534
