panel,variable,h,point,lo68,hi68,lo90,hi90,excludes_zero_68,excludes_zero_90
exchange_expectations_115,vendas_varejo,36,-0.1740014345568544,-0.5612308020136503,0.15577735785286312,-0.8283976808466608,0.3743272360803091,FALSE,FALSE
exchange_expectations_115,vendas_varejo,48,0.1033511831526344,-0.18247202438151036,0.41669028657523116,-0.4387977012521503,0.731946894879151,FALSE,FALSE
exchange_expectations_115,vendas_servicos,0,-0.17026496439672303,-0.4808497049419949,0.1370075604997941,-0.6941849574704768,0.3010774882949144,FALSE,FALSE
exchange_expectations_115,vendas_servicos,6,0.517508491426123,0.09038477041338447,1.1621138698381117,-0.2959397073330234,1.5251859791298552,TRUE,FALSE
exchange_expectations_115,vendas_servicos,12,0.14625933785788658,-0.1831101237750056,0.9892137896933093,-0.5158145953076815,1.3282988829187703,FALSE,FALSE
exchange_expectations_115,vendas_servicos,24,-0.4042805058818158,-0.6846011472090896,0.3074317186447988,-1.085283414519571,0.7864782203699354,FALSE,FALSE
exchange_expectations_115,vendas_servicos,36,-0.48567210110290343,-0.6831284414183956,0.0565434604912504,-1.0473913665479786,0.3282663426947935,FALSE,FALSE
exchange_expectations_115,vendas_servicos,48,-0.29405068059083633,-0.4256339281804742,0.13794153912958595,-0.7754479959976043,0.34384767434928604,FALSE,FALSE
exchange_expectations_115,ind_automoveis,0,-2846.1331551123867,-5883.6834251216505,-297.1727900526186,-8079.189438088943,1763.1236215164286,TRUE,FALSE
exchange_expectations_115,ind_automoveis,6,1.998185742352117,-2622.942445383897,4189.371341012908,-5169.217674496175,6563.476105908771,FALSE,FALSE
exchange_expectations_115,ind_automoveis,12,-2199.040603810934,-3758.12826688665,1630.9383789435708,-5718.930138191676,3965.1407643000416,FALSE,FALSE
exchange_expectations_115,ind_automoveis,24,-2302.2756047308353,-4202.02828022648,143.11256022754185,-6083.949862129833,1800.9378046888694,FALSE,FALSE
exchange_expectations_115,ind_automoveis,36,-1015.9987409239687,-2411.2187908012593,1175.7855085904655,-4245.340613910095,2950.7549202044192,FALSE,FALSE
exchange_expectations_115,ind_automoveis,48,-119.81994846136205,-1105.9296947519392,1871.509965738453,-2494.1171041933653,3537.4404468114967,FALSE,FALSE
exchange_expectations_115,ind_leves,0,-631.6313613596774,-1376.571811141416,-384.1595417406155,-1797.1853153115928,-118.8666866586666,TRUE,TRUE
exchange_expectations_115,ind_leves,6,-854.5766563144509,-1613.709616144249,-375.8405803411004,-1970.5508339756302,-15.07734726825996,TRUE,TRUE
exchange_expectations_115,ind_leves,12,-1420.532243348529,-2444.608885904776,-851.9760835072294,-3058.047668270499,-451.46839061449873,TRUE,TRUE
exchange_expectations_115,ind_leves,24,-719.8132739604639,-1840.8450091252391,-347.1372386094153,-2424.4000738595864,122.5170801166589,TRUE,FALSE
exchange_expectations_115,ind_leves,36,164.53415282843338,-747.7191093045317,698.3539988986253,-1253.7595678658415,1137.45108390367,FALSE,FALSE
exchange_expectations_115,ind_leves,48,455.84450606385536,-198.62238980289075,961.2517981611046,-651.1097944253285,1435.421650240552,FALSE,FALSE
exchange_expectations_115,ind_caminhoes,0,-120.33251889883825,-301.5368483828537,-21.416336536049414,-412.71505142405806,64.37403905112853,TRUE,FALSE
exchange_expectations_115,ind_caminhoes,6,-125.66564174031961,-283.7064132300187,34.67511986258081,-391.53918433339817,163.14461425029413,FALSE,FALSE
exchange_expectations_115,ind_caminhoes,12,-269.15848518080645,-481.96069296781127,-121.04280625228994,-604.052050425486,-5.215475312208197,TRUE,TRUE
exchange_expectations_115,ind_caminhoes,24,-190.4705210161697,-404.47414163725904,-79.17385880617006,-545.5292628495652,-0.6170932679489586,TRUE,TRUE
exchange_expectations_115,ind_caminhoes,36,-20.83478727619317,-174.5549314083578,107.96313895302478,-292.3163025645823,203.03848138808263,FALSE,FALSE
exchange_expectations_115,ind_caminhoes,48,62.470052545363586,-32.7296346028446,190.73044863982946,-133.3521181047083,294.45811134948093,FALSE,FALSE
exchange_expectations_115,ind_onibus,0,-20.690879467918013,-83.0537945235196,18.063578218396344,-119.52543382430426,49.429588913553346,FALSE,FALSE
exchange_expectations_115,ind_onibus,6,-7.899487606484505,-61.367411119538396,70.0289580726433,-97.5301672267435,109.91324703926954,FALSE,FALSE
exchange_expectations_115,ind_onibus,12,-59.72014839520972,-116.37897199201777,19.657132484696152,-161.36947766293878,64.13495671164281,FALSE,FALSE
exchange_expectations_115,ind_onibus,24,-63.68543892386328,-114.82397229334603,-1.5251135355854526,-170.09556908150785,26.670551335643868,TRUE,FALSE
exchange_expectations_115,ind_onibus,36,-25.919556533929608,-65.96774399920113,31.720469094541592,-113.50418710784759,65.82272442614445,FALSE,FALSE
exchange_expectations_115,ind_onibus,48,3.233234186771379,-30.905569838929583,50.830958133026414,-72.58965489929797,85.3988499100516,FALSE,FALSE
exchange_expectations_115,ind_bens_consumo,0,-1.4512421731805136,-2.35591679443793,-0.609072654223275,-3.0032194547569433,-0.09483491061151758,TRUE,TRUE
exchange_expectations_115,ind_bens_consumo,6,-0.9573631677120742,-1.5125319727457542,0.5647806574823951,-2.2356967593519212,1.211820341388817,FALSE,FALSE
exchange_expectations_115,ind_bens_consumo,12,-1.7934386963745617,-2.290648012289291,-0.36804703751095463,-2.9840277567152125,0.4132136234740095,TRUE,FALSE
exchange_expectations_115,ind_bens_consumo,24,-1.098632233868179,-2.0361054698391383,-0.3358002050461461,-2.743543418930227,0.178935529256995,TRUE,FALSE
exchange_expectations_115,ind_bens_consumo,36,-0.02708496957879096,-0.9512407748182377,0.5813745374848117,-1.538602879873821,1.108210687123684,FALSE,FALSE
exchange_expectations_115,ind_bens_consumo,48,0.4047968129881529,-0.2721382385183811,0.990508390823653,-0.7262849124880774,1.5883351439351645,FALSE,FALSE
exchange_expectations_115,ind_bens_duraveis,0,-3.720943438127491,-5.964611478598235,-1.4196927226782003,-7.996958509886233,-0.1677492928839865,TRUE,TRUE
exchange_expectations_115,ind_bens_duraveis,6,-2.7813017282305488,-4.270039076069864,0.8956654973915442,-6.1004315652470575,2.5389651886480036,FALSE,FALSE
exchange_expectations_115,ind_bens_duraveis,12,-4.940718223013837,-6.46601362966168,-1.6231751317571015,-8.14190779301756,0.014441471574145454,TRUE,FALSE
exchange_expectations_115,ind_bens_duraveis,24,-2.74370841626095,-5.346038010064168,-1.2419259852722382,-7.018730087323096,0.08011439094360945,TRUE,FALSE
exchange_expectations_115,ind_bens_duraveis,36,0.26843476968074964,-2.327762231260604,1.6899738107768125,-3.8093514834995634,3.2319316532553812,FALSE,FALSE
exchange_expectations_115,ind_bens_duraveis,48,1.321329232259016,-0.6659510752917898,2.8142695955370143,-1.6814940324186651,4.327792207431683,FALSE,FALSE
exchange_expectations_115,ind_bens_nao_duraveis,0,-0.9896854994327942,-1.5925817591373026,-0.3974314882035479,-1.9813094047199413,-0.08128200700794246,TRUE,TRUE
exchange_expectations_115,ind_bens_nao_duraveis,6,-0.5424686286068254,-0.9252965576205194,0.5739270621395571,-1.4404041262437486,1.2321574772128925,FALSE,FALSE
exchange_expectations_115,ind_bens_nao_duraveis,12,-1.0319345921675467,-1.4315740664228938,0.04948335052755615,-2.0039094198555345,0.6703644657372269,FALSE,FALSE
exchange_expectations_115,ind_bens_nao_duraveis,24,-0.7039823622860217,-1.3217146832453035,-0.07849401995951054,-1.9203947792892742,0.2717544134956962,TRUE,FALSE
exchange_expectations_115,ind_bens_nao_duraveis,36,-0.10941866888875558,-0.6457747906417504,0.35762247085019955,-1.1263201502123061,0.7453315649208783,FALSE,FALSE
exchange_expectations_115,ind_bens_nao_duraveis,48,0.17311579435491378,-0.20644326947060132,0.5575753640862833,-0.5826686394558106,0.975793900113106,FALSE,FALSE
exchange_expectations_115,ind_bens_capital,0,-1.3974474778408037,-2.7605133557818933,-0.4350224400753738,-3.5999611036325883,0.17778189835376929,TRUE,FALSE
exchange_expectations_115,ind_bens_capital,6,-1.1761855857935244,-2.2186383277736432,0.45098837885756493,-3.239609637883592,1.2828458810914711,FALSE,FALSE
exchange_expectations_115,ind_bens_capital,12,-2.5957245456920406,-3.7058048753583948,-0.9056952919379777,-4.862709612033958,0.06392194405579604,TRUE,FALSE
exchange_expectations_115,ind_bens_capital,24,-1.8081853910381547,-3.3197564989797725,-0.8210020066021549,-4.3396920304104745,-0.16686824781121157,TRUE,TRUE
exchange_expectations_115,ind_bens_capital,36,-0.15178918246250614,-1.5260222635231524,0.682079769338398,-2.368793939364839,1.545684544395308,FALSE,FALSE
exchange_expectations_115,ind_bens_capital,48,0.61757025478262,-0.40434619739102906,1.4296248867581771,-1.1215347749266102,2.2340846544671056,FALSE,FALSE
exchange_expectations_115,ind_transformacao,0,-1.014524653636238,-1.6989388479540133,-0.45260498562252466,-2.213560088847147,-0.09467165619516041,TRUE,TRUE
