panel,sample,r,q,p,n_months,n_series,n_obs_aligned,xi_mp,f_robust_mp,max_companion_root,stable,baseline_xi_mp,baseline_f_robust_mp,baseline_max_companion_root,xi_mp_change,xi_mp_pct_change,f_robust_mp_change,f_robust_mp_pct_change,max_companion_root_change,max_companion_root_pct_change
baseline_111,full,5,5,4,153,111,149,5.240158304905198,10.060921519348764,0.9681262003935757,TRUE,5.240158304905198,10.060921519348764,0.9681262003935757,0,0,0,0,0,0
baseline_111,pre_covid,5,5,4,84,111,80,7.478324275893151,11.874945340584947,0.9924826507498166,TRUE,7.478324275893151,11.874945340584947,0.9924826507498166,0,0,0,0,0,0
exchange_112,full,5,5,4,153,112,149,5.355033653622064,10.295045227892428,0.9687439127404059,TRUE,5.240158304905198,10.060921519348764,0.9681262003935757,0.11487534871686567,2.1922114186766715,0.23412370854366493,2.327060280645342,6.177123468302792e-4,0.06380494057274336
exchange_112,pre_covid,5,5,4,84,112,80,5.613978009914177,7.110755754346753,0.9876750475299757,TRUE,7.478324275893151,11.874945340584947,0.9924826507498166,-1.8643462659789733,-24.93000032091161,-4.764189586238194,-40.11967591931261,-0.004807603219840861,-0.4844017390337994
expectations_114,full,5,5,4,153,114,149,5.805646123317375,11.761132087578126,0.9690270785064045,TRUE,5.240158304905198,10.060921519348764,0.9681262003935757,0.5654878184121772,10.791426241509466,1.7002105682293625,16.89915347177279,9.008781128287957e-4,0.09305378910957669
expectations_114,pre_covid,5,5,4,84,114,80,8.124920018004207,13.679067824210199,0.991811958412687,TRUE,7.478324275893151,11.874945340584947,0.9924826507498166,0.6465957421110566,8.646265102402669,1.8041224836252514,15.19268031878269,-6.706923371295748e-4,-0.06757723539276676
exchange_expectations_115,full,5,5,4,153,115,149,5.888197878063815,11.93651118691207,0.970091849402393,TRUE,5.240158304905198,10.060921519348764,0.9681262003935757,0.6480395731586173,12.366793815217404,1.8755896675633057,18.64232480052892,0.0019656490088173495,0.20303644380435604
exchange_expectations_115,pre_covid,5,5,4,84,115,80,6.747498831804708,9.421889989446024,0.9883982967970973,TRUE,7.478324275893151,11.874945340584947,0.9924826507498166,-0.7308254440884427,-9.77258296279428,-2.4530553511389233,-20.657403304039867,-0.004084353952719222,-0.4115290025103723
